Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2019 08 04 02 10 00   0       2.17       0.20       0.35     350.58       0.00       0.00       4.09     40057.60
2019 08 04 02 11 00   0       2.16       0.36       0.50     349.75       0.00       0.00       4.01     32696.30
2019 08 04 02 12 00   0       2.05       0.68       0.36     349.89       0.00       0.00       3.90     31340.10
2019 08 04 02 13 00   0       1.99       0.61       0.55     349.77       0.00       0.00       3.98     31242.60
2019 08 04 02 14 00   0       1.77       1.04       0.49     350.44       0.00       0.00       4.55     30087.20
2019 08 04 02 15 00   0       1.52       1.54       0.35     351.64       0.00       0.00       5.10     27141.60
2019 08 04 02 16 00   0       1.41       1.70       0.22     352.96       0.00       0.00       5.47     25120.20
2019 08 04 02 17 00   0       1.50       1.88       0.37     351.39       0.00       0.00       5.08     27413.20
2019 08 04 02 18 00   0       1.49       1.96       0.34     352.00       0.00       0.00       4.88     24954.80
2019 08 04 02 19 00   0       1.43       2.01       0.29     352.47       0.00       0.00       4.88     24668.40
2019 08 04 02 20 00   0       1.36       1.99       0.21     350.94       0.00       0.00       4.90     25266.60
2019 08 04 02 22 00   0       1.64       1.63       0.13     351.37       0.00       0.00       4.24     45705.30
2019 08 04 02 23 00   0       1.67       1.51       0.69     355.56       0.00       0.00       4.70     45000.60
2019 08 04 02 24 00   0       1.59       1.44       0.82     346.71       0.00       0.00       3.96     26230.20
2019 08 04 02 25 00   0       1.47       1.37       0.89     351.61       0.00       0.00       4.61     36698.40
2019 08 04 02 26 00   0       1.20       1.35       0.99     353.14       0.00       0.00       5.19     33595.50
2019 08 04 02 27 00   0       1.26       1.34       0.71     351.79       0.00       0.00       5.29     26863.80
2019 08 04 02 28 00   0       1.16       1.64       0.30     351.18       0.00       0.00       4.53     23148.00
2019 08 04 02 29 00   0       1.28       1.59       0.35     351.96       0.00       0.00       4.66     26900.30
2019 08 04 02 30 00   0       1.32       1.51       0.45     352.79       0.00       0.00       4.66     31824.50
2019 08 04 02 31 00   0       1.22       1.89       0.01     351.85       0.00       0.00       4.37     30709.00
2019 08 04 02 32 00   0       1.59       1.87       0.15     350.38       0.00       0.00       4.43     29280.00
2019 08 04 02 33 00   0       1.75       1.82       0.08     348.98       0.00       0.00       4.17     29668.80
2019 08 04 02 34 00   0       1.57       2.04       0.16     349.00       0.00       0.00       3.94     34385.00
2019 08 04 02 35 00   0       1.41       1.69       0.35     348.20       0.00       0.00       4.15     27842.10
2019 08 04 02 36 00   0       1.40       1.98       0.22     352.29       0.00       0.00       4.20     34787.30
2019 08 04 02 37 00   0       1.54       2.05       0.32     349.16       0.00       0.00       4.03     27043.30
2019 08 04 02 38 00   0       1.64       2.03       0.40     336.64       0.00       0.00       2.02     20791.00
2019 08 04 02 39 00   0       1.64       1.93       0.36     347.02       0.00       0.00       4.13     42861.60
2019 08 04 02 40 00   0       1.66       1.85       0.39     350.98       0.00       0.00       4.28     45920.70
2019 08 04 02 41 00   0       1.77       1.87       0.43     342.00       0.00       0.00       3.15     25364.10
2019 08 04 02 42 00   0       1.61       1.86       0.41     343.77       0.00       0.00       3.57     27218.80
2019 08 04 02 43 00   0       1.64       1.70       0.34     348.38       0.00       0.00       4.18     37135.70
2019 08 04 02 44 00   0       1.64       1.54       0.38     348.72       0.00       0.00       4.00     38169.10
2019 08 04 02 45 00   0       1.58       1.53       0.31     347.50       0.00       0.00       3.76     35506.50
2019 08 04 02 46 00   0       1.46       1.61       0.35     347.15       0.00       0.00       3.79     32212.90
2019 08 04 02 47 00   0       1.30       1.56       0.39     348.60       0.00       0.00       3.83     29694.90
2019 08 04 02 48 00   0       1.41       1.48       0.44     348.29       0.00       0.00       3.84     31449.30
2019 08 04 02 49 00   0       1.26       1.55       0.42     349.02       0.00       0.00       3.99     30823.00
2019 08 04 02 50 00   0       1.11       1.66       0.29     347.73       0.00       0.00       3.97     28477.70
2019 08 04 02 51 00   0       1.08       1.70       0.24     349.16       0.00       0.00       4.30     27112.90
2019 08 04 02 52 00   0       1.32       1.54       0.21     343.88       0.00       0.00       3.24     19006.10
2019 08 04 02 53 00   0       1.20       1.63       0.24     350.36       0.00       0.00       4.13     48504.60
2019 08 04 02 54 00   0       1.11       1.63       0.16     348.28       0.00       0.00       3.84     29487.30
2019 08 04 02 55 00   0       1.01       1.67       0.17     347.59       0.00       0.00       4.20     31863.20
2019 08 04 02 56 00   0       1.11       1.68       0.14     351.24       0.00       0.00       4.49     43872.60
2019 08 04 02 57 00   0       1.43       1.50      -0.10     350.32       0.00       0.00       4.22     38177.70
2019 08 04 02 58 00   0       0.87       1.66       0.32     341.67       0.00       0.00       2.95     22255.90
