L1.dat limited rho,T:1.3, Ux:-50+30,-10,20
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.59987e+00 -2.63983e-01 -6.39400e-01  3.52164e+02  0.00000e+00  0.00000e+00  2.88484e+00  4.19298e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  2.30243e+00 -6.06372e-01 -9.42015e-01  3.49164e+02  0.00000e+00  0.00000e+00  2.60576e+00  3.80351e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  2.00000e+00  0.00000e+00  0.00000e+00  2.55986e+00 -3.80892e-01 -7.12928e-01  3.51582e+02  0.00000e+00  0.00000e+00  2.65369e+00  4.36678e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  3.00000e+00  0.00000e+00  0.00000e+00  2.47626e+00 -4.92415e-01 -8.74922e-01  3.53093e+02  0.00000e+00  0.00000e+00  2.89899e+00  4.91296e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00  2.48578e+00 -3.10904e-01 -9.50748e-01  3.45179e+02  0.00000e+00  0.00000e+00  2.54019e+00  3.77920e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00  2.52999e+00 -2.62981e-01 -7.89296e-01  3.44358e+02  0.00000e+00  0.00000e+00  2.56277e+00  4.50210e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  6.00000e+00  0.00000e+00  0.00000e+00  2.54076e+00 -1.98270e-01 -7.36119e-01  3.54848e+02  0.00000e+00  0.00000e+00  3.33160e+00  5.85273e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  7.00000e+00  0.00000e+00  0.00000e+00  2.67215e+00 -8.49170e-02 -5.53996e-01  3.53107e+02  0.00000e+00  0.00000e+00  3.05278e+00  4.89186e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  8.00000e+00  0.00000e+00  0.00000e+00  2.69580e+00 -1.13310e-02 -6.40249e-01  3.47265e+02  0.00000e+00  0.00000e+00  2.78189e+00  3.77629e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  9.00000e+00  0.00000e+00  0.00000e+00  2.65404e+00  3.82660e-02 -4.47282e-01  3.57376e+02  0.00000e+00  0.00000e+00  3.56730e+00  4.90918e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.00000e+01  0.00000e+00  0.00000e+00  2.74946e+00 -3.48390e-02 -2.67682e-01  3.51207e+02  0.00000e+00  0.00000e+00  3.17327e+00  4.24348e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.10000e+01  0.00000e+00  0.00000e+00  2.73083e+00  1.97948e-01 -1.04145e-01  3.51264e+02  0.00000e+00  0.00000e+00  2.99319e+00  4.20528e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.20000e+01  0.00000e+00  0.00000e+00  2.74850e+00  1.04426e-01 -3.00806e-01  3.53591e+02  0.00000e+00  0.00000e+00  3.04334e+00  4.31176e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.30000e+01  0.00000e+00  0.00000e+00  2.74223e+00  1.02087e-01 -2.05116e-01  3.51839e+02  0.00000e+00  0.00000e+00  2.94191e+00  4.41899e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.40000e+01  0.00000e+00  0.00000e+00  2.75105e+00  9.13740e-02 -2.31086e-01  3.52188e+02  0.00000e+00  0.00000e+00  3.08481e+00  4.16938e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.50000e+01  0.00000e+00  0.00000e+00  2.77296e+00  6.34430e-02 -2.74896e-01  3.52246e+02  0.00000e+00  0.00000e+00  3.10439e+00  4.13567e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.60000e+01  0.00000e+00  0.00000e+00  2.77401e+00  8.64170e-02 -3.62294e-01  3.48580e+02  0.00000e+00  0.00000e+00  2.66596e+00  3.92070e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.70000e+01  0.00000e+00  0.00000e+00  2.79862e+00  1.25846e-01 -3.23990e-01  3.53730e+02  0.00000e+00  0.00000e+00  3.04387e+00  4.79141e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.80000e+01  0.00000e+00  0.00000e+00  2.80442e+00  1.39400e-01 -3.10932e-01  3.53848e+02  0.00000e+00  0.00000e+00  3.09667e+00  4.64177e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  1.90000e+01  0.00000e+00  0.00000e+00  2.78627e+00  1.52044e-01 -3.04846e-01  3.52537e+02  0.00000e+00  0.00000e+00  3.19901e+00  4.30102e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  2.00000e+01  0.00000e+00  0.00000e+00  2.72845e+00  5.17928e-01 -4.17024e-01  3.51624e+02  0.00000e+00  0.00000e+00  3.20983e+00  4.20910e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  2.10000e+01  0.00000e+00  0.00000e+00  2.84034e+00 -2.65236e-01 -5.27646e-01  3.46245e+02  0.00000e+00  0.00000e+00  2.94475e+00  4.53573e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  2.20000e+01  0.00000e+00  0.00000e+00  2.78654e+00 -4.17465e-01 -5.61916e-01  3.45312e+02  0.00000e+00  0.00000e+00  2.61982e+00  5.89645e+04
  2.01900e+03  8.00000e+00  4.00000e+00  0.00000e+00  2.30000e+01  0.00000e+00  0.00000e+00  2.85295e+00 -2.97901e-01 -5.50605e-01  3.54846e+02  0.00000e+00  0.00000e+00  2.66594e+00  7.58729e+04
