2019-08-01 00:00:00.000	2.357384	-5.642901	-2.225181	-19.99432	292.6733	4.088937	510.2673	237873.3
2019-08-01 00:01:00.000	2.418577	-5.215493	-2.445181	-23.04119	294.8785	4.159418	513.5861	247000.7
2019-08-01 00:02:00.000	2.744691	-4.682168	-3.035495	-29.21815	300.3789	4.154466	496.4072	204055.2
2019-08-01 00:03:00.000	2.2406	-5.566813	-2.303379	-20.99904	291.9244	4.145434	489.3459	186554.2
2019-08-01 00:04:00.000	2.841971	-5.730908	-2.409197	-20.6374	296.3769	4.074177	491.4538	187423.6
2019-08-01 00:05:00.000	2.646259	-5.551932	-1.705236	-15.49651	295.4842	3.918795	482.4785	167460.4
2019-08-01 00:06:00.000	2.253645	-5.454928	1.205298	11.5419	292.4474	3.948472	467.6961	136574.5
2019-08-01 00:07:00.000	1.860432	-5.666351	0.0586381	0.5633187	288.1765	4.176662	473.6602	169330.1
2019-08-01 00:08:00.000	2.212981	-5.365159	-1.862128	-17.78911	292.4148	3.742583	498.0031	256935.7
2019-08-01 00:09:00.000	0.3610714	-6.584231	-1.409693	-12.06706	273.1389	4.29741	488.8547	206985
2019-08-01 00:10:00.000	0.03041352	-6.437196	-1.622454	-14.14624	270.2707	4.308344	466.196	119227.9
2019-08-01 00:11:00.000	-1.04941	-6.435791	-1.555122	-13.41373	260.739	3.639709	526.4455	229296.4
2019-08-01 00:12:00.000	-0.7151076	-5.723577	-2.658618	-24.74589	262.8783	2.940476	527.0479	250429.7
2019-08-01 00:13:00.000	-1.412688	-5.509135	-2.810099	-26.2937	255.6177	2.692969	523.7943	212678.9
2019-08-01 00:14:00.000	-1.484594	-4.822102	-3.086375	-31.45466	252.8878	2.689232	553.3405	234646.1
2019-08-01 00:15:00.000	-0.4204206	-5.106756	-2.635903	-27.22218	265.2937	3.379121	537.7593	238248.7
2019-08-01 00:16:00.000	-0.2937363	-3.584697	-1.971622	-28.73039	265.3156	3.163688	499.1414	175825.8
2019-08-01 00:17:00.000	0.999405	-2.906299	-1.091275	-19.54885	288.9768	2.483616	522.9932	133281.6
2019-08-01 00:18:00.000	2.671131	-1.9409	-0.04146308	-0.7194616	323.997	2.34832	556.4193	170757.3
2019-08-01 00:19:00.000	2.556881	-2.03706	0.5823997	10.10132	321.4558	2.561679	551.0237	189045.1
2019-08-01 00:20:00.000	2.11207	-2.688813	0.4347686	7.246675	308.1497	2.741925	537.5285	175274.8
2019-08-01 00:21:00.000	1.881088	-2.893979	0.5163953	8.50891	303.0239	2.324351	530.2707	143629.7
2019-08-01 00:22:00.000	1.988013	-2.771474	0.4695274	7.838116	305.6523	2.076232	528.7343	130799.9
2019-08-01 00:23:00.000	1.509937	-3.049242	1.342865	21.53701	296.3439	2.500254	532.1654	146042.9
2019-08-01 00:24:00.000	2.046779	-2.290291	1.414522	24.72682	311.7864	1.676643	508.8717	83964.98
2019-08-01 00:25:00.000	2.343001	-1.674939	1.587463	28.86267	324.4402	2.348685	531.3265	142970.6
2019-08-01 00:26:00.000	2.389668	-2.027839	1.351157	23.32152	319.6825	2.691972	536.2225	158159.7
2019-08-01 00:27:00.000	2.276549	-2.036845	1.577828	27.31719	318.1808	1.362465	495.3803	68766.07
2019-08-01 00:28:00.000	2.568978	-1.947474	1.159475	19.78218	322.8352	2.720424	552.1779	205315.9
2019-08-01 00:29:00.000	2.68121	-1.821476	0.786887	13.64525	325.8098	2.149553	529.7161	135859.4
2019-08-01 00:30:00.000	2.69084	-1.603899	0.7304971	13.12639	329.2026	1.437892	492.556	72817.68
2019-08-01 00:31:00.000	2.295968	-1.5232	-1.433378	-27.48472	326.4388	2.159724	531.533	141012.4
2019-08-01 00:32:00.000	2.494278	-1.649593	-1.26953	-23.00282	326.5213	2.408102	540.2851	169229.7
2019-08-01 00:33:00.000	2.545812	-1.888571	-0.764808	-13.56489	323.4307	2.177144	531.0509	140695.7
2019-08-01 00:34:00.000	2.628258	-1.772999	-0.6923329	-12.31863	325.9968	2.327655	533.4476	150076.9
2019-08-01 00:35:00.000	2.507957	-1.743843	-0.5956703	-11.03448	325.1882	2.717328	536.6991	164351.1
2019-08-01 00:36:00.000	1.5442	-2.623272	-0.9022964	-16.51062	300.4834	2.899972	536.0477	163657.7
2019-08-01 00:37:00.000	1.327688	-3.099184	0.07609928	1.292984	293.1902	2.158192	542.85	158775.3
2019-08-01 00:38:00.000	1.404584	-3.106132	-0.4434461	-7.41159	294.3323	1.925106	537.509	135507.6
2019-08-01 00:39:00.000	2.112494	-2.442037	-0.3253905	-5.754417	310.8616	1.852029	528.1057	107222.3
2019-08-01 00:40:00.000	1.154902	-3.02166	-1.006752	-17.28724	290.9173	2.633156	531.8336	134572
2019-08-01 00:41:00.000	1.578086	-2.732907	-1.202869	-20.86485	300.0038	2.269668	543.1214	111254.3
2019-08-01 00:42:00.000	1.851514	-2.390634	-1.53364	-26.89382	307.7573	2.798268	555.849	186426.5
2019-08-01 00:43:00.000	1.698769	-2.33406	-1.717587	-30.75172	306.0478	2.198341	537.9664	121031.6
2019-08-01 00:44:00.000	1.487311	-2.3488	-1.633964	-30.44427	302.3429	1.400684	503.7883	63406.57
2019-08-01 00:45:00.000	1.348253	-2.780185	-1.226236	-21.64608	295.8711	2.184074	534.1719	129956.1
2019-08-01 00:46:00.000	1.2747	-2.436952	-1.580133	-29.87962	297.6128	2.226614	542.2662	120806.7
2019-08-01 00:47:00.000	2.573525	-1.321108	-1.248472	-23.34394	332.8265	2.08775	515.2874	89309.88
2019-08-01 00:48:00.000	3.160278	-0.7551702	-0.7185329	-12.46959	346.5608	2.382432	531.3683	140350.9
2019-08-01 00:49:00.000	3.270346	-0.7046719	-0.1471407	-2.518414	347.8402	2.34692	534.4508	152113.3
2019-08-01 00:50:00.000	3.326644	-0.05474017	-0.2628289	-4.516787	359.0573	4.177376	525.9129	121033.4
2019-08-01 00:51:00.000	3.351876	-0.2645794	0.131228	2.235075	355.4867	3.74725	532.4999	176523
2019-08-01 00:52:00.000	3.340539	-0.149712	0.3943252	6.725488	357.4339	1.789197	529.8017	194032.8
2019-08-01 00:53:00.000	3.149036	-0.5749235	0.5005216	8.886802	349.6534	1.638027	521.7135	186500.8
2019-08-01 00:54:00.000	2.741438	-1.388137	-0.3334495	-6.193201	333.1445	2.379512	527.4688	207380.9
2019-08-01 00:55:00.000	1.600359	-2.530267	-0.7670892	-14.37105	302.3128	1.978753	525.8688	128167.6
2019-08-01 00:56:00.000	2.103011	-2.094147	0.2897242	5.575608	315.121	1.320797	526.8658	93503.52
2019-08-01 00:57:00.000	1.513137	-2.062968	-0.04387975	-0.9825974	306.2592	2.78893	540.1487	146391.3
