MIDL 32Re, 2023-03 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2023  3 20 18  0    -4.17     4.18     3.71    -404.7     53.38     26.46     3.530      69459    0    0    0    0    0
2023  3 20 18  1    -2.31     3.59     5.16    -427.8     56.90     13.46     4.154      86670    1    1    0    0    0
2023  3 20 18  2    -2.35     3.53     5.20    -424.5     56.53     13.95     4.256      87416    1    1    0    0    0
2023  3 20 18  3    -2.49     3.59     5.39    -419.6     56.76     14.66     4.256      87416    1    1    0    0    0
2023  3 20 18  4    -4.29     3.49     4.51    -424.7     55.69     16.36     4.136      85073    0    0    0    0    0
2023  3 20 18  5    -4.43     3.63     4.41    -424.0     50.49     19.59     3.578      85263    0    0    0    0    0
2023  3 20 18  6    -1.80     3.77     5.75    -425.1     46.16     23.21     3.578      88433    0    0    0    0    0
2023  3 20 18  7    -1.60     3.77     5.98    -425.3     43.36     26.44     3.563      88005    0    0    0    0    0
2023  3 20 18  8    -1.79     3.71     6.01    -425.0     40.47     29.53     3.472      83265    0    0    0    0    0
2023  3 20 18  9    -1.97     3.53     5.80    -423.6     28.85     32.17     3.345      68239    0    0    0    0    0
2023  3 20 18 10    -1.97     3.52     5.66    -417.5     26.59     33.27     3.319      65462    0    0    0    0    0
2023  3 20 18 11    -1.98     3.52     5.51    -411.7     24.41     34.56     3.293      62893    0    0    0    0    0
2023  3 20 18 12    -2.00     3.52     5.37    -406.0     22.22     35.85     3.266      60324    0    0    0    0    0
2023  3 20 18 13    -2.02     3.66     5.29    -406.0     21.37     39.31     3.240      61017    0    1    1    1    1
2023  3 20 18 14    -2.12     4.02     5.01    -406.7     24.08     40.12     3.232      66141    0    1    2    2    2
2023  3 20 18 15    -2.66     4.24     5.05    -407.2     26.74     35.60     3.207      69857    0    1    1    1    1
2023  3 20 18 16    -3.37     4.23     4.64    -407.6     31.96     30.84     3.195      68555    0    0    0    0    0
2023  3 20 18 17    -3.69     4.15     3.99    -405.7     39.22     26.89     3.287      65779    0    0    0    0    0
2023  3 20 18 18    -3.72     4.14     3.99    -402.3     39.32     22.98     3.344      65779    0    0    0    0    0
2023  3 20 18 19    -3.96     4.14     4.16    -399.9     39.39     18.40     3.411      71429    0    0    0    0    0
2023  3 20 18 20    -4.37     4.01     4.37    -398.6     40.08     13.52     3.493      78615    0    0    0    0    0
2023  3 20 18 21    -4.73     3.65     4.39    -397.6     41.79     10.44     3.595      79825    0    0    0    0    0
2023  3 20 18 22    -4.84     3.47     4.39    -395.7     42.77     11.25     3.705      79825    0    0    0    0    0
2023  3 20 18 23    -4.84     3.46     4.54    -394.3     42.42     16.45     3.835      76255    0    0    0    0    0
