Kp obtained from http://wdc.kugi.kyoto-u.ac.jp/
All times are the center of each 3-hour bin
year mo dy hr mn sc kp
2001 08 01 01 30 00	3.6666667
2001 08 01 04 30 00	1.6666667
2001 08 01 07 30 00	1.6666667
2001 08 01 10 30 00	2.6666667
2001 08 01 13 30 00	2.3333333
2001 08 01 16 30 00	2.0000000
2001 08 01 19 30 00	1.3333333
2001 08 01 22 30 00	1.6666667
2001 08 02 01 30 00	1.0000000
2001 08 02 04 30 00	1.3333333
2001 08 02 07 30 00	2.0000000
2001 08 02 10 30 00	1.3333333
2001 08 02 13 30 00	2.0000000
2001 08 02 16 30 00	2.3333333
2001 08 02 19 30 00	1.0000000
2001 08 02 22 30 00	0.6666667
2001 08 03 01 30 00	2.3333333
2001 08 03 04 30 00	1.6666667
2001 08 03 07 30 00	4.3333333
2001 08 03 10 30 00	2.6666667
2001 08 03 13 30 00	2.0000000
2001 08 03 16 30 00	2.6666667
2001 08 03 19 30 00	2.0000000
2001 08 03 22 30 00	2.3333333
2001 08 04 01 30 00	1.3333333
2001 08 04 04 30 00	1.6666667
2001 08 04 07 30 00	1.3333333
2001 08 04 10 30 00	1.3333333
2001 08 04 13 30 00	1.6666667
2001 08 04 16 30 00	2.3333333
2001 08 04 19 30 00	2.0000000
2001 08 04 22 30 00	2.0000000
2001 08 05 01 30 00	2.0000000
2001 08 05 04 30 00	1.6666667
2001 08 05 07 30 00	3.3333333
2001 08 05 10 30 00	3.6666667
2001 08 05 13 30 00	5.0000000
2001 08 05 16 30 00	4.6666667
2001 08 05 19 30 00	3.3333333
2001 08 05 22 30 00	2.6666667
2001 08 06 01 30 00	2.3333333
2001 08 06 04 30 00	3.3333333
2001 08 06 07 30 00	3.0000000
2001 08 06 10 30 00	3.3333333
2001 08 06 13 30 00	4.0000000
2001 08 06 16 30 00	3.3333333
2001 08 06 19 30 00	2.6666667
2001 08 06 22 30 00	3.3333333
2001 08 07 01 30 00	2.6666667
2001 08 07 04 30 00	2.3333333
2001 08 07 07 30 00	1.3333333
2001 08 07 10 30 00	2.3333333
2001 08 07 13 30 00	1.6666667
2001 08 07 16 30 00	1.0000000
2001 08 07 19 30 00	1.6666667
2001 08 07 22 30 00	1.3333333
2001 08 08 01 30 00	2.6666667
2001 08 08 04 30 00	1.3333333
2001 08 08 07 30 00	1.3333333
2001 08 08 10 30 00	1.3333333
2001 08 08 13 30 00	1.6666667
2001 08 08 16 30 00	0.6666667
2001 08 08 19 30 00	2.0000000
2001 08 08 22 30 00	1.0000000
2001 08 09 01 30 00	1.0000000
2001 08 09 04 30 00	2.0000000
2001 08 09 07 30 00	1.0000000
2001 08 09 10 30 00	0.6666667
2001 08 09 13 30 00	2.0000000
2001 08 09 16 30 00	2.3333333
2001 08 09 19 30 00	2.3333333
2001 08 09 22 30 00	3.0000000
2001 08 10 01 30 00	2.6666667
2001 08 10 04 30 00	1.6666667
2001 08 10 07 30 00	2.0000000
2001 08 10 10 30 00	1.3333333
2001 08 10 13 30 00	0.6666667
2001 08 10 16 30 00	0.6666667
2001 08 10 19 30 00	2.0000000
2001 08 10 22 30 00	2.0000000
2001 08 11 01 30 00	2.0000000
2001 08 11 04 30 00	0.6666667
2001 08 11 07 30 00	0.3333333
2001 08 11 10 30 00	0.0000000
2001 08 11 13 30 00	0.3333333
2001 08 11 16 30 00	0.6666667
2001 08 11 19 30 00	0.6666667
2001 08 11 22 30 00	2.6666667
2001 08 12 01 30 00	1.3333333
2001 08 12 04 30 00	1.0000000
2001 08 12 07 30 00	1.3333333
2001 08 12 10 30 00	3.6666667
2001 08 12 13 30 00	1.6666667
2001 08 12 16 30 00	3.3333333
2001 08 12 19 30 00	3.0000000
2001 08 12 22 30 00	3.3333333
2001 08 13 01 30 00	4.0000000
2001 08 13 04 30 00	5.3333333
2001 08 13 07 30 00	3.0000000
2001 08 13 10 30 00	3.0000000
2001 08 13 13 30 00	3.0000000
2001 08 13 16 30 00	3.0000000
2001 08 13 19 30 00	3.3333333
2001 08 13 22 30 00	2.6666667
2001 08 14 01 30 00	2.0000000
2001 08 14 04 30 00	2.3333333
2001 08 14 07 30 00	1.6666667
2001 08 14 10 30 00	2.6666667
2001 08 14 13 30 00	3.0000000
2001 08 14 16 30 00	2.3333333
2001 08 14 19 30 00	2.3333333
2001 08 14 22 30 00	2.6666667
2001 08 15 01 30 00	1.6666667
2001 08 15 04 30 00	1.6666667
2001 08 15 07 30 00	1.3333333
2001 08 15 10 30 00	0.6666667
2001 08 15 13 30 00	1.0000000
2001 08 15 16 30 00	1.0000000
2001 08 15 19 30 00	2.0000000
2001 08 15 22 30 00	1.6666667
2001 08 16 01 30 00	0.6666667
2001 08 16 04 30 00	1.0000000
2001 08 16 07 30 00	0.3333333
2001 08 16 10 30 00	0.6666667
2001 08 16 13 30 00	0.6666667
2001 08 16 16 30 00	0.6666667
2001 08 16 19 30 00	0.6666667
2001 08 16 22 30 00	1.0000000
2001 08 17 01 30 00	1.0000000
2001 08 17 04 30 00	1.0000000
2001 08 17 07 30 00	0.6666667
2001 08 17 10 30 00	3.3333333
2001 08 17 13 30 00	4.3333333
