Kp obtained from http://wdc.kugi.kyoto-u.ac.jp/
All times are the end of each 3-hour bin
year mo dy hr mn sc kp
2003 10 21 21 00 00	5.3333333
2003 10 22 00 00 00	6.0000000
2003 10 22 03 00 00	4.6666667
2003 10 22 06 00 00	5.3333333
2003 10 22 09 00 00	5.0000000
2003 10 22 12 00 00	3.3333333
2003 10 22 15 00 00	4.3333333
2003 10 22 18 00 00	5.0000000
2003 10 22 21 00 00	3.6666667
2003 10 23 00 00 00	1.6666667
2003 10 23 03 00 00	2.6666667
2003 10 23 06 00 00	1.3333333
2003 10 23 09 00 00	2.3333333
2003 10 23 12 00 00	1.6666667
2003 10 23 15 00 00	1.0000000
2003 10 23 18 00 00	1.0000000
2003 10 23 21 00 00	0.6666667
2003 10 24 00 00 00	0.3333333
2003 10 24 03 00 00	0.3333333
2003 10 24 06 00 00	1.3333333
2003 10 24 09 00 00	2.0000000
2003 10 24 12 00 00	2.6666667
2003 10 24 15 00 00	4.6666667
2003 10 24 18 00 00	6.6666667
2003 10 24 21 00 00	5.0000000
2003 10 25 00 00 00	6.0000000
2003 10 25 03 00 00	4.0000000
2003 10 25 06 00 00	2.6666667
2003 10 25 09 00 00	2.6666667
2003 10 25 12 00 00	2.3333333
2003 10 25 15 00 00	4.3333333
2003 10 25 18 00 00	3.6666667
2003 10 25 21 00 00	1.3333333
2003 10 26 00 00 00	2.6666667
2003 10 26 03 00 00	2.3333333
2003 10 26 06 00 00	2.0000000
2003 10 26 09 00 00	1.6666667
2003 10 26 12 00 00	2.0000000
2003 10 26 15 00 00	1.0000000
2003 10 26 18 00 00	1.0000000
2003 10 26 21 00 00	3.3333333
2003 10 27 00 00 00	3.6666667
2003 10 27 03 00 00	3.6666667
2003 10 27 06 00 00	3.3333333
2003 10 27 09 00 00	3.3333333
2003 10 27 12 00 00	2.0000000
2003 10 27 15 00 00	2.0000000
2003 10 27 18 00 00	2.3333333
2003 10 27 21 00 00	1.3333333
2003 10 28 00 00 00	1.0000000
2003 10 28 03 00 00	3.0000000
2003 10 28 06 00 00	4.6666667
2003 10 28 09 00 00	3.6666667
2003 10 28 12 00 00	4.6666667
2003 10 28 15 00 00	2.6666667
2003 10 28 18 00 00	4.0000000
2003 10 28 21 00 00	3.3333333
2003 10 29 00 00 00	4.0000000
2003 10 29 03 00 00	4.6666667
2003 10 29 06 00 00	4.0000000
2003 10 29 09 00 00	9.0000000
2003 10 29 12 00 00	8.0000000
2003 10 29 15 00 00	7.6666667
2003 10 29 18 00 00	7.6666667
2003 10 29 21 00 00	8.6666667
2003 10 30 00 00 00	8.6666667
2003 10 30 03 00 00	8.6666667
2003 10 30 06 00 00	7.3333333
2003 10 30 09 00 00	5.3333333
2003 10 30 12 00 00	4.6666667
2003 10 30 15 00 00	5.0000000
2003 10 30 18 00 00	7.0000000
2003 10 30 21 00 00	9.0000000
2003 10 31 00 00 00	9.0000000
2003 10 31 03 00 00	8.3333333
2003 10 31 06 00 00	7.6666667
2003 10 31 09 00 00	7.3333333
2003 10 31 12 00 00	6.6666667
2003 10 31 15 00 00	7.3333333
2003 10 31 18 00 00	4.6666667
2003 10 31 21 00 00	4.0000000
2003 11 01 00 00 00	4.3333333
