Produced from ace_2019-08-25.txt
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2019  8 25  0  0  0   0  -1.034715.6   1.010633   0.212855  343.29620 0.0 0.0    4.42541    35555.9
2019  8 25  0  1  0   0  -1.096428.6   0.900151  -0.026658  343.65830 0.0 0.0    4.78337    26974.0
2019  8 25  0  2  0   0  -1.129658.6   0.887260  -0.220566  335.64460 0.0 0.0    3.37192    20179.5
2019  8 25  0  3  0   0  -1.102600.6   0.811675  -0.456850  339.98970 0.0 0.0    4.26516    23821.8
2019  8 25  0  4  0   0  -0.958525.6   0.587920  -0.732220  344.70920 0.0 0.0    5.21160    26918.1
2019  8 25  0  5  0   0  -0.936946.6   0.685310  -0.441417  340.89760 0.0 0.0    3.79965    21896.4
2019  8 25  0  6  0   0  -1.322050.6   0.690522  -0.162792  342.56590 0.0 0.0    4.13628    27510.4
2019  8 25  0  7  0   0  -1.322700.6   0.753926  -0.379142  343.89580 0.0 0.0    4.57912    33748.2
2019  8 25  0  8  0   0  -1.066749.6   0.775045  -0.195603  341.89780 0.0 0.0    4.50315    28792.4
2019  8 25  0  9  0   0  -0.819743.6   0.041679  -0.790539  341.90150 0.0 0.0    4.42687    24985.2
2019  8 25  0 10  0   0  -0.817021.6   0.875982   0.231576  342.56400 0.0 0.0    4.34346    28519.5
2019  8 25  0 11  0   0  -0.964739.6   1.181462   0.532263  339.60990 0.0 0.0    4.20531    26228.9
2019  8 25  0 12  0   0  -1.312947.6   0.969072  -0.737394  340.72700 0.0 0.0    3.89258    30768.2
2019  8 25  0 13  0   0  -1.273663.6   0.919394  -1.082401  339.46270 0.0 0.0    4.36878    28876.4
2019  8 25  0 14  0   0  -1.119081.6   0.500926  -1.370028  342.32480 0.0 0.0    4.11853    26916.6
2019  8 25  0 15  0   0  -1.388510.6   0.237314  -1.436148  340.54130 0.0 0.0    4.64115    23124.9
2019  8 25  0 16  0   0  -1.320619.6   0.559388  -1.284785  340.97310 0.0 0.0    4.36178    29314.3
2019  8 25  0 17  0   0  -0.941753.6   1.400900  -1.148220  340.90350 0.0 0.0    4.16528    26393.7
2019  8 25  0 18  0   0  -1.015942.6   1.341744  -1.174165  341.66080 0.0 0.0    4.28110    26620.0
2019  8 25  0 19  0   0  -1.250418.6   1.178208  -1.151390  340.97460 0.0 0.0    4.43663    23658.7
2019  8 25  0 20  0   0  -1.116891.6   1.159680  -1.129336  340.90130 0.0 0.0    4.46593    24190.5
2019  8 25  0 21  0   0  -1.002683.6   1.255151  -1.045922  340.96620 0.0 0.0    4.36090    24403.6
2019  8 25  0 22  0   0  -1.333767.6   1.062842  -1.114338  340.48420 0.0 0.0    4.21080    26630.7
2019  8 25  0 23  0   0  -1.450002.6   1.031246  -1.209713  341.58090 0.0 0.0    4.19881    30541.2
2019  8 25  0 24  0   0  -1.400355.6   1.114031  -1.270934  343.47080 0.0 0.0    4.33061    25942.1
2019  8 25  0 25  0   0  -1.424369.6   1.150379  -1.194941  340.12120 0.0 0.0    3.85197    24130.0
2019  8 25  0 26  0   0  -1.511066.6   0.736249  -1.419766  332.31830 0.0 0.0    2.50432    22876.0
2019  8 25  0 27  0   0  -1.583149.6   0.628156  -1.434621  344.59270 0.0 0.0    4.82242    43910.2
2019  8 25  0 28  0   0  -1.132697.6   0.884347  -1.617896  343.25090 0.0 0.0    4.13031    33225.2
2019  8 25  0 29  0   0  -1.084969.6   0.798018  -1.704666  335.53350 0.0 0.0    2.97471    20057.9
2019  8 25  0 30  0   0  -1.142134.6   0.756674  -1.679334  342.45130 0.0 0.0    4.47894    26362.7
2019  8 25  0 31  0   0  -1.382390.6   0.318321  -1.850571  344.17710 0.0 0.0    4.63354    32314.6
