MAG 16-second Averaged Interplanetary Magnetic Field Data, GSE
2020 111  6 49 32.991   -0.469   -2.434   -9.507
2020 111  6 49 48.991   -0.714   -2.257   -9.596
2020 111  6 50  4.991   -1.213   -2.059   -9.642
2020 111  6 50 20.991   -1.128   -1.894   -9.562
2020 111  6 50 36.991   -1.134   -1.831   -9.627
2020 111  6 50 52.991   -0.796   -1.930   -9.640
2020 111  6 51  8.991   -1.183   -1.782   -9.519
2020 111  6 51 24.991   -1.216   -1.696   -9.666
2020 111  6 51 40.991   -1.195   -1.959  -10.127
2020 111  6 51 56.991   -0.882   -0.480  -10.327
2020 111  6 52 12.991   -1.049   -0.546  -10.377
2020 111  6 52 28.991   -1.057   -0.490  -10.356
2020 111  6 52 44.991   -0.829   -0.848  -10.345
2020 111  6 53  0.991   -1.155   -0.498  -10.380
2020 111  6 53 16.991   -1.188   -0.429  -10.370
2020 111  6 53 32.991   -1.272   -0.399  -10.357
2020 111  6 53 48.991   -1.195   -0.195  -10.369
2020 111  6 54  4.991   -1.387   -0.152  -10.396
2020 111  6 54 20.991   -1.620   -0.560  -10.341
2020 111  6 54 36.991   -1.488   -0.709  -10.296
2020 111  6 54 52.991   -0.964   -0.189  -10.094
2020 111  6 55  8.991   -0.007    0.585  -10.172
2020 111  6 55 24.991   -0.955   -0.116   -9.723
2020 111  6 55 40.991   -0.713   -0.240   -9.071
2020 111  6 55 56.991   -1.486   -0.466   -8.796
2020 111  6 56 12.991   -2.704   -0.972   -8.723
2020 111  6 56 28.991   -3.110   -0.707   -8.643
2020 111  6 56 44.991   -1.991   -0.489   -8.916
2020 111  6 57  0.991   -0.084    0.705   -9.944
2020 111  6 57 16.991   -1.179   -0.079   -9.769
2020 111  6 57 32.990   -2.125   -0.902   -9.476
2020 111  6 57 48.990   -1.975   -0.032  -10.139
2020 111  6 58  4.990   -2.047   -0.304  -10.058
2020 111  6 58 20.990   -2.188   -0.483  -10.030
2020 111  6 58 36.990   -1.941   -0.252  -10.079
2020 111  6 58 52.990   -1.828    0.182  -10.075
2020 111  6 59  8.990   -1.655    0.521  -10.094
2020 111  6 59 24.990   -1.537    0.747   -9.926
2020 111  6 59 40.990   -1.628    0.549   -9.914
2020 111  6 59 56.990   -1.235    0.369   -9.879
2020 111  7  0 12.990   -0.847    0.458   -9.882
2020 111  7  0 28.990   -0.084    0.421  -10.051
2020 111  7  0 44.990   -0.526    0.229  -10.071
2020 111  7  1  0.990   -0.689    0.111   -9.980
2020 111  7  1 16.990   -0.939    0.514   -9.984
2020 111  7  1 32.990   -1.111    0.052   -9.627
2020 111  7  1 48.990   -0.507    0.322   -9.585
2020 111  7  2  4.990   -0.818   -0.100   -9.732
2020 111  7  2 20.990   -1.039    0.073   -9.657
2020 111  7  2 36.990   -0.574   -0.014   -9.793
2020 111  7  2 52.990   -0.355    0.130   -9.986
2020 111  7  3  8.990   -0.285   -0.364  -10.157
2020 111  7  3 24.990   -0.844    0.767  -10.211
2020 111  7  3 40.990   -1.266    0.978  -10.440
2020 111  7  3 56.990   -1.158    0.791  -10.460
2020 111  7  4 12.990   -0.218    0.538  -10.402
2020 111  7  4 28.990    0.112    0.778  -10.167
2020 111  7  4 44.990   -0.045    0.266   -8.841
2020 111  7  5  0.990    0.007    0.232   -9.443
2020 111  7  5 16.990   -0.023    0.355   -8.681
2020 111  7  5 32.989    0.370    0.493  -10.127
2020 111  7  5 48.989    0.559    0.041   -9.414
2020 111  7  6  4.989    0.316   -0.031   -8.626
2020 111  7  6 20.989    0.405    0.382   -9.441
2020 111  7  6 36.989    0.747    0.143   -9.950
2020 111  7  6 52.989    0.268   -0.707   -9.156
2020 111  7  7  8.989    0.515   -0.234   -8.065
2020 111  7  7 24.989    0.703    0.030   -8.309
2020 111  7  7 40.989    0.494   -0.389   -8.645
2020 111  7  7 56.989    0.143   -0.344   -6.162
2020 111  7  8 12.989   -0.465   -0.715   -2.264
2020 111  7  8 28.989   -0.312   -0.520   -1.912
2020 111  7  8 44.989    0.291   -0.569   -2.427
2020 111  7  9  0.989   -1.418   -0.678    0.456
2020 111  7  9 16.989   -1.770   -0.852    1.588
2020 111  7  9 32.989   -3.039   -1.103    1.597
2020 111  7  9 48.989   -3.850   -1.137    1.342
2020 111  7 10  4.989   -4.622   -0.658    1.414
2020 111  7 10 20.989   -3.448   -1.474    0.866
2020 111  7 10 36.989   -3.589   -0.906    0.383
2020 111  7 10 52.989   -3.707   -1.157   -0.012
2020 111  7 11  8.989   -3.562   -0.800    0.319
2020 111  7 11 24.989   -3.105   -0.913    1.153
2020 111  7 11 40.989   -3.603   -1.141    1.173
2020 111  7 11 56.989   -2.759   -0.977   -0.136
2020 111  7 12 12.989   -4.261   -1.316    1.675
2020 111  7 12 28.989   -4.502   -1.721    1.508
2020 111  7 12 44.989   -4.770   -2.279    0.563
2020 111  7 13  0.989   -4.132   -2.690   -1.609
2020 111  7 13 16.989   -1.106   -1.971   -4.576
2020 111  7 13 32.988   -1.872   -2.317   -4.752
2020 111  7 13 48.988   -1.471   -2.315   -4.034
2020 111  7 14  4.988   -1.759   -2.929   -4.666
2020 111  7 14 20.988   -2.642   -2.672   -4.947
2020 111  7 14 36.988   -1.940   -3.665   -4.916
2020 111  7 14 52.988   -2.273   -3.945   -4.633
2020 111  7 15  8.988   -2.964   -2.961   -5.050
2020 111  7 15 24.988   -2.932   -4.085   -4.995
2020 111  7 15 40.988   -3.028   -3.675   -5.980
2020 111  7 15 56.988   -2.927   -3.515   -6.861
2020 111  7 16 12.988   -2.944   -3.413   -7.918
2020 111  7 16 28.988   -2.573   -3.148   -7.815
2020 111  7 16 44.988   -2.371   -2.958   -7.735
2020 111  7 17  0.988   -1.824   -3.229   -7.049
2020 111  7 17 16.988   -0.656   -1.760   -6.463
2020 111  7 17 32.988   -0.933   -1.783   -6.475
2020 111  7 17 48.988   -0.226   -0.337   -6.865
2020 111  7 18  4.988    0.516    0.639   -7.448
2020 111  7 18 20.988    0.492    0.845   -7.251
2020 111  7 18 36.988    0.365    0.911   -6.624
2020 111  7 18 52.988    0.093    0.069   -6.818
2020 111  7 19  8.988   -0.004    1.082   -6.641
2020 111  7 19 24.988    0.395    0.302   -7.094
2020 111  7 19 40.988   -0.027    0.882   -6.818
2020 111  7 19 56.988    0.516    0.396   -7.036
2020 111  7 20 12.988    0.072    0.127   -7.063
2020 111  7 20 28.988    0.067    0.464   -7.625
2020 111  7 20 44.988    0.464    1.129   -8.056
2020 111  7 21  0.988    0.504    1.639   -8.542
2020 111  7 21 16.988    0.331    1.268   -8.290
2020 111  7 21 32.987    0.112    0.390   -8.035
2020 111  7 21 48.987    0.129    0.230   -8.497
2020 111  7 22  4.987   -0.327    0.191   -9.433
2020 111  7 22 20.987   -0.263    0.971   -9.760
2020 111  7 22 36.987   -0.093    1.121  -10.044
2020 111  7 22 52.987   -0.078    1.940   -9.785
2020 111  7 23  8.987   -0.233    2.148   -9.740
2020 111  7 23 24.987   -0.046    2.087   -9.731
2020 111  7 23 40.987   -0.409    2.327   -9.641
2020 111  7 23 56.987   -0.586    2.629   -9.766
2020 111  7 24 12.987   -0.828    2.712   -9.756
2020 111  7 24 28.987   -0.997    2.610   -9.745
2020 111  7 24 44.987   -0.256    2.865   -9.366
2020 111  7 25  0.987   -0.435    2.363   -9.657
2020 111  7 25 16.987   -0.502    3.145   -9.195
2020 111  7 25 32.987   -0.457    3.048   -9.970
2020 111  7 25 48.987   -0.498    3.335  -10.128
2020 111  7 26  4.987   -0.128    3.903  -10.576
2020 111  7 26 20.987    0.341    4.659   -8.823
2020 111  7 26 36.987   -0.658    1.775   -7.724
2020 111  7 26 52.987   -1.122   -2.739   -7.559
2020 111  7 27  8.987   -0.826   -3.803   -7.008
2020 111  7 27 24.987   -0.121   -4.548   -7.453
2020 111  7 27 40.987   -0.022   -5.196   -7.290
2020 111  7 27 56.987   -0.251   -4.116   -7.566
2020 111  7 28 12.987   -0.655   -3.053   -8.201
2020 111  7 28 28.987   -0.177   -3.878   -8.366
2020 111  7 28 44.987    0.115   -4.797   -8.220
2020 111  7 29  0.987    0.529   -5.737   -7.832
2020 111  7 29 16.987    1.045   -6.708   -7.446
2020 111  7 29 32.986    1.042   -6.859   -6.977
2020 111  7 29 48.986    1.103   -7.251   -6.832
2020 111  7 30  4.986    1.369   -7.946   -6.646
2020 111  7 30 20.986    1.496   -7.906   -6.771
2020 111  7 30 36.986    1.405   -7.819   -7.197
2020 111  7 30 52.986    1.254   -7.440   -7.653
2020 111  7 31  8.986    0.908   -6.864   -8.878
2020 111  7 31 24.986    0.371   -5.366   -9.298
2020 111  7 31 40.986   -0.429   -3.443   -9.974
2020 111  7 31 56.986   -0.991   -2.536  -10.153
2020 111  7 32 12.986   -1.329   -1.668  -10.102
2020 111  7 32 28.986   -0.855   -1.886  -10.492
2020 111  7 32 44.986   -0.703   -1.040   -9.772
2020 111  7 33  0.986   -1.340   -0.421   -9.628
2020 111  7 33 16.986   -1.216    0.214   -9.610
2020 111  7 33 32.986   -0.753    0.481   -9.381
2020 111  7 33 48.986   -0.199    0.836   -8.937
2020 111  7 34  4.986   -0.760    0.456   -8.919
2020 111  7 34 20.986   -1.366    0.012   -8.807
2020 111  7 34 36.986   -1.617   -0.404   -8.847
2020 111  7 34 52.986   -1.775   -0.229   -9.073
2020 111  7 35  8.986   -2.061   -0.184   -9.883
2020 111  7 35 24.986   -2.225    0.192   -9.576
2020 111  7 35 40.986   -2.329    0.721  -10.013
2020 111  7 35 56.986   -2.482    0.446  -10.045
2020 111  7 36 12.986   -2.640    0.144   -9.741
2020 111  7 36 28.986   -3.284   -0.033   -9.032
2020 111  7 36 44.986   -3.283    0.201   -8.977
2020 111  7 37  0.986   -2.905    0.242   -9.088
2020 111  7 37 16.986   -2.523    0.259   -9.232
2020 111  7 37 32.985   -2.237    0.437   -9.309
2020 111  7 37 48.985   -1.787    0.997   -9.477
2020 111  7 38  4.985   -1.930    1.379   -9.406
2020 111  7 38 20.985    1.750   -5.862  -11.688
2020 111  7 38 36.985    1.738   -5.801  -13.549
2020 111  7 38 52.985    0.411   -3.703  -14.936
2020 111  7 39  8.985    0.779   -2.249  -14.814
2020 111  7 39 24.985   -0.158   -1.750  -14.803
2020 111  7 39 40.985   -0.053   -1.878  -14.850
2020 111  7 39 56.985    2.160   -5.359  -13.882
2020 111  7 40 12.985    2.268   -5.293  -14.051
2020 111  7 40 28.985    2.309   -5.163  -14.046
2020 111  7 40 44.985    1.690   -4.726  -14.237
2020 111  7 41  0.985    1.327   -4.366  -14.485
2020 111  7 41 16.985    0.777   -4.157  -14.560
2020 111  7 41 32.985    1.606   -5.488  -14.026
2020 111  7 41 48.985    1.778   -5.842  -14.011
2020 111  7 42  4.985    2.105   -5.984  -13.804
2020 111  7 42 20.985    1.895   -5.349  -14.062
2020 111  7 42 36.985    1.481   -4.795  -14.394
2020 111  7 42 52.985    1.555   -4.721  -14.457
2020 111  7 43  8.985    1.351   -4.686  -14.443
2020 111  7 43 24.985    1.393   -4.302  -14.569
2020 111  7 43 40.985    1.157   -4.784  -14.388
2020 111  7 43 56.985    1.236   -5.633  -14.051
2020 111  7 44 12.985    1.402   -4.571  -14.488
2020 111  7 44 28.985    1.388   -3.642  -14.692
2020 111  7 44 44.985    1.367   -3.812  -14.586
2020 111  7 45  0.985    0.996   -4.123  -14.518
2020 111  7 45 16.985    0.970   -4.056  -14.547
2020 111  7 45 32.984    1.472   -4.693  -14.254
2020 111  7 45 48.984    1.252   -4.689  -14.334
2020 111  7 46  4.984    1.764   -4.644  -14.301
2020 111  7 46 20.984    1.781   -4.084  -14.437
2020 111  7 46 36.984    1.602   -3.654  -14.684
2020 111  7 46 52.984    1.421   -3.295  -14.746
2020 111  7 47  8.984    1.215   -3.123  -14.733
2020 111  7 47 24.984    1.120   -2.932  -14.847
2020 111  7 47 40.984    0.951   -2.164  -14.963
2020 111  7 47 56.984    0.792   -2.770  -14.813
2020 111  7 48 12.984    1.356   -3.703  -14.619
2020 111  7 48 28.984    0.739   -2.542  -14.913
2020 111  7 48 44.984    0.749   -2.634  -14.859
2020 111  7 49  0.984    0.526   -2.679  -14.907
2020 111  7 49 16.984    0.470   -3.138  -14.781
2020 111  7 49 32.984    0.539   -3.456  -14.682
2020 111  7 49 48.984    0.324   -4.552  -14.395
2020 111  7 50  4.984    0.714   -3.883  -14.505
2020 111  7 50 20.984    0.538   -4.447  -14.370
2020 111  7 50 36.984    0.780   -4.139  -14.506
2020 111  7 50 52.984    0.894   -3.118  -14.701
2020 111  7 51  8.984    0.611   -2.702  -14.835
2020 111  7 51 24.984    0.362   -2.861  -14.874
2020 111  7 51 40.984    0.688   -2.641  -14.840
2020 111  7 51 56.984    0.694   -3.548  -14.661
2020 111  7 52 12.984    0.812   -4.127  -14.520
2020 111  7 52 28.984    1.189   -4.386  -14.466
2020 111  7 52 44.984    1.090   -4.483  -14.452
2020 111  7 53  0.984    1.168   -5.414  -14.206
2020 111  7 53 16.984    1.165   -5.401  -14.152
2020 111  7 53 32.983    1.145   -5.385  -14.141
2020 111  7 53 48.983    1.065   -5.066  -14.306
2020 111  7 54  4.983    1.188   -4.968  -14.305
2020 111  7 54 20.983    1.237   -4.992  -14.291
2020 111  7 54 36.983    1.254   -4.725  -14.442
2020 111  7 54 52.983    1.264   -4.591  -14.392
2020 111  7 55  8.983    1.270   -4.698  -14.386
2020 111  7 55 24.983    1.346   -4.678  -14.462
2020 111  7 55 40.983    1.343   -4.670  -14.396
2020 111  7 55 56.983    1.390   -4.629  -14.427
2020 111  7 56 12.983    1.445   -4.395  -14.543
2020 111  7 56 28.983    1.459   -4.173  -14.556
2020 111  7 56 44.983    1.399   -4.223  -14.550
2020 111  7 57  0.983    1.464   -4.092  -14.616
2020 111  7 57 16.983    1.482   -4.067  -14.539
2020 111  7 57 32.983    1.582   -3.903  -14.602
2020 111  7 57 48.983    1.588   -3.944  -14.599
2020 111  7 58  4.983    1.252   -4.353  -14.434
2020 111  7 58 20.983    1.306   -4.501  -14.414
2020 111  7 58 36.983    0.740   -4.844  -14.367
2020 111  7 58 52.983    0.061   -5.378  -14.124
2020 111  7 59  8.983    0.158   -5.327  -14.212
2020 111  7 59 24.983    0.162   -5.462  -14.209
2020 111  7 59 40.983    0.322   -5.570  -14.114
2020 111  7 59 56.983    0.438   -5.199  -14.332
2020 111  8  0 12.983    0.460   -5.054  -14.411
2020 111  8  0 28.983    0.419   -4.712  -14.466
2020 111  8  0 44.983    0.358   -3.599  -14.775
2020 111  8  1  0.983    0.510   -3.937  -14.687
2020 111  8  1 16.983    0.515   -4.101  -14.609
2020 111  8  1 32.982    0.427   -4.436  -14.545
2020 111  8  1 48.982    0.418   -4.438  -14.549
2020 111  8  2  4.982    0.517   -3.526  -14.754
2020 111  8  2 20.982    0.492   -3.227  -14.855
2020 111  8  2 36.982    0.563   -2.850  -14.932
2020 111  8  2 52.982    0.671   -2.445  -14.958
2020 111  8  3  8.982    0.856   -1.854  -15.043
2020 111  8  3 24.982    0.443   -2.222  -15.021
2020 111  8  3 40.982    0.798   -2.456  -14.931
2020 111  8  3 56.982    0.746   -2.385  -14.977
2020 111  8  4 12.982    0.935   -2.407  -14.998
2020 111  8  4 28.982    0.937   -2.447  -14.910
2020 111  8  4 44.982    0.945   -2.469  -14.970
2020 111  8  5  0.982    0.867   -2.354  -14.988
2020 111  8  5 16.982    0.757   -2.612  -14.902
2020 111  8  5 32.982    0.720   -2.641  -14.963
2020 111  8  5 48.982    0.756   -2.566  -14.942
2020 111  8  6  4.982    0.779   -2.637  -14.904
2020 111  8  6 20.982    0.838   -2.573  -14.957
2020 111  8  6 36.982    0.704   -2.191  -14.977
2020 111  8  6 52.982    0.565   -1.872  -14.953
2020 111  8  7  8.982    0.490   -1.561  -15.037
2020 111  8  7 24.982    0.707   -1.953  -14.988
2020 111  8  7 40.982    0.627   -1.944  -14.940
2020 111  8  7 56.982    0.621   -1.665  -15.010
2020 111  8  8 12.982    0.686   -1.390  -15.033
2020 111  8  8 28.982    0.813   -1.348  -14.987
2020 111  8  8 44.982    0.608   -1.415  -15.051
2020 111  8  9  0.982    0.804   -1.466  -15.012
2020 111  8  9 16.982    0.326   -1.781  -14.967
2020 111  8  9 32.981    0.225   -1.954  -14.992
2020 111  8  9 48.981    0.304   -2.021  -14.937
2020 111  8 10  4.981    0.049   -1.902  -14.950
2020 111  8 10 20.981   -0.108   -2.152  -14.987
2020 111  8 10 36.981   -0.254   -1.952  -14.958
2020 111  8 10 52.981   -0.158   -1.979  -14.964
2020 111  8 11  8.981   -0.306   -2.060  -15.022
2020 111  8 11 24.981   -0.172   -1.924  -14.971
2020 111  8 11 40.981   -0.140   -1.891  -14.913
2020 111  8 11 56.981    0.250   -1.647  -14.963
2020 111  8 12 12.981    0.020   -1.852  -14.869
2020 111  8 12 28.981   -0.065   -2.103  -14.858
2020 111  8 12 44.981   -0.230   -2.182  -14.896
2020 111  8 13  0.981   -0.282   -1.923  -14.878
2020 111  8 13 16.981   -0.100   -1.117  -14.972
2020 111  8 13 32.981   -0.186   -0.927  -15.041
2020 111  8 13 48.981   -0.132   -1.119  -14.981
2020 111  8 14  4.981   -0.205   -1.333  -14.973
2020 111  8 14 20.981   -0.419   -1.179  -15.004
2020 111  8 14 36.981   -0.264   -1.297  -14.984
2020 111  8 14 52.981   -0.422   -1.155  -14.980
2020 111  8 15  8.981   -0.730   -1.322  -15.052
2020 111  8 15 24.981   -0.933   -1.330  -15.035
2020 111  8 15 40.981   -1.157   -1.305  -15.016
2020 111  8 15 56.981   -1.025   -1.264  -15.042
2020 111  8 16 12.981   -1.024   -1.187  -14.991
2020 111  8 16 28.981   -0.809   -1.279  -15.033
2020 111  8 16 44.981   -1.071   -1.585  -15.060
2020 111  8 17  0.981   -1.047   -1.568  -15.014
2020 111  8 17 16.981   -1.183   -1.729  -14.972
2020 111  8 17 32.980   -1.002   -1.850  -14.994
2020 111  8 17 48.980   -1.117   -2.177  -14.876
2020 111  8 18  4.980   -1.044   -1.895  -14.937
2020 111  8 18 20.980   -0.854   -1.053  -15.104
2020 111  8 18 36.980   -0.616   -1.284  -15.024
2020 111  8 18 52.980   -0.676   -1.007  -15.043
2020 111  8 19  8.980   -0.546   -0.700  -15.107
2020 111  8 19 24.980   -0.449   -0.424  -15.055
2020 111  8 19 40.980   -0.646   -0.308  -15.068
2020 111  8 19 56.980   -0.672    0.336  -15.098
2020 111  8 20 12.980   -0.629    0.161  -15.044
2020 111  8 20 28.980   -0.830    0.557  -15.023
2020 111  8 20 44.980   -0.774    0.736  -15.013
2020 111  8 21  0.980   -0.863    1.669  -14.827
2020 111  8 21 16.980   -0.970    1.919  -14.810
2020 111  8 21 32.980   -1.844    2.820  -14.591
2020 111  8 21 48.980   -1.286    1.193  -14.890
2020 111  8 22  4.980   -0.387    0.053  -15.104
2020 111  8 22 20.980   -0.125   -0.302  -15.137
2020 111  8 22 36.980   -0.503    0.042  -15.095
2020 111  8 22 52.980   -0.454   -0.294  -15.131
2020 111  8 23  8.980   -0.590   -0.070  -15.131
2020 111  8 23 24.980   -0.519   -0.269  -15.084
2020 111  8 23 40.980   -0.107   -0.567  -15.134
2020 111  8 23 56.980   -0.062   -0.452  -15.127
2020 111  8 24 12.980   -0.082   -0.529  -15.064
2020 111  8 24 28.980   -0.602   -0.013  -15.107
2020 111  8 24 44.980   -0.568    0.013  -15.109
2020 111  8 25  0.980   -0.577   -0.049  -15.059
2020 111  8 25 16.980   -0.634   -0.111  -15.103
2020 111  8 25 32.979   -0.664    0.024  -15.079
2020 111  8 25 48.979   -0.671   -0.031  -15.008
2020 111  8 26  4.979   -0.589   -0.045  -15.073
2020 111  8 26 20.979   -0.590    0.062  -15.052
2020 111  8 26 36.979   -0.591    0.039  -14.999
2020 111  8 26 52.979   -0.713    0.091  -15.014
2020 111  8 27  8.979   -0.715    0.127  -14.994
2020 111  8 27 24.979   -0.700   -0.204  -14.952
2020 111  8 27 40.979   -0.811   -0.009  -14.995
2020 111  8 27 56.979   -0.741    0.358  -14.971
2020 111  8 28 12.979   -0.906    0.196  -14.898
2020 111  8 28 28.979   -0.812    0.045  -14.921
2020 111  8 28 44.979   -0.798    0.384  -14.895
2020 111  8 29  0.979   -0.742    0.332  -14.901
2020 111  8 29 16.979   -0.883    0.245  -14.881
2020 111  8 29 32.979   -0.731    0.072  -14.845
2020 111  8 29 48.979   -0.680   -0.167  -14.808
2020 111  8 30  4.979   -0.645   -0.342  -14.855
2020 111  8 30 20.979   -0.863   -0.575  -14.770
2020 111  8 30 36.979   -0.524    1.601  -14.419
2020 111  8 30 52.979   -1.190    3.752  -14.275
2020 111  8 31  8.979   -0.956    4.426  -14.056
2020 111  8 31 24.979   -1.387    5.233  -13.718
2020 111  8 31 40.979    1.169    4.030  -14.198
2020 111  8 31 56.979    0.948    4.686  -14.025
2020 111  8 32 12.979   -0.116    4.992  -13.811
2020 111  8 32 28.979   -1.190    2.582  -14.549
2020 111  8 32 44.979   -0.691    4.136  -14.159
2020 111  8 33  0.979   -0.438    4.120  -14.031
2020 111  8 33 16.979   -0.579    2.165  -14.426
2020 111  8 33 32.978   -0.406    2.249  -14.229
2020 111  8 33 48.978   -0.067    1.381  -14.277
2020 111  8 34  4.978    0.463   -0.834  -14.298
2020 111  8 34 20.978    0.726   -2.822  -14.137
2020 111  8 34 36.978    0.510   -2.714  -14.231
2020 111  8 34 52.978    0.624   -2.788  -14.348
2020 111  8 35  8.978    0.648   -3.435  -14.170
2020 111  8 35 24.978    0.160   -3.521  -14.180
2020 111  8 35 40.978   -0.902   -3.285  -14.127
2020 111  8 35 56.978   -0.170   -6.682  -13.006
2020 111  8 36 12.978   -0.468   -6.613  -13.156
2020 111  8 36 28.978   -0.406   -6.108  -13.425
2020 111  8 36 44.978   -0.622   -6.568  -13.080
2020 111  8 37  0.978   -0.322   -7.306  -12.733
2020 111  8 37 16.978    0.046   -7.408  -12.691
2020 111  8 37 32.978    0.584   -7.200  -12.769
2020 111  8 37 48.978    0.451   -7.150  -12.814
2020 111  8 38  4.978    0.273   -6.881  -13.019
2020 111  8 38 20.978   -0.105   -7.046  -12.856
2020 111  8 38 36.978   -0.879   -7.725  -12.405
2020 111  8 38 52.978   -0.369   -7.132  -12.850
2020 111  8 39  8.978   -0.287   -6.917  -12.919
2020 111  8 39 24.978   -0.677   -7.083  -12.856
2020 111  8 39 40.978   -1.012   -7.115  -12.822
2020 111  8 39 56.978   -1.096   -7.157  -12.754
2020 111  8 40 12.978   -1.186   -7.166  -12.758
2020 111  8 40 28.978   -0.657   -6.932  -12.947
2020 111  8 40 44.978   -0.597   -6.984  -12.876
2020 111  8 41  0.978   -1.788   -6.412  -13.072
2020 111  8 41 16.978   -0.545   -6.734  -13.044
2020 111  8 41 32.977   -0.472   -6.795  -12.976
2020 111  8 41 48.977   -0.501   -6.646  -13.088
2020 111  8 42  4.977   -0.347   -6.864  -12.974
2020 111  8 42 20.977   -0.047   -7.780  -12.444
2020 111  8 42 36.977   -0.080   -8.205  -12.142
2020 111  8 42 52.977    0.005   -7.939  -12.314
2020 111  8 43  8.977    0.156   -7.682  -12.446
2020 111  8 43 24.977    0.644   -7.458  -12.719
2020 111  8 43 40.977    0.493   -7.424  -12.752
2020 111  8 43 56.977    0.421   -7.488  -12.651
2020 111  8 44 12.977    0.305   -7.600  -12.632
2020 111  8 44 28.977    0.338   -7.597  -12.615
2020 111  8 44 44.977    0.553   -7.548  -12.608
2020 111  8 45  0.977    0.501   -7.534  -12.701
2020 111  8 45 16.977    0.481   -7.418  -12.731
2020 111  8 45 32.977    0.486   -7.515  -12.646
2020 111  8 45 48.977    0.349   -7.577  -12.684
2020 111  8 46  4.977    0.414   -7.443  -12.706
2020 111  8 46 20.977    0.283   -7.436  -12.677
2020 111  8 46 36.977    0.317   -7.546  -12.698
2020 111  8 46 52.977    0.002   -7.513  -12.639
2020 111  8 47  8.977   -0.093   -7.680  -12.505
2020 111  8 47 24.977    0.022   -7.571  -12.688
2020 111  8 47 40.977    0.546   -7.407  -12.785
2020 111  8 47 56.977    0.475   -7.589  -12.651
2020 111  8 48 12.977    0.428   -7.534  -12.687
2020 111  8 48 28.977    0.605   -7.645  -12.563
2020 111  8 48 44.977    0.767   -7.592  -12.585
2020 111  8 49  0.977    0.974   -7.418  -12.722
2020 111  8 49 16.977    0.889   -7.395  -12.708
2020 111  8 49 32.976    0.781   -7.464  -12.642
2020 111  8 49 48.976    0.543   -7.539  -12.686
2020 111  8 50  4.976    0.467   -7.518  -12.650
2020 111  8 50 20.976    0.808   -7.466  -12.686
2020 111  8 50 36.976    0.724   -7.521  -12.714
2020 111  8 50 52.976    0.659   -7.506  -12.642
2020 111  8 51  8.976    0.461   -7.534  -12.584
2020 111  8 51 24.976    0.488   -7.586  -12.628
2020 111  8 51 40.976    0.440   -7.571  -12.532
2020 111  8 51 56.976    0.328   -7.685  -12.477
2020 111  8 52 12.976    0.262   -7.740  -12.499
2020 111  8 52 28.976    0.267   -7.527  -12.585
2020 111  8 52 44.976    0.261   -7.570  -12.572
2020 111  8 53  0.976    0.146   -7.597  -12.618
2020 111  8 53 16.976    0.155   -7.587  -12.550
2020 111  8 53 32.976    0.193   -7.659  -12.520
2020 111  8 53 48.976    0.292   -7.627  -12.594
2020 111  8 54  4.976    0.383   -7.691  -12.498
2020 111  8 54 20.976    0.290   -7.755  -12.476
2020 111  8 54 36.976    0.295   -7.656  -12.589
2020 111  8 54 52.976    0.568   -7.513  -12.594
2020 111  8 55  8.976    0.645   -7.584  -12.586
2020 111  8 55 24.976    0.607   -7.597  -12.623
2020 111  8 55 40.976    0.486   -7.637  -12.547
2020 111  8 55 56.976    0.520   -7.720  -12.533
2020 111  8 56 12.976    0.524   -7.673  -12.557
2020 111  8 56 28.976    0.664   -7.660  -12.504
2020 111  8 56 44.976    0.713   -7.754  -12.472
2020 111  8 57  0.976    1.015   -7.969  -12.346
2020 111  8 57 16.976    1.119   -8.140  -12.181
2020 111  8 57 32.975    1.084   -8.141  -12.209
2020 111  8 57 48.975    1.523   -8.217  -12.193
2020 111  8 58  4.975    1.647   -8.211  -12.116
2020 111  8 58 20.975    1.559   -8.330  -12.090
2020 111  8 58 36.975    1.298   -8.169  -12.258
2020 111  8 58 52.975    1.428   -8.118  -12.176
2020 111  8 59  8.975    1.653   -8.257  -12.139
2020 111  8 59 24.975   -0.029   -7.514  -12.938
2020 111  8 59 40.975   -0.197   -7.418  -12.963
2020 111  8 59 56.975    0.087   -7.667  -12.729
2020 111  9  0 12.975   -0.042   -7.622  -12.738
2020 111  9  0 28.975    0.087   -7.610  -12.696
2020 111  9  0 44.975    0.053   -7.476  -12.820
2020 111  9  1  0.975    0.635   -7.560  -12.756
2020 111  9  1 16.975    0.527   -7.402  -12.912
2020 111  9  1 32.975    0.948   -7.935  -12.603
2020 111  9  1 48.975    1.233   -8.131  -12.479
2020 111  9  2  4.975    1.207   -7.885  -12.586
2020 111  9  2 20.975    0.955   -8.139  -12.493
2020 111  9  2 36.975    0.918   -8.263  -12.381
2020 111  9  2 52.975    0.905   -8.308  -12.320
2020 111  9  3  8.975    0.680   -8.755  -12.068
2020 111  9  3 24.975    0.407   -8.802  -12.056
2020 111  9  3 40.975    0.533   -8.776  -11.986
2020 111  9  3 56.975    0.325   -8.959  -11.907
2020 111  9  4 12.975   -0.000   -8.987  -11.856
2020 111  9  4 28.975    0.078   -9.261  -11.641
2020 111  9  4 44.975   -0.061   -8.062  -12.381
2020 111  9  5  0.975   -0.780   -7.750  -12.382
2020 111  9  5 16.975   -0.884   -7.492  -12.486
2020 111  9  5 32.974    0.131   -6.925  -12.951
2020 111  9  5 48.974    1.352   -5.270  -13.760
