Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2001 08 30 20 50 41 898       3.92      -3.29       4.36    -439.29     -21.88      40.27       2.21     47656.85
2001 08 30 20 52 19 715       4.05      -3.13       4.32    -433.68     -19.26      41.31       2.52     48073.48
2001 08 30 20 53 34 820       3.97      -3.13       4.37    -431.48     -18.28      41.40       2.60     44956.92
2001 08 30 20 54 34 179       3.99      -3.08       4.42    -431.57     -19.08      40.65       2.60     45806.55
2001 08 30 20 55 17 295       4.13      -3.44       3.88    -434.04     -17.41      41.30       2.75     46892.86
2001 08 30 20 56 20 664       3.88      -3.19       4.39    -433.54     -17.94      40.17       2.73     48022.03
2001 08 30 20 57 23 241       3.75      -3.09       4.55    -433.17     -18.06      39.42       2.71     49602.92
2001 08 30 20 58 14 674       3.90      -2.81       4.55    -434.42     -13.14      43.78       2.63     56516.52
2001 08 30 20 58 47 569       2.95      -2.44       5.30    -438.44     -12.78      48.50       2.72     49850.21
2001 08 30 20 59 36 520       2.82      -2.71       5.20    -440.10     -14.96      48.84       2.54     46297.35
2001 08 30 21 00 33 231       2.86      -3.04       5.04    -440.60     -15.70      50.07       2.84     46275.93
2001 08 30 21 01 32 576       3.15      -2.97       4.87    -440.70     -15.76      47.76       2.82     51104.26
2001 08 30 21 02 22 933       3.26      -3.35       4.74    -442.16     -19.18      45.35       2.67     50874.35
2001 08 30 21 03 24 930       3.27      -3.82       4.31    -441.86     -20.96      43.37       2.42     53658.22
2001 08 30 21 04 37 926       3.21      -3.07       4.89    -439.89     -20.38      42.80       2.46     54533.15
2001 08 30 21 05 47 576       3.35      -3.56       4.38    -438.44     -21.79      42.49       2.67     51376.65
2001 08 30 21 06 43 768       2.87      -2.70       5.32    -439.01     -20.14      44.86       2.66     46969.05
2001 08 30 21 07 29 823       2.90      -2.99       5.15    -441.12     -14.86      49.72       2.59     40982.43
2001 08 30 21 08 31 730       3.30      -3.47       4.47    -440.83     -18.96      46.88       2.53     41800.15
2001 08 30 21 09 52   3       3.38      -3.11       4.62    -437.78     -20.38      43.50       2.65     46881.64
2001 08 30 21 10 56 793       3.47      -2.59       4.84    -437.07     -11.30      45.48       2.44     48507.70
