Obtained from http://ccmc.gsfc.nasa.gov/requests/GetInput/get_ace_L2.php
Units: nT, km/s, amu/cc, K

#SATELLITEXYZ
233.25
0.0
0.0

#COORDINATES
GSM

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2001   8  30  19   0   0   0     4.486    -3.668     2.969  -444.323   -16.755    11.268     3.785     120743.47
2001   8  30  19   1   0   0     4.659    -2.899     3.623  -443.698   -15.384    13.585     3.694     109904.00
2001   8  30  19   2   0   0     4.263    -3.434     3.749  -443.335   -13.444    15.824     3.607     100763.35
2001   8  30  19   3   0   0     4.788    -2.294     3.654  -444.177    -8.587    16.912     3.554     103557.77
2001   8  30  19   4   0   0     4.519    -2.537     3.668  -441.069   -10.578    12.657     3.626     112721.06
2001   8  30  19   5   0   0     4.608    -3.202     3.097  -442.505   -13.748    11.631     3.836     105181.64
2001   8  30  19   6   0   0     4.448    -3.723     2.769  -440.537   -15.093    11.237     3.824     116867.29
2001   8  30  19   7   0   0     3.130    -1.086     5.430  -446.431    -0.601    21.942     3.728      92287.69
2001   8  30  19   8   0   0     3.556    -2.539     4.631  -445.748    -4.292    25.441     3.475      85447.87
2001   8  30  19   9   0   0     4.645    -4.260     0.490  -439.678   -23.872     3.725     3.642     113984.33
2001   8  30  19  10   0   0     4.918    -3.696     1.448  -435.991   -30.461    -5.398     3.641     123746.61
2001   8  30  19  11   0   0     4.968    -3.756     1.264  -434.869   -28.957    -2.060     3.670     123880.30
2001   8  30  19  12   0   0     3.844    -4.171     2.946  -437.925   -30.946     5.618     4.063     108586.80
2001   8  30  19  13   0   0     4.023    -3.714     3.370  -441.198   -30.576    12.229     4.029      97286.36
2001   8  30  19  14   0   0     4.198    -3.986     2.809  -440.815   -27.403    12.708     3.561     106195.05
2001   8  30  19  15   0   0     4.093    -3.654     2.700  -440.571   -24.897    13.279     3.481     112628.92
2001   8  30  19  16   0   0     4.806    -3.452     2.240  -439.035   -19.382    14.353     3.410     125594.65
2001   8  30  19  17   0   0     4.659    -4.212    -0.313  -435.422   -27.345    -3.900     3.511     142001.52
2001   8  30  19  18   0   0     3.019    -5.234    -2.102  -447.039   -33.505   -33.740     3.270     143668.39
2001   8  30  19  19   0   0     2.597    -5.558    -1.867  -450.223   -41.337   -20.558     3.203     102397.86
2001   8  30  19  20   0   0     3.487    -5.226    -0.534  -450.165   -40.135   -13.852     2.872     111574.54
