File created on 2024-08-30T14:48:23.418999 by Dan Welling
Source data: wind_20240509_230030_merged.cdf
Ballistically propagted from L1 to upstream BATS-R-US boundaryFile created on 2024-08-30 14:48:23.418358
Units: nT, km/s, K

#COORINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2024 05 10 01 57 31 743       -3.59       1.55      -3.28    -408.73     -25.97      -5.08       7.48  133343.50
2024 05 10 01 58 07 927       -3.40       0.94      -3.40    -412.18     -23.09      -7.75       7.22  133177.22
2024 05 10 01 58 44 506       -3.31      -1.11      -3.43    -415.62     -20.21     -10.42       6.97  133010.94
2024 05 10 01 59 21 470       -2.94      -1.99      -3.37    -419.06     -17.34     -13.08       6.71  132844.66
2024 05 10 01 59 58 809       -2.98      -2.06      -3.46    -422.51     -14.46     -15.75       6.46  132678.38
2024 05 10 02 00 36 514       -3.67      -0.86      -3.02    -425.95     -11.58     -18.42       6.20  132512.09
2024 05 10 02 01 14 577       -2.30       3.32       0.45    -429.40      -8.70     -21.08       5.95  132345.81
2024 05 10 02 01 29 410       -1.73       5.16       1.87    -436.66     -17.21     -20.37       5.82  119959.41
2024 05 10 02 01 38 204       -1.75       5.63       1.99    -445.20     -29.52     -18.53       5.74  103499.64
2024 05 10 02 01 48 926       -1.75       5.77       1.92    -453.75     -41.82     -16.68       5.66   87039.88
2024 05 10 02 02 42 645       -1.93       5.73       1.89    -454.86     -45.28     -17.17       5.71   81298.95
2024 05 10 02 05 47 746       -2.07       5.69       1.83    -433.69     -22.21     -24.62       6.17  107714.55
2024 05 10 02 07 18 994       -2.25       5.70       1.67    -428.71     -14.94     -26.00       6.40  116068.23
2024 05 10 02 08 16 386       -2.30       5.77       1.51    -429.12     -12.96     -25.36       6.56  118401.27
2024 05 10 02 09 13 783       -2.19       5.94       1.29    -429.53     -10.97     -24.72       6.73  120734.30
2024 05 10 02 10 11 185       -2.02       6.05       1.21    -429.95      -8.98     -24.07       6.89  123067.34
2024 05 10 02 11 08 592       -2.15       5.71       1.82    -430.36      -6.99     -23.43       7.05  125400.38
2024 05 10 02 12 06 004       -1.95       5.69       1.73    -430.77      -5.00     -22.79       7.21  127733.41
2024 05 10 02 13 03 421       -1.99       5.63       1.77    -431.19      -3.01     -22.15       7.37  130066.45
2024 05 10 02 14 00 843       -2.12       5.66       2.08    -431.60      -1.02     -21.50       7.53  132399.50
2024 05 10 02 14 58 270       -2.00       5.82       1.96    -432.01       0.96     -20.86       7.70  134732.53
2024 05 10 02 15 55 701       -1.86       5.87       1.94    -432.43       2.95     -20.22       7.86  137065.56
2024 05 10 02 16 53 138       -1.75       5.76       2.09    -432.84       4.94     -19.57       8.02  139398.61
2024 05 10 02 17 50 579       -1.77       5.64       2.12    -433.25       6.93     -18.93       8.18  141731.64
