ACE

#COORDINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T F107
#START
2024  5 10 17 43 47 332   -5.00  -18.29  -20.94  -701.5 0.0 0.0    17.73  584503.0  214.5
2024  5 10 17 44 46 806   -6.29  -11.46  -28.74  -701.7 0.0 0.0    17.42  945997.0  214.5
2024  5 10 17 44 57 370   -8.40  -14.68  -21.23  -721.0 0.0 0.0    13.60  803046.0  214.5
2024  5 10 17 47  7  27   -4.87  -12.20  -14.60  -694.0 0.0 0.0    19.09  966199.0  214.5
2024  5 10 17 47 30 114   -6.23   -8.02  -20.36  -708.0 0.0 0.0    17.88 1060028.0  214.5
2024  5 10 17 49  7 296   -9.53  -10.30  -19.14  -694.0 0.0 0.0    14.78 1259830.0  214.5
2024  5 10 17 50 10 531   -3.07   -9.09   -5.26  -692.7 0.0 0.0    19.93 1179912.0  214.5
2024  5 10 17 50 47 332   -1.98   -8.42   -5.00  -701.5 0.0 0.0    20.58 1042320.0  214.5
2024  5 10 17 51 18 302   -0.87  -10.82   -4.62  -712.7 0.0 0.0    17.32 1071260.0  214.5
2024  5 10 17 52 14 229   -3.42  -13.83   -3.43  -714.2 0.0 0.0    16.05 1103132.0  214.5
2024  5 10 17 53 31 407   -5.98  -16.84   -2.25  -707.5 0.0 0.0    16.64  953661.0  214.5
2024  5 10 17 54 21 624   -9.10  -31.81   -7.93  -711.4 0.0 0.0    17.92  793016.0  214.5
2024  5 10 17 55 14 483  -12.61  -24.36  -16.27  -714.2 0.0 0.0    16.49  788497.0  214.5
2024  5 10 17 56  9 921  -17.89  -30.62  -24.47  -716.0 0.0 0.0    13.76  567969.0  214.5
2024  5 10 17 56 56 871  -19.00  -31.00  -26.51  -721.2 0.0 0.0    12.49  487572.0  214.5
2024  5 10 17 57 39 354  -20.11  -31.39  -28.55  -728.2 0.0 0.0    14.05  558687.0  214.5
2024  5 10 17 59 30 631  -20.14  -27.79  -27.50  -707.9 0.0 0.0    15.58  453533.0  214.5
2024  5 10 18  0 39 205  -16.48  -30.06  -27.02  -704.5 0.0 0.0    15.58  554704.0  214.5
2024  5 10 18  1 18 812  -17.95  -27.50  -27.96  -712.5 0.0 0.0    20.61  492344.0  214.5
2024  5 10 18  2 25 474  -19.21  -24.02  -35.64  -709.9 0.0 0.0    17.61  444209.0  214.5
2024  5 10 18  3 35 298  -17.81  -20.84  -38.79  -706.0 0.0 0.0    17.33  480920.0  214.5
2024  5 10 18  4 29  81  -15.64  -16.90  -40.03  -708.5 0.0 0.0    16.96  516476.0  214.5
2024  5 10 18  5 29 597  -16.87  -10.87  -41.29  -708.2 0.0 0.0    16.36  514162.0  214.5
2024  5 10 18  6 41 557  -17.27   -6.81  -45.52  -703.7 0.0 0.0    14.88  521631.0  214.5
2024  5 10 18  7 48 914  -16.22   -1.19  -46.11  -700.9 0.0 0.0    13.92  532521.0  214.5
2024  5 10 18  8 55 399  -15.50    3.30  -45.44  -698.4 0.0 0.0    13.11  554950.0  214.5
2024  5 10 18 10  1 931  -16.31    4.51  -46.09  -696.0 0.0 0.0    12.31  577379.0  214.5
2024  5 10 18 10 46 543  -19.03   -8.31  -46.16  -701.7 0.0 0.0    12.10  565263.0  214.5
2024  5 10 18 11 13 467  -18.57  -15.70  -41.62  -714.5 0.0 0.0    13.20  556974.0  214.5
2024  5 10 18 12 26 503  -16.58  -36.17  -29.05  -709.5 0.0 0.0    17.23  620738.0  214.5
2024  5 10 18 14  5 684  -10.23  -47.62  -15.70  -694.5 0.0 0.0    11.35  616153.0  214.5
2024  5 10 18 14 50 498  -12.42  -46.73  -21.50  -700.2 0.0 0.0    11.25  663719.0  214.5
2024  5 10 18 15 23 932  -12.92  -45.79  -23.26  -710.5 0.0 0.0     8.39  768695.0  214.5
2024  5 10 18 17  2 733  -11.73  -43.98  -25.38  -695.7 0.0 0.0    10.09  832798.0  214.5
2024  5 10 18 18  7 566  -12.25  -44.13  -25.27  -693.9 0.0 0.0    10.15  871382.0  214.5
2024  5 10 18 18 43 391  -12.10  -48.11  -16.06  -703.0 0.0 0.0     9.21  825818.0  214.5
2024  5 10 18 19  6 137  -11.62  -39.03  -24.96  -717.5 0.0 0.0     9.37  881192.0  214.5
2024  5 10 18 20 29 855  -12.03  -39.23  -24.36  -708.2 0.0 0.0    10.20  881508.0  214.5
2024  5 10 18 21 18 812  -16.26  -39.95  -20.96  -712.5 0.0 0.0    10.70  848497.0  214.5
2024  5 10 18 21 53 390  -16.39  -41.88  -17.64  -722.5 0.0 0.0    10.44  768616.0  214.5
2024  5 10 18 22  7 443  -15.08  -34.29  -11.80  -741.5 0.0 0.0    10.43  757125.0  214.5
2024  5 10 18 23 17 396  -13.77  -26.70   -5.97  -737.4 0.0 0.0    12.39 1003190.0  214.5
2024  5 10 18 25 36 598   -3.28   -7.26   -1.16  -705.5 0.0 0.0    20.79 1241561.0  214.5
2024  5 10 18 26 57 660    7.21   12.17    3.65  -697.5 0.0 0.0    32.64 1164585.0  214.5
2024  5 10 18 27 36 338    4.34    7.21    2.84  -705.7 0.0 0.0    33.56 1152795.0  214.5
2024  5 10 18 28 19 834    1.91    6.84   -5.14  -712.0 0.0 0.0    27.70 1259277.0  214.5
2024  5 10 18 29 22 649    4.27    9.79   -8.53  -711.0 0.0 0.0    26.27 1211446.0  214.5
2024  5 10 18 30  6 893    6.64   12.75  -11.92  -717.2 0.0 0.0    26.65 1245336.0  214.5
2024  5 10 18 31 39 727    3.47   17.12  -11.33  -704.4 0.0 0.0    26.99 1122635.0  214.5
2024  5 10 18 31 44 745   -7.79    7.51  -27.11  -726.0 0.0 0.0    17.93  617187.0  214.5
2024  5 10 18 33 13 213  -14.14    1.93  -34.04  -714.7 0.0 0.0    17.76  368780.0  214.5
2024  5 10 18 34 16 772  -20.50   -3.64  -40.97  -713.2 0.0 0.0    17.78  343116.0  214.5
2024  5 10 18 34 53 390  -20.32   -4.85  -42.37  -722.5 0.0 0.0    23.95  402160.0  214.5
2024  5 10 18 35 33 510  -22.52   -8.77  -40.46  -730.7 0.0 0.0    19.98  547218.0  214.5
2024  5 10 18 36 35 454  -24.32   -4.52  -41.14  -729.9 0.0 0.0    22.53  447731.0  214.5
2024  5 10 18 37 42 291  -23.82   -4.99  -43.22  -727.0 0.0 0.0    22.03  408662.0  214.5
2024  5 10 18 42  3 373  -23.15    1.62  -42.14  -718.5 0.0 0.0    27.47  353980.0  214.5
2024  5 10 18 43  3 373  -21.91    1.12  -41.94  -718.5 0.0 0.0    27.45  358448.0  214.5
2024  5 10 18 44  4 126  -22.03    0.36  -41.74  -718.2 0.0 0.0    27.17  358670.0  214.5
2024  5 10 18 45  6 893  -25.99   -1.40  -41.03  -717.2 0.0 0.0    26.53  291192.0  214.5
2024  5 10 18 46 10 174  -25.44   -4.79  -40.36  -715.9 0.0 0.0    29.41  332024.0  214.5
2024  5 10 18 47 52 879  -24.34   -6.94  -41.69  -699.4 0.0 0.0    28.31  258329.0  214.5
2024  5 10 18 48 56  64  -24.97   -8.27  -41.81  -698.2 0.0 0.0    31.27  237629.0  214.5
2024  5 10 18 49 46 806  -25.35   -5.89  -40.95  -701.7 0.0 0.0    35.06  265817.0  214.5
2024  5 10 18 50 20 345  -25.45   -6.07  -39.07  -711.9 0.0 0.0    36.70  287103.0  214.5
2024  5 10 18 51 18  47  -24.66   -7.77  -39.44  -712.7 0.0 0.0    34.33  358953.0  214.5
2024  5 10 18 52 31 407  -23.53   -1.56  -41.82  -707.5 0.0 0.0    35.01  289120.0  214.5
2024  5 10 18 53 32 443  -22.64   -1.22  -42.78  -707.2 0.0 0.0    36.04  257150.0  214.5
2024  5 10 18 54 37 901  -15.08   -0.47  -25.29  -705.0 0.0 0.0    24.03  668996.0  214.5
2024  5 10 18 56 48 828   -4.68  -13.26  -12.35  -678.9 0.0 0.0    17.20 1116579.0  214.5
2024  5 10 18 58 30 194    5.71  -26.05    0.58  -664.5 0.0 0.0    17.57 1186264.0  214.5
2024  5 10 18 58 53 903   -9.48  -19.79  -16.64  -677.0 0.0 0.0    14.29  987218.0  214.5
2024  5 10 19  0 10 439    0.04  -37.04   -6.22  -671.2 0.0 0.0    13.36  848845.0  214.5
2024  5 10 19  2 34 776    1.02  -35.10    0.21  -643.2 0.0 0.0    12.84  910239.0  214.5
2024  5 10 19  2 38 683    0.65  -35.38   -1.86  -704.7 0.0 0.0    14.39  994148.0  214.5
2024  5 10 19  4  8 104    4.66  -33.66    9.92  -693.7 0.0 0.0    12.63  906048.0  214.5
2024  5 10 19  7  3 627    5.19  -33.00   10.26  -653.2 0.0 0.0    15.91 1151248.0  214.5
2024  5 10 19  8 39 800    4.58  -29.93   17.86  -641.5 0.0 0.0    16.51  732773.0  214.5
2024  5 10 19  9 17 577   -9.44  -32.12    3.25  -690.2 0.0 0.0    15.54  834429.0  214.5
2024  5 10 19 11 39  38   -9.63  -31.58    5.50  -661.5 0.0 0.0    14.58  677267.0  214.5
2024  5 10 19 12 15 946    3.30  -33.44   10.21  -690.7 0.0 0.0    12.67  836130.0  214.5
2024  5 10 19 12 30 631    0.31  -36.22    5.78  -707.9 0.0 0.0    13.04 1008371.0  214.5
2024  5 10 19 14 39  38   -4.85  -35.98    5.55  -682.4 0.0 0.0    12.05  862034.0  214.5
2024  5 10 19 18 32 936    6.59  -38.00    9.84  -684.5 0.0 0.0    12.44  832251.0  214.5
2024  5 10 19 20 31 278    4.50  -37.93    3.29  -685.2 0.0 0.0    11.72  764337.0  214.5
2024  5 10 19 21 55 532    0.01  -35.62   -2.44  -698.4 0.0 0.0    11.10  908185.0  214.5
2024  5 10 19 25 15 403    0.34  -41.25   -6.11  -691.0 0.0 0.0    12.65  858245.0  214.5
2024  5 10 19 25 58 459   -2.86  -40.41   -4.46  -697.2 0.0 0.0    11.77  852055.0  214.5
2024  5 10 19 28 40 332    0.24  -39.36   -4.49  -727.9 0.0 0.0    10.41  899938.0  214.5
2024  5 10 19 31 22 486    4.39  -40.54    5.13  -688.4 0.0 0.0     9.71  937245.0  214.5
2024  5 10 19 33 31 925    2.97  -38.84    8.68  -707.4 0.0 0.0     9.19  893199.0  214.5
2024  5 10 19 33 58 118    2.19  -22.54    7.01  -720.7 0.0 0.0     9.99  875677.0  214.5
2024  5 10 19 36 47 985   -0.03  -22.69    3.07  -679.2 0.0 0.0    11.66  937826.0  214.5
2024  5 10 19 37 39 843   -1.41  -22.35    2.76  -728.0 0.0 0.0    22.81  574229.0  214.5
2024  5 10 19 38 17 157    3.80  -20.35    7.24  -737.5 0.0 0.0    23.05  575219.0  214.5
2024  5 10 19 40 57 370  -11.50  -12.04  -21.46  -721.0 0.0 0.0    25.71  645463.0  214.5
2024  5 10 19 41 27 463  -11.75  -17.58  -19.12  -733.2 0.0 0.0    23.82  779817.0  214.5
2024  5 10 19 43  7 145  -10.87  -29.90   -8.38  -717.0 0.0 0.0    23.45  730898.0  214.5
2024  5 10 19 44 56 903  -14.27  -32.32  -17.75  -746.0 0.0 0.0    56.40  232006.0  214.5
2024  5 10 19 45 39 846  -17.28  -31.78  -17.50  -753.5 0.0 0.0    56.85  242267.0  214.5
2024  5 10 19 47 18 907  -18.75  -33.15  -16.33  -736.7 0.0 0.0    50.68  209418.3  214.5
2024  5 10 19 48 59 783  -18.04  -31.95  -21.36  -720.0 0.0 0.0    44.52  176569.6  214.5
2024  5 10 19 50 42 604  -19.46  -30.54  -22.56  -703.2 0.0 0.0    38.36  143721.0  214.5
2024  5 10 19 51 52 398  -17.99  -27.44  -24.94  -723.0 0.0 0.0    42.03  188233.0  214.5
2024  5 10 19 52  8 858  -20.95  -26.31  -26.30  -741.0 0.0 0.0    43.15  221057.0  214.5
2024  5 10 19 53 39 599  -16.46  -30.50  -24.10  -728.2 0.0 0.0    45.18  216075.0  214.5
2024  5 10 19 54 46 714  -19.22  -28.09  -25.19  -725.2 0.0 0.0    44.19  216017.0  214.5
2024  5 10 19 56 13 975  -18.65  -27.65  -25.68  -714.4 0.0 0.0    42.25  178408.0  214.5
2024  5 10 19 57 31 148  -21.21  -21.98  -28.76  -707.7 0.0 0.0    34.48  147157.0  214.5
2024  5 10 19 58 47 332  -26.29  -15.00  -31.50  -701.5 0.0 0.0    29.73  163178.0  214.5
2024  5 10 19 59 53 940  -26.21  -13.33  -32.98  -699.0 0.0 0.0    29.53  168703.0  214.5
2024  5 10 20  0 49 178  -26.49  -12.35  -33.62  -700.7 0.0 0.0    28.35  163954.0  214.5
2024  5 10 20  2  5 684  -24.61   -7.79  -36.15  -694.5 0.0 0.0    23.39  238493.0  214.5
2024  5 10 20  3 39 874  -21.54  -10.00  -37.09  -682.0 0.0 0.0    18.49  348576.0  214.5
2024  5 10 20  4 49 673  -20.06   -7.27  -38.05  -678.5 0.0 0.0    19.15  323236.0  214.5
2024  5 10 20  6  3 562  -19.86   -3.71  -37.46  -673.7 0.0 0.0    18.65  251191.0  214.5
2024  5 10 20  7 27 263  -16.99    2.56  -39.00  -665.5 0.0 0.0    20.08  335479.0  214.5
2024  5 10 20  8  4 341  -27.02   11.90  -35.14  -695.0 0.0 0.0    13.46  570550.0  214.5
2024  5 10 20  8 56 373  -22.41    9.85  -34.93  -721.4 0.0 0.0    15.09  368408.0  214.5
2024  5 10 20 10 29 339  -28.07   15.03  -27.55  -708.4 0.0 0.0    28.37  290087.0  214.5
2024  5 10 20 11 29 339  -26.07   15.63  -27.27  -708.4 0.0 0.0    24.86  251841.0  214.5
2024  5 10 20 12 58 726  -22.95   14.20  -30.88  -697.2 0.0 0.0    29.87  227584.0  214.5
2024  5 10 20 14 14 318  -21.90   22.67  -22.16  -691.4 0.0 0.0    32.43  211931.0  214.5
2024  5 10 20 16 34 606  -19.03   22.69  -21.24  -663.0 0.0 0.0    31.61  177096.0  214.5
2024  5 10 20 17  5 849  -19.75   22.92  -21.06  -672.9 0.0 0.0    38.72  257570.0  214.5
2024  5 10 20 17 27 971  -20.60   18.42  -25.98  -686.4 0.0 0.0    42.52  299192.0  214.5
2024  5 10 20 19 10 727  -17.58   12.80  -31.26  -671.2 0.0 0.0    36.87  220430.0  214.5
2024  5 10 20 20 11 590  -10.94    0.55  -33.46  -670.9 0.0 0.0    35.91  228629.0  214.5
2024  5 10 20 20 39 727   -7.77   -3.24  -31.56  -704.4 0.0 0.0    41.23  269249.0  214.5
2024  5 10 20 23  8 811  -12.00    4.30  -30.22  -671.8 0.0 0.0    39.85  240147.3  214.5
2024  5 10 20 25 46 961  -14.57   13.51  -26.94  -639.3 0.0 0.0    38.47  211045.6  214.5
2024  5 10 20 26  4 341  -15.83   20.23  -21.73  -695.0 0.0 0.0    38.80  322232.0  214.5
2024  5 10 20 26 50 762  -14.50   20.52  -22.70  -700.2 0.0 0.0    33.64  332098.0  214.5
2024  5 10 20 28 27 147  -11.11   20.28  -21.99  -686.7 0.0 0.0    33.59  328025.0  214.5
2024  5 10 20 30 48 386  -17.04    2.75  -19.54  -701.0 0.0 0.0    36.49  436469.0  223.4
2024  5 10 20 33 51 926  -14.94    6.87  -19.55  -677.7 0.0 0.0    39.15  300824.0  223.4
2024  5 10 20 35  2 198  -12.75    3.17  -21.18  -695.9 0.0 0.0    39.97  367398.0  223.4
2024  5 10 20 35 55 532  -13.78    0.12  -24.98  -698.4 0.0 0.0    39.43  284142.0  223.4
2024  5 10 20 36 50 498  -14.78   -0.61  -25.56  -700.2 0.0 0.0    46.28  251067.0  223.4
2024  5 10 20 38  5 684  -14.60   -0.76  -25.30  -694.5 0.0 0.0    46.00  243676.0  223.4
2024  5 10 20 39  8 373  -14.77   -1.46  -25.50  -693.5 0.0 0.0    46.80  244488.0  223.4
2024  5 10 20 40  8 912  -14.99   -1.07  -27.17  -693.4 0.0 0.0    43.38  232992.0  223.4
2024  5 10 20 41 15 675  -13.93    1.29  -28.97  -690.9 0.0 0.0    42.11  228278.0  223.4
2024  5 10 20 42 23 419  -14.93    0.41  -29.57  -710.7 0.0 0.0    41.63  309563.0  223.4
2024  5 10 20 42 34 238  -14.02   -0.08  -29.27  -730.4 0.0 0.0    39.50  289999.0  223.4
2024  5 10 20 43 49 181  -14.78   -1.88  -29.53  -724.2 0.0 0.0    44.41  272137.0  223.4
2024  5 10 20 47 28 564  -14.62    1.68  -25.98  -708.7 0.0 0.0    48.39  253536.0  223.4
2024  5 10 20 49 20 301  -14.73    0.53  -26.79  -689.2 0.0 0.0    48.61  234274.0  223.4
2024  5 10 20 50 41 825  -14.41   -1.96  -27.37  -681.4 0.0 0.0    47.36  220137.0  223.4
2024  5 10 20 51  3 624  -13.42   -5.76  -27.24  -718.5 0.0 0.0    46.34  254362.0  223.4
2024  5 10 20 52 39 205  -13.34   -5.55  -27.81  -704.5 0.0 0.0    44.33  239481.0  223.4
2024  5 10 20 54 20 260  -18.76    7.52  -28.84  -736.2 0.0 0.0    39.67  299171.0  223.4
2024  5 10 20 56  2 743  -19.90  -11.68  -34.40  -743.5 0.0 0.0    33.70  254039.0  223.4
2024  5 10 20 59 24 129  -19.29  -14.17  -33.99  -687.7 0.0 0.0    25.32  190899.0  223.4
2024  5 10 21  0  8 406  -17.57  -22.95  -28.96  -716.5 0.0 0.0    28.36  250687.0  223.4
2024  5 10 21  1 20 601  -14.21  -26.71  -27.00  -711.7 0.0 0.0    31.89  248167.0  223.4
2024  5 10 21  4  9 864  -14.26  -19.99  -30.87  -671.5 0.0 0.0    31.60  209952.0  223.4
2024  5 10 21  5 23 758  -17.96   -5.76  -38.20  -666.7 0.0 0.0    28.51  177612.0  223.4
2024  5 10 21  5 27 422  -18.84   -6.74  -37.17  -686.5 0.0 0.0    27.08  166646.0  223.4
2024  5 10 21  5 50 498  -19.74  -10.29  -37.46  -700.2 0.0 0.0    30.63  211600.0  223.4
2024  5 10 21  6 17 282  -20.69   -2.48  -38.48  -713.0 0.0 0.0    33.25  243794.0  223.4
2024  5 10 21  8 16 761  -20.75    0.02  -38.13  -690.5 0.0 0.0    24.47  152385.0  223.4
2024  5 10 21  8 50 762  -20.74    3.70  -38.47  -700.2 0.0 0.0    28.35  196617.0  223.4
2024  5 10 21  9 35 558  -20.65   12.22  -38.38  -706.0 0.0 0.0    31.27  208145.0  223.4
2024  5 10 21 11 23 581  -20.61   16.64  -36.83  -688.0 0.0 0.0    28.17   88614.0  223.4
2024  5 10 21 12 50 235  -16.31   16.17  -38.36  -678.4 0.0 0.0    16.30  171747.0  223.4
2024  5 10 21 14  0 861  -17.65   19.03  -37.48  -696.4 0.0 0.0    12.28  448021.0  223.4
2024  5 10 21 15  9 451  -17.79   20.32  -36.21  -693.2 0.0 0.0    21.96  273286.0  223.4
2024  5 10 21 16 31 830  -18.88   22.67  -33.28  -685.0 0.0 0.0    14.66  218388.0  223.4
2024  5 10 21 18  0 142  -16.07    3.29  -41.06  -674.9 0.0 0.0    21.03  177342.0  223.4
2024  5 10 21 18 49 673  -16.63  -15.65  -37.66  -678.5 0.0 0.0    26.25  151648.0  223.4
2024  5 10 21 19 40 152  -15.78  -22.14  -34.82  -682.0 0.0 0.0    30.07  156405.0  223.4
2024  5 10 21 20 30 450  -16.58  -20.74  -35.64  -685.5 0.0 0.0    31.78  156931.0  223.4
2024  5 10 21 21 25 499  -18.34  -15.21  -37.75  -687.2 0.0 0.0    31.23  149171.0  223.4
2024  5 10 21 22 29 899  -19.74  -11.91  -37.99  -685.7 0.0 0.0    32.47  146884.0  223.4
2024  5 10 21 23  3 269  -20.96  -11.81  -37.25  -695.5 0.0 0.0    34.66  149067.0  223.4
2024  5 10 21 23 26 503  -21.58  -10.05  -37.52  -709.5 0.0 0.0    35.14  157213.0  223.4
2024  5 10 21 25  7 835  -23.46   -9.86  -36.65  -693.7 0.0 0.0    34.26  138514.0  223.4
2024  5 10 21 27 26 386  -21.25   -9.85  -37.87  -665.7 0.0 0.0    31.41  120875.0  223.4
2024  5 10 21 28 29 900  -21.27  -10.21  -37.70  -664.5 0.0 0.0    31.78  126312.0  223.4
2024  5 10 21 29 45 575  -21.61  -10.13  -37.34  -659.2 0.0 0.0    24.31  101785.0  223.4
2024  5 10 21 30 37 901  -23.10   -8.24  -37.16  -705.0 0.0 0.0    32.44  144051.0  223.4
2024  5 10 21 32 46 582  -22.15   -7.51  -38.01  -679.7 0.0 0.0    33.31  132452.0  223.4
2024  5 10 21 33 57 301  -21.02   -7.87  -38.52  -675.9 0.0 0.0    33.53  136232.0  223.4
2024  5 10 21 34 33 212  -18.35  -10.51  -39.01  -684.5 0.0 0.0    33.66  174796.0  223.4
2024  5 10 21 35 13 776  -20.08   -9.22  -38.38  -691.5 0.0 0.0    33.66  198383.0  223.4
2024  5 10 21 35 36 338  -19.08   -8.90  -39.30  -705.7 0.0 0.0    35.14  177766.0  223.4
2024  5 10 21 36 34 518  -18.86   -8.79  -39.68  -706.4 0.0 0.0    35.85  158276.0  223.4
2024  5 10 21 38 27 697  -19.96   -7.84  -39.36  -686.5 0.0 0.0    30.01  143140.0  223.4
2024  5 10 21 39 13 975  -21.66    4.06  -38.78  -714.4 0.0 0.0    34.79  159664.0  223.4
2024  5 10 21 40 57 926  -20.55   11.46  -42.00  -697.5 0.0 0.0    27.22  140509.0  223.4
2024  5 10 21 42 52 491  -20.36   10.02  -41.54  -677.5 0.0 0.0     9.41  142487.0  223.4
2024  5 10 21 43 16 263  -19.89    9.93  -42.10  -713.5 0.0 0.0    19.36  188507.0  223.4
2024  5 10 21 44 58 193  -23.15    6.20  -43.59  -697.4 0.0 0.0    20.19  186874.0  223.4
2024  5 10 21 46 24 129  -24.28    5.31  -43.82  -687.7 0.0 0.0    13.09  167358.0  223.4
2024  5 10 21 47 36 338  -25.22    2.51  -43.15  -705.7 0.0 0.0    13.78  211329.0  223.4
2024  5 10 21 49  6 490  -25.46    1.88  -42.40  -694.2 0.0 0.0    11.57  147103.0  223.4
2024  5 10 21 49 39 205  -26.40   -2.95  -41.78  -704.5 0.0 0.0    15.37  171098.0  223.4
2024  5 10 21 50 47 859  -25.26   -5.40  -42.04  -701.2 0.0 0.0    13.54  178064.0  223.4
2024  5 10 21 52 23  34  -25.91   -8.94  -40.78  -688.2 0.0 0.0     9.94  154904.0  223.4
2024  5 10 21 52 43 391  -26.29   -7.69  -40.91  -703.0 0.0 0.0    14.92  210231.0  223.4
2024  5 10 21 53 14 229  -26.73   -7.73  -40.72  -714.2 0.0 0.0    18.63  244011.0  223.4
2024  5 10 21 54 59 259  -26.91   -6.90  -40.83  -697.0 0.0 0.0    14.58  172996.0  223.4
2024  5 10 21 56 14 861  -27.24   -6.20  -40.65  -691.2 0.0 0.0    12.72  147882.0  223.4
2024  5 10 21 57 42 663  -23.47  -12.91  -41.74  -681.0 0.0 0.0    10.12  129996.0  223.4
2024  5 10 21 59  7 568  -22.39  -19.64  -39.65  -672.2 0.0 0.0     9.62  132140.0  223.4
2024  5 10 22  0 53 620  -16.75  -26.74  -34.24  -677.2 0.0 0.0    12.91  165725.0  223.4
2024  5 10 22  1 42  11   -9.17  -42.66  -24.44  -681.3 0.0 0.0    12.20  172469.0  223.4
2024  5 10 22  2 30 542   -9.08  -43.56  -24.20  -685.4 0.0 0.0    11.49  179213.0  223.4
2024  5 10 22  3 19 211  -10.28  -43.58  -24.54  -689.5 0.0 0.0    10.78  185957.0  223.4
2024  5 10 22  4 36 537   -9.65  -43.26  -25.55  -683.2 0.0 0.0    13.64  203379.0  223.4
2024  5 10 22  7 21 940   -8.23  -41.11  -27.90  -688.5 0.0 0.0    18.57  189895.0  223.4
2024  5 10 22  8 33 489   -8.37  -41.73  -26.87  -684.4 0.0 0.0    21.45  209299.0  223.4
2024  5 10 22 11 36 343   -8.08  -42.18  -26.67  -642.7 0.0 0.0    20.77  164564.0  223.4
2024  5 10 22 12  3 916  -11.09  -61.39  -34.18  -743.0 0.0 0.0    11.42  332539.0  223.4
2024  5 10 22 12 22   1  -10.95  -60.73  -34.73  -761.4 0.0 0.0    15.46  179961.0  223.4
2024  5 10 22 13 35 747  -12.70  -59.25  -36.26  -755.2 0.0 0.0    15.14  279103.0  223.4
2024  5 10 22 14 37 111  -12.32  -60.80  -33.34  -754.7 0.0 0.0    19.76  326504.0  223.4
2024  5 10 22 16 24 815   -8.36  -62.93  -31.98  -734.2 0.0 0.0    15.80  222316.0  223.4
2024  5 10 22 18  9 566  -10.48  -56.00  -44.24  -740.7 0.0 0.0    19.42  329117.0  223.4
2024  5 10 22 20 40 511   -9.01  -55.02  -45.93  -704.0 0.0 0.0     9.41  239520.0  223.4
2024  5 10 22 21 50 234  -11.54  -51.61  -49.81  -700.4 0.0 0.0     8.86  245068.0  223.4
2024  5 10 22 22 16 263  -13.84  -50.89  -49.96  -713.5 0.0 0.0     6.98  286182.0  223.4
2024  5 10 22 22 22 895  -13.39  -52.90  -46.17  -735.0 0.0 0.0     5.95  296535.0  223.4
2024  5 10 22 23 30 360  -14.29  -58.57  -36.02  -732.0 0.0 0.0     7.66  264037.0  223.4
2024  5 10 22 25  2 119  -14.30  -63.71  -27.22  -719.0 0.0 0.0    10.91  255129.0  223.4
2024  5 10 22 25 35 211  -12.32  -66.11  -23.85  -730.0 0.0 0.0    10.08  286967.0  223.4
2024  5 10 22 26 10 456   -7.35  -71.04   -8.66  -766.5 0.0 0.0     9.17  469550.0  223.4
2024  5 10 22 28 12 885   -8.93  -65.80  -16.94  -765.5 0.0 0.0    11.41  552780.0  223.4
2024  5 10 22 29 34 839   -9.39  -66.31  -11.68  -755.7 0.0 0.0    16.28  409473.0  223.4
2024  5 10 22 30  6  57   -9.97  -62.85   -7.97  -768.5 0.0 0.0    18.45  659585.0  223.4
2024  5 10 22 31  5 180   -4.21  -38.91   15.97  -769.0 0.0 0.0    18.53  668210.0  223.4
2024  5 10 22 32  4  85    1.23  -10.37   39.55  -769.5 0.0 0.0    47.14  186844.0  223.4
2024  5 10 22 33 42 818    6.68   18.17   63.14  -752.2 0.0 0.0    27.63  180265.0  223.4
2024  5 10 22 33 44 616    4.64   31.78   61.55  -778.5 0.0 0.0    23.70  209800.0  223.4
2024  5 10 22 34 26 219   -1.57   39.71   57.51  -787.2 0.0 0.0    21.93  213615.0  223.4
2024  5 10 22 35 22  47    3.07   48.72   51.04  -789.2 0.0 0.0    20.14  155650.0  223.4
2024  5 10 22 36 46 971   -3.68   56.69   41.59  -777.4 0.0 0.0    24.34  130213.0  223.4
2024  5 10 22 38 50 418   11.12   58.15   33.72  -804.7 0.0 0.0    18.02  199617.0  223.4
2024  5 10 22 40 29 572   12.04   60.69   29.57  -785.5 0.0 0.0    22.23  187442.0  223.4
2024  5 10 22 42 45 900   16.91   60.01   29.07  -777.9 0.0 0.0    30.82  170967.0  223.4
2024  5 10 22 44 18 209   21.36   56.44   32.59  -763.0 0.0 0.0    22.91  124867.0  223.4
2024  5 10 22 45 42 589    2.62   64.16   16.75  -752.2 0.0 0.0     8.93  146761.0  223.4
2024  5 10 22 46 17 276    0.20   70.46    8.02  -791.5 0.0 0.0    28.25  129714.0  223.4
2024  5 10 22 47  3 533    1.75   70.40    3.99  -798.2 0.0 0.0    22.58  124665.0  223.4
2024  5 10 22 48 43 548    6.86   70.58    3.16  -779.0 0.0 0.0    29.29  201109.0  223.4
2024  5 10 22 52 21 113    5.39   70.30    4.91  -711.5 0.0 0.0    23.08  146546.0  223.4
2024  5 10 22 53  5 383    0.45   70.34    7.54  -717.7 0.0 0.0    21.86  137526.0  223.4
2024  5 10 22 53 13 355   -0.95   71.00    6.28  -793.4 0.0 0.0    20.44  147122.0  223.4
2024  5 10 22 55 18 877   -5.10   71.09    2.79  -762.7 0.0 0.0    16.65  150375.0  223.4
2024  5 10 22 58 19 782   -0.72   70.75    4.27  -736.4 0.0 0.0    21.84  147444.0  223.4
