Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2024 05 10 05 16 35 865       1.06      -1.10       0.18    -427.90       0.00       0.00       7.35     76041.00
2024 05 10 05 18 12 366       1.08      -1.11       0.08    -422.50       0.00       0.00       6.25     62788.00
2024 05 10 05 20 53 691       0.48      -0.82      -0.39    -408.20       0.00       0.00       4.32     34129.00
2024 05 10 05 21 23 902       0.13      -0.29      -0.69    -429.70       0.00       0.00       7.11     73592.00
2024 05 10 05 22 49 276      -0.15      -0.38      -0.91    -425.90       0.00       0.00       6.47     67904.00
2024 05 10 05 25 08 190      -0.33      -0.64      -1.14    -414.50       0.00       0.00       4.63     42375.00
2024 05 10 05 25 13 736      -1.20      -0.93      -0.64    -422.30       0.00       0.00       6.09     58667.00
2024 05 10 05 26 06 218       0.18      -0.52      -1.38    -423.40       0.00       0.00       6.20     61634.00
2024 05 10 05 27 10 997       0.10      -0.48      -1.20    -422.70       0.00       0.00       6.14     60398.00
2024 05 10 05 28 00  96       0.00      -0.55      -1.33    -424.30       0.00       0.00       6.16     63297.00
2024 05 10 05 29 03 494       0.51      -0.44      -1.06    -423.80       0.00       0.00       5.88     58937.00
2024 05 10 05 30 00 775       0.53      -0.33      -0.55    -424.20       0.00       0.00       5.99     66483.00
2024 05 10 05 31 11 681      -0.53      -1.01      -0.99    -422.60       0.00       0.00       6.17     59856.00
2024 05 10 05 32 23 361      -0.27      -0.95      -1.05    -420.90       0.00       0.00       6.33     58569.00
2024 05 10 05 33 32 356      -0.10      -0.54      -0.99    -419.60       0.00       0.00       6.32     54335.00
2024 05 10 05 33 42 555      -0.42      -0.67      -0.94    -426.90       0.00       0.00       6.78     74494.00
2024 05 10 05 34 23 902      -0.41      -0.43      -0.72    -429.70       0.00       0.00       7.55     82417.00
2024 05 10 05 35 43 225      -0.39      -0.45      -0.85    -426.80       0.00       0.00       7.26     69589.00
2024 05 10 05 37 12 366      -0.22      -0.41      -0.87    -422.50       0.00       0.00       6.72     58142.00
2024 05 10 05 37 59 417      -0.39      -0.45      -0.71    -424.40       0.00       0.00       6.93     67535.00
2024 05 10 05 38 29 871      -0.45      -0.33      -0.57    -428.80       0.00       0.00       7.59     82473.00
2024 05 10 05 39 56  29      -0.41      -0.28      -0.62    -424.90       0.00       0.00       7.44     74458.00
2024 05 10 05 42 01 802      -0.30      -0.56      -0.83    -415.40       0.00       0.00       5.56     48307.00
2024 05 10 05 42 22 579      -0.32      -0.25      -0.92    -429.90       0.00       0.00       7.06     78843.00
2024 05 10 05 44 02 133      -0.19      -0.24      -0.75    -424.00       0.00       0.00       6.77     65854.00
2024 05 10 05 45 25 432      -0.08      -0.49      -0.77    -420.60       0.00       0.00       5.69     58001.00
2024 05 10 05 48 01 454      -0.06      -0.42      -0.06    -424.10       0.00       0.00       6.80     64390.00
2024 05 10 05 49 01 454      -0.43       0.74       0.74    -410.45       0.00       0.00       5.26     41087.50
2024 05 10 05 51 17 958       0.07      -0.55      -1.34    -430.60       0.00       0.00       6.62     99767.00
2024 05 10 05 52 01 576      -0.02      -0.21      -1.09    -433.10       0.00       0.00       7.50    101618.00
2024 05 10 05 55 19 614      -0.01      -0.19      -1.07    -412.90       0.00       0.00       4.76     43047.00
2024 05 10 05 56 06 798      -0.35       0.12      -0.97    -432.30       0.00       0.00       8.04     91791.00
2024 05 10 05 57 30 536      -0.45       0.20      -0.94    -428.70       0.00       0.00       8.03     79893.00
2024 05 10 06 00 22 579      -0.15      -0.03      -1.02    -429.90       0.00       0.00       7.61     78088.00
2024 05 10 06 01 08 761      -0.17      -0.07      -0.86    -432.00       0.00       0.00       8.39     85121.00
2024 05 10 06 03 54   0      -0.82      -0.80      -0.51    -425.20       0.00       0.00       7.30     68696.00
2024 05 10 06 05 17 166      -0.74      -1.16      -0.81    -421.80       0.00       0.00       6.66     57937.00
2024 05 10 06 06 28 198      -0.66      -0.68      -0.92    -420.20       0.00       0.00       6.69     54232.00
2024 05 10 06 08 01  94      -0.46       0.03      -1.31    -415.50       0.00       0.00       4.88     85690.00
2024 05 10 06 09 32 573      -0.83      -0.35      -0.79    -411.10       0.00       0.00       4.77     65432.00
2024 05 10 06 10 04 638      -0.92      -0.38      -0.69    -415.00       0.00       0.00       5.83     49443.00
2024 05 10 06 10 09 630      -1.40      -0.50       0.40    -422.90       0.00       0.00       6.80     70324.00
2024 05 10 06 10 56 706      -1.39      -0.48       0.59    -424.80       0.00       0.00       7.37     73690.00
2024 05 10 06 13 04 638      -0.47      -0.43      -0.99    -415.00       0.00       0.00       5.78     50021.00
2024 05 10 06 13 41 214      -0.08      -0.33      -1.01    -427.10       0.00       0.00       7.08     85666.00
2024 05 10 06 14 52 648      -0.15      -0.08      -0.93    -425.40       0.00       0.00       7.40     76998.00
2024 05 10 06 16 18 540      -0.28       0.00      -1.34    -421.60       0.00       0.00       6.30     63692.00
2024 05 10 06 17 35 865      -0.57       0.03      -1.68    -427.90       0.00       0.00       6.44     79600.00
2024 05 10 06 19 03 532       0.01       0.45      -2.06    -432.80       0.00       0.00       7.48     92941.00
2024 05 10 06 21 19 916      -0.01       0.54      -2.13    -421.40       0.00       0.00       5.95     63235.00
2024 05 10 06 21 56  29      -0.12       0.39      -2.36    -424.90       0.00       0.00       5.88     71141.00
2024 05 10 06 22 45 239      -0.13       0.35      -1.91    -426.50       0.00       0.00       6.52     74708.00
2024 05 10 06 24 07 582      -0.05       0.26      -1.85    -423.20       0.00       0.00       6.13     66916.00
2024 05 10 06 25 19 916      -0.07      -0.06      -1.70    -421.40       0.00       0.00       5.63     62595.00
2024 05 10 06 28 08 264      -0.09       0.07      -0.99    -423.10       0.00       0.00       6.92     75049.00
2024 05 10 06 30 05 347       0.32       0.12      -0.88    -414.90       0.00       0.00       5.96     53572.00
2024 05 10 06 30 42 166       0.45       0.01      -0.58    -436.10       0.00       0.00       9.62    140945.00
2024 05 10 06 34 05 347       0.51       0.10      -0.60    -414.90       0.00       0.00       6.27     53984.00
2024 05 10 06 36 14 421       0.81      -0.19      -0.88    -422.20       0.00       0.00       7.00     81869.00
2024 05 10 06 37 39 313       1.01      -0.11      -1.11    -418.60       0.00       0.00       6.98     64039.00
2024 05 10 06 40 37 595       0.71      -0.12      -0.84    -402.30       0.00       0.00       5.05     32119.00
2024 05 10 06 40 51 921      -0.97      -1.25      -1.44    -416.80       0.00       0.00       8.04     82831.00
2024 05 10 06 41 37 223      -1.10      -1.28      -1.54    -418.90       0.00       0.00       9.76     85286.00
2024 05 10 06 44 12 139      -1.06      -1.19      -1.53    -405.70       0.00       0.00       7.10     40450.00
2024 05 10 06 45 23 921      -0.74      -1.11      -1.30    -412.30       0.00       0.00       8.61     51961.00
2024 05 10 06 46 18 181      -0.63      -1.23      -1.06    -413.10       0.00       0.00       8.35     53671.00
2024 05 10 06 47 17 465      -0.35      -0.93      -1.13    -413.20       0.00       0.00       7.89     55958.00
2024 05 10 06 48 24 640      -0.18      -0.97      -1.43    -412.20       0.00       0.00       7.45     56790.00
2024 05 10 06 50 28 240      -1.35      -2.04      -1.64    -411.70       0.00       0.00       6.99     52408.00
2024 05 10 06 51 28 240      -1.17      -1.43      -1.67    -411.70       0.00       0.00       7.20     44255.00
2024 05 10 06 51 54 737      -1.23      -2.16      -2.30    -416.40       0.00       0.00       8.89     86602.00
2024 05 10 06 52 51 218      -1.29      -2.55      -1.72    -416.90       0.00       0.00       9.08     91338.00
2024 05 10 06 54 17 853      -1.15      -2.24      -2.19    -421.70       0.00       0.00       8.42     75821.00
2024 05 10 06 55 40 709      -1.14      -2.28      -2.30    -418.40       0.00       0.00       8.23     62307.00
2024 05 10 06 58 09 172      -1.12      -2.37      -2.27    -406.10       0.00       0.00       7.32     33794.00
2024 05 10 07 01 12 881      -0.57      -1.22      -2.81    -405.60       0.00       0.00       6.91     37490.00
2024 05 10 07 02 07 690      -0.66      -1.16      -2.91    -406.30       0.00       0.00       7.21     38820.00
2024 05 10 07 02 55 158      -1.31      -2.28      -2.59    -408.00       0.00       0.00       7.92     41583.00
2024 05 10 07 03 24  51      -1.30      -2.62      -3.40    -420.80       0.00       0.00       8.81     45981.00
2024 05 10 07 04 04 855      -1.35      -2.61      -3.19    -423.60       0.00       0.00       8.99     48365.00
2024 05 10 07 05 42 166      -0.91      -1.86      -4.80    -436.10       0.00       0.00      10.81     92439.00
2024 05 10 07 07 35 198      -1.06      -1.81      -4.83    -428.00       0.00       0.00      10.49     52367.00
2024 05 10 07 08 47 256      -1.19      -1.37      -4.60    -426.20       0.00       0.00      10.35     43306.00
2024 05 10 07 11 13 177      -0.74      -1.59      -3.59    -413.80       0.00       0.00       5.94     19676.00
2024 05 10 07 11 36 526      -0.42      -1.79      -2.88    -419.00       0.00       0.00       7.18     28883.00
2024 05 10 07 12 36 526      -0.10      -1.82      -2.50    -415.05       0.00       0.00       7.19     33286.00
2024 05 10 07 14 32 573       0.15      -1.74      -2.12    -411.10       0.00       0.00       5.32     25088.00
2024 05 10 07 14 55 725      -0.05      -1.43      -2.21    -434.00       0.00       0.00      10.72     77692.00
2024 05 10 07 17 04 855       0.08      -1.81      -1.87    -423.60       0.00       0.00       9.31     51710.00
2024 05 10 07 19 56  29      -0.81      -1.90      -2.27    -424.90       0.00       0.00       9.46    100283.00
2024 05 10 07 21 25 432      -0.91      -1.85      -2.33    -420.60       0.00       0.00       7.35     52385.00
2024 05 10 07 23 33 198       0.04      -1.73      -1.67    -428.30       0.00       0.00      10.52     73944.00
2024 05 10 07 24 14 666       0.18      -1.57      -1.78    -431.10       0.00       0.00      11.17     82020.00
2024 05 10 07 27 11  37      -0.32      -1.72      -1.86    -414.10       0.00       0.00       6.05     36272.00
2024 05 10 07 29 03 255      -0.15      -1.76      -2.01    -406.90       0.00       0.00       5.14     28629.00
2024 05 10 07 29 36 192      -0.16      -1.90      -2.46    -410.60       0.00       0.00       6.30     36889.00
2024 05 10 07 30 06  57      -0.33      -1.89      -2.63    -414.80       0.00       0.00       7.27     44380.00
2024 05 10 07 31 27 520      -0.01      -1.72      -2.21    -411.80       0.00       0.00       6.68     38826.00
2024 05 10 07 33 12 139      -0.26      -1.94      -2.37    -405.70       0.00       0.00       6.25     28576.00
2024 05 10 07 33 39 313      -0.66      -1.60      -1.84    -418.60       0.00       0.00       7.61     59821.00
2024 05 10 07 34 58 265       0.40      -0.93      -1.90    -415.90       0.00       0.00       6.88     45008.00
2024 05 10 07 36 19 614       0.76      -0.81      -1.63    -412.90       0.00       0.00       7.35     48682.00
2024 05 10 07 38 23 202      -0.43      -1.88      -1.46    -412.40       0.00       0.00       7.58     44489.00
2024 05 10 07 39 04 638      -0.21      -1.82      -1.53    -415.00       0.00       0.00       8.26     52565.00
2024 05 10 07 40 03 928      -0.36      -1.60      -1.85    -415.10       0.00       0.00       7.86     48003.00
2024 05 10 07 42 47 706      -0.69      -1.41      -2.20    -417.40       0.00       0.00       9.59     58096.00
2024 05 10 07 43 34 440      -0.56      -1.53      -2.23    -419.30       0.00       0.00       9.26     59406.00
2024 05 10 07 46 13 624      -0.48      -1.54      -2.37    -405.50       0.00       0.00       6.37     34160.00
2024 05 10 07 46 15 107      -0.47      -1.47      -2.35    -422.10       0.00       0.00       9.19     72602.00
2024 05 10 07 47 30 969      -0.22      -1.44      -2.37    -419.80       0.00       0.00       8.97     66293.00
2024 05 10 07 49 38 369       0.16      -1.46      -2.10    -410.30       0.00       0.00       7.83     45181.00
2024 05 10 07 51 28 198      -0.18      -0.69      -0.90    -420.20       0.00       0.00      10.77     79803.00
2024 05 10 07 54 14 368       0.39      -0.97      -1.23    -405.40       0.00       0.00       7.04     37015.00
2024 05 10 07 55 40 548       0.22      -0.69      -1.70    -410.00       0.00       0.00       6.98     43127.00
2024 05 10 07 55 44 903       0.55      -0.82      -1.47    -417.80       0.00       0.00       8.33     66106.00
2024 05 10 07 57 28 240       0.76      -0.98      -1.27    -411.70       0.00       0.00       7.15     52852.00
2024 05 10 07 59 23 317       0.88      -0.96      -1.23    -404.20       0.00       0.00       5.76     39239.00
2024 05 10 08 00 36 840       0.82      -0.75      -1.24    -402.40       0.00       0.00       5.42     36054.00
2024 05 10 08 01 32 573       0.57      -1.02      -1.46    -411.10       0.00       0.00       7.93     56809.00
2024 05 10 08 01 34 440       1.05      -1.01      -1.24    -419.30       0.00       0.00       8.50     60601.00
2024 05 10 08 04 18  90       1.03      -1.10      -1.37    -404.90       0.00       0.00       7.54     28652.00
2024 05 10 08 04 37 223       1.17      -1.08      -0.58    -418.90       0.00       0.00      10.39     56496.00
2024 05 10 08 05 48 408       1.31      -1.05      -0.07    -417.30       0.00       0.00      10.96     50435.00
2024 05 10 08 07 52 958       0.98      -1.08      -0.26    -408.30       0.00       0.00       8.19     31020.00
2024 05 10 08 08 23 361       0.87      -1.35      -0.43    -420.90       0.00       0.00      10.34     58589.00
2024 05 10 08 09 18 540       0.76      -1.45      -0.07    -421.60       0.00       0.00      11.46     51948.00
2024 05 10 08 10 55 442       0.82      -1.68       0.67    -416.30       0.00       0.00       9.05     43903.00
2024 05 10 08 12 23 361       0.36      -1.87      -0.25    -420.90       0.00       0.00      10.56     62935.00
2024 05 10 08 14 01  94       0.21      -1.70      -0.56    -415.50       0.00       0.00       9.51     44480.00
2024 05 10 08 15 01  94       0.48      -1.53      -0.49    -409.00       0.00       0.00       8.32     38101.00
2024 05 10 08 17 23 202       1.01      -1.42       0.13    -412.40       0.00       0.00       8.56     49640.00
2024 05 10 08 17 35 135       1.25      -1.26       0.20    -419.20       0.00       0.00      10.39     57972.00
2024 05 10 08 19 21 766       1.45      -0.88       0.74    -412.60       0.00       0.00       9.17     42166.00
2024 05 10 08 21 25 562       1.28      -0.58       1.14    -403.90       0.00       0.00       6.50     35268.00
2024 05 10 08 21 35 135       1.38      -0.66       1.05    -419.20       0.00       0.00      10.97     59726.00
2024 05 10 08 22 40  11       1.47      -0.63       0.84    -418.50       0.00       0.00      12.40     60109.00
2024 05 10 08 23 40 709       1.34      -0.88       0.26    -418.40       0.00       0.00      12.08     59460.00
2024 05 10 08 26 03 494       1.29      -1.06       0.49    -423.80       0.00       0.00      13.22     80395.00
2024 05 10 08 27 23 361       1.45      -1.04       0.40    -420.90       0.00       0.00      10.01     64022.00
2024 05 10 08 31 01 802       1.33      -0.70       0.45    -415.40       0.00       0.00      11.20     47766.00
2024 05 10 08 31 44 203       1.38      -0.75       0.36    -417.90       0.00       0.00      12.04     53093.00
2024 05 10 08 35 01 951       1.46      -0.61       0.60    -399.10       0.00       0.00       5.99     22512.00
2024 05 10 08 35 21  74       1.72      -0.97       0.45    -404.50       0.00       0.00       7.83     33862.00
2024 05 10 08 35 29 683       1.61      -1.04       0.59    -411.50       0.00       0.00       9.97     47350.00
2024 05 10 08 36 05 347       1.47      -1.04       0.59    -414.90       0.00       0.00      10.83     52604.00
2024 05 10 08 37 03 219       1.42      -0.96       0.57    -415.20       0.00       0.00      11.26     54591.00
2024 05 10 08 39 00 306       1.53      -1.01       0.54    -407.30       0.00       0.00       9.30     44492.00
2024 05 10 08 40 11 750       1.32      -0.85       0.50    -414.00       0.00       0.00      10.20     54738.00
2024 05 10 08 41 44 903       1.28      -0.84       0.54    -417.80       0.00       0.00      10.86     55489.00
2024 05 10 08 43 51 218       1.37      -1.09       0.62    -416.90       0.00       0.00       8.72     56501.00
2024 05 10 08 45 09 613       0.90      -0.96       0.47    -414.30       0.00       0.00       8.47     47361.00
2024 05 10 08 46 23 921       1.03      -1.07       0.60    -412.30       0.00       0.00       7.57     43885.00
2024 05 10 08 48 21  48       1.15      -1.50       0.60    -412.70       0.00       0.00       7.45     49394.00
2024 05 10 08 48 27 506       1.20      -0.93       1.00    -420.30       0.00       0.00       9.32     61263.00
2024 05 10 08 50 07 479       1.35      -1.11       1.16    -414.60       0.00       0.00       7.73     56730.00
2024 05 10 08 53 00 386       1.57      -0.59       1.16    -415.60       0.00       0.00       7.81     63582.00
2024 05 10 08 54 42   2       1.67      -0.32       1.14    -409.80       0.00       0.00       7.20     51341.00
2024 05 10 08 56 10 654       1.55       0.05       1.19    -405.90       0.00       0.00       5.55     45848.00
2024 05 10 08 56 58 265       1.13       1.39       1.15    -415.90       0.00       0.00       8.53     66189.00
2024 05 10 08 57 14 421       1.04       1.32       1.04    -422.20       0.00       0.00      15.77     35009.00
2024 05 10 08 59 32 573       1.17       0.85       0.93    -411.10       0.00       0.00       5.69     57284.00
