File created on 2024-08-30T14:48:23.418999 by Dan Welling. Density spikes removed manually.
Source data: wind_20240509_230030_merged.cdf
Ballistically propagted from L1 to upstream BATS-R-US boundaryFile created on 2024-08-30 14:48:23.418358
Units: nT, km/s, K

#COORINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2024 05 10 11 08 01 659       -0.25      -2.49      -3.30    -422.91      22.24     -12.90       3.37   96692.07
2024 05 10 11 08 52 632       -0.22      -2.35      -3.35    -424.29      17.30     -12.52       3.25   95693.60
2024 05 10 11 09 43 663       -0.30      -2.35      -3.32    -425.68      12.36     -12.13       3.14   94695.13
2024 05 10 11 10 38 152       -0.23      -2.41      -3.32    -426.54       9.88     -11.42       3.06   94315.18
2024 05 10 11 11 42 874        0.11      -2.37      -3.46    -425.81      14.81      -9.74       3.12   95790.79
2024 05 10 11 12 48 929        0.17      -2.17      -3.59    -424.87      18.26      -8.81       3.16   96845.36
2024 05 10 11 13 58 984        0.14      -2.48      -3.31    -423.32      17.29     -10.15       3.16   96636.83
2024 05 10 11 15 09 112       -0.01      -2.48      -3.20    -421.78      16.33     -11.49       3.16   96428.30
2024 05 10 11 16 25 205       -0.26      -2.21      -3.40    -419.34      15.31     -12.29       3.17   96733.97
2024 05 10 11 17 59 512       -0.66      -2.07      -3.42    -414.24      14.17     -11.47       3.20   98582.24
2024 05 10 11 19 17 268       -1.16      -1.83      -3.38    -411.65      13.84     -10.49       3.22  100946.41
2024 05 10 11 19 43 637       -0.79      -1.96      -3.42    -416.59      15.96      -9.07       3.20  104858.20
2024 05 10 11 20 08 392       -0.55      -1.91      -3.51    -421.89      15.73      -7.76       3.26  101632.20
2024 05 10 11 20 39 835       -0.09      -1.94      -3.46    -426.29      15.36      -6.98       3.31   97320.30
2024 05 10 11 21 31 422        0.79      -1.98      -3.24    -427.61      16.88      -7.71       3.26   96888.52
2024 05 10 11 22 23 060        0.83      -2.43      -2.97    -428.92      18.39      -8.45       3.21   96456.73
2024 05 10 11 23 14 749        0.68      -2.56      -2.96    -430.24      19.91      -9.19       3.16   96024.95
2024 05 10 11 24 06 489        0.05      -2.19      -3.24    -431.55      21.43      -9.92       3.11   95593.17
2024 05 10 11 24 58 279       -0.34      -2.24      -3.29    -432.87      22.94     -10.66       3.06   95161.39
2024 05 10 11 25 50 119       -0.18      -2.30      -3.37    -434.18      24.46     -11.40       3.01   94729.61
2024 05 10 11 26 44 368        0.38      -2.40      -3.17    -435.11      25.56     -12.01       2.97   94709.98
2024 05 10 11 27 45 715        0.35      -2.44      -3.30    -434.90      25.39     -12.25       2.97   95926.84
2024 05 10 11 28 47 064        0.14      -2.43      -3.42    -434.68      25.22     -12.49       2.96   97143.70
2024 05 10 11 29 48 415        0.13      -2.44      -3.36    -434.46      25.05     -12.73       2.96   98360.56
2024 05 10 11 30 49 766        0.24      -2.44      -3.31    -434.25      24.88     -12.97       2.95   99577.42
2024 05 10 11 31 51 119        0.18      -2.33      -3.35    -434.03      24.71     -13.21       2.95  100794.28
2024 05 10 11 32 52 473       -0.30      -1.96      -3.37    -433.81      24.54     -13.45       2.94  102011.14
