DSCOVR velocity spike fixed. Switch to ACE after 2024  5 11 14 11 23 343

#COORDINATES
GSM

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T F107
#START
2024  5 10 21 51 45 228  -26.95   -0.52  -41.68  -702.2    25.6    25.3    20.21  289037.0  223.4
2024  5 10 21 53 42 663  -24.80   -6.77  -42.75  -681.0   -10.5    29.6    16.50  173861.0  223.4
2024  5 10 21 55 25 509  -21.49  -13.51  -42.75  -666.0   -11.4    37.7    15.48   95684.0  223.4
2024  5 10 21 56 25 801  -21.73  -15.35  -42.15  -666.0    -8.4    39.1    14.84   96858.0  223.4
2024  5 10 21 57 37 263  -15.82  -28.31  -34.17  -662.0    -9.3    51.9    17.04   94710.0  223.4
2024  5 10 21 58 47  67   -9.32  -40.42  -28.47  -658.7   -11.7    64.8    17.93  103611.0  223.4
2024  5 10 21 59 47  67   -9.84  -40.73  -28.82  -658.7    -4.3    62.6    17.81  104288.0  223.4
2024  5 10 22  0 36  81   -8.49  -41.06  -29.43  -662.5    -3.5    56.5    17.77  100761.0  223.4
2024  5 10 22  1 47  67   -8.52  -40.33  -30.58  -658.7    10.0    40.7    18.52  106146.0  223.4
2024  5 10 22  2 46 172   -8.64  -38.60  -32.27  -659.0    11.6    38.2    18.60  102332.0  223.4
2024  5 10 22  3 52 156   -8.62  -38.07  -33.35  -657.0    13.6    33.3    19.90   93626.0  223.4
2024  5 10 22  5  3 931   -7.88  -39.06  -31.51  -653.2    10.4    40.6    22.95  110897.0  223.4
2024  5 10 22  6 10 941   -7.77  -39.63  -30.74  -650.9     5.7    46.0    23.85  130145.0  223.4
2024  5 10 22  7 52 349  -11.57  -52.11  -39.50  -699.5   -17.8    70.3    32.39  190809.0  223.4
2024  5 10 22  8 42 604  -10.64  -55.57  -39.41  -703.2   -20.3    77.7    32.20  214972.0  223.4
2024  5 10 22  9 26 760   -9.78  -57.35  -40.03  -709.4   -19.8    80.7    32.34  256052.0  223.4
2024  5 10 22 10  5 634  -10.68  -58.31  -40.28  -717.7   -26.1    84.9    30.78  266443.0  223.4
2024  5 10 22 11 28 307  -10.86  -57.74  -40.63  -708.7   -33.3    86.6    31.96  247867.0  223.4
2024  5 10 22 12 16 263  -12.01  -57.60  -40.17  -713.5   -29.2    86.8    31.32  243691.0  223.4
2024  5 10 22 13  0 366   -9.33  -59.67  -37.93  -719.7   -35.2    82.0    26.94  291701.0  223.4
2024  5 10 22 13 41  66   -7.64  -58.17  -42.31  -727.5   -27.3    84.2    21.31  326829.0  223.4
2024  5 10 22 14 30 602  -10.28  -53.06  -49.67  -731.9   -21.9    99.4    19.68  504182.0  223.4
2024  5 10 22 15 26 258  -11.04  -52.01  -50.93  -733.7   -33.6   105.5    17.14  377443.0  223.4
2024  5 10 22 16 37 889  -10.15  -53.72  -49.24  -728.9   -54.5   116.7    16.88  389536.0  223.4
2024  5 10 22 17 36 184  -11.66  -52.97  -49.49  -729.5   -49.9   113.0    21.17  461987.0  223.4
2024  5 10 22 19  0 366  -12.23  -54.97  -44.77  -719.7   -50.4   110.7    27.56  317363.0  223.4
2024  5 10 22 20  0 116  -12.68  -59.83  -36.20  -719.9   -47.8   104.1    31.24  225283.0  223.4
2024  5 10 22 21  8 658  -12.33  -63.81  -30.51  -716.5   -35.4    95.7    23.77  277152.0  223.4
2024  5 10 22 21 42 291   -9.32  -67.19  -24.71  -727.0   -27.5   103.0    24.61  342220.0  223.4
2024  5 10 22 22 15 729   -6.10  -70.35  -18.78  -738.0   -17.3   102.0    22.32  444054.0  223.4
2024  5 10 22 22 57 835   -5.66  -71.90  -13.00  -745.7    -7.6    80.5    22.31  389206.0  223.4
2024  5 10 22 24  4 385   -5.43  -73.11   -8.33  -742.9    -4.5    62.2    19.87  369781.0  223.4
2024  5 10 22 24 45 111   -7.47  -68.02  -19.26  -751.2   -17.0    73.9    25.71  472713.0  223.4
2024  5 10 22 25 31 442   -8.61  -63.53  -16.59  -757.2   -28.6    57.0    33.78  406938.0  223.4
2024  5 10 22 26 12 443   -5.67  -64.90   -4.70  -765.7   -26.1    30.8    44.79  451080.0  223.4
2024  5 10 22 26 44 830    3.25  -52.77   24.10  -778.4   -74.6   -21.7    72.14  330424.0  223.4
2024  5 10 22 28 19 323   12.18  -40.64   52.90  -762.5   -48.6    16.9    83.66  164866.0  223.4
2024  5 10 22 29 29 185   17.39   18.05   67.91  -758.2     7.1    62.6    34.32  117012.0  223.4
2024  5 10 22 30 29 861   17.63   31.38   64.24  -757.9    14.7    63.4    39.88  195916.0  223.4
2024  5 10 22 31 58 534   15.64   38.58   61.04  -745.4    22.5    58.3    40.23  194724.0  223.4
2024  5 10 22 33 11 931   10.80   44.79   58.10  -739.7    23.7    54.6    43.49  100446.0  223.4
2024  5 10 22 34  8 858   13.28   54.89   48.11  -741.0    25.8    55.7    36.61  198153.0  223.4
2024  5 10 22 34 47 181   13.41   60.34   37.21  -750.2    28.5    55.3    42.38  108905.0  223.4
2024  5 10 22 35 26  34   11.98   55.22   43.43  -759.5    37.6    56.3    45.01   92695.0  223.4
2024  5 10 22 36 36 656   14.60   56.81   38.19  -754.9    25.5    60.3    58.84   97406.0  223.4
2024  5 10 22 37 33  25   12.64   60.49   31.84  -756.5    36.9    48.9    58.32  110562.0  223.4
2024  5 10 22 38 42 589   12.41   62.55   28.30  -752.2    34.2    44.1    47.76  115019.0  223.4
2024  5 10 22 39 56 903   16.87   60.91   28.93  -746.0    41.3    42.7    51.67   62138.0  223.4
2024  5 10 22 41  9 330   19.69   57.26   34.32  -740.7    33.5    43.6    58.36   69177.0  223.4
2024  5 10 22 41 26  34   -3.40   68.22   13.47  -759.5    22.3    33.5    39.75  140138.0  223.4
2024  5 10 22 42 49 486    5.27   68.37   13.77  -749.2    35.0    44.8    34.33  205262.0  223.4
2024  5 10 22 43 34 612    0.44   69.33   10.05  -755.7    31.8    37.0    34.66  149601.0  223.4
2024  5 10 22 44 46  31   -3.83   69.71   10.24  -750.7    34.8    22.6    33.34  244220.0  223.4
2024  5 10 22 45 53 187   -4.37   70.12    8.32  -747.7    31.6    23.3    34.43  213850.0  223.4
2024  5 10 22 47  3 916   -4.69   70.82    5.80  -743.0    29.3    16.7    32.62  250816.0  223.4
2024  5 10 22 47 57 136   -0.77   70.88    6.37  -746.0    32.6    20.0    28.30  262151.0  223.4
2024  5 10 22 49  1 104    1.11   70.60   10.36  -744.2    39.0    18.6    26.86  284045.0  223.4
2024  5 10 22 50 18 827   -1.15   70.90    9.69  -736.7    33.1    18.6    27.35  302826.0  223.4
2024  5 10 22 51 55 875   -5.23   71.60    4.26  -721.5    27.2    35.9    27.79  194338.0  223.4
2024  5 10 22 53  1 618   -3.53   71.41    3.64  -719.2    24.7    42.6    28.82  173460.0  223.4
2024  5 10 22 53 53 887   -2.58   71.14    4.32  -722.4    19.8    49.5    29.64  181885.0  223.4
2024  5 10 22 54 47 700   -3.78   70.74    5.57  -724.9    20.8    44.8    32.30  175664.0  223.4
2024  5 10 22 56 13 467   -2.18   70.29    6.67  -714.5    17.4    42.1    31.43  151355.0  223.4
2024  5 10 22 57 26 245    1.25   69.28   12.51  -709.5    10.0    59.9    32.40  106599.0  223.4
2024  5 10 22 58 18 302   -1.27   69.52   10.24  -712.7    10.7    58.3    31.85  117505.0  223.4
2024  5 10 22 59 46 806    2.39   67.86   16.00  -701.7    12.8    81.2    37.11   66316.0  223.4
2024  5 10 23  0 12 706    0.23   69.23   11.00  -714.9    17.3    68.4    36.82   72958.0  223.4
2024  5 10 23  0 41 556    0.57   68.36   16.82  -727.4    17.0    47.8    32.43   74098.0  223.4
2024  5 10 23  1 41  66    1.30   66.67   20.41  -727.5    24.5    34.8    36.90   86355.0  223.4
2024  5 10 23  2 15  16   -1.94   68.78   10.85  -738.4    26.5     9.9    39.69   85855.0  223.4
2024  5 10 23  3 11 931   -2.28   69.87    6.72  -739.7    10.8    -3.1    38.15   97578.0  223.4
2024  5 10 23  4  4 855   -3.27   71.86    5.59  -742.7    13.2   -19.9    23.35  145362.0  223.4
2024  5 10 23  5 21 936   -3.28   72.42   -2.27  -735.5     7.3   -15.6    23.44  215473.0  223.4
2024  5 10 23  6 14 541   -0.78   71.66   -9.02  -738.5     7.2   -21.6    24.50  143440.0  223.4
2024  5 10 23  7 19  66   -1.56   71.46   -5.66  -736.7    10.0   -26.4    26.38   74630.0  223.4
2024  5 10 23  7 56 671   -2.46   71.21   -8.31  -746.2    11.9    -1.5    31.29  100217.0  223.4
2024  5 10 23  8 52 260   -3.98   71.24   -7.22  -748.0    14.3    -6.9    31.07   93497.0  223.4
2024  5 10 23 10  0 870   -4.92   72.07    0.67  -744.4    13.5   -19.3    28.59  187475.0  223.4
2024  5 10 23 11  7 207   -4.52   72.38    3.45  -741.7    11.7   -20.3    27.39  183814.0  223.4
2024  5 10 23 11 57 602   -6.93   72.30    4.37  -745.7    12.6    -7.5    28.09  181922.0  223.4
2024  5 10 23 13 11 458   -8.34   72.29    3.40  -739.9    11.7    -6.9    26.20  120674.0  223.4
2024  5 10 23 14 21 936   -7.58   72.44    3.27  -735.5    15.5    -2.1    26.61  150529.0  223.4
2024  5 10 23 15 52 894   -7.98   72.11    2.30  -722.7    16.6   -20.9    28.76   91384.0  223.4
2024  5 10 23 17  4 126   -8.83   72.03    3.67  -718.2    17.0    -7.8    28.78   71642.0  223.4
2024  5 10 23 17 56 871   -8.49   72.30    2.74  -721.2    18.1     8.3    29.38   64464.0  223.4
2024  5 10 23 19 37 901  -11.48   70.57  -10.86  -705.0    21.2    50.1    29.99   73846.0  223.4
2024  5 10 23 20 41  34   -7.45   71.29   -7.90  -703.9    23.5    57.9    31.36   62984.0  223.4
2024  5 10 23 21  4 126  -10.61   70.63   -7.52  -718.2    27.1    31.7    36.28   64386.0  223.4
2024  5 10 23 22  0 366  -11.93   70.49   -7.60  -719.7    23.0    27.9    35.66   70193.0  223.4
2024  5 10 23 23  1 367  -11.64   70.90   -8.48  -719.4    23.6    22.7    35.98   58263.0  223.4
2024  5 10 23 24  3 624  -10.36   71.77   -2.14  -718.5    22.1     7.2    35.67   60968.0  223.4
2024  5 10 23 24 50 169   -9.09   73.10   -3.09  -723.9    16.5    21.1    31.58   46533.0  223.4
2024  5 10 23 25 54 880   -6.96   73.45   -0.78  -722.0     9.4    17.3    31.83  100895.0  223.4
2024  5 10 23 26 42 291   -8.41   72.98   -3.41  -727.0     9.6    53.4    33.68   74891.0  223.4
2024  5 10 23 27 32 297  -10.90   73.07   -3.30  -731.2    11.1    44.7    32.73   68449.0  223.4
2024  5 10 23 28 24 575  -13.64   72.65   -6.38  -734.4    13.4    35.3    31.81   67390.0  223.4
2024  5 10 23 29 22 655  -14.20   72.22   -9.13  -735.2    10.6    22.5    31.53   63883.0  230.8
2024  5 10 23 30 57 370  -14.10   71.98   -8.61  -721.0    15.1    27.6    34.80   53433.0  230.8
2024  5 10 23 32 18 557  -12.87   72.48   -8.88  -712.5    14.3    30.2    33.73   58270.0  230.8
2024  5 10 23 33 46  17  -14.52   72.37   -9.21  -702.0    15.4    42.4    29.43   54474.0  230.8
2024  5 10 23 33 59 866   -6.52   71.46    0.66  -720.0    17.7    26.1    36.66   85010.0  230.8
2024  5 10 23 34 49 181   -2.88   66.74    0.75  -724.2    21.4    18.9    41.80  189899.0  230.8
2024  5 10 23 36 10 174   -2.78   67.67   -1.97  -715.9    28.1    32.3    42.41  127795.0  230.8
2024  5 10 23 37 43 391   -3.78   66.60   -3.94  -703.0    31.1    29.8    36.63  137568.0  230.8
2024  5 10 23 38 53 409   -4.02   67.43   -4.85  -699.2    23.8    26.9    35.79  133169.0  230.8
2024  5 10 23 39 32 702  -11.40   66.95  -18.79  -707.0     5.7    48.2    23.11  235983.0  230.8
2024  5 10 23 40 21 113   -9.10   69.30  -14.62  -711.5     8.7    36.1    16.69  226101.0  230.8
2024  5 10 23 41 47 332   -9.14   70.49  -10.07  -701.5     7.8    77.1    15.63  347888.0  230.8
2024  5 10 23 42  7 397  -16.39   65.51  -23.60  -717.0    -6.8    25.1    16.37  385249.0  230.8
2024  5 10 23 42 49 922  -15.20   67.40  -19.79  -724.0    -9.1     7.3    16.16  376651.0  230.8
2024  5 10 23 43 31  86  -15.75   65.32  -25.55  -731.7   -12.6     3.6    15.28  422440.0  230.8
2024  5 10 23 44 25 296  -14.46   67.86  -18.17  -734.0   -13.1     3.7    14.43  593861.0  230.8
2024  5 10 23 45  8 622  -13.79   66.64  -21.99  -741.0   -28.2     6.9    12.38  566569.0  230.8
2024  5 10 23 46 10 748  -13.84   65.40  -24.70  -740.2   -25.2     7.3    13.14  602465.0  230.8
2024  5 10 23 47 15 729  -14.89   63.05  -28.78  -738.0   -13.9     1.7    14.50  477615.0  230.8
2024  5 10 23 47 58 301  -14.77   65.72  -21.61  -745.5   -31.8     9.1    15.13  546248.0  230.8
2024  5 10 23 49 34 968  -14.19   64.73  -23.30  -730.0     8.4    72.9    18.35  590962.0  230.8
2024  5 10 23 50 52 894  -13.48   64.08  -27.49  -722.7   -10.4    54.3    16.29  607600.0  230.8
2024  5 10 23 51 46 714  -14.64   63.08  -30.04  -725.2   -14.3    76.3    14.02  514114.0  230.8
2024  5 10 23 53 12 960  -16.03   61.66  -31.43  -714.7   -10.2    61.7    14.73  738766.0  230.8
2024  5 10 23 53 35 454  -16.12   60.64  -32.55  -729.9   -20.5    46.1    15.01  533139.0  230.8
2024  5 10 23 54 20 739  -15.90   58.81  -35.29  -736.0   -27.1    12.9    16.76  407203.0  230.8
2024  5 10 23 55 14 303  -15.19   59.40  -33.69  -738.7   -27.6     7.8    17.64  408838.0  230.8
2024  5 10 23 56  4 385  -14.05   60.19  -32.05  -742.9   -25.5     0.8    17.05  460360.0  230.8
2024  5 10 23 56 47 641  -12.31   60.33  -31.62  -750.0   -15.8    12.3    17.39  461393.0  230.8
2024  5 10 23 57 51 797  -12.35   59.21  -32.73  -748.2   -15.6    30.0    15.90  290047.0  230.8
2024  5 10 23 59  3 681  -11.59   58.97  -32.70  -743.2   -21.8    30.7    17.01  345166.0  230.8
2024  5 10 23 59 17 320   -9.17   59.51  -32.01  -763.5   -11.6    25.4    15.97  204404.0  230.8
2024  5 11  0  0 26 484  -11.81   57.66  -31.83  -759.4     1.6    24.3    15.93  365428.0  230.8
2024  5 11  0  1  8 254  -11.14   57.39  -28.63  -767.5    16.7    36.6    21.27  591866.0  230.8
2024  5 11  0  2 58 534   -8.50   60.58  -23.68  -745.4    17.5    47.6    20.67  571264.0  230.8
2024  5 11  0  4 35 940   -3.42   58.28  -25.29  -729.7    21.0    34.5    17.99  578769.0  230.8
2024  5 11  0  5 12 642   -4.34   57.91  -26.56  -739.4    33.8    62.7    24.81  787671.0  230.8
2024  5 11  0  6 45 729   -7.61   54.07  -31.37  -725.7    26.2    36.6    15.32  572823.0  230.8
2024  5 11  0  7 39 843   -9.03   52.33  -32.60  -728.0    19.4    40.1    16.51  631778.0  230.8
2024  5 11  0  8 59 117  -15.65   47.65  -31.56  -720.2    32.3    12.3    19.10  582349.0  230.8
2024  5 11  0  9 16 681   -7.88   44.38  -33.42  -737.7    64.6    24.9    20.04  533688.0  230.8
2024  5 11  0  9 19 546   -0.26   48.31  -25.00  -762.5    27.4     1.3    23.78  676423.0  230.8
2024  5 11  0 11  7 914  -22.27   26.03  -36.62  -741.4    43.2    -3.9    23.72  506076.0  230.8
2024  5 11  0 12 10 748  -22.56   30.16  -38.41  -740.2    35.8    -6.0    20.51  574230.0  230.8
2024  5 11  0 12 35 747  -14.87   32.03  -36.56  -755.2    41.6   -13.0    30.26  556148.0  230.8
2024  5 11  0 13 19 992  -13.64   33.34  -33.65  -762.2    13.6   -19.6    31.84  477857.0  230.8
2024  5 11  0 14 51 103  -14.86   33.81  -34.63  -748.5     6.0    -3.9    29.52  488952.0  230.8
2024  5 11  0 15 16 431  -15.29   31.75  -35.25  -763.9    -1.3   -28.1    25.08  518451.0  230.8
2024  5 11  0 16 22 672  -12.28   30.30  -37.40  -761.0    18.3   -35.0    21.36  552710.0  230.8
2024  5 11  0 16 35 261   -8.14   32.21  -32.19  -782.9    35.1   -17.5    27.79  771936.0  230.8
2024  5 11  0 17 41 628   -8.55   31.97  -29.71  -779.9    51.7   -40.6    32.78  658913.0  230.8
2024  5 11  0 18 59 937   -8.56   30.41  -28.78  -771.4    28.7   -81.7    25.97  501622.0  230.8
2024  5 11  0 20 17  98   -9.49   32.45  -23.84  -763.5    -1.1   -93.5    25.60  543004.0  230.8
2024  5 11  0 21 21 778   -3.63   37.09   -6.21  -761.5   -44.2   -99.1    36.20  515819.0  230.8
2024  5 11  0 21 42 481   -2.33   36.99   -3.99  -779.5     4.0   -83.6    40.62  685272.0  230.8
2024  5 11  0 23  9 134   -4.17   33.62   -1.86  -767.2   -25.0  -133.2    34.78  532634.0  230.8
2024  5 11  0 24 24  15   -6.63   28.61  -10.40  -760.5    31.7   -76.3    37.26  647594.0  230.8
2024  5 11  0 25 24  15   -6.29   31.19  -14.99  -760.5    37.5   -67.6    30.89  530712.0  230.8
2024  5 11  0 25 52 781   -5.96   33.77  -19.59  -774.7    64.5   -54.8    37.24  685174.0  230.8
2024  5 11  0 27 27 158   -7.78   25.69  -41.95  -759.0    47.9    19.8    22.62  349952.0  230.8
2024  5 11  0 28 40 531  -10.77   23.84  -43.68  -753.2    45.1     9.2    27.10  521405.0  230.8
2024  5 11  0 30 28 186  -13.17   20.46  -45.16  -732.9    63.0    12.8    25.69  444418.0  230.8
2024  5 11  0 30 49 717   -8.93   23.39  -45.06  -749.2    47.1    12.8    25.89  470936.0  230.8
2024  5 11  0 31 51 797  -14.32   19.69  -45.98  -748.2    43.0    14.2    24.84  454058.0  230.8
2024  5 11  0 32 49 255  -14.29   16.47  -47.54  -749.4    45.5    19.8    26.65  491233.0  230.8
2024  5 11  0 33 50 641  -13.41   14.27  -48.18  -748.7    52.9    20.3    25.62  485075.0  230.8
2024  5 11  0 34 52 491  -15.58   11.89  -47.97  -748.0    54.5    12.6    24.42  453092.0  230.8
2024  5 11  0 35 55 508  -17.36    8.51  -46.35  -746.7    59.5    10.6    23.95  466905.0  230.8
2024  5 11  0 36 35 520  -16.41   21.33  -40.16  -755.4    67.7    11.4    28.21  495890.0  230.8
2024  5 11  0 37 40 302  -15.06   22.71  -38.78  -753.2    63.0     3.0    24.86  464581.0  230.8
2024  5 11  0 38 40  74  -14.14   11.56  -41.36  -753.4    67.9    -0.7    27.10  460559.0  230.8
2024  5 11  0 39 40  74  -14.01    7.67  -42.42  -753.4    58.0   -12.3    29.79  457994.0  230.8
2024  5 11  0 40 17 765  -19.83    1.12  -40.02  -763.2    72.0    -6.6    30.98  526417.0  230.8
2024  5 11  0 42 14  66  -10.21   17.54  -36.68  -738.7   118.7     3.9    32.18  482419.0  230.8
2024  5 11  0 43 34 724   -5.44   26.67  -34.79  -730.2   101.9     2.4    27.80  369485.0  230.8
2024  5 11  0 43 55  43   -9.62   11.14  -40.42  -746.9    92.4    -4.9    33.39  448738.0  230.8
2024  5 11  0 45 12 642  -10.38    5.66  -49.30  -739.4    84.5    -6.7    30.79  368137.0  230.8
2024  5 11  0 45 58 768  -11.72   10.22  -48.52  -745.2    82.3     0.8    30.91  383986.0  230.8
2024  5 11  0 46 46  31   -5.01   23.97  -43.22  -750.7    76.3    -2.0    29.39  450255.0  230.8
2024  5 11  0 47 56 205   -9.60   17.26  -46.00  -746.4   103.2    12.2    30.38  511182.0  230.8
2024  5 11  0 49  9 566   -6.82   19.76  -44.16  -740.7    87.2     7.1    28.20  427841.0  230.8
2024  5 11  0 50  3 446  -11.45   17.57  -44.21  -743.2    78.3    -1.1    27.77  475639.0  230.8
2024  5 11  0 50 43 505  -14.08   14.51  -43.73  -751.9    81.3    -6.1    30.98  506854.0  230.8
2024  5 11  0 51 24 239  -16.81   13.62  -42.94  -760.4    71.1    -2.0    26.26  370874.0  230.8
2024  5 11  0 51 28 523  -13.63   11.93  -43.91  -786.0    63.1     8.6    33.04  485398.0  230.8
2024  5 11  0 52 29 992   -1.16   16.38  -47.50  -785.4    98.1    -8.9    33.74  492580.0  230.8
2024  5 11  0 54 56 205  -10.17   13.60  -46.14  -746.4    68.6   -15.0    30.44  418454.0  230.8
2024  5 11  0 56 47 453   -9.38   13.96  -45.04  -725.0    85.5   -20.8    29.11  389932.0  230.8
2024  5 11  0 58  2 119   -3.84   19.76  -43.36  -719.0    91.5   -23.8    30.07  333905.0  230.8
2024  5 11  0 59 33 480   -2.55   20.57  -44.12  -706.7   139.5    -9.2    29.58  380750.0  230.8
2024  5 11  1  0 13 721  -10.97   13.56  -43.64  -714.5   128.8   -32.5    42.99  294203.0  230.8
2024  5 11  1  2  5 952   -5.64   17.93  -41.99  -694.5   128.8   -47.0    38.91  214500.0  230.8
2024  5 11  1  2 36 598   -8.23   23.45  -42.16  -705.5   137.8   -30.7    38.29  251622.0  230.8
2024  5 11  1  3 42  81  -10.80   24.61  -43.82  -703.5   121.0   -25.4    30.69  254465.0  230.8
2024  5 11  1  4 26 503  -18.14   14.73  -45.17  -709.5   108.9   -18.3    32.83  241194.0  230.8
2024  5 11  1  5 40 249  -19.83   18.56  -41.10  -704.2   131.8   -23.1    29.45  271721.0  230.8
2024  5 11  1  7  3   1  -21.80   13.96  -44.39  -695.5   129.0   -39.6    36.21  227938.0  230.8
2024  5 11  1  8 12 964  -23.63    6.16  -46.59  -691.9   118.9   -40.6    36.67  220486.0  230.8
2024  5 11  1  9 26  48  -19.63    1.19  -48.79  -687.0   106.9   -41.7    34.61  180376.0  230.8
2024  5 11  1 10  9 451  -20.54   -5.63  -48.95  -693.2   104.7   -28.8    37.25  225281.0  230.8
2024  5 11  1 10 51 555  -21.48   -9.53  -46.66  -699.9    97.3   -20.5    37.36  227392.0  230.8
2024  5 11  1 11 19  67  -23.92   -5.34  -47.14  -712.4   100.5   -20.9    35.15  246069.0  230.8
2024  5 11  1 11 36 671  -23.27    0.85  -50.44  -729.4   111.6   -22.0    33.33  265604.0  230.8
2024  5 11  1 12 52 646  -23.03    5.37  -47.31  -722.9   128.5   -10.0    37.06  268312.0  230.8
2024  5 11  1 13 48 687  -25.79   -0.02  -46.92  -724.5   127.6    -5.9    36.09  286665.0  230.8
2024  5 11  1 14 43  27  -24.51  -18.24  -43.54  -726.7   103.7    -1.3    35.23  304594.0  230.8
2024  5 11  1 15 45 237  -20.69  -30.19  -40.05  -725.9   103.2     4.7    33.94  308349.0  230.8
2024  5 11  1 16 36 427  -14.37  -34.44  -38.29  -729.5    85.8     6.4    33.93  315595.0  230.8
2024  5 11  1 17 44 254  -12.01  -36.92  -38.42  -726.2   102.0     8.1    28.93  319537.0  230.8
2024  5 11  1 18 53 142   -4.14  -42.25  -29.98  -722.7   103.6     5.1    31.13  312985.0  230.8
2024  5 11  1 20  5 634   -7.82  -39.27  -22.06  -717.7    84.8     4.8    30.60  278863.0  230.8
2024  5 11  1 22  2 198  -12.22  -44.74  -23.50  -695.9    38.1    22.7    26.45  211318.0  230.8
2024  5 11  1 22 55   1  -18.90  -44.32  -28.07  -698.5    17.0    26.0    24.04  208838.0  230.8
2024  5 11  1 24 40 431  -15.45  -41.58  -27.02  -681.9    53.8    48.0    24.18  230982.0  230.8
2024  5 11  1 24 56 671  -32.58  -21.03  -18.63  -746.2    85.7    28.6    32.15  298835.0  230.8
2024  5 11  1 25 46 260  -34.02  -22.54  -18.00  -750.7    86.1    39.5    30.81  288610.0  230.8
2024  5 11  1 27 15 491  -34.32  -24.28  -15.63  -738.2    78.2    43.4    33.07  358557.0  230.8
2024  5 11  1 28 43 517  -31.94  -26.18  -16.95  -726.5    67.5    25.2    31.70  349707.0  230.8
2024  5 11  1 30  7 649  -24.62  -26.67  -24.60  -716.9    75.7    23.1    34.84  296146.0  230.8
2024  5 11  1 31 10 174  -28.31  -23.75  -26.99  -715.9    66.7    29.4    33.42  275004.0  230.8
2024  5 11  1 32  2 871  -20.02  -31.43  -24.26  -718.7    53.3    33.1    32.09  271598.0  230.8
2024  5 11  1 33  0 366  -18.98  -31.01  -29.01  -719.7    54.0    48.0    28.94  360352.0  230.8
2024  5 11  1 33 59 366  -20.10  -38.31  -20.20  -720.2    43.1    68.9    28.80  397602.0  230.8
2024  5 11  1 35  6 137  -18.77  -39.74  -18.58  -717.5    47.3    57.8    30.63  359830.0  230.8
2024  5 11  1 35 58 617  -18.04  -42.06  -16.24  -720.5    37.8    56.4    31.14  376477.0  230.8
2024  5 11  1 36 53 638  -19.42  -39.72  -15.08  -722.5    41.8    60.8    34.58  373784.0  230.8
2024  5 11  1 38 13 721  -17.07  -39.65  -13.99  -714.5    43.7    74.6    35.94  299179.0  230.8
2024  5 11  1 39 34 778  -19.19  -38.27  -14.46  -706.2    50.7    87.9    33.78  352049.0  230.8
2024  5 11  1 40 51 291  -19.85  -38.64  -15.28  -700.0    40.5    99.1    29.73  356528.0  230.8
2024  5 11  1 41  6 389  -20.06  -37.92  -14.01  -717.4    54.3    75.4    33.98  373928.0  230.8
2024  5 11  1 41 56 373  -16.96  -40.05   -8.91  -721.4    63.6    65.9    34.23  374957.0  230.8
2024  5 11  1 43 20 345  -13.76  -42.49   -6.01  -711.9    59.0    86.9    32.11  360547.0  230.8
2024  5 11  1 43 36 184  -13.64  -16.05  -11.17  -729.5    35.9    69.4    33.39  457370.0  230.8
2024  5 11  1 43 43  47  -17.12   -8.75  -17.08  -752.0     4.0    60.2    47.05  594107.0  230.8
2024  5 11  1 44 22   1  -20.61   -1.45  -22.99  -761.4   -12.3    60.7    43.53  451425.0  230.8
2024  5 11  1 45 20 438  -22.32   -1.54  -20.67  -762.0    -4.2    64.6    46.53  483614.0  230.8
2024  5 11  1 46 25 361  -18.52  -10.01  -18.94  -759.9   -22.7    63.1    46.94  500094.0  230.8
2024  5 11  1 47 29 635  -18.26   -8.64  -18.38  -758.0   -11.9    64.4    51.01  570082.0  230.8
2024  5 11  1 48 40 302  -17.50  -11.25  -18.39  -753.2   -10.9    66.8    47.92  465673.0  230.8
2024  5 11  1 49 52 260  -18.53  -13.09  -14.01  -748.0   -20.6    75.9    42.22  474356.0  230.8
2024  5 11  1 51 13 354   -6.15  -12.31   -5.75  -739.0   -15.2    77.6    45.71  572826.0  230.8
2024  5 11  1 52 14 541    1.79  -16.07    3.92  -738.5    -3.9    83.8    49.78  510923.0  230.8
2024  5 11  1 53 10 275    8.11   -9.28    2.94  -740.4   -10.3    79.4    48.70  531370.0  230.8
2024  5 11  1 54 23 374    1.93  -11.56   -3.00  -734.9    -7.4    83.2    48.67  514458.0  230.8
2024  5 11  1 55 15 967    1.94  -10.69  -11.04  -738.0   -12.8    86.1    46.19  506109.0  230.8
2024  5 11  1 55 54 579    2.82    0.13  -17.42  -747.0   -14.9   114.1    49.34  487692.0  230.8
2024  5 11  1 56 57 835    3.22    0.66  -17.63  -745.7   -18.8   118.6    48.11  495006.0  230.8
2024  5 11  1 58  2  40    2.88    0.84  -22.57  -743.9   -13.6   105.5    45.34  445206.0  230.8
2024  5 11  1 59 12 642    1.70    1.93  -29.96  -739.4    -5.6    72.4    40.95  424614.0  230.8
2024  5 11  2  0 15 254   -0.57    5.80  -29.43  -738.2    -4.4    56.2    38.86  426342.0  230.8
2024  5 11  2  1  0 636   -4.32    9.58  -31.19  -744.5     7.6    19.3    38.44  376449.0  230.8
2024  5 11  2  2  6 501   -3.86   11.31  -31.62  -742.0     9.4    19.1    37.74  374755.0  230.8
2024  5 11  2  3 30 118    0.50   16.90  -21.25  -732.0    14.2    31.4    45.49  322610.0  230.8
2024  5 11  2  4 19  66   -2.73   13.22  -24.12  -736.7    11.8    28.3    44.09  346916.0  230.8
