MIDL 32Re Data for 2024-05 (GSM nT, km/s, cm^-3, K)
year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2024  5 10  3 58    -0.81    -3.18    -4.64    -426.5     -2.84    -15.25    11.700      34153    0    1    1    1    1
2024  5 10  3 59    -0.98    -2.80    -4.63    -426.4     -2.84    -14.88    11.785      34153    0    1    1    1    1
2024  5 10  4  0    -0.97    -2.80    -4.43    -426.1     -2.84    -14.79    11.880      34820    0    1    1    1    1
2024  5 10  4  1    -1.01    -2.95    -3.86    -426.3     -2.99    -15.25    11.864      37089    0    0    0    0    0
2024  5 10  4  2    -1.13    -2.75    -3.73    -426.5     -3.45    -15.96    11.724      40123    0    0    0    0    0
2024  5 10  4  3    -1.12    -2.35    -3.87    -427.0     -3.82    -16.41    11.638      45521    0    0    0    0    0
2024  5 10  4  4    -1.19    -1.96    -3.91    -427.0     -3.82    -16.50    11.700      51969    0    1    1    1    1
2024  5 10  4  5    -1.32    -1.38    -3.57    -427.0     -3.27    -16.34    11.759      56553    0    1    1    1    1
2024  5 10  4  6    -1.37    -0.85    -3.12    -427.0     -2.59    -16.02    11.896      56909    0    1    1    1    1
2024  5 10  4  7    -1.26    -1.03    -2.77    -427.1     -2.10    -15.58    12.181      56909    0    1    1    1    1
2024  5 10  4  8    -0.86    -1.65    -2.53    -427.6     -2.15    -14.93    12.497      56558    0    1    1    1    1
2024  5 10  4  9    -0.59    -1.99    -2.44    -428.3     -2.46    -15.15    12.680      54492    0    1    1    1    1
2024  5 10  4 10    -0.55    -1.86    -2.42    -428.8     -0.96    -15.81    12.715      53071    0    1    1    1    1
2024  5 10  4 11    -0.51    -1.68    -2.58    -429.1      0.43    -15.67    12.541      56760    0    1    1    1    1
2024  5 10  4 12    -0.33    -1.74    -2.38    -430.0      0.17    -15.28    12.276      59863    0    1    1    1    1
2024  5 10  4 13    -0.22    -1.90    -2.25    -430.5     -0.16    -16.23    12.159      60247    0    1    1    1    1
2024  5 10  4 14    -0.27    -1.92    -2.41    -430.2     -0.05    -17.86    12.022      61631    0    0    0    0    0
2024  5 10  4 15    -0.32    -1.93    -2.47    -430.4      1.17    -19.53    11.942      62103    0    0    0    0    0
2024  5 10  4 16    -0.34    -1.92    -2.42    -430.6      1.45    -20.30    11.907      61565    0    0    0    0    0
2024  5 10  4 17    -0.34    -1.88    -2.41    -430.7     -0.60    -20.34    11.867      59911    0    0    0    0    0
