Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 1998  8 10  0 43 28 215      -4.65       1.63       1.31    -402.25      11.24      -7.56       4.59     40484.87
 1998  8 10  0 44 37 670      -4.50       1.29       0.97    -400.76       3.54      -0.42       4.96     35856.65
 1998  8 10  0 45 26 278      -4.57       1.32       1.12    -402.56       7.94       5.78       5.15     44005.38
 1998  8 10  0 46 14 173      -4.37       1.62       0.98    -404.48       4.77       1.56       5.84     45734.30
 1998  8 10  0 47 33 624      -4.58       1.51       0.99    -401.40       9.64       9.38       4.56     50160.24
 1998  8 10  0 48 30 701      -4.52       1.57       1.52    -401.86       4.79       8.78       5.44     42320.64
 1998  8 10  0 49  1 673      -8.82       4.28      -0.12    -406.49      -6.05       9.23       5.27     48187.35
 1998  8 10  0 49  1 854      -9.14       3.65      -1.14    -416.36     -20.53      53.77      10.36     81378.27
 1998  8 10  0 50 16 988      -8.45       3.96      -0.22    -413.82     -11.84      67.56      11.12     70941.99
 1998  8 10  0 51 12 865      -8.40       4.33      -0.36    -414.51      -8.06      63.51       8.48     67633.15
 1998  8 10  0 51 16 793      -9.52       4.36      -0.71    -424.13      -9.69      64.85       8.84     56270.85
 1998  8 10  0 51 37 553      -9.02       3.64      -0.65    -431.13     -10.76      65.30      10.59     71263.14
 1998  8 10  0 52  3 605      -8.67       4.88      -0.32    -437.37     -11.56      63.47      10.32     85940.34
 1998  8 10  0 52 54 946      -9.51       4.65      -0.49    -438.99     -10.71      63.33       9.58     85993.45
 1998  8 10  0 54 21 525      -9.53       5.41      -0.22    -434.05      -7.72      64.58       9.81     85815.13
 1998  8 10  0 55 48 717      -9.22       5.27      -0.53    -429.11      -4.72      65.84      10.05     85636.82
 1998  8 10  0 57 10 190      -7.63       6.84       0.66    -425.29      -7.66      66.06       9.81     79247.18
 1998  8 10  0 58  3 329      -8.66       6.29      -0.84    -426.50     -18.92      64.48       8.95     71606.78
 1998  8 10  0 58 19 351      -9.05       4.89       0.85    -434.45     -12.69      64.40       9.55    102435.70
 1998  8 10  0 59 13  14      -7.56       7.10       1.18    -435.62      -9.72      61.66       9.52    113124.19
 1998  8 10  1  0 25 951     -10.14       2.59      -0.90    -433.24      -7.40      63.56       8.77    157799.38
 1998  8 10  1  1  2 587      -9.01       5.70       0.28    -437.56      -8.62      64.98       7.46    165331.98
 1998  8 10  1  1 36 938      -8.51       7.27       0.33    -442.40     -10.21      66.20       6.15    170531.91
 1998  8 10  1  1 37 326      -8.43       7.31       0.22    -454.09     -20.47      58.54       6.36    168031.50
 1998  8 10  1  2  5 853      -3.81      10.57       3.39    -473.27     -34.32      46.94       6.87    127137.52
 1998  8 10  1  2 56 349      -4.87      10.01       3.45    -475.35     -32.56      42.92       6.05    120050.95
 1998  8 10  1  4 26 752      -6.77       9.09       2.29    -468.74     -26.82      45.14       5.83    123047.15
 1998  8 10  1  6 15 653      -7.95       8.21       1.43    -458.49     -20.93      53.33       6.06    131993.62
 1998  8 10  1  7 30 255      -7.27       8.55       1.12    -455.51     -20.46      61.26       6.37    152130.84
 1998  8 10  1  8 46 611      -8.53       7.54       0.11    -452.23     -18.98      69.63       6.38    157603.68
 1998  8 10  1 10 30 587      -8.13       7.87      -0.15    -443.62     -15.10      73.20       5.95    139679.82
 1998  8 10  1 11 19  45      -7.77       8.44       0.37    -445.85     -19.25      65.92       5.83    141178.39
 1998  8 10  1 12 18 968      -8.30       8.41      -0.21    -445.86     -19.36      71.57       6.36    145547.23
 1998  8 10  1 13  8 507      -8.43       7.98       0.33    -447.90     -18.17      70.73       6.73    133704.28
 1998  8 10  1 14  8 318      -7.62       8.48       0.53    -447.94     -18.19      63.21       6.71    128979.70
 1998  8 10  1 14 56 179      -7.47       7.58       0.48    -450.33     -11.18      70.72       6.60    197470.63
 1998  8 10  1 15 33 713      -7.29       6.88      -0.80    -454.82      -4.44      68.18       7.18    218172.97
 1998  8 10  1 16 40 682      -8.20       5.75      -1.13    -453.41     -16.97      66.34       6.19    174609.54
 1998  8 10  1 17  5 997      -8.46       4.96      -1.96    -460.48     -10.14      71.99       6.31    195939.05
 1998  8 10  1 17 28 942      -8.58       4.35      -3.52    -468.27      -1.61      78.24       6.53    222985.63
