1998 08 10 02 42 30 000	77.1328	19.8445	-2.16136	-3.62034	1.50738	-0.465693
1998 08 10 02 43 30 000	77.1282	19.8463	-2.16114	-1.47588	-4.99318	-2.99192
1998 08 10 02 44 30 000	77.1237	19.8482	-2.16093	-1.87800	-6.31172	-3.67085
1998 08 10 02 45 30 000	77.1192	19.8500	-2.16071	-2.49755	-5.14636	-4.25452
1998 08 10 02 46 30 000	77.1147	19.8519	-2.16049	-2.86704	-5.52892	-2.88528
1998 08 10 02 47 30 000	77.1102	19.8537	-2.16028	-2.98816	-5.89540	-2.99922
1998 08 10 02 48 30 000	77.1056	19.8555	-2.16006	-3.30010	-6.28323	-2.85915
1998 08 10 02 49 30 000	77.1011	19.8574	-2.15985	-2.98468	-6.51198	-2.54275
1998 08 10 02 50 30 000	77.0966	19.8592	-2.15963	-2.59812	-7.33805	-2.58734
1998 08 10 02 51 30 000	77.0921	19.8610	-2.15941	-2.96922	-7.02781	-2.11384
1998 08 10 02 52 30 000	77.0876	19.8629	-2.15919	-1.62452	-7.21152	-1.56157
1998 08 10 02 53 30 000	77.0830	19.8647	-2.15898	-0.495715	-7.45727	-0.211294
1998 08 10 02 54 30 000	77.0785	19.8666	-2.15876	-2.65083	-8.55370	-1.34500
1998 08 10 02 55 30 000	77.0740	19.8684	-2.15854	-3.52990	-8.59115	-1.83891
1998 08 10 02 56 30 000	77.0695	19.8702	-2.15833	-2.45321	-8.85945	-0.524349
1998 08 10 02 57 30 000	77.0649	19.8721	-2.15811	-2.17722	-8.72705	-0.119250
1998 08 10 02 58 30 000	77.0604	19.8739	-2.15789	-3.07029	-7.51252	0.131930
1998 08 10 02 59 30 000	77.0559	19.8757	-2.15768	-0.694135	-7.42471	0.163919
1998 08 10 03 00 30 000	77.0514	19.8776	-2.15746	2.21321	-7.63448	0.591915
1998 08 10 03 01 30 000	77.0468	19.8794	-2.15724	1.02441	-7.49763	0.0631906
1998 08 10 03 02 30 000	77.0423	19.8812	-2.15703	0.327052	-7.35862	-0.503023
1998 08 10 03 03 30 000	77.0378	19.8831	-2.15681	-1.73975	-6.75959	-1.98385
1998 08 10 03 04 30 000	77.0332	19.8849	-2.15659	-0.979830	-7.21220	-0.0971719
1998 08 10 03 05 30 000	77.0287	19.8868	-2.15637	0.819201	-7.06629	0.286228
1998 08 10 03 06 30 000	77.0242	19.8886	-2.15616	1.43734	-6.64687	0.420099
1998 08 10 03 07 30 000	77.0196	19.8904	-2.15594	2.74998	-5.97896	0.679098
1998 08 10 03 08 30 000	77.0151	19.8922	-2.15572	0.833718	-6.90720	0.311938
1998 08 10 03 09 30 000	77.0105	19.8941	-2.15550	0.660863	-6.88165	-1.09635
1998 08 10 03 10 30 000	77.0060	19.8959	-2.15529	2.30933	-6.02464	-0.272155
1998 08 10 03 11 30 000	77.0015	19.8978	-2.15507	2.78412	-5.76334	-0.745815
1998 08 10 03 12 30 000	76.9969	19.8996	-2.15485	2.63462	-5.86941	-0.726178
1998 08 10 03 13 30 000	76.9924	19.9014	-2.15464	3.03983	-5.54724	-1.35753
1998 08 10 03 14 30 000	76.9879	19.9033	-2.15442	3.87307	-5.16852	-1.19287
1998 08 10 03 15 30 000	76.9833	19.9051	-2.15420	3.91385	-6.00009	-1.20378
1998 08 10 03 16 30 000	76.9788	19.9069	-2.15399	4.88924	-6.95215	-0.692320
1998 08 10 03 17 30 000	76.9742	19.9088	-2.15377	5.28562	-6.56506	-0.819229
1998 08 10 03 18 30 000	76.9697	19.9106	-2.15355	5.67012	-6.18036	-1.17140
1998 08 10 03 19 30 000	76.9652	19.9124	-2.15333	5.55858	-6.10670	-1.50583
1998 08 10 03 20 30 000	76.9606	19.9143	-2.15312	5.46469	-7.06465	-1.17821
1998 08 10 03 21 30 000	76.9561	19.9161	-2.15290	5.43560	-7.20889	-1.66576
1998 08 10 03 22 30 000	76.9515	19.9179	-2.15268	4.74780	-6.25613	-1.93532
1998 08 10 03 23 30 000	76.9470	19.9198	-2.15246	4.31086	-5.91885	-1.58894
1998 08 10 03 24 30 000	76.9424	19.9216	-2.15225	5.20738	-6.17367	-1.64438
1998 08 10 03 25 30 000	76.9379	19.9234	-2.15203	4.30558	-5.59864	-1.32167
1998 08 10 03 26 30 000	76.9333	19.9253	-2.15181	4.27549	-5.77210	-2.07509
1998 08 10 03 27 30 000	76.9288	19.9271	-2.15159	4.72728	-6.06357	-1.34718
1998 08 10 03 28 30 000	76.9242	19.9289	-2.15138	4.33959	-6.64658	-0.864944
1998 08 10 03 29 30 000	76.9197	19.9308	-2.15116	4.70954	-6.73371	-0.812275
1998 08 10 03 30 30 000	76.9151	19.9326	-2.15094	5.33515	-6.50185	-0.645439
1998 08 10 03 31 30 000	76.9106	19.9344	-2.15072	6.10339	-6.68383	-0.263202
1998 08 10 03 32 30 000	76.9060	19.9363	-2.15051	6.32164	-6.94189	-0.801293
1998 08 10 03 33 30 000	76.9015	19.9381	-2.15029	6.24818	-6.86985	-1.45954
1998 08 10 03 34 30 000	76.8969	19.9399	-2.15007	5.01182	-7.42910	-1.36536
1998 08 10 03 35 30 000	76.8924	19.9418	-2.14985	5.22753	-7.93845	-1.73372
1998 08 10 03 36 30 000	76.8878	19.9436	-2.14963	5.32952	-7.54338	-2.35832
1998 08 10 03 37 30 000	76.8832	19.9454	-2.14942	4.86393	-7.33492	-1.96480
1998 08 10 03 38 30 000	76.8787	19.9473	-2.14920	5.11327	-7.52182	-1.79729
1998 08 10 03 39 30 000	76.8741	19.9491	-2.14898	5.62108	-7.36199	-1.81912
1998 08 10 03 40 30 000	76.8696	19.9509	-2.14876	5.32772	-7.60837	-2.06983
1998 08 10 03 41 30 000	76.8650	19.9527	-2.14854	4.21152	-7.37618	-2.27439
1998 08 10 03 42 30 000	76.8604	19.9546	-2.14833	5.00480	-6.67506	-2.69899
1998 08 10 03 43 30 000	76.8559	19.9564	-2.14811	4.11790	-7.04701	-3.26990
1998 08 10 03 44 30 000	76.8513	19.9582	-2.14789	4.11811	-7.49874	-3.52349
1998 08 10 03 45 30 000	76.8468	19.9601	-2.14767	3.26922	-7.60405	-3.50549
1998 08 10 03 46 30 000	76.8422	19.9619	-2.14745	2.92509	-6.93909	-3.84086
1998 08 10 03 47 30 000	76.8376	19.9637	-2.14724	1.13319	-5.49222	-3.82964
1998 08 10 03 48 30 000	76.8331	19.9656	-2.14702	1.44435	-5.38647	-4.13644
1998 08 10 03 49 30 000	76.8285	19.9674	-2.14680	2.62571	-5.83651	-3.65592
1998 08 10 03 50 30 000	76.8239	19.9692	-2.14658	4.52924	-6.69863	-2.27857
1998 08 10 03 51 30 000	76.8194	19.9711	-2.14636	5.05725	-7.18753	-2.11795
1998 08 10 03 52 30 000	76.8148	19.9729	-2.14615	5.05001	-6.40229	-0.309529
1998 08 10 03 53 30 000	76.8102	19.9747	-2.14593	5.67024	-7.01469	-0.552494
1998 08 10 03 54 30 000	76.8057	19.9765	-2.14571	5.83716	-6.84536	-0.659207
1998 08 10 03 55 30 000	76.8011	19.9784	-2.14549	5.86378	-6.49074	-0.682243
1998 08 10 03 56 30 000	76.7965	19.9802	-2.14527	5.61610	-6.16755	-0.918132
1998 08 10 03 57 30 000	76.7920	19.9820	-2.14505	5.89631	-6.18952	-0.998772
1998 08 10 03 58 30 000	76.7874	19.9839	-2.14484	5.90306	-6.08784	-0.486823
1998 08 10 03 59 30 000	76.7828	19.9857	-2.14462	6.43598	-5.64076	-0.634123
1998 08 10 04 00 30 000	76.7782	19.9875	-2.14440	6.26913	-5.80044	-1.00602
1998 08 10 04 01 30 000	76.7737	19.9894	-2.14418	6.16227	-6.23107	-1.49957
1998 08 10 04 02 30 000	76.7691	19.9912	-2.14396	6.30135	-6.25107	-1.07174
1998 08 10 04 03 30 000	76.7645	19.9930	-2.14374	5.95844	-7.00248	-1.20074
1998 08 10 04 04 30 000	76.7599	19.9948	-2.14352	5.93721	-6.95003	-1.75912
1998 08 10 04 05 30 000	76.7553	19.9967	-2.14331	5.61643	-6.41228	-1.41767
1998 08 10 04 06 30 000	76.7508	19.9985	-2.14309	6.55413	-5.87331	-1.04091
1998 08 10 04 07 30 000	76.7462	20.0003	-2.14287	6.22580	-5.62168	-1.25808
1998 08 10 04 08 30 000	76.7416	20.0022	-2.14265	0.214618	-4.56961	-1.90869
1998 08 10 04 09 30 000	76.7370	20.0040	-2.14243	-5.78748	-4.52114	-3.35159
1998 08 10 04 10 30 000	76.7325	20.0058	-2.14222	-5.13958	-5.59689	-3.22665
1998 08 10 04 11 30 000	76.7279	20.0076	-2.14200	-5.55137	-5.27982	-3.59996
1998 08 10 04 12 30 000	76.7232	20.0095	-2.14177	-6.32048	-4.42342	-3.67515
1998 08 10 04 13 30 000	76.7187	20.0113	-2.14156	-6.11869	-4.55565	-3.65559
1998 08 10 04 14 30 000	76.7141	20.0131	-2.14134	-5.77096	-4.87127	-3.43784
1998 08 10 04 15 30 000	76.7095	20.0150	-2.14112	-5.35767	-4.89014	-3.41449
1998 08 10 04 16 30 000	76.7049	20.0168	-2.14090	-4.58380	-4.87928	-4.13682
1998 08 10 04 17 30 000	76.7003	20.0186	-2.14068	-4.66164	-5.66431	-3.09427
1998 08 10 04 18 30 000	76.6958	20.0204	-2.14046	-5.07542	-5.15257	-3.38751
1998 08 10 04 19 30 000	76.6912	20.0223	-2.14025	-5.69031	-4.78822	-3.42837
1998 08 10 04 20 30 000	76.6866	20.0241	-2.14003	-6.07453	-4.64464	-3.09028
1998 08 10 04 21 30 000	76.6820	20.0259	-2.13981	-6.18709	-4.52772	-3.03239
1998 08 10 04 22 30 000	76.6774	20.0277	-2.13959	-5.95665	-4.69118	-2.90135
1998 08 10 04 23 30 000	76.6728	20.0296	-2.13937	-5.48807	-4.33394	-2.58270
1998 08 10 04 24 30 000	76.6682	20.0314	-2.13915	-5.38946	-4.16121	-2.40684
1998 08 10 04 25 30 000	76.6636	20.0332	-2.13893	-5.54556	-4.94191	-2.93767
1998 08 10 04 26 30 000	76.6590	20.0350	-2.13871	-5.59975	-5.26168	-2.69982
1998 08 10 04 27 30 000	76.6544	20.0369	-2.13849	-5.04759	-3.99436	-1.72723
1998 08 10 04 28 30 000	76.6498	20.0387	-2.13827	-3.54733	-4.15106	-2.66804
1998 08 10 04 29 30 000	76.6452	20.0405	-2.13805	0.583632	-3.90239	-4.42612
1998 08 10 04 30 30 000	76.6406	20.0424	-2.13784	0.487398	-4.02958	-4.73680
1998 08 10 04 31 30 000	76.6360	20.0442	-2.13762	-0.698740	-3.43869	-3.32443
1998 08 10 04 32 30 000	76.6314	20.0460	-2.13740	-0.367821	-1.81743	-0.879694
1998 08 10 04 33 30 000	76.6268	20.0478	-2.13718	0.100423	-1.31398	-1.66472
1998 08 10 04 34 30 000	76.6222	20.0497	-2.13696	0.809463	-1.24397	-2.26075
1998 08 10 04 35 30 000	76.6176	20.0515	-2.13674	1.66953	-0.297583	-2.17475
1998 08 10 04 36 30 000	76.6130	20.0533	-2.13652	2.45634	2.37685	-0.138829
1998 08 10 04 37 30 000	76.6084	20.0551	-2.13630	3.08368	1.17558	-2.57876
1998 08 10 04 38 30 000	76.6038	20.0570	-2.13608	2.19542	1.12757	-2.25473
1998 08 10 04 39 30 000	76.5992	20.0588	-2.13586	2.52939	-0.588022	-2.41231
1998 08 10 04 40 30 000	76.5946	20.0606	-2.13564	2.26216	-1.41371	-1.67066
1998 08 10 04 41 30 000	76.5900	20.0624	-2.13542	1.45801	-2.12420	-1.71613
1998 08 10 04 42 30 000	76.5854	20.0643	-2.13520	1.31014	-2.55287	-2.50041
1998 08 10 04 43 30 000	76.5808	20.0661	-2.13498	1.96690	-2.50053	-2.51885
1998 08 10 04 44 30 000	76.5762	20.0679	-2.13477	0.982404	-2.85256	-2.84305
1998 08 10 04 45 30 000	76.5716	20.0697	-2.13455	0.648714	-2.33532	-3.64148
1998 08 10 04 46 30 000	76.5670	20.0716	-2.13433	0.811184	-2.91884	-2.00475
1998 08 10 04 47 30 000	76.5624	20.0734	-2.13411	-0.108942	-1.24030	-0.566993
1998 08 10 04 48 30 000	76.5578	20.0752	-2.13389	-0.361272	0.0886896	1.54616
1998 08 10 04 49 30 000	76.5530	20.0771	-2.13366	-1.59995	-0.432408	1.33561
1998 08 10 04 50 30 000	76.5487	20.0788	-2.13346	-1.67918	-0.00464658	1.35266
1998 08 10 04 51 30 000	76.5439	20.0807	-2.13323	-2.50438	0.785797	2.59790
