MAG 16-second Averaged Interplanetary Magnetic Field Data, GSE
year doy hr min sec Bx By Bz 
2019 216 22 23 21.445   -0.450   -0.547    0.108
2019 216 22 23 37.445   -0.446   -0.612    0.086
2019 216 22 23 53.445   -0.257   -0.502    0.080
2019 216 22 24  9.445   -0.471   -0.505    0.123
2019 216 22 24 25.445   -0.866   -0.572    0.226
2019 216 22 24 41.445   -1.010   -0.546    0.384
2019 216 22 24 57.445   -0.869   -0.516    0.258
2019 216 22 25 13.445   -0.681   -0.648    0.062
2019 216 22 25 29.445   -0.759   -0.761    0.020
2019 216 22 25 45.445   -0.766   -0.741    0.069
2019 216 22 26  1.445   -0.811   -0.709    0.131
2019 216 22 26 17.445   -0.886   -0.704    0.101
2019 216 22 26 33.445   -0.849   -0.712    0.131
2019 216 22 26 49.445   -0.539   -0.487    0.209
2019 216 22 27  5.445   -0.740   -0.302    0.585
2019 216 22 27 21.445   -1.057   -0.389    0.637
2019 216 22 27 37.445   -1.099   -0.317    0.663
2019 216 22 27 53.445   -1.122   -0.378    0.629
2019 216 22 28  9.445   -1.266   -0.537    0.450
2019 216 22 28 25.445   -1.103   -0.449    0.454
2019 216 22 28 41.445   -0.921   -0.426    0.427
2019 216 22 28 57.445   -0.773   -0.358    0.384
2019 216 22 29 13.445   -0.721   -0.365    0.404
2019 216 22 29 29.445   -0.878   -0.431    0.325
2019 216 22 29 45.445   -0.712   -0.437    0.364
2019 216 22 30  1.445   -0.762   -0.460    0.371
2019 216 22 30 17.445   -0.779   -0.448    0.355
2019 216 22 30 33.444   -0.748   -0.488    0.321
2019 216 22 30 49.444   -0.781   -0.472    0.301
2019 216 22 31  5.444   -0.758   -0.495    0.332
2019 216 22 31 21.444   -0.859   -0.554    0.324
2019 216 22 31 37.444   -0.992   -0.623    0.269
2019 216 22 31 53.444   -1.011   -0.706    0.267
2019 216 22 32  9.444   -1.208   -0.637    0.446
2019 216 22 32 25.444   -1.319   -0.727    0.353
2019 216 22 32 41.444   -1.342   -0.723    0.427
2019 216 22 32 57.444   -1.211   -0.677    0.423
2019 216 22 33 13.444   -0.511   -0.398    0.339
2019 216 22 33 29.444   -0.400   -0.369    0.275
2019 216 22 33 45.444   -0.534   -0.330    0.227
2019 216 22 34  1.444   -0.622   -0.331    0.233
2019 216 22 34 17.444   -0.577   -0.277    0.289
2019 216 22 34 33.444   -0.711   -0.134    0.323
2019 216 22 34 49.444   -0.655    0.017    0.388
2019 216 22 35  5.444   -0.959   -0.090    0.375
2019 216 22 35 21.444   -0.944   -0.825    0.272
2019 216 22 35 37.444   -1.028   -0.852    0.321
2019 216 22 35 53.444   -0.991   -0.835    0.315
2019 216 22 36  9.444   -1.026   -0.897    0.371
2019 216 22 36 25.444   -0.992   -0.943    0.324
2019 216 22 36 41.444   -0.900   -0.917    0.295
2019 216 22 36 57.444   -0.772   -0.960    0.281
2019 216 22 37 13.444   -0.739   -1.011    0.182
2019 216 22 37 29.444   -0.684   -1.014    0.173
2019 216 22 37 45.444   -0.732   -0.991    0.242
2019 216 22 38  1.444   -0.853   -0.870    0.271
2019 216 22 38 17.444   -0.795   -0.868    0.286
2019 216 22 38 33.444   -0.797   -0.842    0.329
2019 216 22 38 49.443   -0.819   -0.794    0.326
2019 216 22 39  5.443   -0.901   -0.733    0.336
2019 216 22 39 21.443   -1.000   -0.687    0.294
2019 216 22 39 37.443   -1.115   -0.644    0.240
2019 216 22 39 53.443   -1.282   -0.371    0.321
2019 216 22 40  9.443   -1.183    0.044    0.344
2019 216 22 40 25.443   -1.176    0.118    0.314
2019 216 22 40 41.443   -1.183    0.174    0.339
2019 216 22 40 57.443   -1.061    0.014    0.246
2019 216 22 41 13.443   -1.080   -0.308    0.259
2019 216 22 41 29.443   -1.170   -0.454    0.294
2019 216 22 41 45.443   -1.190   -0.527    0.292
2019 216 22 42  1.443   -1.101   -0.513    0.274
2019 216 22 42 17.443   -0.982   -0.522    0.270
2019 216 22 42 33.443   -0.858   -0.263    0.123
2019 216 22 42 49.443   -0.604   -0.290    0.106
2019 216 22 43  5.443   -0.155   -0.372    0.175
2019 216 22 43 21.443   -0.337   -0.439    0.194
2019 216 22 43 37.443   -0.566   -0.488    0.136
2019 216 22 43 53.443   -0.602   -0.555    0.168
2019 216 22 44  9.443   -0.560   -0.532    0.130
2019 216 22 44 25.443   -0.555   -0.598    0.197
2019 216 22 44 41.443   -0.503   -0.556    0.220
2019 216 22 44 57.443   -0.306   -0.240    0.200
2019 216 22 45 13.443   -0.147    0.080    0.176
2019 216 22 45 29.443   -0.190    0.331    0.274
2019 216 22 45 45.443   -0.152    0.438    0.383
2019 216 22 46  1.443   -0.097    0.242    0.364
2019 216 22 46 17.443   -0.229    0.095    0.474
2019 216 22 46 33.443   -0.243    0.382    0.333
2019 216 22 46 49.443   -0.278    0.367    0.520
2019 216 22 47  5.443   -0.213    0.445    0.665
2019 216 22 47 21.442   -0.447    0.477    0.595
2019 216 22 47 37.442    0.094    0.682    0.503
2019 216 22 47 53.442    0.200    0.839    0.447
2019 216 22 48  9.442    0.362    0.836    0.345
2019 216 22 48 25.442    0.160    0.984    0.604
2019 216 22 48 41.442    0.195    1.149    0.618
2019 216 22 48 57.442   -0.186    1.433    0.654
2019 216 22 49 13.442   -0.246    1.054    0.623
2019 216 22 49 29.442   -0.155    1.161    0.475
2019 216 22 49 45.442    0.446    1.587    0.194
2019 216 22 50  1.442    0.499    1.394    0.053
2019 216 22 50 17.442   -0.201    1.728    0.383
2019 216 22 50 33.442    0.058    1.423    0.169
2019 216 22 50 49.442    0.139    1.447    0.205
2019 216 22 51  5.442    0.239    1.165    0.284
2019 216 22 51 21.442    0.592    1.009    0.310
2019 216 22 51 37.442    0.807    1.111    0.062
2019 216 22 51 53.442    0.569    1.056   -0.033
2019 216 22 52  9.442    0.719    1.139    0.092
2019 216 22 52 25.442    0.602    1.271    0.108
2019 216 22 52 41.442    0.917    1.272    0.179
2019 216 22 52 57.442    0.671    1.323    0.147
2019 216 22 53 13.442    0.699    1.264    0.246
2019 216 22 53 29.442    0.527    1.211    0.361
2019 216 22 53 45.442    0.668    1.274    0.149
2019 216 22 54  1.442    1.078    1.305    0.090
2019 216 22 54 17.442    1.098    1.387   -0.016
2019 216 22 54 33.442    1.415    1.372   -0.154
2019 216 22 54 49.442    1.549    1.363   -0.127
2019 216 22 55  5.442    1.864    0.677   -0.315
2019 216 22 55 21.442    1.854    0.855   -0.312
2019 216 22 55 37.441    1.654    1.152   -0.201
2019 216 22 55 53.441    1.756    1.105   -0.180
2019 216 22 56  9.441    1.814    1.046   -0.220
2019 216 22 56 25.441    1.777    1.009   -0.090
2019 216 22 56 41.441    1.929    0.817   -0.106
2019 216 22 56 57.441    1.992    0.755    0.060
2019 216 22 57 13.441    2.089    0.188   -0.024
2019 216 22 57 29.441    2.080   -0.013    0.047
2019 216 22 57 45.441    2.069    0.049   -0.156
2019 216 22 58  1.441    2.145    0.038   -0.127
2019 216 22 58 17.441    2.243   -0.056   -0.138
2019 216 22 58 33.441    2.149    0.077   -0.329
2019 216 22 58 49.441    2.235   -0.204   -0.231
2019 216 22 59  5.441    1.573   -0.946    0.030
2019 216 22 59 21.441    1.521   -0.978    0.239
2019 216 22 59 37.441    1.506   -0.987    0.080
2019 216 22 59 53.441    1.736   -0.810   -0.140
2019 216 23  0  9.441    1.792   -0.496   -0.230
2019 216 23  0 25.441    1.693   -0.411   -0.420
2019 216 23  0 41.441    1.641   -0.610   -0.332
2019 216 23  0 57.441    1.410   -0.643    0.121
2019 216 23  1 13.441    1.080   -0.536    0.330
2019 216 23  1 29.441    0.252   -0.210    0.314
2019 216 23  1 45.441   -0.157    0.189    0.234
2019 216 23  2  1.441   -0.122    0.286    0.175
2019 216 23  2 17.441   -0.135    0.316    0.149
2019 216 23  2 33.441   -0.407    0.321    0.174
2019 216 23  2 49.441   -0.460    0.394    0.271
2019 216 23  3  5.441   -0.340    0.433    0.291
2019 216 23  3 21.441   -0.374    0.266    0.185
2019 216 23  3 37.441   -0.416    0.221    0.185
2019 216 23  3 53.440   -0.540    0.087    0.235
2019 216 23  4  9.440   -0.634    0.013    0.140
2019 216 23  4 25.440   -0.652    0.083    0.162
2019 216 23  4 41.440   -0.770    0.062    0.140
2019 216 23  4 57.440   -0.814    0.050    0.086
2019 216 23  5 13.440   -0.732    0.134    0.155
2019 216 23  5 29.440   -0.465   -0.002    0.169
2019 216 23  5 45.440   -0.298   -0.177    0.126
2019 216 23  6  1.440   -0.203   -0.182    0.154
2019 216 23  6 17.440    0.696   -0.452   -0.043
2019 216 23  6 33.440    0.279   -0.256    0.108
2019 216 23  6 49.440   -0.124   -0.242    0.274
2019 216 23  7  5.440   -0.170   -0.069    0.306
2019 216 23  7 21.440   -0.188   -0.114    0.183
2019 216 23  7 37.440   -0.234   -0.159    0.128
2019 216 23  7 53.440   -0.089   -0.163    0.247
2019 216 23  8  9.440   -0.286   -0.183    0.156
2019 216 23  8 25.440   -0.268   -0.162    0.225
2019 216 23  8 41.440   -0.333   -0.151    0.275
2019 216 23  8 57.440   -0.504   -0.153    0.294
2019 216 23  9 13.440   -0.458   -0.113    0.255
2019 216 23  9 29.440   -0.404   -0.107    0.215
2019 216 23  9 45.440   -0.438   -0.045    0.149
2019 216 23 10  1.440   -0.329    0.008    0.148
2019 216 23 10 17.440   -0.145    0.110    0.160
2019 216 23 10 33.440   -0.179    0.109    0.130
2019 216 23 10 49.440   -0.417   -0.025    0.116
2019 216 23 11  5.440   -0.392   -0.211    0.161
2019 216 23 11 21.440   -0.160   -0.116    0.136
2019 216 23 11 37.440   -0.045   -0.073    0.167
2019 216 23 11 53.440    0.028   -0.055    0.167
2019 216 23 12  9.440   -0.138   -0.085    0.223
2019 216 23 12 25.439   -0.304   -0.101    0.208
2019 216 23 12 41.439   -0.071   -0.057    0.196
2019 216 23 12 57.439   -0.094   -0.087    0.140
2019 216 23 13 13.439   -0.206   -0.054    0.145
2019 216 23 13 29.439   -0.186   -0.078    0.157
2019 216 23 13 45.439   -0.118   -0.114    0.133
2019 216 23 14  1.439   -0.311   -0.135    0.050
2019 216 23 14 17.439   -0.334   -0.105    0.147
2019 216 23 14 33.439   -0.375   -0.128    0.162
2019 216 23 14 49.439   -0.271   -0.087    0.175
2019 216 23 15  5.439   -0.231   -0.101    0.252
2019 216 23 15 21.439   -0.230   -0.119    0.185
2019 216 23 15 37.439   -0.316   -0.097    0.223
2019 216 23 15 53.439   -0.242    0.014    0.176
2019 216 23 16  9.439   -0.029    0.003    0.094
2019 216 23 16 25.439    0.041    0.068    0.026
2019 216 23 16 41.439   -0.030    0.067    0.218
2019 216 23 16 57.439    0.018    0.151    0.135
2019 216 23 17 13.439   -0.008    0.103    0.184
2019 216 23 17 29.439    0.100    0.092    0.198
2019 216 23 17 45.439    0.014    0.011    0.122
2019 216 23 18  1.439    0.120    0.035    0.118
2019 216 23 18 17.439    0.079    0.046    0.113
2019 216 23 18 33.439    0.306    0.089    0.185
2019 216 23 18 49.439    0.269    0.261    0.277
2019 216 23 19  5.439    0.446    0.121    0.125
2019 216 23 19 21.439    0.353    0.164    0.144
2019 216 23 19 37.439    0.270    0.180    0.219
2019 216 23 19 53.439    0.351    0.217    0.186
2019 216 23 20  9.439    0.593    0.173    0.129
2019 216 23 20 25.439    0.194    0.104    0.249
2019 216 23 20 41.438    0.200    0.158    0.217
2019 216 23 20 57.438    0.052    0.149    0.229
2019 216 23 21 13.438   -0.175    0.147    0.330
2019 216 23 21 29.438   -0.616    0.200    0.403
2019 216 23 21 45.438   -0.984    0.179    0.449
2019 216 23 22  1.438   -1.090    0.170    0.455
2019 216 23 22 17.438   -1.182    0.160    0.510
2019 216 23 22 33.438   -1.677   -0.161    0.668
2019 216 23 22 49.438   -1.769   -0.237    0.726
2019 216 23 23  5.438   -1.839   -0.331    0.752
2019 216 23 23 21.438   -1.738   -0.425    0.703
2019 216 23 23 37.438   -1.758   -0.389    0.764
2019 216 23 23 53.438   -1.759   -0.397    0.717
2019 216 23 24  9.438   -1.725   -0.393    0.677
2019 216 23 24 25.438   -1.590   -0.373    0.658
2019 216 23 24 41.438   -1.723   -0.446    0.750
2019 216 23 24 57.438   -1.671   -0.477    0.721
2019 216 23 25 13.438   -1.715   -0.546    0.711
2019 216 23 25 29.438   -1.626   -0.623    0.727
2019 216 23 25 45.438   -1.537   -0.613    0.739
2019 216 23 26  1.438   -1.564   -0.576    0.674
2019 216 23 26 17.438   -1.567   -0.529    0.614
2019 216 23 26 33.438   -1.307   -0.504    0.655
2019 216 23 26 49.438   -1.825   -0.623    0.665
2019 216 23 27  5.438   -1.381   -0.617    0.669
2019 216 23 27 21.438   -1.369   -0.627    0.762
2019 216 23 27 37.438   -1.162   -0.698    0.777
2019 216 23 27 53.438   -1.168   -0.517    0.614
2019 216 23 28  9.438   -1.009   -0.235    0.420
2019 216 23 28 25.438   -0.979   -0.292    0.492
2019 216 23 28 41.438   -0.496   -0.036    0.215
2019 216 23 28 57.437   -0.407    0.014    0.217
2019 216 23 29 13.437   -0.529    0.074    0.199
2019 216 23 29 29.437   -0.319    0.084    0.219
2019 216 23 29 45.437   -0.249    0.084    0.249
2019 216 23 30  1.437   -0.226    0.114    0.166
2019 216 23 30 17.437   -0.182    0.141    0.144
2019 216 23 30 33.437   -0.140    0.095    0.232
2019 216 23 30 49.437   -0.120    0.053    0.216
2019 216 23 31  5.437   -0.010    0.047    0.237
2019 216 23 31 21.437   -0.164    0.021    0.272
2019 216 23 31 37.437   -0.164   -0.070    0.259
2019 216 23 31 53.437   -0.131   -0.085    0.275
2019 216 23 32  9.437   -0.188   -0.056    0.278
2019 216 23 32 25.437   -0.356   -0.106    0.310
2019 216 23 32 41.437   -0.408   -0.147    0.327
2019 216 23 32 57.437   -0.287   -0.140    0.324
2019 216 23 33 13.437   -0.480   -0.210    0.374
2019 216 23 33 29.437   -0.484   -0.293    0.444
2019 216 23 33 45.437   -0.445   -0.270    0.448
2019 216 23 34  1.437   -0.497   -0.251    0.392
2019 216 23 34 17.437   -0.508   -0.238    0.459
2019 216 23 34 33.437   -0.554   -0.070    0.388
2019 216 23 34 49.437   -0.722   -0.177    0.429
2019 216 23 35  5.437   -0.755   -0.223    0.500
2019 216 23 35 21.437   -0.872   -0.172    0.478
2019 216 23 35 37.437   -0.987   -0.073    0.375
2019 216 23 35 53.437   -0.998   -0.076    0.437
2019 216 23 36  9.437   -0.976   -0.051    0.399
2019 216 23 36 25.437   -0.891   -0.051    0.449
2019 216 23 36 41.437   -0.818   -0.051    0.494
2019 216 23 36 57.437   -0.853   -0.094    0.513
2019 216 23 37 13.437   -0.935   -0.167    0.505
2019 216 23 37 29.436   -0.934   -0.117    0.485
2019 216 23 37 45.436   -1.061   -0.061    0.516
2019 216 23 38  1.436   -1.174   -0.066    0.503
2019 216 23 38 17.436   -1.302   -0.069    0.547
2019 216 23 38 33.436   -1.589   -0.023    0.600
2019 216 23 38 49.436   -1.474   -0.079    0.629
2019 216 23 39  5.436   -1.234    0.027    0.546
2019 216 23 39 21.436   -1.157    0.072    0.478
2019 216 23 39 37.436   -0.989    0.103    0.473
2019 216 23 39 53.436   -0.948   -0.130    0.490
2019 216 23 40  9.436   -0.704   -0.138    0.457
2019 216 23 40 25.436   -0.454   -0.218    0.429
2019 216 23 40 41.436   -0.625   -0.189    0.500
2019 216 23 40 57.436   -0.550   -0.237    0.536
2019 216 23 41 13.436   -0.619   -0.266    0.523
2019 216 23 41 29.436   -0.808   -0.290    0.550
2019 216 23 41 45.436   -1.066   -0.373    0.649
2019 216 23 42  1.436   -0.984   -0.355    0.675
2019 216 23 42 17.436   -1.056   -0.317    0.643
2019 216 23 42 33.436   -0.847   -0.265    0.645
2019 216 23 42 49.436   -0.878   -0.283    0.636
2019 216 23 43  5.436   -0.916   -0.297    0.634
2019 216 23 43 21.436   -0.825   -0.428    0.716
2019 216 23 43 37.436   -0.538   -0.121    0.458
2019 216 23 43 53.436   -0.514   -0.145    0.421
2019 216 23 44  9.436   -0.377   -0.090    0.435
2019 216 23 44 25.436   -0.321    0.087    0.336
2019 216 23 44 41.436   -0.199    0.241    0.247
2019 216 23 44 57.436   -0.185    0.237    0.323
2019 216 23 45 13.436   -0.218    0.232    0.323
2019 216 23 45 29.436   -0.241    0.288    0.262
2019 216 23 45 45.435   -0.130    0.062    0.278
2019 216 23 46  1.435   -0.645   -0.151    0.475
2019 216 23 46 17.435   -0.564   -0.188    0.491
2019 216 23 46 33.435   -0.221   -0.169    0.418
2019 216 23 46 49.435   -0.696   -0.261    0.680
2019 216 23 47  5.435   -0.807   -0.481    0.744
2019 216 23 47 21.435   -1.215   -0.722    0.918
2019 216 23 47 37.435   -1.131   -0.799    0.887
2019 216 23 47 53.435   -1.636   -1.013    1.105
2019 216 23 48  9.435   -1.763   -1.150    1.191
2019 216 23 48 25.435   -1.686   -1.108    1.127
2019 216 23 48 41.435   -1.057   -0.769    0.802
2019 216 23 48 57.435   -1.338   -0.948    0.891
2019 216 23 49 13.435   -1.471   -0.958    0.920
2019 216 23 49 29.435   -1.722   -1.110    1.066
2019 216 23 49 45.435   -1.468   -1.038    1.002
2019 216 23 50  1.435   -1.421   -1.126    1.006
2019 216 23 50 17.435   -1.458   -1.274    1.056
2019 216 23 50 33.435   -1.797   -1.638    1.251
2019 216 23 50 49.435   -1.657   -1.276    1.271
2019 216 23 51  5.435   -1.646   -1.325    1.261
2019 216 23 51 21.435   -1.733   -1.189    1.301
2019 216 23 51 37.435   -1.560   -1.007    1.261
2019 216 23 51 53.435   -1.623   -1.184    1.201
2019 216 23 52  9.435   -1.478   -1.146    1.275
2019 216 23 52 25.435   -1.478   -1.176    1.221
2019 216 23 52 41.435   -1.548   -1.168    1.263
2019 216 23 52 57.435   -1.582   -1.226    1.297
2019 216 23 53 13.435   -1.625   -1.349    1.393
2019 216 23 53 29.435   -1.621   -1.457    1.473
2019 216 23 53 45.435   -1.642   -1.428    1.488
2019 216 23 54  1.435   -1.943   -1.363    1.472
2019 216 23 54 17.434   -1.895   -1.400    1.468
2019 216 23 54 33.434   -1.891   -1.343    1.433
2019 216 23 54 49.434   -2.146   -1.342    1.565
2019 216 23 55  5.434   -2.042   -1.318    1.515
2019 216 23 55 21.434   -1.875   -1.310    1.408
2019 216 23 55 37.434   -1.918   -1.325    1.415
2019 216 23 55 53.434   -1.815   -1.249    1.445
2019 216 23 56  9.434   -1.762   -1.224    1.424
2019 216 23 56 25.434   -1.804   -1.250    1.412
2019 216 23 56 41.434   -1.766   -1.225    1.372
2019 216 23 56 57.434   -1.766   -1.225    1.384
2019 216 23 57 13.434   -1.919   -1.304    1.425
2019 216 23 57 29.434   -1.839   -1.248    1.399
2019 216 23 57 45.434   -1.860   -1.296    1.455
2019 216 23 58  1.434   -1.937   -1.272    1.514
2019 216 23 58 17.434   -1.860   -1.192    1.385
2019 216 23 58 33.434   -1.729   -1.091    1.433
2019 216 23 58 49.434   -1.489   -1.099    1.229
2019 216 23 59  5.434   -1.390   -1.175    1.097
2019 216 23 59 21.434   -1.434   -1.256    1.193
2019 216 23 59 37.434   -1.571   -1.146    1.345
2019 216 23 59 53.434   -1.631   -1.165    1.467
2019 217  0  0  9.410   -1.602   -1.279    1.403
2019 217  0  0 25.410   -1.591   -1.262    1.359
2019 217  0  0 41.410   -1.392   -1.249    1.299
2019 217  0  0 57.410   -1.593   -1.260    1.294
2019 217  0  1 13.410   -1.523   -1.222    1.327
2019 217  0  1 29.410   -1.595   -1.306    1.288
2019 217  0  1 45.410   -1.471   -1.355    1.174
2019 217  0  2  1.410   -1.648   -1.155    1.263
2019 217  0  2 17.409   -1.523   -1.151    1.294
2019 217  0  2 33.409   -1.389   -1.224    1.313
2019 217  0  2 49.409   -1.272   -1.236    1.309
2019 217  0  3  5.409   -1.112   -0.849    1.216
2019 217  0  3 21.409   -1.036   -0.625    1.281
2019 217  0  3 37.409   -1.023   -0.693    1.154
2019 217  0  3 53.409   -1.071   -0.657    1.121
2019 217  0  4  9.409   -1.209   -0.682    1.083
2019 217  0  4 25.409   -1.088   -0.862    0.850
2019 217  0  4 41.409   -1.154   -0.661    1.060
2019 217  0  4 57.409   -1.045   -0.631    1.120
2019 217  0  5 13.409   -0.988   -0.545    1.259
2019 217  0  5 29.409   -0.838   -0.551    1.265
2019 217  0  5 45.409   -0.576   -0.978    1.051
2019 217  0  6  1.409   -0.391   -1.600    0.950
2019 217  0  6 17.409   -0.148   -1.814    0.941
2019 217  0  6 33.409   -0.039   -1.938    0.883
2019 217  0  6 49.409   -0.022   -1.739    0.702
2019 217  0  7  5.409   -0.064   -1.379    0.731
2019 217  0  7 21.409    0.133   -1.387    0.538
2019 217  0  7 37.409    0.146   -1.262    0.637
2019 217  0  7 53.409    0.105   -1.363    0.716
2019 217  0  8  9.409   -0.060   -1.264    0.819
2019 217  0  8 25.409   -0.198   -1.333    0.704
2019 217  0  8 41.409   -0.348   -1.281    0.693
2019 217  0  8 57.409   -0.343   -1.221    0.572
2019 217  0  9 13.409   -0.348   -1.219    0.628
2019 217  0  9 29.409   -0.526   -1.222    0.705
2019 217  0  9 45.409   -0.658   -1.192    0.802
2019 217  0 10  1.409   -0.550   -1.162    0.793
2019 217  0 10 17.409   -0.584   -1.006    0.889
2019 217  0 10 33.408   -0.747   -0.897    1.012
2019 217  0 10 49.408   -0.593   -0.910    0.901
2019 217  0 11  5.408   -0.617   -1.039    0.912
2019 217  0 11 21.408   -0.783   -1.062    0.968
2019 217  0 11 37.408   -0.675   -1.158    0.917
2019 217  0 11 53.408   -0.653   -1.211    0.861
2019 217  0 12  9.408   -0.577   -1.323    0.849
2019 217  0 12 25.408   -0.496   -1.342    0.851
2019 217  0 12 41.408   -0.465   -1.456    0.743
2019 217  0 12 57.408   -0.372   -1.403    0.739
2019 217  0 13 13.408   -0.277   -1.554    0.653
2019 217  0 13 29.408   -0.240   -1.519    0.606
2019 217  0 13 45.408   -0.165   -1.546    0.583
2019 217  0 14  1.408   -0.252   -1.548    0.528
2019 217  0 14 17.408   -0.322   -1.543    0.528
2019 217  0 14 33.408   -0.347   -1.430    0.532
2019 217  0 14 49.408   -0.319   -1.422    0.569
2019 217  0 15  5.408   -0.382   -1.446    0.559
2019 217  0 15 21.408   -0.238   -1.471    0.536
2019 217  0 15 37.408   -0.369   -1.625    0.549
2019 217  0 15 53.408   -0.722   -1.629    0.720
2019 217  0 16  9.408   -1.316   -0.975    1.172
2019 217  0 16 25.408   -1.259   -1.300    0.996
2019 217  0 16 41.408   -1.037   -1.425    0.956
2019 217  0 16 57.408   -1.127   -1.420    0.813
2019 217  0 17 13.408   -1.170   -1.424    0.816
2019 217  0 17 29.408   -1.029   -1.347    0.744
2019 217  0 17 45.408   -1.138   -1.370    0.751
2019 217  0 18  1.408   -1.137   -1.361    0.966
2019 217  0 18 17.408   -1.229   -1.010    1.167
2019 217  0 18 33.408   -1.034   -0.879    1.253
2019 217  0 18 49.407   -1.045   -0.679    1.247
2019 217  0 19  5.407   -1.209   -1.091    1.220
2019 217  0 19 21.407   -1.163   -1.146    1.398
2019 217  0 19 37.407   -1.262   -1.234    1.501
2019 217  0 19 53.407   -1.238   -1.299    1.500
2019 217  0 20  9.407   -1.313   -1.321    1.400
2019 217  0 20 25.407   -1.375   -1.305    1.282
2019 217  0 20 41.407   -1.260   -1.223    1.195
2019 217  0 20 57.407   -1.132   -1.225    1.269
2019 217  0 21 13.407   -1.276   -1.324    1.283
2019 217  0 21 29.407   -1.309   -1.383    1.273
2019 217  0 21 45.407   -1.243   -1.326    1.236
2019 217  0 22  1.407   -1.327   -1.197    1.136
2019 217  0 22 17.407   -1.351   -1.293    1.204
2019 217  0 22 33.407   -1.215   -1.383    1.175
2019 217  0 22 49.407   -1.205   -1.448    1.179
2019 217  0 23  5.407   -1.195   -1.244    1.240
2019 217  0 23 21.407   -1.335   -0.946    1.106
2019 217  0 23 37.407   -1.263   -0.955    1.129
2019 217  0 23 53.407   -1.042   -0.980    1.149
2019 217  0 24  9.407   -0.772   -1.128    1.145
2019 217  0 24 25.407   -0.762   -1.119    1.150
2019 217  0 24 41.407   -0.790   -1.196    1.177
2019 217  0 24 57.407   -0.936   -1.151    1.078
2019 217  0 25 13.407   -1.115   -1.013    1.022
2019 217  0 25 29.407   -1.230   -0.824    0.929
2019 217  0 25 45.407   -1.191   -0.820    0.838
2019 217  0 26  1.407   -1.333   -0.764    0.710
2019 217  0 26 17.407   -1.317   -0.719    0.791
2019 217  0 26 33.407   -1.352   -0.807    0.802
2019 217  0 26 49.407   -1.356   -0.734    0.744
2019 217  0 27  5.406   -1.314   -0.786    0.744
2019 217  0 27 21.406   -1.329   -0.797    0.679
2019 217  0 27 37.406   -1.113   -0.858    0.845
2019 217  0 27 53.406   -0.885   -0.860    1.053
2019 217  0 28  9.406   -0.889   -0.981    1.022
2019 217  0 28 25.406   -0.850   -1.026    1.060
2019 217  0 28 41.406   -1.137   -1.061    1.072
2019 217  0 28 57.406   -1.182   -1.224    1.095
2019 217  0 29 13.406   -1.181   -1.303    1.016
2019 217  0 29 29.406   -1.125   -1.296    1.045
2019 217  0 29 45.406   -1.138   -1.177    1.046
2019 217  0 30  1.406   -1.131   -1.222    0.944
2019 217  0 30 17.406   -1.230   -1.089    1.041
2019 217  0 30 33.406   -1.106   -1.286    1.109
2019 217  0 30 49.406   -1.019   -1.209    1.168
2019 217  0 31  5.406   -1.224   -1.169    1.047
2019 217  0 31 21.406   -1.273   -1.080    0.994
2019 217  0 31 37.406   -1.348   -1.023    0.949
2019 217  0 31 53.406   -1.446   -0.936    0.843
2019 217  0 32  9.406   -1.399   -1.016    0.870
2019 217  0 32 25.406   -1.296   -0.942    0.839
2019 217  0 32 41.406   -1.340   -0.943    0.922
2019 217  0 32 57.406   -1.331   -0.960    0.989
2019 217  0 33 13.406   -1.432   -0.894    0.884
2019 217  0 33 29.406   -1.432   -0.772    0.920
2019 217  0 33 45.406   -1.272   -0.960    1.078
2019 217  0 34  1.406   -1.149   -1.072    1.035
2019 217  0 34 17.406   -1.256   -1.095    0.854
2019 217  0 34 33.406   -1.219   -1.060    0.928
2019 217  0 34 49.406   -1.282   -1.045    0.998
2019 217  0 35  5.406   -1.183   -1.162    0.833
2019 217  0 35 21.405   -1.269   -1.070    0.931
2019 217  0 35 37.405   -1.342   -1.101    0.920
2019 217  0 35 53.405   -1.333   -1.013    0.868
2019 217  0 36  9.405   -1.379   -0.980    0.845
2019 217  0 36 25.405   -1.329   -1.059    0.854
2019 217  0 36 41.405   -1.228   -1.048    0.980
2019 217  0 36 57.405   -1.269   -1.075    0.867
2019 217  0 37 13.405   -1.242   -1.112    0.873
2019 217  0 37 29.405   -1.344   -1.002    0.871
2019 217  0 37 45.405   -1.190   -1.091    1.020
2019 217  0 38  1.405   -1.157   -1.318    0.711
2019 217  0 38 17.405   -1.166   -1.352    0.602
2019 217  0 38 33.405   -1.117   -1.381    0.560
2019 217  0 38 49.405   -1.501   -0.367    0.909
2019 217  0 39  5.405   -1.476   -0.396    0.960
2019 217  0 39 21.405   -1.474   -0.338    0.882
2019 217  0 39 37.405   -1.585   -0.272    0.950
2019 217  0 39 53.405   -1.549   -0.070    1.053
2019 217  0 40  9.405   -1.540   -0.119    1.024
2019 217  0 40 25.405   -1.526   -0.051    1.176
2019 217  0 40 41.405   -1.509   -0.292    0.948
2019 217  0 40 57.405   -1.483   -0.270    1.092
2019 217  0 41 13.405   -1.501   -0.215    1.065
2019 217  0 41 29.405   -1.436   -0.100    1.115
2019 217  0 41 45.405   -1.486    0.021    1.065
2019 217  0 42  1.405   -1.461    0.045    1.174
2019 217  0 42 17.405   -1.659    0.395    0.780
