Final OMNI file

Initial number of points = 1561
Final   number of points = 1363

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2005 08 31 10 00 00 000        -2.76        13.43        10.34      -414.40       -33.00        27.00        13.91     29582.00
2005 08 31 10 01 00 000        -3.44        13.57        10.12      -415.00       -32.10        42.50         9.86     36870.00
2005 08 31 10 02 00 000        -3.28        11.96        11.73      -415.00       -32.10        42.50         9.86     36870.00
2005 08 31 10 04 00 000        -2.98        12.95        10.58      -412.10       -35.70        38.90        12.82     37562.00
2005 08 31 10 05 00 000        -2.07        11.99        11.78      -412.90       -36.60        41.50        13.54     37385.00
2005 08 31 10 06 00 000        -2.46        12.22        11.72      -414.50       -38.80        47.40        15.21     36979.00
2005 08 31 10 07 00 000        -2.42        11.61        12.18      -411.90       -33.30        48.70        16.63     33026.00
2005 08 31 10 08 00 000        -1.54        11.47        13.13      -411.70       -33.10        46.70        16.09     33838.00
2005 08 31 10 09 00 000        -1.70        12.28        12.08      -416.80       -30.60        51.90        15.65     35475.00
2005 08 31 10 10 00 000        -2.07        13.38        10.93      -416.80       -30.60        51.90        15.65     35475.00
2005 08 31 10 11 00 000        -2.13        13.42        10.90      -414.00       -41.30        54.70        18.62     29360.00
2005 08 31 10 12 00 000        -2.26        13.77        10.58      -413.50       -40.00        56.80        17.89     29525.00
2005 08 31 10 13 00 000        -2.12        13.74        10.52      -413.10       -38.80        58.90        17.16     29684.00
2005 08 31 10 14 00 000        -1.42        14.01        10.13      -414.00       -49.00        57.60        20.39     28476.00
2005 08 31 10 15 00 000        -1.98        13.96        10.34      -416.00       -44.40        61.40        20.64     29602.00
2005 08 31 10 16 00 000        -1.98        14.01        10.33      -416.90       -42.00        63.40        20.76     30175.00
2005 08 31 10 17 00 000        -2.64        14.00        10.32      -415.10       -36.90        63.70        18.94     26543.00
2005 08 31 10 18 00 000        -2.73        13.86        10.51      -415.10       -36.90        63.70        18.94     26543.00
2005 08 31 10 19 00 000        -2.91        13.73        10.67      -414.00       -41.50        62.50        17.78     29323.00
2005 08 31 10 20 00 000        -2.95        13.85        10.55      -413.20       -38.90        62.00        18.14     26221.00
2005 08 31 10 21 00 000        -3.29        13.43        10.85      -413.00       -38.60        62.00        18.19     25810.00
2005 08 31 10 22 00 000        -3.04        13.48        10.88      -413.80       -42.80        60.90        17.87     28622.00
2005 08 31 10 23 00 000        -2.93        13.35        11.12      -413.80       -42.80        60.90        17.87     28622.00
2005 08 31 10 24 00 000        -3.31        12.75        11.72      -411.90       -39.70        58.30        19.92     27607.00
2005 08 31 10 25 00 000        -4.22        12.23        11.99      -406.70       -33.00        51.70        15.96     31219.00
2005 08 31 10 26 00 000        -4.77        12.07        12.17      -406.80       -33.60        58.40        17.22     33117.00
2005 08 31 10 27 00 000        -4.69        12.76        11.46      -404.90       -31.20        54.00        16.00     36201.00
2005 08 31 10 28 00 000        -4.72        12.40        11.90      -406.90       -33.30        51.90        16.19     36561.00
2005 08 31 10 29 00 000        -4.66        11.88        12.74      -406.50       -36.10        55.30        16.71     33609.00
2005 08 31 10 30 00 000        -4.56        12.57        12.24      -408.00       -34.70        52.70        14.00     32405.00
2005 08 31 10 31 00 000        -4.08        12.67        12.31      -407.90       -38.70        56.30        17.62     31395.00
2005 08 31 10 32 00 000        -4.81        12.34        12.38      -403.90       -40.10        54.70        17.37     30795.00
2005 08 31 10 33 00 000        -4.65        12.18        12.20      -404.10       -39.40        55.50        17.38     31685.00
2005 08 31 10 34 00 000        -4.48        12.57        11.95      -404.00       -39.40        56.70        17.45     32846.00
2005 08 31 10 35 00 000        -3.64        13.44        11.52      -405.50       -42.50        58.90        20.04     30010.00
2005 08 31 10 36 00 000        -4.28        13.81        11.05      -407.30       -42.20        62.30        22.29     28743.00
2005 08 31 10 37 00 000        -4.26        13.31        11.74      -407.70       -25.40        65.30        20.00     19271.00
2005 08 31 10 38 00 000        -4.16        13.73        11.47      -406.10       -34.10        67.20        18.16     24963.00
2005 08 31 10 39 00 000        -4.63        13.81        11.16      -406.10       -34.10        67.20        18.16     24963.00
2005 08 31 10 41 00 000        -3.30        14.71         9.99      -412.70       -33.50        55.90        17.66     48521.00
2005 08 31 10 42 00 000        -3.29        12.37        10.25      -408.00       -38.90        82.10        20.04     27683.00
2005 08 31 10 43 00 000        -2.59        11.60         9.50      -413.10       -34.40        94.10        25.28     30384.00
2005 08 31 10 44 00 000        -1.37        13.22         9.97      -417.40       -29.90        46.70        18.54     50982.00
