BEGIN METADATA
MAG 16-second Averaged Interplanetary Magnetic Field Data
Data downloaded from ACE Science Center on Fri Sep 16 14:07:47 2022
MAG Team Software Version: 2.0
MAG Team Time/Date Processed: 

ACE Science Center Level2 Software Version: 1.5
ACE Science Center Processing Date/Time: Thu Jul 28 17:16:17 2022 PDT


Note: All timestamps are UT, and refer to the start of the time period.
year,day,hr,min,sec: year, day of year, hour of day, minutes, seconds.
fp_year       : fractional year.
fp_doy        : fractional day-of-year.
ACEepoch      : seconds since Jan 1 00:00:00 UT 1996.
SCclock       : ACE spacecraft clock counter (seconds).
Br            : R-component of mag. field in RTN (nT).
Bt            : T-component of mag. field in RTN (nT).
Bn            : N-component of mag. field in RTN (nT).
Bmag          : <|B|> magnetic field magnitude (nT).
Delta         : RTN latitude.
Lambda        : RTN longitude.
Bgse_x        : X-component of mag. field in GSE (nT).
Bgse_y        : Y-component of mag. field in GSE (nT).
Bgse_z        : Z-component of mag. field in GSE (nT).
Bgsm_x        : X-component of mag. field in GSM (nT).
Bgsm_y        : Y-component of mag. field in GSM (nT).
Bgsm_z        : Z-component of mag. field in GSM (nT).
dBrms         : RMS values of underlying high-resolution measurements (nT).
sigma_B       : Variance of |B|, i.e. sqrt(<(|B|-<|B|>)^2>) (nT).
fraction_good : Fraction of the timing period for which there was data available
N_vectors     : Number of hi-res (16-sec) measurements included in the average.
Quality       : 0 = Normal data.
              : 1 = Spacecraft Maneuver and high-nutation period (~4 hr).
              : 2 = Bad or missing data, (data values set to -999.9)
pos_gse_x,y,z : Components of spacecraft position in GSE (km).
pos_gsm_x,y,z : Components of spacecraft position in GSM (km).
A value of -999.9 indicates bad or missing data.

More Documentation of the ACE MAG level 2 data is at this web site:
http://www.srl.caltech.edu/ACE/ASC/level2/mag_l2desc.html

year day hr min sec Bgse_x Bgse_y Bgse_z 
BEGIN DATA
2017 147  0  0  2.653    0.007   -1.883   -2.231
2017 147  0  0 18.653   -0.110   -1.849   -2.284
2017 147  0  0 34.653   -0.117   -1.902   -2.256
2017 147  0  0 50.653   -0.087   -1.942   -2.220
2017 147  0  1  6.653   -0.014   -1.935   -2.197
2017 147  0  1 22.653   -0.006   -1.918   -2.161
2017 147  0  1 38.653   -0.037   -1.801   -2.256
2017 147  0  1 54.653   -0.124   -1.834   -2.258
2017 147  0  2 10.653   -0.053   -1.792   -2.304
2017 147  0  2 26.653   -0.108   -1.853   -2.295
2017 147  0  2 42.653    0.056   -1.971   -2.193
2017 147  0  2 58.653    0.023   -2.006   -2.171
2017 147  0  3 14.652   -0.104   -2.046   -2.155
2017 147  0  3 30.652   -0.017   -2.001   -2.178
2017 147  0  3 46.652   -0.130   -2.019   -2.201
2017 147  0  4  2.652   -0.154   -2.011   -2.169
2017 147  0  4 18.652   -0.053   -1.998   -2.146
2017 147  0  4 34.652   -0.111   -2.031   -2.162
2017 147  0  4 50.652   -0.053   -1.973   -2.162
2017 147  0  5  6.652    0.039   -1.982   -2.144
2017 147  0  5 22.652   -0.105   -2.059   -2.079
2017 147  0  5 38.652   -0.171   -2.114   -2.033
2017 147  0  5 54.652   -0.156   -2.096   -2.079
2017 147  0  6 10.652   -0.119   -2.146   -2.026
2017 147  0  6 26.652   -0.017   -2.178   -1.978
2017 147  0  6 42.652    0.022   -2.202   -1.960
2017 147  0  6 58.652    0.041   -2.192   -1.991
2017 147  0  7 14.652   -0.057   -2.213   -1.861
2017 147  0  7 30.652   -0.047   -2.290   -1.727
2017 147  0  7 46.652    0.003   -2.376   -1.656
2017 147  0  8  2.652   -0.436   -1.702   -2.090
2017 147  0  8 18.652   -0.261   -1.401   -2.019
2017 147  0  8 34.652   -0.421   -1.326   -2.035
2017 147  0  8 50.652   -0.603   -1.217   -1.839
2017 147  0  9  6.652   -0.569   -1.153   -1.697
2017 147  0  9 22.652   -0.424   -1.380   -1.927
2017 147  0  9 38.652   -0.182   -1.699   -1.975
2017 147  0  9 54.652   -0.158   -1.751   -1.885
2017 147  0 10 10.652   -0.156   -1.807   -1.766
2017 147  0 10 26.652    0.294   -1.802   -1.500
2017 147  0 10 42.652    0.199   -1.807   -1.356
2017 147  0 10 58.652    0.465   -2.110   -0.820
2017 147  0 11 14.652    1.403   -1.964    0.601
2017 147  0 11 30.651    1.614   -1.800    1.088
2017 147  0 11 46.651    1.532   -1.945    0.948
2017 147  0 12  2.651    1.652   -1.952    0.665
2017 147  0 12 18.651    1.789   -1.940    0.795
2017 147  0 12 34.651    1.922   -1.921    0.844
2017 147  0 12 50.651    1.650   -1.944    1.109
2017 147  0 13  6.651    1.679   -1.839    1.269
2017 147  0 13 22.651    1.813   -1.728    1.098
2017 147  0 13 38.651    1.830   -1.672    1.264
2017 147  0 13 54.651    1.910   -1.482    1.475
2017 147  0 14 10.651    1.903   -1.775    0.954
2017 147  0 14 26.651    2.014   -1.733    0.959
2017 147  0 14 42.651    2.034   -1.705    0.925
2017 147  0 14 58.651    1.990   -1.661    0.963
2017 147  0 15 14.651    2.124   -1.524    1.048
2017 147  0 15 30.651    1.932   -1.584    1.059
2017 147  0 15 46.651    1.799   -1.345    1.150
2017 147  0 16  2.651    1.916   -1.140    1.024
2017 147  0 16 18.651    1.971   -1.281    1.070
2017 147  0 16 34.651    1.840   -1.414    0.992
2017 147  0 16 50.651    1.956   -1.603    1.021
2017 147  0 17  6.651    2.202   -1.621    1.073
2017 147  0 17 22.651    2.246   -1.565    0.964
2017 147  0 17 38.651    2.131   -1.655    0.864
2017 147  0 17 54.651    2.038   -1.726    0.900
2017 147  0 18 10.651    1.345   -2.189    0.086
2017 147  0 18 26.651    1.464   -2.114    0.083
2017 147  0 18 42.651    1.622   -1.913    0.320
2017 147  0 18 58.651    1.714   -2.068    0.668
2017 147  0 19 14.651    1.758   -2.189    0.436
2017 147  0 19 30.651    1.874   -2.213    0.431
2017 147  0 19 46.651    1.877   -2.189    0.469
2017 147  0 20  2.650    1.494   -2.358    0.088
2017 147  0 20 18.650    0.258   -2.684   -0.992
2017 147  0 20 34.650   -0.091   -2.649   -1.177
2017 147  0 20 50.650   -0.023   -2.731   -1.136
2017 147  0 21  6.650    0.026   -2.935   -1.204
2017 147  0 21 22.650    0.099   -2.938   -1.233
2017 147  0 21 38.650    0.088   -2.918   -1.269
2017 147  0 21 54.650    0.105   -2.910   -1.290
2017 147  0 22 10.650    0.174   -2.886   -1.264
2017 147  0 22 26.650    0.191   -2.875   -1.300
2017 147  0 22 42.650    0.237   -2.844   -1.263
2017 147  0 22 58.650    0.355   -2.843   -1.237
2017 147  0 23 14.650    0.331   -2.796   -1.314
2017 147  0 23 30.650    0.282   -2.813   -1.297
2017 147  0 23 46.650    0.324   -2.846   -1.323
2017 147  0 24  2.650    0.284   -2.784   -1.350
2017 147  0 24 18.650    0.304   -2.762   -1.322
2017 147  0 24 34.650    0.189   -2.771   -1.442
2017 147  0 24 50.650    0.148   -2.742   -1.429
2017 147  0 25  6.650    0.195   -2.665   -1.429
2017 147  0 25 22.650    0.143   -2.633   -1.491
2017 147  0 25 38.650    0.200   -2.616   -1.325
2017 147  0 25 54.650    0.253   -2.608   -1.345
2017 147  0 26 10.650    0.308   -2.565   -1.414
2017 147  0 26 26.650    0.281   -2.325   -1.687
2017 147  0 26 42.650    0.185   -2.333   -1.667
2017 147  0 26 58.650    0.338   -2.377   -1.662
2017 147  0 27 14.650    0.470   -2.366   -1.627
2017 147  0 27 30.650    0.588   -2.322   -1.591
2017 147  0 27 46.650    0.624   -2.302   -1.563
2017 147  0 28  2.650    0.703   -2.297   -1.438
2017 147  0 28 18.649    0.733   -2.113   -1.505
2017 147  0 28 34.649    0.730   -1.935   -1.741
