MIDL 32Re, 2012-10 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2012 10  7  6  0    -3.46     5.25     1.64    -312.7      5.15    -16.37     7.307      40966    0    0    0    0    0
2012 10  7  6  1    -3.39     5.28     1.58    -312.2      5.19    -17.10     7.279      42321    0    0    0    0    0
2012 10  7  6  2    -3.38     5.37     0.96    -316.1      5.24    -17.02     6.999      42248    0    0    0    0    0
2012 10  7  6  3    -3.35     5.30     0.72    -315.6      5.48    -16.31     7.113      41032    0    0    0    0    0
2012 10  7  6  4    -3.34     5.29     0.72    -313.8      5.90    -14.77     7.287      39770    0    0    0    0    0
2012 10  7  6  5    -3.36     5.27     0.71    -313.3      6.36    -14.78     7.298      39686    0    0    0    0    0
2012 10  7  6  6    -3.40     5.19     0.79    -312.5      7.01    -17.46     7.302      40030    0    0    0    0    0
2012 10  7  6  7    -3.40     5.09     1.32    -312.5      6.95    -19.52     7.336      41883    0    0    0    0    0
2012 10  7  6  8    -3.30     5.04     1.65    -314.1      8.05    -22.68     7.454      48190    0    0    0    0    0
2012 10  7  6  9    -3.26     4.80     1.75    -315.2     10.11    -23.82     7.601      58428    0    0    0    0    0
2012 10  7  6 10    -2.65     4.75     1.83    -318.3      9.25    -22.16     7.345      56106    0    0    0    0    0
2012 10  7  6 11    -1.69     5.30     2.18    -319.6      6.52    -21.15     7.295      51429    0    0    0    0    0
2012 10  7  6 12    -1.45     5.52     2.27    -318.9      5.59    -20.76     7.396      46753    0    0    0    0    0
2012 10  7  6 13    -1.42     5.54     2.12    -317.9      5.58    -19.97     7.546      44107    0    0    0    0    0
2012 10  7  6 14    -1.44     5.60     1.96    -319.0      5.95    -16.55     7.542      43538    0    0    0    0    0
2012 10  7  6 15    -1.35     5.49     2.02    -320.2      6.27    -15.01     7.445      45794    0    0    0    0    0
2012 10  7  6 16    -1.23     5.65     2.04    -320.5      5.71    -15.36     7.401      44439    0    0    0    0    0
2012 10  7  6 17    -1.06     5.62     1.91    -319.7      5.51    -16.34     7.350      41294    0    0    0    0    0
2012 10  7  6 18    -0.63     5.63     1.66    -317.7      5.28    -16.15     7.301      40325    0    0    0    0    0
2012 10  7  6 19     0.16     5.63     1.19    -316.2      4.35    -15.53     7.249      39938    0    0    0    0    0
2012 10  7  6 20     2.37     4.62     0.25    -321.7      5.91    -11.09     7.193      38634    0    0    0    0    0
2012 10  7  6 21     3.14     4.09    -0.07    -324.5      7.95     -9.51     7.186      38272    0    0    0    0    0
2012 10  7  6 22     3.19     4.01    -0.11    -324.1      8.27     -9.91     7.149      38270    0    0    0    0    0
2012 10  7  6 23     3.16     3.87    -0.10    -323.3      8.39     -8.80     7.030      38217    0    0    0    0    0
2012 10  7  6 24     3.22     3.98    -0.02    -323.9      8.38    -10.09     6.893      38075    0    0    0    0    0
2012 10  7  6 25     3.71     3.55     0.01    -327.5      9.27     -7.17     6.912      38860    0    0    0    0    0
2012 10  7  6 26     3.91     3.16    -0.13    -328.5      9.26     -6.54     6.888      39225    0    0    0    0    0
2012 10  7  6 27     4.09     3.05    -0.14    -328.6      9.21     -7.17     6.772      37953    0    0    0    0    0
2012 10  7  6 28     4.06     3.02    -0.03    -328.5      9.17     -7.42     6.552      36505    0    0    0    0    0
2012 10  7  6 29     3.65     3.61     0.36    -328.1      9.08     -9.28     6.318      36006    0    0    0    0    0
2012 10  7  6 30     2.76     4.38     0.91    -327.0      6.78    -11.84     6.290      35929    0    0    0    0    0
2012 10  7  6 31     1.76     4.82     1.58    -325.1      5.12    -14.01     6.346      36187    0    0    0    0    0
2012 10  7  6 32     0.77     4.80     2.35    -322.6      5.11    -15.55     6.440      36780    0    0    0    0    0
2012 10  7  6 33     0.27     4.76     2.76    -320.1      5.37    -17.12     6.551      37155    0    0    0    0    0
2012 10  7  6 34     0.27     4.71     2.81    -317.7      5.92    -18.71     6.681      37294    0    0    0    0    0
2012 10  7  6 35     0.31     4.62     2.90    -316.1      6.18    -20.04     6.796      37364    0    0    0    0    0
2012 10  7  6 36     0.28     4.42     3.04    -315.3      6.26    -20.76     6.884      37325    0    0    0    0    0
2012 10  7  6 37     0.09     4.09     3.15    -314.1      6.54    -20.79     6.950      37222    0    0    0    0    0
2012 10  7  6 38     0.08     3.99     3.18    -314.2      6.98    -20.21     6.961      37309    0    0    0    0    0
2012 10  7  6 39     0.12     3.85     3.29    -315.0      7.55    -20.30     7.029      38699    0    0    0    0    0
2012 10  7  6 40     0.11     3.73     3.42    -314.9      7.78    -20.64     7.132      38509    0    0    0    0    0
2012 10  7  6 41     0.12     3.67     3.42    -315.9      7.26    -19.31     7.128      37111    0    0    0    0    0
2012 10  7  6 42     0.05     3.75     3.46    -317.3      6.32    -16.78     7.141      36102    0    0    0    0    0
2012 10  7  6 43    -0.09     3.68     3.53    -316.9      6.38    -16.63     7.207      36521    0    0    0    0    0
2012 10  7  6 44    -0.16     3.61     3.58    -316.4      6.63    -16.64     7.239      37617    0    0    0    0    0
2012 10  7  6 45    -0.15     3.55     3.62    -316.1      6.92    -16.83     7.204      39623    0    0    0    0    0
2012 10  7  6 46    -0.02     3.48     3.62    -316.0      7.24    -17.42     7.222      42703    0    0    0    0    0
2012 10  7  6 47     0.02     3.53     3.53    -316.0      7.11    -17.85     7.575      48122    0    0    0    0    0
2012 10  7  6 48    -0.67     4.21     3.15    -316.6      6.06    -18.27     7.996      56339    0    0    0    0    0
2012 10  7  6 49    -2.26     5.35     2.11    -321.4      2.61    -23.41     7.866      58479    0    0    0    0    0
2012 10  7  6 50    -2.60     5.39     1.73    -323.0      1.69    -24.63     7.790      49997    0    0    0    0    0
2012 10  7  6 51    -2.65     5.39     1.60    -321.9      1.77    -24.89     7.801      39859    0    0    0    0    0
2012 10  7  6 52    -2.74     5.33     1.39    -320.3      2.13    -23.61     7.797      33577    0    0    0    0    0
2012 10  7  6 53    -2.93     5.19     1.07    -318.6      2.60    -20.25     7.772      32754    0    0    0    0    0
2012 10  7  6 54    -3.59     4.63    -0.15    -318.1      3.30    -19.52     7.661      31797    0    0    0    0    0
2012 10  7  6 55    -3.71     4.52    -0.29    -318.0      2.93    -19.44     7.640      31522    0    0    0    0    0
2012 10  7  6 56    -3.67     4.63     0.03    -316.6      2.76    -19.46     7.598      30929    0    0    0    0    0
2012 10  7  6 57    -3.67     4.72     0.30    -314.8      2.94    -19.46     7.495      29913    0    0    0    0    0
2012 10  7  6 58    -3.78     4.72     0.30    -313.0      3.81    -19.43     7.251      28026    0    0    0    0    0
2012 10  7  6 59    -4.09     4.50     0.17    -312.6      4.35    -19.44     7.171      27397    0    0    0    0    0
2012 10  7  7  0    -4.24     4.48    -0.06    -312.7      4.36    -17.69     7.293      27935    0    0    0    0    0
2012 10  7  7  1    -4.30     4.51    -0.16    -312.6      4.29    -17.30     7.333      28114    0    0    0    0    0
2012 10  7  7  2    -4.28     4.62    -0.04    -312.6      4.14    -18.03     7.338      27334    0    0    0    0    0
2012 10  7  7  3    -4.00     4.89     0.19    -313.5      3.37    -18.65     7.523      26225    0    0    0    0    0
2012 10  7  7  4    -3.82     4.94     0.15    -313.6      2.30    -19.06     7.542      25711    0    0    0    0    0
2012 10  7  7  5    -3.63     5.03     0.13    -313.5      0.92    -18.20     7.501      25673    0    0    0    0    0
2012 10  7  7  6    -3.10     5.03     0.21    -313.3      0.57    -18.78     7.463      25696    0    0    0    0    0
2012 10  7  7  7    -2.88     5.08     0.26    -314.2      0.48    -16.45     7.469      25683    0    0    0    0    0
2012 10  7  7  8    -2.09     5.33     1.03    -314.8      1.19    -20.25     7.611      25284    0    0    0    0    0
2012 10  7  7  9    -2.17     5.43     1.03    -314.7      3.05    -20.17     7.803      25372    0    0    0    0    0
2012 10  7  7 10    -3.41     5.42     0.07    -314.7      3.54    -19.26     7.875      25926    0    0    0    0    0
2012 10  7  7 11    -3.74     5.33    -0.50    -314.5      3.39    -16.40     7.884      26305    0    0    0    0    0
2012 10  7  7 12    -3.96     5.25    -0.55    -314.7      3.33    -15.72     7.881      26114    0    0    0    0    0
2012 10  7  7 13    -4.00     5.28    -0.55    -313.7      3.23    -16.01     7.869      25154    0    0    0    0    0
2012 10  7  7 14    -3.90     5.37    -0.53    -312.2      3.26    -16.00     7.672      24626    0    0    0    0    0
2012 10  7  7 15    -3.95     5.31    -0.52    -311.4      3.28    -16.01     7.557      24357    0    0    0    0    0
2012 10  7  7 16    -4.08     5.20    -0.62    -312.4      2.92    -16.62     7.689      24378    0    0    0    0    0
2012 10  7  7 17    -4.01     5.25    -0.67    -313.1      2.27    -16.92     7.921      24649    0    0    0    0    0
2012 10  7  7 18    -3.99     5.26    -0.68    -313.0      1.99    -17.88     8.067      24978    0    0    0    0    0
2012 10  7  7 19    -3.97     5.12    -0.77    -312.6      2.37    -17.17     8.098      25820    0    0    0    0    0
2012 10  7  7 20    -3.40     4.89     0.06    -312.2      3.01    -16.11     8.098      26452    0    0    0    0    0
2012 10  7  7 21    -2.96     4.77     0.60    -312.1      3.85    -15.21     8.090      26935    0    0    0    0    0
2012 10  7  7 22    -2.98     4.59     0.66    -312.9      4.15    -14.53     8.084      27117    0    0    0    0    0
2012 10  7  7 23    -3.06     4.49     0.56    -315.2      4.31    -12.54     8.046      28042    0    0    0    0    0
2012 10  7  7 24    -3.16     4.52     0.58    -315.2      4.19    -12.62     8.039      29120    0    0    0    0    0
2012 10  7  7 25    -3.12     4.55     0.64    -314.4      3.85    -12.90     8.038      29088    0    0    0    0    0
2012 10  7  7 26    -2.94     4.53     0.92    -313.8      4.22    -12.91     8.032      28763    0    0    0    0    0
2012 10  7  7 27    -2.93     4.60     0.87    -314.4      4.11    -14.79     7.836      26378    0    0    0    0    0
2012 10  7  7 28    -3.09     5.01     0.21    -320.9      2.63    -18.45     8.349      27030    0    0    0    0    0
2012 10  7  7 29    -3.23     5.01     0.05    -320.3      2.16    -18.56     8.330      26536    0    0    0    0    0
2012 10  7  7 30    -3.53     4.99    -0.23    -318.1      1.97    -18.40     8.292      25548    0    0    0    0    0
2012 10  7  7 31    -3.75     4.90    -0.89    -316.2      3.01    -15.17     8.159      24967    0    0    0    0    0
2012 10  7  7 32    -3.95     4.76    -1.62    -314.5      4.34    -11.31     8.012      24622    0    0    0    0    0
2012 10  7  7 33    -4.18     4.51    -1.79    -313.0      4.33    -11.32     8.013      24622    0    0    0    0    0
2012 10  7  7 34    -4.30     4.42    -1.88    -311.6      3.85    -12.36     8.036      24665    0    0    0    0    0
2012 10  7  7 35    -4.36     4.43    -1.89    -310.5      3.32    -13.41     8.102      24922    0    0    0    0    0
2012 10  7  7 36    -4.34     4.54    -1.72    -310.8      3.21    -13.50     8.212      25463    0    0    0    0    0
2012 10  7  7 37    -4.16     4.82    -1.43    -311.3      3.26    -13.30     8.200      25378    0    0    0    0    0
2012 10  7  7 38    -4.03     5.12    -1.18    -311.2      2.90    -13.13     8.186      25272    0    0    0    0    0
2012 10  7  7 39    -4.04     5.08    -1.01    -310.8      2.59    -12.89     8.242      26199    0    0    0    0    0
2012 10  7  7 40    -4.07     4.99    -1.09    -310.0      2.63    -12.04     8.348      28048    0    0    0    0    0
2012 10  7  7 41    -4.12     4.92    -1.52    -309.9      2.64    -13.01     8.333      28201    0    0    0    0    0
2012 10  7  7 42    -4.11     4.88    -1.67    -309.9      3.15    -12.69     8.180      28169    0    0    0    0    0
2012 10  7  7 43    -4.12     4.95    -1.51    -310.6      3.21    -12.20     7.824      27776    0    0    0    0    0
2012 10  7  7 44    -4.02     5.15    -1.13    -312.3      3.84    -11.19     7.709      27022    0    0    0    0    0
2012 10  7  7 45    -3.74     5.33    -1.10    -313.0      3.96    -11.81     7.937      26879    0    0    0    0    0
2012 10  7  7 46    -3.71     5.45    -0.75    -313.5      3.31    -13.26     7.983      26879    0    0    0    0    0
2012 10  7  7 47    -3.76     5.41    -0.72    -312.5      2.63    -13.80     7.829      25515    0    0    0    0    0
2012 10  7  7 48    -3.89     5.33    -0.89    -312.2      2.31    -13.85     7.744      24804    0    0    0    0    0
2012 10  7  7 49    -4.06     5.14    -1.14    -312.4      2.26    -13.77     7.739      24637    0    0    0    0    0
2012 10  7  7 50    -4.14     4.94    -1.45    -312.6      2.17    -13.56     7.805      24228    0    0    0    0    0
2012 10  7  7 51    -4.08     4.89    -1.66    -312.2      2.73    -10.37     7.906      24087    0    0    0    0    0
2012 10  7  7 52    -4.01     4.75    -1.98    -311.6      3.49     -7.56     8.044      24533    0    0    0    0    0
2012 10  7  7 53    -4.00     4.47    -2.33    -311.2      4.13     -6.45     8.122      24965    0    0    0    0    0
2012 10  7  7 54    -4.04     4.24    -2.53    -310.8      4.78     -5.48     8.031      24586    0    0    0    0    0
2012 10  7  7 55    -4.14     4.20    -2.57    -310.5      5.33     -4.24     7.879      23847    0    0    0    0    0
2012 10  7  7 56    -4.29     4.28    -2.36    -310.1      5.31     -4.36     7.864      23847    0    0    0    0    0
2012 10  7  7 57    -4.31     4.54    -2.26    -310.1      5.10     -5.11     7.798      23567    0    0    0    0    0
2012 10  7  7 58    -4.30     4.63    -2.13    -310.1      4.28     -6.24     7.589      22319    0    0    0    0    0
2012 10  7  7 59    -4.20     4.91    -1.81    -309.9      3.65     -6.66     7.556      22344    0    0    0    0    0
2012 10  7  8  0    -4.23     4.91    -1.76    -309.3      3.46     -7.65     7.566      22496    0    0    0    0    0
2012 10  7  8  1    -4.29     4.87    -1.76    -309.3      3.46     -6.76     7.791      23395    0    0    0    0    0
2012 10  7  8  2    -4.26     4.84    -1.83    -310.5      3.48     -7.21     8.002      24493    0    0    0    0    0
2012 10  7  8  3    -4.22     4.88    -1.84    -310.9      3.49     -6.71     8.007      24508    0    0    0    0    0
2012 10  7  8  4    -4.23     4.88    -1.79    -310.7      3.42     -8.02     7.937      24247    0    0    0    0    0
2012 10  7  8  5    -4.26     4.87    -1.58    -310.4      3.18     -9.30     7.816      23681    0    0    0    0    0
2012 10  7  8  6    -4.26     4.90    -1.41    -310.1      3.12     -9.25     7.829      23660    0    0    0    0    0
2012 10  7  8  7    -4.22     4.93    -1.44    -309.9      3.17     -8.88     7.871      23660    0    0    0    0    0
2012 10  7  8  8    -4.14     4.99    -1.55    -309.6      3.42     -8.80     7.856      23635    0    0    0    0    0
2012 10  7  8  9    -4.11     5.02    -1.61    -309.6      3.45     -7.12     7.732      23303    0    0    0    0    0
2012 10  7  8 10    -4.08     5.06    -1.66    -309.0      3.47     -7.98     7.735      23303    0    0    0    0    0
