Final OMNI file

Initial number of points = 1441
Final   number of points = 1197

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2011 08 05 09 00 00 000        -4.60         0.67         1.43      -426.40       -15.50       -32.20         4.18     67088.00
2011 08 05 09 01 00 000        -4.75        -0.51         0.99      -426.40       -14.80       -32.00         4.18     67336.00
2011 08 05 09 02 00 000        -4.69        -0.21         1.24      -426.40        -7.00       -29.60         4.16     69938.00
2011 08 05 09 03 00 000        -4.72        -0.28         1.30      -426.80        -8.70       -29.50         4.08     70458.00
2011 08 05 09 04 00 000        -4.73        -0.91         1.10      -426.40        -6.40       -28.30         4.01     67530.00
2011 08 05 09 05 00 000        -4.78        -1.08         0.94      -425.70        -3.40       -27.30         3.99     64394.00
2011 08 05 09 06 00 000        -4.79        -1.09         0.98      -427.20        -0.20       -24.20         4.21     60796.00
2011 08 05 09 11 00 000        -4.79        -1.23         0.91      -427.40         3.30       -25.50         4.14     61952.00
2011 08 05 09 12 00 000        -4.70        -1.46         0.88      -427.40         3.30       -25.50         4.14     61952.00
2011 08 05 09 13 00 000        -4.63        -1.65         0.89      -427.40         3.30       -25.50         4.14     61952.00
2011 08 05 09 14 00 000        -4.55        -1.84         0.97      -429.10         9.20       -23.50         4.12     60031.00
2011 08 05 09 15 00 000        -4.17        -2.34         0.43      -429.10         9.20       -23.60         4.12     60163.00
2011 08 05 09 16 00 000        -4.33        -1.88         0.88      -429.00         8.50       -28.30         4.28     66686.00
2011 08 05 09 17 00 000        -4.05        -2.49         0.99      -429.00         8.50       -28.30         4.28     66686.00
2011 08 05 09 18 00 000        -4.10        -2.10         1.30      -426.50       -11.50       -34.90         3.29     62729.00
2011 08 05 09 19 00 000        -4.90         0.55         2.13      -426.50       -11.50       -34.90         3.29     62729.00
2011 08 05 09 20 00 000        -4.75         1.40         2.32      -428.80         1.40       -28.80         3.34     47432.00
2011 08 05 09 21 00 000        -4.76         1.39         2.45      -429.10         1.10       -29.90         3.20     44893.00
2011 08 05 09 22 00 000        -4.81         1.37         2.36      -429.40         0.90       -30.90         3.06     42486.00
2011 08 05 09 23 00 000        -4.80         1.33         2.32      -428.40         0.60       -28.70         3.23     53008.00
2011 08 05 09 24 00 000        -4.98        -0.63         2.20      -429.20        -0.30       -29.20         2.88     54766.00
2011 08 05 09 25 00 000        -4.99        -0.39         2.26      -430.40        -1.10       -29.60         2.49     58012.00
2011 08 05 09 26 00 000        -4.99        -0.22         2.12      -433.50         2.20       -26.60         3.15     70224.00
2011 08 05 09 27 00 000        -5.18         0.21         2.15      -432.10         2.10       -30.80         2.63     53400.00
2011 08 05 09 28 00 000        -5.25         0.26         2.15      -432.30         2.10       -30.20         2.63     53349.00
2011 08 05 09 29 00 000        -5.32         0.14         2.09      -432.70         2.00       -29.70         2.68     55114.00
2011 08 05 09 30 00 000        -5.35        -0.10         2.12      -432.10         1.50       -30.20         2.73     60894.00
