2019-08-04 00:00:00.000	2.59987	-0.2639832	-0.6393997	-13.74885	354.2022	2.884845	352.1639	41929.77
2019-08-04 00:01:00.000	2.302432	-0.6063716	-0.9420151	-21.58614	345.2455	2.605758	349.1641	38035.12
2019-08-04 00:02:00.000	2.559857	-0.3808922	-0.712928	-15.4013	351.5368	2.65369	351.5815	43667.75
2019-08-04 00:03:00.000	2.476255	-0.492415	-0.8749219	-19.11322	348.7532	2.898985	353.093	49129.56
2019-08-04 00:04:00.000	2.485784	-0.3109042	-0.9507477	-20.78261	352.8709	2.540195	345.179	36487.44
2019-08-04 00:05:00.000	2.529988	-0.2629815	-0.789296	-17.23934	354.0657	2.562766	344.358	45020.98
2019-08-04 00:06:00.000	2.540756	-0.1982704	-0.7361186	-16.11115	355.5379	3.343345	354.8482	69952.73
2019-08-04 00:07:00.000	2.672151	-0.08491719	-0.5539963	-11.70701	358.1798	3.052776	353.1071	48918.61
2019-08-04 00:08:00.000	2.695803	-0.01133094	-0.6402493	-13.36002	359.7592	2.781893	347.2654	37762.88
2019-08-04 00:09:00.000	2.654037	0.03826602	-0.4472817	-9.565125	0.8260359	3.567303	357.3763	63035.29
2019-08-04 00:10:00.000	2.749458	-0.03483931	-0.2676825	-5.560248	359.274	3.173275	351.2074	42434.82
2019-08-04 00:11:00.000	2.730835	0.1979476	-0.1041447	-2.178297	4.145897	2.993189	351.264	42052.8
2019-08-04 00:12:00.000	2.748501	0.1044258	-0.3008056	-6.241325	2.175833	3.04334	353.5905	43117.63
2019-08-04 00:13:00.000	2.742231	0.1020869	-0.2051156	-4.274741	2.132004	2.941906	351.8387	44189.9
2019-08-04 00:14:00.000	2.751052	0.091374	-0.2310861	-4.798892	1.902334	3.084808	352.1877	41693.85
2019-08-04 00:15:00.000	2.772963	0.06344325	-0.2748963	-5.660018	1.310655	3.104388	352.246	41356.73
2019-08-04 00:16:00.000	2.774013	0.08641709	-0.3622936	-7.4373	1.784322	2.665965	348.5797	39206.97
2019-08-04 00:17:00.000	2.798621	0.1258456	-0.3239904	-6.597008	2.574685	3.043871	353.7301	47914.08
2019-08-04 00:18:00.000	2.804415	0.1393999	-0.310932	-6.318938	2.845675	3.096673	353.8481	46417.73
2019-08-04 00:19:00.000	2.786271	0.1520443	-0.304846	-6.234694	3.12348	3.199013	352.5366	43010.18
2019-08-04 00:20:00.000	2.728446	0.5179284	-0.4170236	-8.539811	10.74831	3.209831	351.6238	42091.02
2019-08-04 00:21:00.000	2.840343	-0.2652359	-0.5276464	-10.47921	354.6651	2.94475	346.2447	45357.27
2019-08-04 00:22:00.000	2.786545	-0.4174649	-0.5619158	-11.2784	351.4796	2.619822	345.3119	61208.75
2019-08-04 00:23:00.000	2.852948	-0.2979009	-0.5506054	-10.86585	354.0388	2.665941	354.8459	75872.88
2019-08-04 00:24:00.000	2.923238	-0.2224921	-0.4560184	-8.841381	355.6475	3.103242	350.0516	56531.97
2019-08-04 00:25:00.000	2.871688	-0.2815204	-0.44767	-8.818967	354.401	1.826252	334.8253	26553.85
2019-08-04 00:26:00.000	2.472752	-0.8256257	-0.9271433	-19.5776	341.5364	3.031323	349.8625	63537.64
2019-08-04 00:27:00.000	2.300181	-1.050589	-1.063459	-22.80906	335.4518	2.962918	359.856	64936.45
2019-08-04 00:28:00.000	2.431674	-1.0614	-0.8765947	-18.28295	336.4193	3.240907	355.9287	57701.08
2019-08-04 00:29:00.000	2.368653	-0.9815101	-0.9849829	-21.01503	337.4921	2.810775	353.888	42239.18
2019-08-04 00:30:00.000	2.464345	-0.7548375	-0.9560305	-20.35155	342.97	2.752045	354.7608	37767.88
2019-08-04 00:31:00.000	2.40448	-0.8614672	-0.9056584	-19.52369	340.2886	3.097396	352.6209	41941.32
2019-08-04 00:32:00.000	2.123787	-1.312123	-1.388618	-29.08468	328.2913	3.018512	354.8091	42459.52
2019-08-04 00:33:00.000	1.984784	-1.248428	-1.537398	-33.25171	327.8301	2.598072	352.3968	37309.91
2019-08-04 00:34:00.000	2.15293	-0.8565378	-1.498705	-32.89532	338.305	2.66403	353.9204	36311.68
2019-08-04 00:35:00.000	2.380025	-0.9571987	-0.9488043	-20.29748	338.091	2.885296	351.1095	40441.59
2019-08-04 00:36:00.000	2.180039	-0.7648786	-1.304772	-29.45586	340.6663	2.901257	348.2964	38202.75
2019-08-04 00:37:00.000	1.835732	-0.9378417	-1.660427	-38.85063	332.9384	3.033109	353.8626	40972.05
2019-08-04 00:38:00.000	1.945037	-0.8190397	-1.650199	-38.02251	337.1644	3.157055	358.6566	45622.89
2019-08-04 00:39:00.000	1.920271	-0.6732227	-1.705406	-39.96616	340.68	2.821831	355.6066	44052.99
2019-08-04 00:40:00.000	1.981658	-0.4720537	-1.702828	-39.89241	346.6012	2.731807	354.5063	68792.33
2019-08-04 00:41:00.000	2.002143	-0.33094	-1.659889	-39.2817	350.6143	3.473836	352.7992	52937.3
