MIDL 32Re, 2023-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2023  4 23  2  0    -0.35    -3.92    -4.47    -352.4     27.30    -10.52     3.981      26690    0    1    1    1    1
2023  4 23  2  1    -0.59    -4.18    -4.23    -354.6     25.65    -10.57     3.847      26960    0    1    1    1    1
2023  4 23  2  2    -0.46    -4.17    -4.24    -353.2     24.90     -9.91     3.781      26540    0    1    1    1    1
2023  4 23  2  3    -0.43    -3.96    -4.42    -352.6     24.05     -9.20     3.815      25612    0    1    1    1    1
2023  4 23  2  4    -0.90    -3.81    -4.44    -356.8     22.54     -7.77     3.855      23584    0    1    1    1    1
2023  4 23  2  5    -0.84    -3.96    -4.10    -356.3     21.55     -7.37     3.861      21866    0    1    1    1    1
2023  4 23  2  6    -0.66    -3.93    -4.20    -357.7     20.76     -6.90     3.820      20108    0    0    0    0    0
2023  4 23  2  7    -0.42    -3.89    -4.26    -355.3     20.91     -7.44     3.800      20234    0    0    0    0    0
2023  4 23  2  8    -0.31    -3.92    -4.25    -353.3     20.60     -8.25     3.782      19813    0    1    1    1    1
2023  4 23  2  9    -0.26    -4.00    -4.22    -351.4     20.12     -8.58     3.775      19318    0    1    1    1    1
2023  4 23  2 10    -0.25    -4.13    -4.23    -349.5     19.61     -7.86     3.786      19039    0    1    1    1    1
2023  4 23  2 11    -0.05    -4.09    -4.26    -347.1     19.23     -6.48     3.797      19034    0    1    1    1    1
2023  4 23  2 12    -0.11    -3.96    -4.30    -349.7     17.98     -3.42     3.828      19042    0    0    0    0    0
2023  4 23  2 13    -0.20    -4.57    -3.70    -349.6     17.82     -4.39     3.850      19500    0    0    0    0    0
2023  4 23  2 14    -0.73    -5.10    -3.10    -348.7     17.69     -5.07     3.796      20096    0    0    0    0    0
2023  4 23  2 15    -0.90    -5.25    -2.89    -349.3     18.41     -3.58     3.738      20185    0    0    0    0    0
2023  4 23  2 16    -0.96    -5.30    -2.95    -349.2     18.86     -2.24     3.699      20185    0    0    0    0    0
2023  4 23  2 17    -0.97    -5.35    -3.01    -349.4     17.57     -0.48     3.655      23387    0    0    0    0    0
2023  4 23  2 18    -0.97    -5.34    -3.01    -349.4     16.61     -0.91     3.776      23444    0    0    0    0    0
2023  4 23  2 19    -0.84    -5.10    -3.02    -349.7     15.73     -2.13     3.728      25653    0    0    0    0    0
2023  4 23  2 20    -0.72    -4.85    -3.05    -350.4     16.14     -2.02     3.674      27706    0    0    0    0    0
2023  4 23  2 21    -0.94    -4.56    -2.81    -351.9     15.66      1.21     3.642      27581    0    0    0    0    0
2023  4 23  2 22    -2.19    -4.59     1.25    -361.0     15.79     16.64     3.587      27642    0    0    0    0    0
2023  4 23  2 23    -1.62    -4.89     0.23    -362.7     15.61     17.69     3.572      28589    0    0    0    0    0
2023  4 23  2 24    -1.23    -4.93    -0.29    -360.1     15.01     16.63     3.679      28495    0    0    0    0    0
2023  4 23  2 25    -1.07    -4.96    -0.42    -358.8     16.03     19.67     3.818      27981    0    0    0    0    0
2023  4 23  2 26    -1.44    -4.97    -0.59    -361.8     19.22     27.15     3.956      26785    0    0    0    0    0
2023  4 23  2 27    -1.20    -4.88    -1.23    -360.6     18.46     23.89     3.980      26127    0    0    0    0    0
2023  4 23  2 28    -0.98    -4.87    -1.67    -358.8     17.95     20.10     3.968      25542    0    0    0    0    0
2023  4 23  2 29    -0.95    -4.96    -1.88    -356.7     18.07     16.72     3.953      24953    0    0    0    0    0
2023  4 23  2 30    -0.82    -5.01    -1.32    -354.4     17.99     13.07     3.941      24372    0    0    0    0    0
2023  4 23  2 31    -0.74    -5.29    -0.91    -353.5     17.05      7.04     3.968      23781    0    0    0    0    0
2023  4 23  2 32    -0.69    -5.34    -1.20    -352.9     16.35      1.85     3.970      23683    0    0    0    0    0
2023  4 23  2 33    -0.55    -5.17    -1.88    -351.5     16.71     -1.06     3.949      24330    0    0    0    0    0
2023  4 23  2 34    -0.33    -5.11    -2.44    -351.0     17.65     -3.13     3.981      25909    0    0    0    0    0
2023  4 23  2 35    -0.09    -5.08    -2.47    -352.2     15.57      1.25     3.999      28101    0    0    0    0    0
2023  4 23  2 36     0.29    -4.98    -2.62    -350.5     12.17      6.61     3.877      29531    0    0    0    0    0
2023  4 23  2 37     0.26    -4.49    -3.41    -351.3     15.47      0.91     3.558      31689    0    0    0    0    0
2023  4 23  2 38     0.17    -4.13    -3.79    -350.2     18.77      0.06     3.540      33377    0    0    0    1    1
2023  4 23  2 39     0.37    -3.97    -3.92    -349.0     18.16     -5.41     3.493      35273    0    0    0    1    1
2023  4 23  2 40     0.68    -3.63    -4.10    -345.5     20.42     -8.66     3.466      35431    0    0    0    1    1
2023  4 23  2 41     1.00    -3.28    -4.29    -341.8     22.93    -11.70     3.440      35431    0    0    0    1    1
2023  4 23  2 42     1.52    -2.23    -4.63    -345.1     22.90      0.41     3.477      35810    0    0    0    1    1
2023  4 23  2 43     1.63    -1.89    -4.81    -344.5     37.47     10.54     3.557      36376    0    0    0    1    1
2023  4 23  2 44     1.51    -2.14    -4.67    -342.9     46.24      2.76     3.629      36386    0    1    1    1    1
2023  4 23  2 45     1.58    -1.37    -4.72    -341.1     40.72     11.38     3.760      37026    0    1    1    1    1
2023  4 23  2 46     1.62    -1.10    -4.74    -339.9     39.34     13.85     3.905      37714    0    1    1    2    2
2023  4 23  2 47     1.67    -0.94    -4.75    -338.6     41.03      8.77     4.046      38281    0    1    1    1    1
2023  4 23  2 48     1.74    -0.64    -4.77    -337.0     42.96      1.28     4.159      38663    0    0    0    1    1
2023  4 23  2 49     1.74    -0.65    -4.79    -336.9     38.73     11.76     4.135      38770    0    0    0    1    1
2023  4 23  2 50     1.80    -0.80    -5.03    -337.4     32.16      8.18     4.071      38639    0    0    0    1    1
2023  4 23  2 51     1.85    -1.29    -4.97    -337.8     39.54      7.59     4.024      38513    0    0    0    1    1
2023  4 23  2 52     1.43    -2.79    -4.72    -350.2     33.34      8.47     4.015      36537    0    1    1    2    2
2023  4 23  2 53     1.52    -3.28    -4.43    -347.7     31.80      7.57     4.008      34991    0    1    1    2    2
2023  4 23  2 54     1.56    -3.49    -4.30    -345.0     30.33      7.05     4.001      33727    0    1    1    1    1
2023  4 23  2 55     1.56    -3.49    -4.30    -342.1     28.91      6.83     3.994      32679    0    1    1    1    1
2023  4 23  2 56     1.34    -3.49    -4.30    -341.1     26.41      3.27     3.964      31301    0    0    0    1    1
2023  4 23  2 57     0.88    -5.42    -1.51    -348.9     23.58      7.79     3.865      27942    0    0    0    1    1
2023  4 23  2 58     0.21    -5.47    -1.01    -350.5     15.74     14.85     3.832      26137    0    0    0    0    0
2023  4 23  2 59     0.20    -5.42    -1.05    -350.8     15.03     17.47     3.854      24749    0    0    0    0    0
2023  4 23  3  0     0.18    -5.51    -0.29    -351.9     14.31     20.49     4.010      23548    0    0    0    0    0
2023  4 23  3  1     0.17    -5.54    -0.65    -353.1     14.66     20.97     4.219      23597    0    0    0    0    0
2023  4 23  3  2     0.33    -5.49    -1.22    -353.5     15.03     17.27     4.263      24935    0    0    0    0    0
