Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2019 09 22 02 21 00   0      -3.11       1.62      -0.96     346.26       0.00       0.00       3.31     38424.00
2019 09 22 02 22 00   0      -3.17       1.67      -0.93     344.81       0.00       0.00       3.21     41952.50
2019 09 22 02 23 00   0      -3.18       1.70      -0.79     344.96       0.00       0.00       3.20     44952.20
2019 09 22 02 24 00   0      -3.20       1.73      -0.75     343.08       0.00       0.00       2.95     40909.90
2019 09 22 02 25 00   0      -3.09       1.72      -0.74     347.39       0.00       0.00       2.88     42739.00
2019 09 22 02 26 00   0      -3.00       1.73      -1.07     347.33       0.00       0.00       3.03     41488.00
2019 09 22 02 27 00   0      -2.98       1.74      -1.10     346.11       0.00       0.00       3.03     46303.10
2019 09 22 02 28 00   0      -3.01       1.72      -1.12     346.04       0.00       0.00       3.19     46467.80
2019 09 22 02 29 00   0      -3.25       1.94      -1.13     346.94       0.00       0.00       3.08     40301.60
2019 09 22 02 30 00   0      -3.29       1.92      -1.30     345.89       0.00       0.00       2.88     35900.20
2019 09 22 02 31 00   0      -3.32       1.93      -1.22     344.79       0.00       0.00       2.92     37011.50
2019 09 22 02 32 00   0      -3.27       1.92      -1.10     344.06       0.00       0.00       2.96     39307.50
2019 09 22 02 33 00   0      -3.39       1.99      -0.99     342.00       0.00       0.00       2.85     40657.90
2019 09 22 02 34 00   0      -3.39       1.99      -0.96     342.68       0.00       0.00       2.77     43477.80
2019 09 22 02 35 00   0      -3.36       2.01      -0.91     342.56       0.00       0.00       2.74     42772.60
2019 09 22 02 36 00   0      -3.22       1.89      -0.88     343.11       0.00       0.00       2.73     43066.90
2019 09 22 02 37 00   0      -3.22       1.96      -0.83     341.46       0.00       0.00       2.74     43174.90
2019 09 22 02 38 00   0      -3.29       2.02      -0.76     342.60       0.00       0.00       2.47     43172.70
2019 09 22 02 39 00   0      -3.26       2.09      -0.68     345.02       0.00       0.00       2.65     44428.90
2019 09 22 02 40 00   0      -3.22       2.06      -0.65     344.76       0.00       0.00       2.90     42585.00
2019 09 22 02 41 00   0      -3.18       2.00      -0.59     344.11       0.00       0.00       2.79     40775.20
2019 09 22 02 42 00   0      -3.15       1.94      -0.57     343.13       0.00       0.00       2.92     40839.80
2019 09 22 02 43 00   0      -3.17       2.04      -0.52     344.45       0.00       0.00       2.99     43509.90
2019 09 22 02 44 00   0      -3.10       2.03      -0.49     344.16       0.00       0.00       2.69     44105.10
2019 09 22 02 45 00   0      -3.17       2.16      -0.43     341.28       0.00       0.00       2.73     43557.30
2019 09 22 02 46 00   0      -3.14       2.17      -0.47     339.51       0.00       0.00       2.90     43359.30
2019 09 22 02 47 00   0      -3.06       2.19      -0.22     340.03       0.00       0.00       2.70     43609.50
2019 09 22 02 48 00   0      -3.13       2.31      -0.07     339.21       0.00       0.00       2.98     42615.60
2019 09 22 02 49 00   0      -3.09       2.23      -0.24     338.66       0.00       0.00       3.24     41704.90
2019 09 22 02 50 00   0      -3.08       2.21      -0.11     340.87       0.00       0.00       2.69     43911.70
2019 09 22 02 51 00   0      -3.11       2.35       0.20     341.55       0.00       0.00       2.54     43395.60
2019 09 22 02 52 00   0      -3.13       2.57       1.05     340.80       0.00       0.00       2.44     35948.30
2019 09 22 02 53 00   0      -3.21       2.56       0.82     338.00       0.00       0.00       2.57     40123.80
2019 09 22 02 54 00   0      -3.18       2.40       0.20     340.71       0.00       0.00       2.20     35534.20
2019 09 22 02 55 00   0      -3.09       2.31       0.14     344.43       0.00       0.00       2.86     43031.80
2019 09 22 02 56 00   0      -3.10       2.36       0.25     343.99       0.00       0.00       3.10     42464.90
2019 09 22 02 57 00   0      -3.16       2.49       0.35     343.75       0.00       0.00       2.65     39273.40
2019 09 22 02 58 00   0      -3.19       2.53       0.41     341.45       0.00       0.00       2.46     37763.10
2019 09 22 02 59 00   0      -3.11       2.58       0.50     341.10       0.00       0.00       2.42     38494.40
2019 09 22 03 00 00   0      -3.15       2.54       0.48     339.98       0.00       0.00       2.41     38011.10
2019 09 22 03 01 00   0      -3.14       2.54       0.49     340.56       0.00       0.00       2.34     37745.80
2019 09 22 03 02 00   0      -3.18       2.49       0.45     341.11       0.00       0.00       2.27     37405.40
2019 09 22 03 03 00   0      -3.06       2.68       0.66     340.17       0.00       0.00       2.34     37886.60
2019 09 22 03 04 00   0      -3.09       2.65       0.57     340.09       0.00       0.00       2.35     39054.70
2019 09 22 03 05 00   0      -3.07       2.57       0.53     341.34       0.00       0.00       2.23     38837.10
2019 09 22 03 06 00   0      -3.04       2.47       0.54     341.89       0.00       0.00       2.32     38715.10
2019 09 22 03 07 00   0      -2.99       2.50       0.52     341.68       0.00       0.00       2.58     37696.50
2019 09 22 03 08 00   0      -2.93       2.49       0.57     342.19       0.00       0.00       2.72     37449.00
2019 09 22 03 09 00   0      -2.91       2.50       0.60     344.43       0.00       0.00       2.41     37271.30
2019 09 22 03 10 00   0      -2.93       2.53       0.61     342.91       0.00       0.00       2.62     37479.10
2019 09 22 03 11 00   0      -2.82       2.50       0.68     344.83       0.00       0.00       2.52     39353.20
2019 09 22 03 12 00   0      -2.77       2.50       0.73     345.46       0.00       0.00       2.75     36320.60
2019 09 22 03 13 00   0      -2.84       2.52       0.72     344.46       0.00       0.00       2.74     38068.90
2019 09 22 03 14 00   0      -2.82       2.55       0.76     343.38       0.00       0.00       2.61     38753.20
2019 09 22 03 15 00   0      -2.81       2.54       0.80     343.62       0.00       0.00       2.47     36977.20
2019 09 22 03 16 00   0      -2.84       2.58       0.77     342.02       0.00       0.00       2.50     36469.00
2019 09 22 03 17 00   0      -2.81       2.62       0.78     341.42       0.00       0.00       2.37     37779.40
2019 09 22 03 18 00   0      -3.00       2.63       0.75     341.01       0.00       0.00       2.24     36324.10
2019 09 22 03 19 00   0      -3.40       2.35       0.42     340.26       0.00       0.00       2.23     33994.00
2019 09 22 03 20 00   0      -3.31       2.40       0.43     344.90       0.00       0.00       2.03     43595.10
2019 09 22 03 21 00   0      -3.30       2.31       0.43     343.43       0.00       0.00       2.19     43584.60
2019 09 22 03 22 00   0      -3.30       2.30       0.53     341.04       0.00       0.00       2.43     42850.50
2019 09 22 03 23 00   0      -3.23       2.26       0.43     343.66       0.00       0.00       2.09     40893.50
2019 09 22 03 24 00   0      -3.22       2.19       0.45     339.79       0.00       0.00       2.40     42891.90
2019 09 22 03 25 00   0      -3.16       2.30       0.63     341.32       0.00       0.00       2.24     44054.90
2019 09 22 03 26 00   0      -3.12       2.40       0.75     343.21       0.00       0.00       2.15     44330.10
2019 09 22 03 27 00   0      -3.10       2.41       0.77     345.15       0.00       0.00       2.06     43168.10
2019 09 22 03 28 00   0      -2.89       2.51       0.95     346.77       0.00       0.00       2.26     40151.50
2019 09 22 03 29 00   0      -3.03       2.36       0.79     347.84       0.00       0.00       1.99     40055.80
