L1.dat limited: Ux+-30
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 -2.81120e+00  1.88224e+00 -2.00262e+00  3.42537e+02  0.00000e+00  0.00000e+00  2.56699e+00  3.30784e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00 -2.70225e+00  1.85456e+00 -2.13108e+00  3.42707e+02  0.00000e+00  0.00000e+00  2.56365e+00  3.23898e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.00000e+00  0.00000e+00  0.00000e+00 -2.76489e+00  1.82290e+00 -2.13070e+00  3.43650e+02  0.00000e+00  0.00000e+00  2.50293e+00  3.39616e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  3.00000e+00  0.00000e+00  0.00000e+00 -2.79776e+00  1.78131e+00 -2.02036e+00  3.42717e+02  0.00000e+00  0.00000e+00  2.61504e+00  3.31286e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00 -2.73257e+00  1.77302e+00 -2.11367e+00  3.41397e+02  0.00000e+00  0.00000e+00  2.72182e+00  3.50035e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00 -2.72653e+00  1.76343e+00 -2.04240e+00  3.41666e+02  0.00000e+00  0.00000e+00  2.64122e+00  3.48334e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  6.00000e+00  0.00000e+00  0.00000e+00 -2.75245e+00  1.72534e+00 -2.10269e+00  3.41553e+02  0.00000e+00  0.00000e+00  2.63111e+00  3.34033e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  7.00000e+00  0.00000e+00  0.00000e+00 -3.18444e+00  2.07342e+00 -1.01480e+00  3.37866e+02  0.00000e+00  0.00000e+00  2.61051e+00  3.37565e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  8.00000e+00  0.00000e+00  0.00000e+00 -3.20868e+00  2.10938e+00 -9.52186e-01  3.34496e+02  0.00000e+00  0.00000e+00  2.33418e+00  3.67545e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  9.00000e+00  0.00000e+00  0.00000e+00 -3.15112e+00  2.08537e+00 -9.63273e-01  3.35330e+02  0.00000e+00  0.00000e+00  2.10821e+00  3.84190e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.00000e+01  0.00000e+00  0.00000e+00 -3.22811e+00  2.10857e+00 -9.29194e-01  3.34653e+02  0.00000e+00  0.00000e+00  2.22854e+00  3.49456e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.10000e+01  0.00000e+00  0.00000e+00 -3.23744e+00  2.11071e+00 -8.84869e-01  3.32688e+02  0.00000e+00  0.00000e+00  2.43708e+00  3.80475e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.20000e+01  0.00000e+00  0.00000e+00 -3.21304e+00  2.07043e+00 -6.23882e-01  3.33097e+02  0.00000e+00  0.00000e+00  2.58441e+00  3.41706e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.30000e+01  0.00000e+00  0.00000e+00 -3.21427e+00  2.06126e+00 -6.90554e-01  3.36158e+02  0.00000e+00  0.00000e+00  2.09749e+00  4.01372e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.40000e+01  0.00000e+00  0.00000e+00 -3.21228e+00  1.95273e+00 -1.00249e+00  3.34005e+02  0.00000e+00  0.00000e+00  2.53987e+00  3.74720e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.50000e+01  0.00000e+00  0.00000e+00 -3.24254e+00  1.91588e+00 -1.02380e+00  3.36403e+02  0.00000e+00  0.00000e+00  2.05801e+00  3.70398e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.60000e+01  0.00000e+00  0.00000e+00 -3.26168e+00  1.96883e+00 -9.45324e-01  3.34437e+02  0.00000e+00  0.00000e+00  2.28783e+00  3.29084e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.70000e+01  0.00000e+00  0.00000e+00 -3.29201e+00  1.98167e+00 -7.62110e-01  3.34896e+02  0.00000e+00  0.00000e+00  2.23922e+00  3.70859e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.80000e+01  0.00000e+00  0.00000e+00 -3.22012e+00  2.24317e+00 -2.36725e-01  3.35977e+02  0.00000e+00  0.00000e+00  2.42981e+00  3.87080e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  1.90000e+01  0.00000e+00  0.00000e+00 -3.34297e+00  2.21451e+00 -6.14133e-01  3.38926e+02  0.00000e+00  0.00000e+00  2.49102e+00  3.66141e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.00000e+01  0.00000e+00  0.00000e+00 -3.29722e+00  2.14113e+00 -9.07723e-01  3.39192e+02  0.00000e+00  0.00000e+00  2.69058e+00  3.65807e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.10000e+01  0.00000e+00  0.00000e+00 -3.25547e+00  2.17653e+00 -1.04449e+00  3.41094e+02  0.00000e+00  0.00000e+00  2.39072e+00  3.84883e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.20000e+01  0.00000e+00  0.00000e+00 -3.27001e+00  2.08133e+00 -9.49487e-01  3.41632e+02  0.00000e+00  0.00000e+00  2.40446e+00  3.83472e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.30000e+01  0.00000e+00  0.00000e+00 -3.25039e+00  2.08325e+00 -9.78014e-01  3.41180e+02  0.00000e+00  0.00000e+00  2.59549e+00  3.71688e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.40000e+01  0.00000e+00  0.00000e+00 -3.23990e+00  2.12074e+00 -9.27542e-01  3.41508e+02  0.00000e+00  0.00000e+00  2.49506e+00  3.65966e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.50000e+01  0.00000e+00  0.00000e+00 -3.24569e+00  2.13247e+00 -9.26307e-01  3.40408e+02  0.00000e+00  0.00000e+00  2.57520e+00  3.69106e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.60000e+01  0.00000e+00  0.00000e+00 -3.26406e+00  2.13210e+00 -8.35672e-01  3.40704e+02  0.00000e+00  0.00000e+00  2.53742e+00  3.94142e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.70000e+01  0.00000e+00  0.00000e+00 -3.38045e+00  2.20700e+00 -7.89935e-01  3.40226e+02  0.00000e+00  0.00000e+00  2.85734e+00  3.76677e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.80000e+01  0.00000e+00  0.00000e+00 -3.41203e+00  2.17314e+00 -1.04694e+00  3.42769e+02  0.00000e+00  0.00000e+00  2.63831e+00  3.74110e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  2.90000e+01  0.00000e+00  0.00000e+00 -3.42069e+00  2.21868e+00 -9.07625e-01  3.44406e+02  0.00000e+00  0.00000e+00  2.77974e+00  3.53286e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  3.00000e+01  0.00000e+00  0.00000e+00 -3.42464e+00  2.13540e+00 -9.36083e-01  3.44908e+02  0.00000e+00  0.00000e+00  2.78548e+00  3.62838e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  3.10000e+01  0.00000e+00  0.00000e+00 -3.35886e+00  2.10413e+00 -9.60895e-01  3.42130e+02  0.00000e+00  0.00000e+00  3.13732e+00  3.79008e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  3.20000e+01  0.00000e+00  0.00000e+00 -3.33099e+00  2.02420e+00 -9.65650e-01  3.44722e+02  0.00000e+00  0.00000e+00  3.04322e+00  3.72400e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  3.30000e+01  0.00000e+00  0.00000e+00 -3.33302e+00  2.08925e+00 -1.05244e+00  3.44207e+02  0.00000e+00  0.00000e+00  2.90922e+00  3.55523e+04
  2.01900e+03  9.00000e+00  2.20000e+01  0.00000e+00  3.40000e+01  0.00000e+00  0.00000e+00 -3.37014e+00  2.15028e+00 -1.13380e+00  3.44044e+02  0.00000e+00  0.00000e+00  2.88478e+00  3.52306e+04
