Produced from ace_2019-09-22.txt
year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2019  9 22  0  0  0   0  -2.811203.6   1.882236  -2.002623  342.53730 0.0 0.0    2.56699    33078.4
2019  9 22  0  1  0   0  -2.702252.6   1.854558  -2.131084  342.70680 0.0 0.0    2.56365    32389.8
2019  9 22  0  2  0   0  -2.764889.6   1.822896  -2.130705  343.64990 0.0 0.0    2.50293    33961.6
2019  9 22  0  3  0   0  -2.797759.6   1.781309  -2.020362  342.71660 0.0 0.0    2.61504    33128.6
2019  9 22  0  4  0   0  -2.732573.6   1.773024  -2.113671  341.39690 0.0 0.0    2.72182    35003.5
2019  9 22  0  5  0   0  -2.726528.6   1.763434  -2.042402  341.66590 0.0 0.0    2.64122    34833.4
2019  9 22  0  6  0   0  -2.752450.6   1.725340  -2.102693  341.55260 0.0 0.0    2.63111    33403.3
2019  9 22  0  7  0   0  -3.184438.6   2.073421  -1.014801  337.86580 0.0 0.0    2.61051    33756.5
2019  9 22  0  8  0   0  -3.208683.6   2.109378  -0.952186  334.49600 0.0 0.0    2.33418    36754.5
2019  9 22  0  9  0   0  -3.151124.6   2.085369  -0.963273  335.33050 0.0 0.0    2.10821    38419.0
2019  9 22  0 10  0   0  -3.228112.6   2.108569  -0.929194  334.65340 0.0 0.0    2.22854    34945.6
2019  9 22  0 11  0   0  -3.237442.6   2.110713  -0.884869  332.68840 0.0 0.0    2.43708    38047.5
2019  9 22  0 12  0   0  -3.213038.6   2.070432  -0.623882  333.09720 0.0 0.0    2.58441    34170.6
2019  9 22  0 13  0   0  -3.214274.6   2.061262  -0.690554  336.15790 0.0 0.0    2.09749    40137.2
2019  9 22  0 14  0   0  -3.212280.6   1.952727  -1.002486  334.00500 0.0 0.0    2.53987    37472.0
2019  9 22  0 15  0   0  -3.242543.6   1.915882  -1.023796  336.40260 0.0 0.0    2.05801    37039.8
2019  9 22  0 16  0   0  -3.261680.6   1.968826  -0.945324  334.43720 0.0 0.0    2.28783    32908.4
2019  9 22  0 17  0   0  -3.292005.6   1.981671  -0.762110  334.89570 0.0 0.0    2.23922    37085.9
2019  9 22  0 18  0   0  -3.220119.6   2.243173  -0.236725  335.97740 0.0 0.0    2.42981    38708.0
2019  9 22  0 19  0   0  -3.342966.6   2.214513  -0.614133  338.92600 0.0 0.0    2.49102    36614.1
2019  9 22  0 20  0   0  -3.297218.6   2.141126  -0.907723  339.19240 0.0 0.0    2.69058    36580.7
2019  9 22  0 21  0   0  -3.255466.6   2.176532  -1.044487  341.09430 0.0 0.0    2.39072    38488.3
2019  9 22  0 22  0   0  -3.270015.6   2.081334  -0.949487  341.63250 0.0 0.0    2.40446    38347.2
2019  9 22  0 23  0   0  -3.250388.6   2.083248  -0.978014  341.17950 0.0 0.0    2.59549    37168.8
2019  9 22  0 24  0   0  -3.239905.6   2.120738  -0.927542  341.50840 0.0 0.0    2.49506    36596.6
2019  9 22  0 25  0   0  -3.245695.6   2.132475  -0.926307  340.40760 0.0 0.0    2.57520    36910.6
2019  9 22  0 26  0   0  -3.264062.6   2.132101  -0.835672  340.70370 0.0 0.0    2.53742    39414.2
2019  9 22  0 27  0   0  -3.380447.6   2.207001  -0.789935  340.22600 0.0 0.0    2.85734    37667.7
2019  9 22  0 28  0   0  -3.412034.6   2.173136  -1.046941  342.76910 0.0 0.0    2.63831    37411.0
2019  9 22  0 29  0   0  -3.420688.6   2.218679  -0.907625  344.40610 0.0 0.0    2.77974    35328.6
2019  9 22  0 30  0   0  -3.424645.6   2.135403  -0.936083  344.90770 0.0 0.0    2.78548    36283.8
2019  9 22  0 31  0   0  -3.358860.6   2.104133  -0.960895  342.12950 0.0 0.0    3.13732    37900.8
2019  9 22  0 32  0   0  -3.330988.6   2.024197  -0.965650  344.72230 0.0 0.0    3.04322    37240.0
2019  9 22  0 33  0   0  -3.333016.6   2.089247  -1.052437  344.20670 0.0 0.0    2.90922    35552.3
2019  9 22  0 34  0   0  -3.370144.6   2.150284  -1.133795  344.04380 0.0 0.0    2.88478    35230.6
2019  9 22  0 35  0   0  -3.371606.6   2.023100  -1.030134  345.13580 0.0 0.0    3.04853    38526.0
2019  9 22  0 36  0   0  -3.289065.6   2.018293  -1.045392  345.52460 0.0 0.0    3.10883    35165.9
2019  9 22  0 37  0   0  -3.345223.6   1.999864  -1.113251  344.72810 0.0 0.0    3.16108    34173.1
2019  9 22  0 38  0   0  -3.281008.6   2.020319  -1.076889  343.95910 0.0 0.0    3.25635    36024.8
2019  9 22  0 39  0   0  -3.283037.6   2.007762  -1.075967  344.67290 0.0 0.0    3.15989    36130.1
2019  9 22  0 40  0   0  -3.335906.6   2.045107  -1.059773  343.85310 0.0 0.0    3.07221    36334.7
2019  9 22  0 41  0   0  -3.324722.6   2.007291  -1.081089  342.05660 0.0 0.0    3.16569    38247.7
