File created on 2016-01-15T21:33:45.138918

#COORDINATES
GSM

 year mo dy hr mn sc msc BX BY BZ UX UY UZ RHO T
#START
2001 08 30 19 00 00 000       0.00      -3.89      -4.77    -461.04     -31.53     -13.29       3.60   83109.29
2001 08 30 19 01 00 000       0.00      -4.88      -3.80    -459.20     -33.45      -4.15       3.37   88747.72
2001 08 30 19 02 00 000       0.00      -5.34      -2.73    -462.07     -30.61       1.40       3.53   78542.67
2001 08 30 19 03 00 000       0.00      -4.95      -3.03    -456.50     -30.52      -7.46       3.41   94845.74
2001 08 30 19 04 00 000       0.00      -4.39      -3.54    -457.14     -29.59      -8.87       3.34   87108.92
2001 08 30 19 05 00 000       0.00      -3.87      -3.83    -456.01     -28.98     -14.73       3.47   89518.96
2001 08 30 19 06 00 000       0.00      -4.14      -3.49    -454.87     -25.40     -17.14       3.23   90504.75
2001 08 30 19 07 00 000       0.00      -4.08      -3.63    -454.41     -26.27     -15.67       3.34   89882.92
2001 08 30 19 08 00 000       0.00      -4.24      -3.22    -455.14     -27.12     -13.40       3.36   97854.04
2001 08 30 19 09 00 000       0.00      -4.30      -3.21    -455.18     -28.34     -10.22       3.36  101979.56
2001 08 30 19 10 00 000       0.00      -4.82      -2.30    -454.69     -31.86      -7.21       3.42   97344.04
2001 08 30 19 11 00 000       0.00      -4.88      -2.07    -455.55     -34.55      -5.74       3.45   98533.51
2001 08 30 19 12 00 000       0.00      -4.48      -2.21    -455.45     -32.45      -3.96       3.52  111028.64
2001 08 30 19 13 00 000       0.00      -4.23      -3.58    -452.86     -27.75      -4.59       3.48  117537.44
2001 08 30 19 14 00 000       0.00      -4.41      -1.55    -461.31     -29.94     -18.89       3.75  100958.45
2001 08 30 19 15 00 000       0.00      -4.27      -2.56    -458.97     -30.14     -18.83       3.71  102300.33
2001 08 30 19 16 00 000       0.00      -4.20      -3.46    -456.53     -30.28     -18.43       3.66  104107.08
2001 08 30 19 17 00 000       0.00      -4.33      -3.44    -456.67     -29.80     -16.69       3.63  108753.51
2001 08 30 19 18 00 000       0.00      -4.44      -2.92    -455.56     -30.18     -14.93       3.97  107853.79
2001 08 30 19 19 00 000       0.00      -4.61      -2.95    -453.61     -32.10     -13.82       4.11  100632.13
2001 08 30 19 20 00 000       0.00      -5.38      -2.51    -453.95     -30.61     -14.15       4.07   99793.59
2001 08 30 19 21 00 000       0.00      -5.33      -1.22    -453.94     -30.27     -11.87       3.76  106246.83
2001 08 30 19 22 00 000       0.00      -5.42      -0.15    -453.15     -34.24      -9.87       3.65  107697.94
2001 08 30 19 23 00 000       0.00      -5.54       0.10    -452.91     -36.54      -8.77       3.81  105373.27
2001 08 30 19 24 00 000       0.00      -2.60      -3.63    -451.04     -32.77      -9.24       3.87  106667.76
