MIDL 32Re, 2021-11 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2021 11  3 14  0    -2.22     1.38    -0.88    -502.9     36.44    -23.14     0.872      75157    0    0    0    0    0
2021 11  3 14  1    -2.22     1.44    -0.99    -503.2     36.73    -22.64     0.874      75850    0    0    0    0    0
2021 11  3 14  2    -2.22     1.44    -1.04    -503.6     37.46    -24.44     0.879      73951    0    0    0    0    0
2021 11  3 14  3    -2.22     1.44    -1.04    -503.7     37.37    -29.02     0.886      69938    0    0    0    0    0
2021 11  3 14  4    -2.17     1.44    -1.02    -503.2     37.20    -31.07     0.891      69893    0    0    0    0    0
2021 11  3 14  5    -2.15     1.42    -0.96    -502.2     37.39    -32.32     0.886      69295    0    0    0    0    0
2021 11  3 14  6    -2.14     1.34    -0.93    -501.4     38.03    -32.30     0.868      66886    0    0    0    0    0
2021 11  3 14  7    -2.12     1.34    -0.92    -501.4     37.98    -32.18     0.869      64859    0    0    0    0    0
2021 11  3 14  8    -2.11     1.34    -0.87    -503.1     37.17    -31.43     0.874      64584    0    0    0    0    0
2021 11  3 14  9    -2.11     1.34    -0.86    -503.6     35.45    -29.90     0.874      64163    0    0    0    0    0
2021 11  3 14 10    -2.15     1.33    -0.87    -502.8     34.77    -28.12     0.883      64795    0    0    0    0    0
2021 11  3 14 11    -2.16     1.31    -0.90    -500.3     34.83    -28.10     0.914      66830    0    0    0    0    0
2021 11  3 14 12    -2.10     1.31    -0.92    -496.5     35.26    -28.08     0.954      69161    0    0    0    0    0
2021 11  3 14 13    -2.04     1.30    -0.96    -495.6     35.68    -27.18     0.964      77966    0    0    0    0    0
2021 11  3 14 14    -2.02     1.27    -0.99    -497.0     37.61    -26.86     0.925      80707    0    0    0    0    0
2021 11  3 14 15    -2.05     1.29    -0.99    -497.3     39.60    -27.63     0.918      79605    0    1    0    0    0
2021 11  3 14 16    -2.07     1.26    -0.97    -496.6     39.86    -27.74     0.934      77328    0    1    0    0    0
2021 11  3 14 17    -2.23     1.16    -0.95    -496.6     39.87    -27.72     0.938      75877    0    1    0    0    0
2021 11  3 14 18    -2.32     1.11    -0.94    -496.8     39.35    -29.35     0.935      74569    0    1    0    0    0
2021 11  3 14 19    -2.34     1.11    -0.94    -497.4     38.71    -29.86     0.934      72794    0    1    0    0    0
2021 11  3 14 20    -2.34     1.17    -0.94    -497.0     38.63    -30.10     0.934      72578    0    0    0    0    0
2021 11  3 14 21    -2.43     1.19    -0.91    -496.1     39.40    -31.44     0.899      72627    0    0    0    0    0
2021 11  3 14 22    -2.37     1.18    -0.90    -495.5     42.76    -31.75     0.890      72639    0    0    0    0    0
2021 11  3 14 23    -2.34     1.15    -0.91    -492.6     43.84    -28.51     0.935      69559    0    0    0    0    0
2021 11  3 14 24    -2.34     1.11    -0.97    -489.7     43.84    -25.71     0.979      66898    0    0    0    0    0
2021 11  3 14 25    -2.34     1.04    -1.08    -488.6     43.57    -26.55     0.991      67453    0    0    0    0    0
2021 11  3 14 26    -2.33     0.99    -1.06    -488.0     42.43    -29.15     1.004      69187    0    0    0    0    0
2021 11  3 14 27    -2.35     1.08    -0.99    -489.2     41.03    -29.35     1.016      69460    0    0    0    0    0
2021 11  3 14 28    -2.28     1.10    -1.00    -494.5     39.85    -28.36     1.026      69692    0    0    0    0    0
2021 11  3 14 29    -2.25     1.09    -1.01    -494.9     39.16    -27.79     1.034      71490    0    0    0    0    0
2021 11  3 14 30    -2.24     1.08    -1.01    -493.3     37.89    -27.67     1.046      74546    0    0    0    0    0
2021 11  3 14 31    -2.26     1.08    -1.04    -491.6     36.49    -26.59     1.053      76451    0    0    0    0    0
2021 11  3 14 32    -2.30     1.06    -1.06    -490.5     35.86    -25.39     1.053      76772    0    0    0    0    0
2021 11  3 14 33    -2.33     1.02    -0.97    -490.2     38.05    -27.42     1.059      76697    0    0    0    0    0
2021 11  3 14 34    -2.36     0.92    -0.86    -491.7     42.54    -31.05     1.072      73896    0    0    0    0    0
2021 11  3 14 35    -2.36     0.83    -0.86    -495.7     43.22    -28.62     1.030      66816    0    0    0    0    0
2021 11  3 14 36    -2.35     0.82    -0.86    -496.2     41.17    -27.86     0.939      62340    0    0    0    0    0
2021 11  3 14 37    -2.32     0.95    -0.90    -496.0     37.66    -28.56     0.859      61539    0    0    0    0    0
2021 11  3 14 38    -2.30     1.03    -0.93    -495.5     34.56    -28.76     0.842      66635    0    0    0    0    0
2021 11  3 14 39    -2.28     1.07    -0.99    -496.7     32.65    -30.44     0.867      77052    0    0    0    0    0
2021 11  3 14 40    -2.28     1.10    -1.01    -498.5     31.24    -31.87     0.872      80802    0    0    0    0    0
2021 11  3 14 41    -2.24     1.14    -1.01    -498.6     31.20    -31.89     0.841      80880    0    0    0    0    0
2021 11  3 14 42    -2.24     1.15    -0.98    -496.9     31.33    -31.13     0.787      80594    0    0    0    0    0
2021 11  3 14 43    -2.25     1.16    -0.95    -494.3     34.32    -30.60     0.754      74996    0    0    0    0    0
2021 11  3 14 44    -2.25     1.17    -0.93    -493.2     36.73    -30.38     0.742      70538    0    0    0    0    0
2021 11  3 14 45    -2.23     1.19    -0.93    -494.1     37.41    -30.36     0.746      65770    0    0    0    0    0
2021 11  3 14 46    -2.22     1.25    -0.95    -497.5     37.43    -29.64     0.752      63835    0    0    0    0    0
2021 11  3 14 47    -2.14     1.28    -0.87    -498.3     35.96    -29.53     0.757      68636    0    0    0    0    0
2021 11  3 14 48    -2.11     1.22    -0.79    -495.1     34.91    -28.89     0.874      73691    0    0    0    0    0
2021 11  3 14 49    -2.09     1.14    -0.75    -491.6     34.51    -28.42     0.932      76017    0    0    0    0    0
2021 11  3 14 50    -2.08     1.07    -0.75    -489.0     34.69    -27.72     0.945      76473    0    0    0    0    0
2021 11  3 14 51    -2.12     1.04    -0.79    -489.1     35.12    -26.53     0.935      76146    0    0    0    0    0
2021 11  3 14 52    -2.17     1.02    -0.77    -490.2     34.72    -26.46     0.890      75317    0    0    0    0    0
2021 11  3 14 53    -2.20     1.01    -0.66    -494.9     33.61    -26.51     0.796      77346    0    0    0    0    0
2021 11  3 14 54    -2.29     1.01    -0.61    -497.0     31.17    -27.77     0.754      78225    0    0    0    0    0
2021 11  3 14 55    -2.30     1.02    -0.56    -498.2     27.75    -28.40     0.749      77084    0    0    0    0    1
2021 11  3 14 56    -2.27     1.01    -0.51    -499.6     27.25    -28.38     0.749      75772    0    1    0    0    1
2021 11  3 14 57    -2.13     1.00    -0.49    -499.6     26.94    -27.38     0.765      74606    0    1    0    0    0
2021 11  3 14 58    -2.13     1.02    -0.50    -499.0     26.95    -26.92     0.765      74606    0    1    0    0    0
2021 11  3 14 59    -2.14     1.10    -0.56    -497.7     30.05    -26.90     0.753      77059    0    1    0    0    0
2021 11  3 15  0    -2.26     1.16    -0.59    -497.6     30.36    -26.88     0.752      82507    0    0    0    0    0
2021 11  3 15  1    -2.27     1.18    -0.65    -499.3     30.07    -26.31     0.778      83086    0    0    0    0    0
2021 11  3 15  2    -2.27     1.18    -0.69    -499.2     30.11    -25.73     0.820      83115    0    0    0    0    0
2021 11  3 15  3    -2.27     1.18    -0.70    -496.5     31.80    -25.71     0.826      84858    0    0    0    0    0
2021 11  3 15  4    -2.22     1.21    -0.73    -496.0     32.17    -25.84     0.828      85236    0    0    0    0    0
2021 11  3 15  5    -2.09     1.22    -0.77    -498.4     30.31    -26.48     0.820      85129    0    0    0    0    0
2021 11  3 15  6    -2.07     1.19    -0.81    -498.6     30.24    -26.49     0.800      85124    0    0    0    0    0
2021 11  3 15  7    -2.01     1.08    -0.92    -498.7     30.25    -26.00     0.779      85124    0    0    0    0    0
2021 11  3 15  8    -1.92     1.06    -0.96    -501.8     31.71    -25.72     0.733      87525    0    0    0    0    0
2021 11  3 15  9    -1.86     1.11    -0.94    -502.1     31.52    -25.15     0.731      88074    0    1    1    1    1
2021 11  3 15 10    -1.80     1.31    -0.86    -500.7     33.33    -24.44     0.740      90427    0    1    2    2    2
2021 11  3 15 11    -1.78     1.69    -0.79    -499.2     35.17    -23.73     0.750      92811    0    1    2    2    2
2021 11  3 15 12    -1.86     1.67    -0.80    -497.8     36.97    -23.04     0.759      95160    0    1    2    2    2
2021 11  3 15 13    -1.91     1.59    -0.80    -496.4     38.77    -22.34     0.768      97509    0    1    2    2    2
2021 11  3 15 14    -1.83     1.47    -0.82    -495.0     40.60    -21.63     0.777      99886    1    1    2    2    2
2021 11  3 15 15    -1.79     1.30    -0.84    -493.5     42.41    -20.92     0.786     102246    1    1    1    1    1
2021 11  3 15 16    -1.80     1.17    -0.86    -493.0     42.14    -21.74     0.789     106949    0    0    0    0    0
2021 11  3 15 17    -1.88     1.04    -0.86    -493.3     39.19    -24.91     0.786     109658    0    0    0    0    0
2021 11  3 15 18    -1.93     1.06    -0.80    -503.4     28.33    -28.32     0.743      99598    0    0    0    0    0
2021 11  3 15 19    -1.93     1.30    -0.87    -504.7     28.20    -27.56     0.744      98608    0    0    0    0    0
2021 11  3 15 20    -1.92     1.52    -0.81    -504.6     29.46    -26.37     0.747     100181    0    0    0    0    0
2021 11  3 15 21    -1.91     1.56    -0.77    -502.9     31.85    -26.50     0.748     103895    0    0    0    0    0
2021 11  3 15 22    -1.91     1.50    -0.76    -499.5     32.86    -27.00     0.748     107094    0    0    0    0    0
2021 11  3 15 23    -1.95     1.45    -0.79    -498.9     34.96    -29.73     0.749     107094    0    0    0    0    0
2021 11  3 15 24    -2.00     1.44    -0.81    -498.6     38.41    -29.76     0.776     103699    0    0    0    0    0
2021 11  3 15 25    -2.03     1.25    -0.77    -499.0     44.26    -29.74     0.809     100336    0    0    0    0    2
2021 11  3 15 26    -2.13     1.20    -0.79    -500.4     46.63    -30.81     0.822      96770    0    0    0    0    2
2021 11  3 15 27    -2.27     1.00    -0.81    -499.9     47.57    -30.24     0.835      93632    0    0    0    0    2
2021 11  3 15 28    -2.28     0.91    -0.81    -496.8     35.56    -23.64     0.877      91101    0    0    0    0    2
2021 11  3 15 29    -2.38     0.89    -0.87    -496.0     39.74    -21.38     0.885      88040    0    0    0    0    2
2021 11  3 15 30    -2.38     1.05    -0.92    -496.3     37.73    -24.62     0.875      84717    0    0    0    0    2
2021 11  3 15 31    -2.29     1.31    -0.92    -496.4     36.18    -19.73     0.873      81449    0    0    0    0    2
2021 11  3 15 32    -2.17     1.44    -0.98    -496.4     36.47    -18.47     0.889      79603    0    0    0    0    1
2021 11  3 15 33    -2.06     1.46    -0.93    -498.2     32.85    -21.12     0.893      79322    0    0    0    0    0
2021 11  3 15 34    -2.05     1.45    -0.87    -500.5     34.77    -21.26     0.801      81328    0    0    0    0    2
2021 11  3 15 35    -2.08     1.29    -0.85    -505.7     29.48    -21.85     0.765      83836    0    0    0    0    2
2021 11  3 15 36    -2.12     1.14    -0.90    -513.1     29.76    -23.44     0.850      86592    0    0    0    0    2
2021 11  3 15 37    -2.18     1.13    -0.90    -513.2     29.83    -23.46     0.853      88442    0    0    0    0    2
2021 11  3 15 38    -2.21     1.13    -0.88    -510.2     27.32    -22.31     0.841      89923    0    0    0    0    2
2021 11  3 15 39    -2.20     1.19    -0.89    -515.9     24.13    -20.42     0.828      92426    0    0    0    0    2
2021 11  3 15 40    -1.97     1.59    -1.00    -514.4     24.68    -19.79     0.829      94096    0    0    0    0    2
2021 11  3 15 41    -1.97     1.59    -1.00    -513.2     35.44    -24.47     0.836      95791    0    0    0    0    2
2021 11  3 15 42    -2.27     1.34    -0.97    -512.8     37.65    -35.81     0.879      97566    0    0    0    0    2
2021 11  3 15 43    -2.26     1.34    -0.82    -509.5     37.79    -36.56     0.882      99002    0    0    0    0    2
2021 11  3 15 44    -2.23     1.38    -0.76    -506.6     37.80    -35.43     0.878      99520    0    0    0    0    1
2021 11  3 15 45    -2.09     1.53    -0.76    -505.4     39.64    -33.00     0.874      98808    0    0    0    0    0
2021 11  3 15 46    -1.93     1.67    -0.76    -505.0     41.98    -31.19     0.884      96532    0    0    0    0    1
2021 11  3 15 47    -1.92     1.66    -0.76    -504.0     40.86    -32.08     0.897      93448    0    0    0    0    2
2021 11  3 15 48    -1.93     1.60    -0.74    -503.6     38.44    -33.75     0.898      90253    0    0    0    0    2
2021 11  3 15 49    -2.02     1.57    -0.66    -503.7     37.45    -33.41     0.899      87996    0    0    0    0    1
2021 11  3 15 50    -2.20     1.56    -0.58    -504.8     36.45    -32.50     0.879      88979    0    0    0    0    0
2021 11  3 15 51    -2.16     1.59    -0.58    -506.4     35.46    -32.13     0.820      93556    0    0    0    0    0
2021 11  3 15 52    -2.12     1.63    -0.67    -506.8     33.93    -37.37     0.760     109817    0    0    0    0    0
2021 11  3 15 53    -2.07     1.55    -0.75    -505.5     32.14    -41.96     0.731     121464    0    0    0    0    0
2021 11  3 15 54    -2.01     1.38    -0.76    -503.4     30.66    -40.62     0.730     121434    0    0    0    0    0
2021 11  3 15 55    -1.96     1.35    -0.71    -502.0     29.62    -37.29     0.726     120565    0    0    0    0    0
2021 11  3 15 56    -1.91     1.61    -0.61    -503.5     29.76    -36.46     0.708     117318    0    0    0    0    0
2021 11  3 15 57    -1.89     1.77    -0.69    -509.8     31.90    -30.79     0.739     121329    0    0    0    0    0
2021 11  3 15 58    -1.88     1.79    -0.78    -510.8     33.80    -27.24     0.750     122704    0    0    0    0    0
2021 11  3 15 59    -1.88     1.78    -0.85    -514.4     34.73    -25.93     0.737     116259    0    0    0    0    0
2021 11  3 16  0    -1.86     1.69    -0.76    -515.2     34.65    -26.04     0.715     113906    0    0    0    0    0
2021 11  3 16  1    -1.86     1.70    -0.77    -515.2     33.35    -27.22     0.701     111638    0    0    0    0    0
2021 11  3 16  2    -1.85     1.83    -0.85    -515.1     28.86    -27.42     0.701     109225    0    0    0    0    0
2021 11  3 16  3    -1.79     1.85    -0.83    -514.6     29.00    -27.78     0.701     109641    0    0    0    0    0
2021 11  3 16  4    -1.70     1.83    -0.85    -512.7     30.91    -30.32     0.705     115879    0    0    0    0    0
2021 11  3 16  5    -1.69     1.71    -0.90    -510.4     31.08    -30.51     0.706     116398    0    0    0    0    0
2021 11  3 16  6    -1.65     1.67    -0.97    -509.0     30.33    -30.49     0.720     116398    0    0    0    0    0
2021 11  3 16  7    -1.60     1.74    -1.00    -508.6     29.14    -33.01     0.731     117236    0    0    0    0    0
2021 11  3 16  8    -1.59     1.79    -0.90    -508.8     28.70    -34.33     0.739     118967    0    0    0    0    0
2021 11  3 16  9    -1.74     1.82    -0.85    -509.0     37.52    -25.40     0.744     119596    0    0    0    0    0
2021 11  3 16 10    -1.80     1.74    -0.87    -514.4     41.54    -21.16     0.745     114475    0    0    0    0    0
2021 11  3 16 11    -1.76     1.71    -0.89    -510.8     40.15    -21.14     0.732     110728    0    0    0    0    0
2021 11  3 16 12    -1.74     1.78    -1.03    -514.0     30.09    -25.42     0.700      93815    0    0    0    0    0
2021 11  3 16 13    -1.68     1.77    -1.11    -511.5     28.40    -25.40     0.700      92340    0    0    0    0    0
2021 11  3 16 14    -1.67     1.76    -1.14    -514.3     28.11    -27.78     0.736      92593    0    0    0    0    0
2021 11  3 16 15    -1.67     1.65    -1.17    -511.5     28.22    -27.76     0.783     103067    0    0    0    0    0
2021 11  3 16 16    -1.74     1.80    -1.18    -509.6     28.37    -27.74     0.823     104987    0    0    0    0    0
2021 11  3 16 17    -1.76     1.87    -1.01    -510.6     29.48    -27.19     0.839     107515    0    0    0    0    0
2021 11  3 16 18    -1.77     1.83    -0.97    -511.3     31.62    -26.19     0.840     108194    0    0    0    0    0
