MIDL 32Re Data for 2016-10 (GSM nT, km/s, cm^-3, K)
yr mo dy hr mn sc msc bx by bz ux uy uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
2016 10 13  0  0  0    0     0.09    -5.43     3.87    -425.7    -23.19     25.44    18.366      66097    0    0    0    0    0
2016 10 13  0  1  0    0     0.16    -5.65     3.29    -425.4    -23.98     24.37    17.541      68679    0    0    0    0    0
2016 10 13  0  2  0    0     0.05    -5.87     2.41    -425.4    -25.25     22.30    16.841      70781    0    0    0    0    0
2016 10 13  0  3  0    0    -0.29    -6.01     1.94    -425.5    -25.96     20.66    16.879      70785    0    0    0    0    0
2016 10 13  0  4  0    0    -0.47    -5.97     1.94    -425.7    -25.62     20.78    18.102      70731    0    0    0    0    0
2016 10 13  0  5  0    0    -0.66    -5.81     1.32    -427.2    -25.17     20.53    18.960      70138    0    0    0    0    0
2016 10 13  0  6  0    0    -1.84    -5.36     0.84    -430.2    -25.53     19.36    17.464      68523    0    0    0    0    0
2016 10 13  0  7  0    0    -2.17    -5.26     0.29    -431.0    -25.79     18.90    17.703      65261    0    0    0    0    0
2016 10 13  0  8  0    0    -2.45    -5.27     0.23    -431.2    -26.15     17.72    17.767      66305    0    0    0    0    0
2016 10 13  0  9  0    0    -2.19    -5.36    -0.10    -431.2    -26.22     15.66    17.674      70664    0    0    0    0    0
2016 10 13  0 10  0    0    -1.20    -5.40    -0.47    -429.8    -26.47     14.70    17.633      72322    0    0    0    0    0
2016 10 13  0 11  0    0    -1.16    -5.25    -0.78    -427.2    -26.84     15.21    17.374      72322    0    0    0    0    0
2016 10 13  0 12  0    0    -1.15    -5.02    -1.03    -424.3    -26.88     15.46    17.214      72322    0    0    0    0    0
2016 10 13  0 13  0    0    -1.25    -4.77    -1.25    -421.7    -26.92     15.49    17.271      72602    0    0    0    0    0
2016 10 13  0 14  0    0    -3.55    -4.04    -2.02    -429.7    -30.03     13.69    18.624      75124    0    0    0    0    0
2016 10 13  0 15  0    0    -3.00    -4.13    -2.02    -429.8    -29.95     14.19    18.566      75096    0    0    0    0    0
2016 10 13  0 16  0    0    -2.85    -4.45    -2.20    -429.0    -29.83     13.87    18.037      74528    0    0    0    0    0
2016 10 13  0 17  0    0    -3.02    -4.95    -2.37    -428.7    -29.04     12.72    17.860      70253    0    0    0    0    0
2016 10 13  0 18  0    0    -2.68    -5.23    -2.41    -428.4    -28.32     11.05    18.306      68374    0    0    0    0    0
2016 10 13  0 19  0    0    -2.85    -5.23    -2.33    -431.0    -27.47      9.10    19.161      68229    0    0    0    0    0
2016 10 13  0 20  0    0    -3.83    -4.77    -2.40    -432.1    -26.21      7.66    19.308      69767    0    0    0    0    0
2016 10 13  0 21  0    0    -4.28    -3.32    -2.72    -432.7    -22.84      6.26    18.915      73760    0    0    0    0    0
2016 10 13  0 22  0    0    -4.88    -2.08    -2.84    -432.7    -21.26      6.79    18.550      75341    0    0    0    0    0
2016 10 13  0 23  0    0    -4.87    -1.72    -2.72    -432.0    -21.06      8.11    18.251      75324    0    0    0    0    0
2016 10 13  0 24  0    0    -4.79    -1.39    -2.31    -430.9    -21.87      9.95    18.094      75281    0    0    0    0    0
2016 10 13  0 25  0    0    -4.45    -1.39    -1.73    -429.0    -24.57     11.02    18.115      75281    0    0    0    0    0
2016 10 13  0 26  0    0    -3.33    -3.10    -1.53    -427.3    -26.78     12.67    18.253      77132    0    0    0    0    0
2016 10 13  0 27  0    0    -2.04    -3.82    -1.47    -424.8    -27.61     16.06    18.210      84191    0    0    0    0    0
2016 10 13  0 28  0    0    -1.05    -4.03    -1.34    -422.1    -28.00     19.64    18.076      91518    0    0    0    0    0
2016 10 13  0 29  0    0    -1.21    -4.05    -0.83    -420.3    -28.69     21.60    17.887      93084    0    0    0    0    0
2016 10 13  0 30  0    0    -1.78    -4.12     0.89    -420.0    -29.28     22.88    16.660      95597    0    0    0    0    0
2016 10 13  0 31  0    0    -1.66    -4.09     0.81    -419.1    -29.00     22.76    16.736      97858    0    0    0    0    0
2016 10 13  0 32  0    0    -1.09    -4.06     0.12    -419.0    -29.75     22.75    16.770     101515    0    0    0    0    0
2016 10 13  0 33  0    0     0.75    -4.30     2.62    -419.1    -31.52     22.79    15.192     106190    0    0    0    0    0
2016 10 13  0 34  0    0     1.67    -4.35     3.38    -418.5    -31.12     22.70    14.653     109492    0    0    0    0    0
2016 10 13  0 35  0    0     2.22    -4.20     3.45    -417.1    -29.98     22.56    14.475     110648    0    0    0    0    0
2016 10 13  0 36  0    0     2.49    -4.09     3.34    -415.9    -29.07     22.16    14.413     110869    0    0    0    0    0
2016 10 13  0 37  0    0     2.52    -4.26     3.16    -415.2    -28.71     21.66    14.501     109121    0    0    0    0    0
2016 10 13  0 38  0    0     2.56    -4.55     3.02    -414.9    -28.75     21.44    14.717     105693    0    0    0    0    0
2016 10 13  0 39  0    0     2.58    -4.47     3.36    -415.4    -29.16     21.21    14.912     104683    0    0    0    0    0
2016 10 13  0 40  0    0     2.65    -4.34     4.11    -416.4    -29.97     20.55    14.903     103605    0    0    0    0    0
2016 10 13  0 41  0    0     2.81    -4.63     4.38    -417.1    -31.22     19.94    14.331     102549    0    0    0    0    0
2016 10 13  0 42  0    0     2.99    -5.00     4.58    -417.3    -32.57     19.80    13.869     102596    0    0    0    0    0
2016 10 13  0 43  0    0     3.07    -5.25     4.25    -417.3    -33.76     19.60    13.880     103007    0    0    0    0    0
2016 10 13  0 44  0    0     3.17    -5.33     4.00    -417.6    -34.76     18.72    13.939     103022    0    0    0    0    0
2016 10 13  0 45  0    0     3.35    -5.12     4.04    -418.3    -35.10     17.69    13.945     103897    0    0    0    0    0
2016 10 13  0 46  0    0     3.80    -4.55     4.67    -418.8    -34.86     17.29    12.393     103712    0    0    0    0    0
2016 10 13  0 47  0    0     4.01    -4.42     4.84    -419.2    -34.17     17.76    11.899     103009    0    0    0    0    0
2016 10 13  0 48  0    0     4.04    -4.38     4.81    -419.0    -33.41     18.18    11.830     102155    0    0    0    0    0
2016 10 13  0 49  0    0     3.02    -4.49     4.13    -425.0    -30.40     18.00    13.104     100093    1    0    0    0    1
2016 10 13  0 50  0    0     1.59    -5.31     4.03    -425.6    -30.34     17.81    13.289      98347    0    0    0    0    1
2016 10 13  0 51  0    0     1.67    -5.48     4.09    -424.0    -30.56     17.87    13.226      96946    0    0    0    0    0
2016 10 13  0 52  0    0     1.86    -5.58     4.14    -423.1    -29.33     18.40    13.287      95524    0    0    0    0    0
2016 10 13  0 53  0    0     2.30    -5.78     4.16    -421.2    -27.63     19.22    13.431      94257    0    0    0    0    0
2016 10 13  0 54  0    0     2.38    -6.05     4.24    -415.6    -25.86     19.22    13.576      93681    0    0    0    0    0
2016 10 13  0 55  0    0     2.77    -6.20     4.35    -411.0    -24.22     19.36    13.751      92857    1    1    1    1    1
2016 10 13  0 56  0    0     3.15    -6.35     4.46    -406.5    -22.57     19.50    13.925      92034    1    1    1    1    1
2016 10 13  0 57  0    0     4.72    -5.57     4.62    -413.8    -23.12     21.21    14.057      87995    0    0    0    0    0
2016 10 13  0 58  0    0     4.81    -5.71     4.57    -415.1    -24.66     21.94    13.764      85096    0    0    0    0    0
2016 10 13  0 59  0    0     5.00    -6.18     4.16    -417.1    -26.30     22.44    13.722      82249    0    0    0    0    0
2016 10 13  1  0  0    0     4.85    -6.84     3.94    -418.6    -26.38     22.54    13.737      79914    0    0    0    0    0
2016 10 13  1  1  0    0     4.10    -7.17     4.23    -421.2    -27.52     19.98    14.403      77719    0    0    0    0    0
2016 10 13  1  2  0    0     3.97    -7.19     4.25    -421.4    -27.69     19.71    14.504      79484    0    0    0    0    0
2016 10 13  1  3  0    0     4.00    -7.10     4.31    -422.0    -29.40     18.80    14.337      81630    0    0    0    0    0
2016 10 13  1  4  0    0     4.16    -6.77     4.49    -424.9    -32.05     16.64    14.237      84701    0    0    0    0    0
2016 10 13  1  5  0    0     4.08    -6.97     4.31    -424.8    -32.88     16.41    14.472      83350    0    0    0    0    0
2016 10 13  1  6  0    0     4.00    -7.06     3.98    -424.5    -32.28     16.73    14.177      80258    0    0    0    0    0
2016 10 13  1  7  0    0     4.05    -7.09     3.79    -424.1    -31.33     17.32    13.579      79607    0    0    0    0    0
2016 10 13  1  8  0    0     4.11    -7.12     3.75    -425.2    -32.02     16.68    13.984      79379    0    0    0    0    0
2016 10 13  1  9  0    0     4.68    -6.59     3.83    -427.2    -33.61     15.96    14.337      80497    0    0    0    0    0
2016 10 13  1 10  0    0     4.87    -6.39     4.76    -428.2    -33.98     15.85    14.352      82190    0    0    0    0    0
2016 10 13  1 11  0    0     5.01    -6.25     4.89    -427.7    -33.66     14.85    14.352      86983    0    0    0    0    0
2016 10 13  1 12  0    0     5.41    -5.49     4.94    -427.0    -35.08     14.62    14.397      92259    0    0    0    0    0
2016 10 13  1 13  0    0     5.48    -5.01     4.85    -426.2    -36.17     14.20    14.411      94339    0    0    0    0    0
2016 10 13  1 14  0    0     5.52    -5.21     4.54    -426.0    -39.10     12.10    14.008      95149    0    0    0    0    0
2016 10 13  1 15  0    0     5.50    -5.28     4.40    -425.9    -40.72     10.97    13.902      95473    0    0    0    0    0
2016 10 13  1 16  0    0     5.44    -5.20     4.59    -425.8    -38.36     12.12    14.255      94400    0    0    0    0    0
2016 10 13  1 17  0    0     5.36    -5.14     4.88    -426.1    -36.93     12.89    14.534      93684    0    0    0    0    0
2016 10 13  1 18  0    0     5.30    -5.08     5.10    -426.4    -37.04     12.11    14.226      91925    0    0    0    0    0
2016 10 13  1 19  0    0     5.14    -5.05     5.30    -427.1    -36.94     11.34    14.092      91045    0    0    0    0    0
2016 10 13  1 20  0    0     5.10    -4.97     5.38    -427.7    -36.98     11.28    14.176      89928    0    0    0    0    0
2016 10 13  1 21  0    0     5.11    -4.89     5.35    -427.7    -37.00     11.28    14.124      89685    0    0    0    0    0
2016 10 13  1 22  0    0     5.11    -5.04     5.33    -427.7    -37.24     11.16    13.988      91453    0    0    0    0    0
2016 10 13  1 23  0    0     5.28    -5.23     5.13    -428.2    -37.19      8.85    13.934      93417    0    0    0    0    0
2016 10 13  1 24  0    0     5.31    -5.29     5.10    -429.2    -37.06      7.80    13.930      93641    0    0    0    0    0
2016 10 13  1 25  0    0     5.13    -5.49     5.08    -428.9    -36.78      7.77    13.546      92833    0    0    0    0    0
2016 10 13  1 26  0    0     5.08    -5.57     4.67    -428.9    -36.79      7.29    14.242      92792    0    0    0    0    0
2016 10 13  1 27  0    0     4.71    -5.57     4.65    -428.0    -37.99      7.38    14.189      93720    0    0    0    0    0
2016 10 13  1 28  0    0     4.48    -5.49     4.86    -427.8    -39.53      7.17    14.256      95881    0    0    0    0    0
2016 10 13  1 29  0    0     4.41    -5.47     5.02    -427.8    -40.63      6.50    14.192      96826    0    0    0    0    0
2016 10 13  1 30  0    0     4.40    -5.64     5.49    -428.6    -42.45      6.02    14.217      97444    0    0    0    0    0
2016 10 13  1 31  0    0     4.08    -5.84     5.53    -429.3    -42.63      5.98    14.120      98667    0    0    0    0    0
2016 10 13  1 32  0    0     4.08    -5.84     5.48    -429.3    -38.32      5.41    14.451      99850    0    0    0    0    0
2016 10 13  1 33  0    0     4.09    -5.84     5.39    -427.4    -38.35      4.70    14.529     100789    0    0    0    0    0
2016 10 13  1 34  0    0     4.06    -5.81     5.27    -426.6    -38.87      4.57    14.821     102490    0    0    0    0    0
2016 10 13  1 35  0    0     3.74    -5.98     5.03    -425.9    -39.35      4.41    15.048     104476    0    0    0    0    0
2016 10 13  1 36  0    0     3.56    -6.11     5.03    -425.3    -39.54      4.23    15.114     106407    0    0    0    0    0
2016 10 13  1 37  0    0     3.51    -6.11     5.12    -425.1    -39.50      4.12    15.083     108815    0    0    0    0    0
2016 10 13  1 38  0    0     3.42    -5.95     4.97    -425.0    -39.32      4.03    15.056     110923    0    0    0    0    0
2016 10 13  1 39  0    0     3.56    -5.74     4.86    -424.9    -38.80      4.15    15.058     111626    0    0    0    0    0
2016 10 13  1 40  0    0     3.97    -5.54     4.87    -424.8    -37.67      4.27    15.060     110603    0    0    0    0    0
2016 10 13  1 41  0    0     4.29    -5.97     4.90    -426.1    -36.44      2.98    14.630     108303    0    0    0    0    0
2016 10 13  1 42  0    0     4.41    -6.54     4.70    -427.2    -36.15      2.43    13.957     107570    0    0    0    0    0
2016 10 13  1 43  0    0     4.43    -6.63     4.63    -427.4    -34.38      4.91    14.553     107562    0    0    0    0    0
2016 10 13  1 44  0    0     4.25    -6.09     4.63    -427.9    -31.93      5.43    15.525     108087    0    0    0    0    0
2016 10 13  1 45  0    0     3.73    -5.37     4.67    -429.7    -30.04      1.54    16.739     108908    0    0    0    0    0
2016 10 13  1 46  0    0     3.87    -4.94     4.58    -430.2    -30.04      0.55    17.824     110027    0    0    0    0    0
2016 10 13  1 47  0    0     4.03    -4.66     4.59    -430.4    -30.18      0.35    18.736     110817    0    0    0    0    0
2016 10 13  1 48  0    0     4.09    -4.28     4.74    -431.2    -30.66     -0.82    19.003     111865    0    0    0    0    0
2016 10 13  1 49  0    0     4.07    -4.26     4.70    -431.4    -29.57     -2.14    19.322     113644    0    0    0    0    0
2016 10 13  1 50  0    0     3.98    -4.28     4.45    -431.9    -29.56     -4.07    19.276     114745    0    0    0    0    0
2016 10 13  1 51  0    0     3.95    -4.38     4.11    -432.1    -29.99     -3.48    17.965     114430    0    0    0    0    0
2016 10 13  1 52  0    0     3.92    -4.45     3.58    -431.9    -30.96     -2.32    19.859     113716    0    0    0    0    0
2016 10 13  1 53  0    0     3.85    -4.44     2.64    -431.9    -30.73     -1.68    19.123     113852    0    0    0    0    0
2016 10 13  1 54  0    0     3.70    -4.41     2.00    -432.0    -30.04     -1.44    19.132     114196    0    0    0    0    0
2016 10 13  1 55  0    0     3.61    -5.39     1.30    -432.7    -27.70     -1.72    18.895     108814    0    0    0    0    0
2016 10 13  1 56  0    0     3.45    -6.64     0.67    -433.0    -24.30     -1.83    17.572      97634    0    0    0    0    0
2016 10 13  1 57  0    0     3.37    -5.92     0.20    -432.4    -23.93     -0.53    17.060      92511    0    1    1    1    1
2016 10 13  1 58  0    0     3.35    -5.31     0.43    -432.3    -23.81      0.05    19.230      87534    0    1    1    1    1
2016 10 13  1 59  0    0     3.35    -4.52     0.91    -432.0    -24.20     -1.11    20.586      79137    0    1    1    1    1
2016 10 13  2  0  0    0     3.26    -4.79     0.55    -432.9    -23.20     -3.39    22.395      66696    0    1    1    1    1
2016 10 13  2  1  0    0     2.87    -5.00     0.00    -434.1    -21.99     -4.36    21.300      66696    0    1    1    1    1
2016 10 13  2  2  0    0     2.97    -4.35     0.59    -434.9    -21.46     -5.41    20.464      65125    0    1    1    0    1
2016 10 13  2  3  0    0     3.35    -3.97     0.94    -435.3    -21.47     -4.94    20.060      62073    0    0    0    0    0
2016 10 13  2  4  0    0     3.43    -3.97     0.90    -435.1    -21.97     -4.37    20.546      59576    0    0    0    0    0
2016 10 13  2  5  0    0     2.80    -3.62     0.39    -434.3    -23.49     -5.15    21.490      57597    0    0    0    0    0
2016 10 13  2  6  0    0     2.29    -3.36    -0.02    -434.0    -24.28     -6.35    21.783      56626    0    0    0    0    0
2016 10 13  2  7  0    0     2.86    -3.83    -0.13    -435.7    -23.06     -5.15    20.236      58189    0    0    0    0    0
2016 10 13  2  8  0    0     3.26    -4.07    -0.34    -436.8    -22.13     -3.59    20.296      66348    0    0    0    0    0
2016 10 13  2  9  0    0     3.15    -4.27    -0.47    -436.6    -22.23     -3.02    20.697      68136    0    0    0    0    0
2016 10 13  2 10  0    0     3.09    -4.32    -0.64    -436.1    -22.96     -3.03    20.744      64447    0    0    0    0    0
2016 10 13  2 11  0    0     3.04    -4.35    -1.17    -435.6    -23.87     -3.14    20.837      59947    0    0    0    0    0
2016 10 13  2 12  0    0     2.90    -4.30    -1.24    -435.2    -24.26     -3.17    20.897      58325    0    0    0    0    0
2016 10 13  2 13  0    0     2.75    -4.35    -1.18    -435.0    -23.65     -3.19    20.990      58168    0    0    0    0    0
2016 10 13  2 14  0    0     2.65    -4.50    -0.84    -435.0    -22.66     -4.64    21.084      57499    0    0    0    0    0
2016 10 13  2 15  0    0     2.60    -4.59    -0.74    -435.5    -18.37     -5.64    21.179      57128    0    0    0    0    0
2016 10 13  2 16  0    0     2.44    -4.83    -0.91    -435.7    -16.51     -5.70    20.903      57091    0    0    0    0    0
2016 10 13  2 17  0    0     2.35    -5.07    -0.93    -435.0    -16.88     -5.73    20.534      56600    0    0    0    0    0
2016 10 13  2 18  0    0     2.02    -4.73    -0.74    -434.5    -17.37     -5.54    20.377      55859    0    0    0    0    0
2016 10 13  2 19  0    0     1.83    -4.46    -0.61    -434.3    -17.44     -7.42    20.057      55505    0    0    0    0    0
2016 10 13  2 20  0    0     1.88    -4.45    -0.44    -434.6    -17.35     -9.10    20.217      55606    0    0    0    0    0
2016 10 13  2 21  0    0     1.87    -4.41    -0.12    -435.0    -18.09     -9.40    20.559      55831    0    0    0    0    0
2016 10 13  2 22  0    0     1.77    -4.34    -0.01    -434.9    -19.01     -9.30    20.594      56412    0    0    0    0    0
2016 10 13  2 23  0    0     1.69    -4.00     0.08    -433.5    -18.84     -9.11    20.605      56721    0    0    0    0    0
2016 10 13  2 24  0    0     1.55    -3.67     0.20    -432.0    -18.24     -9.04    20.656      56712    0    0    0    0    0
2016 10 13  2 25  0    0     1.25    -3.72     0.33    -431.8    -18.20     -8.82    20.804      56576    0    0    0    0    0
2016 10 13  2 26  0    0     1.17    -3.84     0.52    -431.9    -18.44     -8.18    20.914      56207    0    0    0    0    0
2016 10 13  2 27  0    0     1.05    -3.85     0.48    -431.7    -18.69     -6.89    20.903      56047    0    0    0    0    0
2016 10 13  2 28  0    0     1.05    -3.89     0.50    -431.3    -19.47     -6.73    21.010      56653    0    0    0    0    0
2016 10 13  2 29  0    0     1.04    -4.02     0.52    -431.0    -19.71     -6.83    21.447      59049    0    0    0    0    0
2016 10 13  2 30  0    0     1.12    -4.10     0.70    -432.4    -19.66     -6.74    21.184      60672    0    0    0    1    1
2016 10 13  2 31  0    0     1.17    -4.09     0.74    -434.5    -19.51     -7.02    21.328      62887    0    0    0    1    1
2016 10 13  2 32  0    0     1.28    -4.25     0.53    -434.8    -19.63     -7.75    21.607      63841    0    0    0    1    1
2016 10 13  2 33  0    0     1.34    -4.32     0.54    -435.0    -20.22     -8.03    21.760      63903    0    0    0    1    1
2016 10 13  2 34  0    0     1.43    -4.40     0.59    -435.2    -20.10     -8.84    21.821      63635    0    0    0    1    1
2016 10 13  2 35  0    0     1.73    -4.41     0.60    -435.0    -19.46     -9.77    21.901      62955    0    0    0    1    1
2016 10 13  2 36  0    0     2.05    -4.39     0.59    -434.7    -18.56    -10.22    21.873      60511    0    0    0    1    1
2016 10 13  2 37  0    0     2.22    -4.36     0.58    -434.6    -18.26    -10.43    21.718      59072    0    0    0    0    0
2016 10 13  2 38  0    0     2.26    -4.49     0.20    -435.0    -18.40    -11.22    21.526      59126    0    0    0    0    0
2016 10 13  2 39  0    0     2.29    -4.60    -0.01    -435.2    -18.74    -11.52    21.459      59158    0    0    0    0    0
2016 10 13  2 40  0    0     2.31    -4.64    -0.08    -435.1    -18.90    -11.34    21.555      59222    0    0    0    0    0
2016 10 13  2 41  0    0     2.33    -4.71    -0.02    -435.1    -18.69    -11.21    21.698      59259    0    0    0    0    0
2016 10 13  2 42  0    0     2.45    -4.67     0.04    -435.4    -18.59    -11.04    21.962      59162    0    0    0    0    0
2016 10 13  2 43  0    0     2.51    -4.64    -0.02    -435.8    -19.74    -11.16    21.980      59054    0    0    0    0    0
2016 10 13  2 44  0    0     2.43    -4.65    -0.09    -436.2    -20.22    -11.09    21.991      58541    0    0    0    0    0
2016 10 13  2 45  0    0     2.25    -4.70    -0.33    -436.5    -19.36    -10.27    22.007      58382    0    0    0    0    0
2016 10 13  2 46  0    0     2.22    -4.29    -0.39    -436.6    -19.14    -10.12    22.025      59299    0    0    0    0    0
2016 10 13  2 47  0    0     2.42    -4.28     0.09    -436.7    -19.91    -12.31    22.241      60599    0    0    0    0    0
2016 10 13  2 48  0    0     2.46    -4.39     0.49    -436.7    -20.65    -12.84    22.091      60866    0    0    0    0    0
2016 10 13  2 49  0    0     2.12    -4.58     0.32    -436.7    -20.70    -12.74    21.972      60577    0    0    0    0    0
2016 10 13  2 50  0    0     2.04    -4.65     0.23    -436.5    -20.96    -14.75    21.643      59862    0    0    0    0    0
2016 10 13  2 51  0    0     1.68    -4.76     0.45    -435.4    -21.05    -16.48    21.208      59688    0    0    0    0    0
2016 10 13  2 52  0    0     1.51    -4.82     0.56    -434.8    -21.14    -16.23    21.043      59903    0    0    0    0    0
2016 10 13  2 53  0    0     1.65    -4.69     0.44    -434.8    -21.53    -13.80    21.053      61376    0    0    0    0    0
2016 10 13  2 54  0    0     1.74    -4.53     0.23    -434.4    -21.90    -12.58    21.053      63025    0    0    0    0    0
2016 10 13  2 55  0    0     1.73    -4.43     0.19    -434.0    -22.06    -12.95    21.104      63725    0    0    0    0    0
2016 10 13  2 56  0    0     1.72    -4.41     0.25    -434.2    -22.11    -13.39    21.158      63809    0    0    0    0    0
2016 10 13  2 57  0    0     1.72    -4.20     0.60    -434.6    -22.32    -13.88    21.564      63698    0    0    0    0    0
2016 10 13  2 58  0    0     1.73    -3.96     0.71    -435.3    -23.81    -14.76    22.116      63411    0    0    0    0    0
2016 10 13  2 59  0    0     1.74    -3.91     0.69    -435.6    -24.96    -15.23    22.274      62171    0    0    0    0    0
2016 10 13  3  0  0    0     1.80    -4.04     0.74    -435.6    -25.22    -12.69    22.335      61647    0    0    0    0    0
2016 10 13  3  1  0    0     2.10    -3.98     0.73    -436.0    -25.81    -11.69    22.103      63400    0    0    0    0    0
2016 10 13  3  2  0    0     2.24    -3.85     0.57    -436.1    -25.72    -12.13    21.936      64068    0    0    0    0    0
2016 10 13  3  3  0    0     2.25    -3.47     0.52    -435.6    -25.75    -12.26    21.874      64068    0    0    0    0    0
2016 10 13  3  4  0    0     2.09    -3.31     0.06    -433.9    -25.90    -11.92    22.036      64261    0    0    0    0    0
2016 10 13  3  5  0    0     1.60    -3.40    -0.56    -432.2    -26.39    -10.91    22.216      64454    0    0    0    0    0
2016 10 13  3  6  0    0     0.70    -3.53    -0.98    -432.1    -27.73     -8.80    22.220      64432    0    0    0    0    0
2016 10 13  3  7  0    0     0.25    -3.24    -1.25    -432.5    -28.87     -6.55    22.292      64381    0    0    0    0    0
2016 10 13  3  8  0    0     0.25    -2.99    -1.29    -433.8    -28.80     -5.36    22.429      64563    0    0    0    0    0
2016 10 13  3  9  0    0     0.41    -3.01    -0.96    -435.2    -29.31     -7.17    22.324      64760    0    0    0    0    0
2016 10 13  3 10  0    0     0.47    -3.30    -1.06    -435.4    -29.51     -8.49    22.097      69427    0    0    0    0    0
2016 10 13  3 11  0    0     0.57    -3.43    -1.23    -434.7    -28.64     -9.17    21.858      72725    0    0    0    0    0
2016 10 13  3 12  0    0     0.46    -3.42    -0.88    -434.2    -28.08     -9.63    21.768      73331    0    0    0    0    0
2016 10 13  3 13  0    0     0.34    -3.44    -0.45    -433.8    -28.26     -9.59    21.790      73331    0    0    0    0    0
2016 10 13  3 14  0    0     0.39    -3.45    -0.65    -432.4    -28.65     -8.95    21.761      74446    0    0    0    0    0
2016 10 13  3 15  0    0     0.38    -3.42    -1.33    -430.2    -29.08     -7.95    21.699      76636    0    0    0    0    0
2016 10 13  3 16  0    0     0.23    -3.43    -1.47    -430.0    -29.25     -8.66    21.686      76542    0    0    0    0    0
2016 10 13  3 17  0    0    -0.39    -3.37    -1.32    -430.1    -28.11     -9.08    21.353      75230    0    0    0    0    0
2016 10 13  3 18  0    0     0.05    -2.69    -1.43    -431.2    -27.94     -9.77    21.139      75209    0    0    0    0    0
2016 10 13  3 19  0    0     0.72    -2.87    -1.33    -432.6    -27.47     -9.93    20.550      75209    0    0    0    0    0
2016 10 13  3 20  0    0     0.68    -3.31    -2.00    -433.2    -26.97     -9.93    20.151      74405    0    0    0    0    0
2016 10 13  3 21  0    0     0.62    -3.56    -1.41    -433.1    -26.31    -11.21    19.920      73311    0    0    0    0    0
2016 10 13  3 22  0    0     0.53    -3.79    -0.64    -432.2    -25.86    -12.88    19.628      73337    0    0    0    0    0
2016 10 13  3 23  0    0     0.19    -3.99    -0.86    -430.8    -26.77    -12.44    19.648      73552    0    0    0    0    0
2016 10 13  3 24  0    0    -0.90    -3.97    -1.57    -429.7    -28.67    -11.49    19.655      74397    0    0    0    1    1
2016 10 13  3 25  0    0    -1.17    -3.30    -1.63    -429.1    -30.43    -11.50    20.238      74552    0    0    0    1    1
2016 10 13  3 26  0    0    -1.35    -2.85    -1.49    -429.1    -30.81    -11.59    20.309      74558    0    0    0    1    1
2016 10 13  3 27  0    0    -1.32    -2.84    -1.49    -429.3    -30.31    -12.64    20.293      74558    0    0    0    1    1
2016 10 13  3 28  0    0    -0.49    -3.29    -1.98    -429.6    -29.31    -13.10    20.197      74884    0    0    0    1    1
2016 10 13  3 29  0    0     0.17    -4.26    -2.24    -429.8    -29.05    -13.84    19.940      74884    0    0    0    1    1
2016 10 13  3 30  0    0     0.55    -4.88    -1.86    -429.8    -28.97    -14.56    19.673      75047    0    0    0    1    1
2016 10 13  3 31  0    0     0.55    -5.22    -1.29    -429.3    -28.64    -15.27    19.514      78297    0    0    0    1    1
2016 10 13  3 32  0    0     0.52    -5.48    -1.79    -429.6    -29.30    -16.10    19.474      78297    0    0    0    1    1
2016 10 13  3 33  0    0     0.30    -6.24    -1.90    -432.2    -28.83    -15.70    18.786      77756    0    0    0    1    1
2016 10 13  3 34  0    0     0.41    -6.91    -1.73    -432.4    -27.77    -14.73    19.137      76553    0    0    0    1    1
2016 10 13  3 35  0    0     0.60    -6.86    -1.75    -432.1    -26.85    -14.23    19.377      76553    0    0    0    1    1
2016 10 13  3 36  0    0     0.44    -6.70    -2.41    -431.1    -27.16    -13.23    19.583      75097    0    0    0    1    1
2016 10 13  3 37  0    0     0.08    -6.52    -2.31    -430.8    -27.75    -12.96    19.821      68908    0    0    0    1    1
2016 10 13  3 38  0    0     0.57    -6.55    -1.74    -431.4    -28.44    -13.50    20.088      68908    0    0    0    1    1
2016 10 13  3 39  0    0     0.69    -6.36    -1.58    -431.7    -27.36    -13.89    19.910      68790    0    0    0    1    1
2016 10 13  3 40  0    0     0.71    -6.35    -1.54    -431.9    -28.74    -13.58    18.936      68283    0    0    0    1    1
2016 10 13  3 41  0    0     0.52    -6.20    -1.60    -431.7    -31.23    -12.57    18.203      67845    0    0    0    1    1
2016 10 13  3 42  0    0     0.08    -5.71    -1.85    -431.1    -32.10    -11.61    18.199      67857    0    0    0    1    1
2016 10 13  3 43  0    0    -0.25    -5.59    -2.35    -431.0    -32.15    -11.23    18.256      68097    0    0    0    1    1
2016 10 13  3 44  0    0    -0.44    -5.42    -2.72    -431.1    -32.41    -12.31    18.155      69077    0    0    0    1    1
2016 10 13  3 45  0    0    -0.66    -5.11    -2.89    -431.4    -33.05    -12.16    18.198      69611    0    0    0    1    1
2016 10 13  3 46  0    0    -0.87    -4.91    -2.57    -431.7    -34.51    -11.22    18.201      69611    0    0    0    1    1
2016 10 13  3 47  0    0    -1.03    -4.83    -2.68    -431.7    -35.84    -10.59    18.250      69276    0    0    0    1    1
2016 10 13  3 48  0    0    -1.04    -4.82    -2.99    -430.9    -36.03    -10.13    18.257      68272    0    0    0    1    1
2016 10 13  3 49  0    0    -1.04    -4.77    -2.98    -429.5    -35.92    -10.99    18.246      68272    0    0    0    1    1
2016 10 13  3 50  0    0    -1.27    -4.61    -2.63    -428.8    -36.13    -12.13    18.475      68329    0    0    0    1    1
