MIDL 32Re, 2015-03 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2015  3 16 16  0    -7.52     7.59     7.50    -396.4     49.97      8.14    26.316      33552    0    0    0    0    0
2015  3 16 16  1    -7.67     7.27     7.57    -396.3     49.69      8.12    26.111      36414    0    0    0    0    0
2015  3 16 16  2    -8.12     6.44     7.99    -397.2     48.81      8.69    23.658      36943    0    0    0    0    0
2015  3 16 16  3    -8.73     3.98     8.52    -399.4     48.17      9.69    22.145      34667    0    0    0    0    0
2015  3 16 16  4    -8.86     3.18     8.69    -399.8     47.54     10.69    22.986      29054    0    0    0    0    0
2015  3 16 16  5    -8.82     3.33     8.74    -400.2     47.33     11.15    23.364      27238    0    0    0    0    0
2015  3 16 16  6    -8.76     3.39     8.76    -400.3     46.98     11.05    23.458      26960    0    0    0    0    0
2015  3 16 16  7    -8.70     3.47     8.72    -400.5     46.61     10.76    23.719      26634    0    0    0    0    0
2015  3 16 16  8    -8.61     3.57     8.67    -400.6     46.68     10.62    23.789      25688    0    0    0    0    0
2015  3 16 16  9    -8.49     3.45     8.82    -400.8     46.94     10.62    23.491      25015    0    0    0    0    0
2015  3 16 16 10    -8.43     3.32     9.04    -400.3     46.62     10.49    23.060      24827    0    0    0    0    0
2015  3 16 16 11    -8.44     3.39     9.07    -400.5     45.77     10.25    22.716      24818    0    0    0    0    0
2015  3 16 16 12    -8.49     3.49     8.93    -400.1     45.73     10.22    22.323      25109    0    0    0    0    0
2015  3 16 16 13    -8.53     3.57     8.75    -399.7     46.14     10.52    22.024      26396    0    0    0    0    0
2015  3 16 16 14    -8.42     3.80     8.67    -399.4     47.85     11.56    21.594      28240    0    0    0    0    0
2015  3 16 16 15    -8.26     4.26     8.68    -399.8     47.68     11.97    21.363      28425    0    0    0    0    0
2015  3 16 16 16    -8.08     4.55     8.61    -400.4     48.12     12.00    21.373      30006    0    0    0    0    0
2015  3 16 16 17    -7.97     4.79     8.48    -400.5     49.21     11.68    21.399      32471    0    0    0    0    0
2015  3 16 16 18    -7.92     5.19     8.33    -400.4     50.19     11.57    21.488      32455    0    0    0    0    0
2015  3 16 16 19    -7.92     5.22     8.29    -400.2     50.47     11.42    21.780      32185    0    0    0    0    0
2015  3 16 16 20    -8.08     4.59     8.21    -399.8     50.42     11.11    22.138      31633    0    0    0    0    0
2015  3 16 16 21    -8.39     3.98     8.10    -399.2     49.82     10.82    21.813      35825    0    0    0    0    0
2015  3 16 16 22    -8.23     3.52     8.01    -397.7     48.01      8.96    19.490      56782    0    0    0    0    0
2015  3 16 16 23    -7.91     3.02     8.09    -396.2     46.47      7.56    17.611      58179    0    0    0    0    0
2015  3 16 16 24    -7.79     2.93     8.30    -396.7     46.19      8.99    19.296      41407    0    0    0    0    0
2015  3 16 16 25    -7.80     2.87     8.55    -397.6     45.54     11.27    22.331      32576    0    0    0    0    0
2015  3 16 16 26    -7.90     3.74     8.38    -397.3     44.58     10.97    22.645      32213    0    0    0    0    0
2015  3 16 16 27    -8.08     3.56     8.01    -397.1     44.01     10.28    22.238      33525    0    0    0    0    0
2015  3 16 16 28    -8.02     2.35     7.93    -397.0     44.55     10.69    21.273      34713    0    1    1    0    0
2015  3 16 16 29    -8.32     0.85     8.20    -397.0     45.34     11.26    20.075      36886    0    1    1    0    0
2015  3 16 16 30    -8.46    -0.08     8.36    -397.1     46.69     11.61    19.167      39087    0    1    1    0    0
2015  3 16 16 31    -8.05     0.82     8.58    -397.1     47.90     11.20    18.591      41077    0    0    0    0    0
2015  3 16 16 32    -7.67     1.80     8.49    -396.6     48.68     10.17    18.298      43201    0    0    0    0    0
2015  3 16 16 33    -7.61     2.41     8.46    -396.6     48.49     10.58    17.903      43738    0    0    0    0    0
2015  3 16 16 34    -7.72     2.24     8.51    -396.3     47.56     11.29    17.277      42985    0    0    0    0    0
2015  3 16 16 35    -7.82     1.90     8.62    -396.5     45.64     10.69    16.490      42729    0    0    0    0    0
2015  3 16 16 36    -7.87     2.90     8.08    -396.3     44.96      9.74    16.049      42729    0    0    0    0    0
2015  3 16 16 37    -7.96     4.01     6.99    -396.9     44.32      9.65    15.960      39774    0    0    0    0    0
2015  3 16 16 38    -7.78     4.34     6.55    -398.0     44.38     10.99    15.692      39170    0    0    0    0    0
2015  3 16 16 39    -7.38     5.23     6.70    -399.2     45.01     12.41    14.113      38323    0    0    0    0    0
2015  3 16 16 40    -7.45     5.27     6.81    -400.3     44.95     13.72    10.650      35210    0    0    0    0    0
2015  3 16 16 41    -7.77     5.10     7.14    -402.1     44.06     15.02     9.664      36882    0    0    0    0    0
2015  3 16 16 42    -7.97     5.06     7.48    -402.6     43.23     16.29    10.038      39119    0    0    0    0    0
2015  3 16 16 43    -8.02     4.98     7.61    -402.8     43.42     16.95    10.149      39648    0    0    0    0    0
2015  3 16 16 44    -7.95     4.87     7.72    -402.5     43.36     16.91    10.149      38999    0    0    0    0    0
2015  3 16 16 45    -7.82     4.83     7.77    -401.5     42.60     16.43    10.143      37866    0    0    0    0    0
2015  3 16 16 46    -7.76     5.02     7.74    -400.6     41.43     15.61    10.168      36536    0    0    0    0    0
2015  3 16 16 47    -7.85     5.38     7.66    -400.5     40.32     14.74    10.230      35396    0    0    0    0    0
2015  3 16 16 48    -7.86     5.25     7.69    -400.5     39.85     14.68    10.256      35055    0    0    0    0    0
2015  3 16 16 49    -7.79     4.97     7.82    -400.3     39.66     14.76    10.345      35192    0    0    0    0    0
2015  3 16 16 50    -7.84     5.54     7.68    -399.9     38.93     14.48    10.580      35732    0    0    0    0    0
2015  3 16 16 51    -7.92     7.42     7.01    -400.1     37.63     14.69    10.698      36703    0    0    0    0    0
2015  3 16 16 52    -7.92     7.93     6.32    -399.6     37.44     14.78    10.630      37370    0    0    0    0    0
2015  3 16 16 53    -7.90     7.65     6.25    -399.2     37.21     14.72    10.402      37370    0    0    0    0    0
2015  3 16 16 54    -7.87     6.05     7.01    -398.8     36.78     14.47    10.513      38750    0    0    0    0    0
2015  3 16 16 55    -7.82     4.73     7.70    -397.8     35.49     14.40    12.210      49100    0    0    0    0    0
2015  3 16 16 56    -7.48     2.81     8.72    -396.6     33.92     14.43    13.400      55906    0    0    0    0    0
2015  3 16 16 57    -7.12     1.33     9.23    -397.0     34.61     14.39    14.260      57561    0    1    1    1    1
2015  3 16 16 58    -6.78     1.09     9.31    -397.2     34.67     14.25    15.179      57445    0    1    1    2    2
2015  3 16 16 59    -6.56     0.63     9.43    -397.4     35.00     14.37    16.166      57306    0    1    1    2    2
2015  3 16 17  0    -6.61    -0.13     9.13    -397.0     35.12     15.12    17.042      57183    1    1    1    2    2
2015  3 16 17  1    -6.47    -0.61     8.36    -396.0     35.21     15.24    17.866      57067    1    1    1    2    2
2015  3 16 17  2    -6.27    -0.59     7.50    -395.3     35.18     15.13    18.717      56947    1    1    1    2    2
2015  3 16 17  3    -6.11    -0.49     6.76    -395.0     34.06     15.10    19.353      55245    0    1    1    1    1
2015  3 16 17  4    -6.01    -0.31     6.08    -395.5     33.17     15.09    21.145      50719    0    1    1    1    1
2015  3 16 17  5    -5.98    -0.02     5.75    -397.3     34.45     15.06    26.440      44454    0    1    1    2    2
2015  3 16 17  6    -6.15     0.32     5.77    -398.5     36.67     15.16    32.148      38763    0    1    1    2    2
2015  3 16 17  7    -5.93     0.70     5.97    -399.0     37.54     14.94    36.983      33809    0    1    1    1    1
2015  3 16 17  8    -5.83     0.84     6.36    -399.4     38.43     14.76    38.296      31471    0    0    0    0    0
2015  3 16 17  9    -5.85     0.78     6.94    -399.9     38.67     14.43    38.143      31289    0    0    0    0    0
2015  3 16 17 10    -5.97     0.74     7.13    -401.0     38.40     14.11    38.694      30983    0    0    0    0    0
2015  3 16 17 11    -6.10     1.00     7.20    -401.0     37.84     14.02    39.026      30255    0    0    0    0    0
2015  3 16 17 12    -6.45     1.41     7.38    -401.4     38.39     14.49    36.878      27992    0    0    0    0    0
2015  3 16 17 13    -6.86     1.89     7.76    -403.2     39.17     15.67    31.751      24345    0    0    0    0    0
2015  3 16 17 14    -7.14     2.44     7.87    -404.4     38.28     15.76    30.469      23435    0    0    0    0    0
2015  3 16 17 15    -7.20     2.69     7.93    -404.1     37.35     15.19    31.386      23408    0    0    0    0    0
2015  3 16 17 16    -7.14     2.74     7.95    -403.6     36.87     14.85    32.065      25676    0    0    0    0    0
2015  3 16 17 17    -7.05     2.74     7.87    -403.7     37.02     14.74    32.190      29417    0    0    0    0    0
