Final OMNI file

Initial number of points = 1441
Final   number of points = 1438

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2001 08 31 00 00 00 000         4.82        -2.11        -2.15      -389.10       -36.10        13.00         3.91     64854.00
2001 08 31 00 01 00 000         4.60        -2.40        -2.44      -394.50       -42.90        11.80         3.72     60119.00
2001 08 31 00 02 00 000         4.58        -2.52        -2.61      -398.20       -45.40        13.30         3.88     61640.00
2001 08 31 00 03 00 000         4.49        -2.21        -2.96      -395.50       -43.00        12.30         4.02     57778.00
2001 08 31 00 04 00 000         4.45        -2.45        -2.78      -395.40       -41.20         9.60         3.70     59077.00
2001 08 31 00 05 00 000         4.52        -2.35        -2.72      -394.70       -36.00         9.60         3.02     66133.00
2001 08 31 00 06 00 000         4.42        -2.28        -2.96      -396.10       -40.30        13.50         3.61     66298.00
2001 08 31 00 07 00 000         4.59        -2.31        -2.64      -395.40       -40.60        12.00         3.68     75786.00
2001 08 31 00 08 00 000         4.31        -1.89        -3.35      -400.50       -38.40         8.10         3.53     65485.00
2001 08 31 00 09 00 000         4.29        -2.01        -3.21      -396.90       -40.90         9.10         3.75     72284.00
2001 08 31 00 10 00 000         4.57        -1.90        -2.93      -393.30       -33.90        10.60         3.65     64051.00
2001 08 31 00 11 00 000         4.53        -2.04        -3.03      -390.30       -40.10        16.80         3.77     61940.00
2001 08 31 00 12 00 000         4.46        -2.18        -3.04      -394.10       -38.40        10.40         3.78     63179.00
2001 08 31 00 13 00 000         4.51        -2.10        -3.07      -390.50       -37.60         9.60         3.75     61925.00
2001 08 31 00 14 00 000         4.49        -2.32        -3.04      -390.00       -35.50        11.80         3.53     72342.00
2001 08 31 00 15 00 000         4.32        -2.59        -2.98      -394.20       -40.00         8.80         3.73     63798.00
2001 08 31 00 16 00 000         4.61        -2.15        -2.89      -394.20       -38.10         7.70         3.67     59991.00
2001 08 31 00 17 00 000         4.64        -2.09        -2.86      -387.20       -35.20        10.90         3.69     67093.00
2001 08 31 00 18 00 000         4.61        -2.06        -2.89      -388.30       -34.70        10.90         3.51     69642.00
2001 08 31 00 19 00 000         4.66        -2.02        -2.86      -389.90       -39.60         6.80         3.46     66197.00
2001 08 31 00 20 00 000         4.58        -2.10        -2.89      -390.50       -42.60         5.30         3.33     57753.00
2001 08 31 00 21 00 000         4.54        -2.06        -2.93      -389.10       -38.50         4.10         3.27     62878.00
2001 08 31 00 22 00 000         4.50        -2.21        -2.88      -389.50       -40.50         8.90         3.29     62296.00
2001 08 31 00 23 00 000         4.45        -2.19        -2.97      -387.60       -38.00         6.90         3.31     65991.00
2001 08 31 00 24 00 000         4.71        -2.17        -2.51      -384.00       -37.60        12.40         3.42     65770.00
2001 08 31 00 25 00 000         4.57        -2.10        -2.87      -388.80       -40.20         8.20         3.42     56827.00
2001 08 31 00 26 00 000         4.50        -2.06        -2.88      -390.60       -38.20         1.70         3.30     58712.00
2001 08 31 00 27 00 000         4.56        -2.19        -2.32      -379.50       -25.70         4.80         2.99     57369.00
2001 08 31 00 28 00 000         4.45        -1.71        -3.29      -390.40       -35.70         6.70         3.36     61456.00
2001 08 31 00 29 00 000         4.45        -1.69        -3.17      -390.30       -37.50         5.40         3.55     68832.00
2001 08 31 00 30 00 000         4.28        -2.13        -3.10      -386.20       -36.50         4.70         3.96     58105.00
2001 08 31 00 31 00 000         4.39        -2.12        -2.92      -386.00       -38.50         7.40         3.46     67945.00
2001 08 31 00 32 00 000         4.42        -2.14        -2.84      -388.80       -39.80         7.50         3.40     60648.00
2001 08 31 00 33 00 000         4.31        -2.32        -2.87      -393.30       -41.30         6.40         3.60     58352.00
2001 08 31 00 34 00 000         4.32        -2.34        -2.83      -386.30       -39.30         6.80         3.54     63310.00
2001 08 31 00 35 00 000         4.30        -2.37        -2.80      -390.70       -42.40         5.50         3.52     55127.00
2001 08 31 00 36 00 000         4.30        -2.21        -2.85      -386.50       -43.40         4.80         3.47     62934.00
2001 08 31 00 37 00 000         4.22        -2.13        -3.05      -386.10       -37.80         4.70         3.76     57858.00
2001 08 31 00 38 00 000         4.09        -2.25        -3.06      -382.80       -32.90         5.40         3.56     63166.00
2001 08 31 00 39 00 000         4.19        -2.10        -2.92      -384.50       -35.00         5.50         3.60     60895.00
2001 08 31 00 40 00 000         4.22        -2.02        -2.85      -385.10       -35.00         5.90         3.57     62950.00
2001 08 31 00 41 00 000         4.25        -2.24        -2.74      -388.20       -37.50         3.90         3.43     55827.00
2001 08 31 00 42 00 000         4.14        -2.42        -2.69      -386.30       -37.30         1.20         4.03     60644.00
2001 08 31 00 43 00 000         4.01        -2.27        -2.91      -385.40       -37.40         2.40         4.19     56078.00
2001 08 31 00 44 00 000         3.45        -1.42        -4.06      -390.40       -34.80         0.00         3.84     64235.00
2001 08 31 00 45 00 000         3.42        -1.88        -3.64      -390.10       -37.00         4.50         3.75     59244.00
2001 08 31 00 46 00 000         3.56        -2.43        -3.35      -388.00       -39.40        -1.40         4.38     61409.00
2001 08 31 00 47 00 000         3.24        -2.11        -3.74      -387.00       -38.60        -4.80         4.07     62376.00
2001 08 31 00 48 00 000         2.85        -1.80        -4.25      -392.40       -38.50         0.70         4.28     59593.00
2001 08 31 00 49 00 000         2.87        -1.72        -4.25      -393.10       -38.50         1.40         4.31     59233.00
2001 08 31 00 50 00 000         2.80        -2.36        -3.90      -390.60       -43.10        -1.40         4.15     67783.00
2001 08 31 00 51 00 000         2.78        -2.36        -3.99      -391.40       -41.20        -1.40         3.97     65468.00
2001 08 31 00 52 00 000         2.86        -2.32        -4.02      -392.00       -39.80        -1.40         3.84     63667.00
2001 08 31 00 53 00 000         3.19        -1.87        -4.01      -386.40       -35.20        -3.40         4.14     70773.00
2001 08 31 00 54 00 000         2.76        -2.64        -3.86      -385.70       -36.80        -1.50         4.11     68467.00
2001 08 31 00 55 00 000         3.29        -2.59        -3.49      -383.80       -41.00         3.40         4.06     62457.00
2001 08 31 00 56 00 000         3.14        -2.44        -3.73      -389.00       -39.50        -6.10         4.20     61006.00
2001 08 31 00 57 00 000         3.07        -2.53        -3.80      -389.00       -39.50        -6.10         4.20     61045.00
2001 08 31 00 58 00 000         3.14        -2.47        -3.85      -392.00       -39.10        -2.80         4.01     66088.00
2001 08 31 00 59 00 000         3.16        -2.64        -3.73      -396.50       -44.50        -6.30         4.23     63344.00
2001 08 31 01 00 00 000         3.14        -2.95        -3.50      -396.50       -44.50        -6.30         4.23     63344.00
2001 08 31 01 01 00 000         3.06        -3.16        -3.41      -393.10       -47.60        -3.50         4.40     52554.00
2001 08 31 01 02 00 000         3.14        -2.94        -3.51      -394.70       -42.20        -4.20         4.42     56978.00
2001 08 31 01 03 00 000         3.05        -3.02        -3.54      -394.70       -42.20        -4.20         4.42     56978.00
2001 08 31 01 04 00 000         3.26        -3.04        -3.25      -391.50       -44.60        -0.70         4.28     55851.00
2001 08 31 01 05 00 000         3.24        -2.65        -3.64      -389.90       -40.30        -5.50         4.10     61167.00
2001 08 31 01 06 00 000         3.25        -2.62        -3.67      -389.90       -40.30        -5.50         4.10     61167.00
2001 08 31 01 07 00 000         3.24        -2.61        -3.63      -391.80       -40.50        -8.30         4.92     54564.00
2001 08 31 01 08 00 000         3.10        -3.00        -3.38      -395.30       -45.70        -4.20         4.54     53760.00
2001 08 31 01 09 00 000         2.83        -3.53        -3.12      -396.70       -45.40        -5.60         4.56     55843.00
2001 08 31 01 10 00 000         2.98        -3.05        -3.49      -395.90       -45.10        -5.80         4.30     54617.00
2001 08 31 01 11 00 000         2.62        -3.38        -3.57      -396.30       -45.20        -8.40         4.42     54556.00
2001 08 31 01 12 00 000         2.73        -3.50        -3.34      -394.00       -47.10        -2.70         4.43     52202.00
2001 08 31 01 13 00 000         2.68        -3.28        -3.55      -402.10       -48.10        -1.90         4.21     59926.00
2001 08 31 01 14 00 000         4.10        -2.00        -3.04      -387.40       -34.50        -3.80         4.27     61956.00
2001 08 31 01 15 00 000         4.62        -0.66        -2.49      -379.60       -24.50         5.40         3.03     70411.00
2001 08 31 01 16 00 000         4.65        -1.39        -2.72      -386.00       -30.90        15.20         3.38     65384.00
2001 08 31 01 17 00 000         4.66        -1.46        -2.89      -388.20       -28.20        10.30         3.23     58261.00
2001 08 31 01 18 00 000         4.46        -1.53        -2.88      -385.50       -32.90         2.60         3.56     62383.00
2001 08 31 01 19 00 000         4.41        -1.63        -3.03      -389.60       -30.40         4.40         3.60     71968.00
2001 08 31 01 20 00 000         4.22        -1.61        -3.22      -389.30       -31.50         3.50         3.59     66791.00
2001 08 31 01 21 00 000         3.18        -2.71        -2.88      -393.00       -37.00        -3.20         4.02     63698.00
2001 08 31 01 22 00 000         3.85        -1.80        -2.56      -384.70       -39.20        -5.10         4.69     64050.00
2001 08 31 01 23 00 000         3.72        -2.46        -2.46      -385.60       -38.70        -3.40         4.51     71887.00
2001 08 31 01 24 00 000         3.24        -3.08        -2.57      -389.60       -38.30        -6.90         4.50     61253.00
2001 08 31 01 25 00 000         3.44        -2.88        -2.41      -388.10       -39.40        -5.10         4.61     61957.00
2001 08 31 01 26 00 000         3.84        -2.60        -2.27      -388.90       -33.70        -2.20         4.23     61693.00
2001 08 31 01 27 00 000         3.59        -2.52        -2.76      -385.70       -36.90        -8.70         5.00     64277.00
2001 08 31 01 28 00 000         3.49        -2.78        -2.87      -391.80       -35.20        -3.80         4.62     58430.00
2001 08 31 01 29 00 000         3.17        -2.64        -3.30      -391.20       -37.70        -4.10         4.37     65523.00
2001 08 31 01 30 00 000         2.90        -2.50        -3.55      -395.60       -43.00        -9.00         5.10     68272.00
2001 08 31 01 31 00 000         2.60        -2.40        -3.73      -392.20       -41.50       -14.80         5.23     68207.00
2001 08 31 01 32 00 000         2.73        -2.41        -3.85      -395.70       -41.00       -10.60         4.58     66663.00
2001 08 31 01 33 00 000         2.69        -2.18        -3.78      -393.10       -40.50       -12.50         5.12     68662.00
2001 08 31 01 34 00 000         2.55        -2.18        -3.52      -391.30       -43.90       -15.10         5.77     67281.00
2001 08 31 01 35 00 000         1.97        -1.57        -4.31      -393.30       -43.40       -15.90         5.26     65361.00
2001 08 31 01 36 00 000         2.23        -2.17        -3.98      -392.20       -44.00       -15.90         5.90     60683.00
2001 08 31 01 37 00 000         2.24        -2.38        -4.36      -396.00       -45.80       -16.70         5.72     63989.00
2001 08 31 01 38 00 000         2.44        -3.05        -5.21      -414.60       -50.90       -16.80         6.95     77894.00
2001 08 31 01 39 00 000         2.77        -2.93        -5.56      -418.00       -46.10       -20.60         6.78     83456.00
2001 08 31 01 40 00 000         2.93        -3.33        -4.97      -407.60       -48.40       -20.90         7.76     76166.00
2001 08 31 01 41 00 000         3.14        -3.47        -4.59      -411.70       -48.80       -14.50         7.29     77953.00
2001 08 31 01 42 00 000         3.88        -2.50        -4.62      -402.00       -45.80       -17.00         8.02     80243.00
2001 08 31 01 43 00 000         4.62        -2.85        -3.75      -401.20       -45.70       -11.30         7.22     83486.00
2001 08 31 01 44 00 000         4.48        -3.56        -3.48      -404.90       -49.00       -10.00         6.93     77084.00
2001 08 31 01 45 00 000         4.15        -3.91        -3.52      -405.20       -50.90       -10.40         7.20     78298.00
2001 08 31 01 46 00 000         3.71        -3.46        -4.12      -405.80       -52.60       -11.20         7.43     79566.00
2001 08 31 01 47 00 000         3.24        -2.98        -4.78      -409.30       -51.50       -17.20         7.40     80883.00
2001 08 31 01 48 00 000         3.22        -2.62        -5.11      -405.10       -46.20       -15.70         6.57     75879.00
2001 08 31 01 49 00 000         3.11        -3.04        -4.79      -409.60       -50.30       -16.60         6.21     87497.00
2001 08 31 01 50 00 000         3.62        -3.90        -3.34      -405.10       -54.80       -14.20         7.40     81721.00
2001 08 31 01 51 00 000         3.56        -3.34        -4.27      -404.10       -55.20       -10.80         7.59     78052.00
2001 08 31 01 52 00 000         3.37        -2.84        -5.00      -403.50       -51.70       -12.60         6.95     82329.00
2001 08 31 01 53 00 000         3.18        -2.73        -5.21      -403.80       -52.00       -10.50         6.74     77804.00
2001 08 31 01 54 00 000         3.35        -2.54        -5.09      -406.00       -48.30       -15.50         7.14     77952.00
2001 08 31 01 55 00 000         2.98        -2.09        -5.54      -408.30       -47.30       -12.90         7.56     80557.00
