Final OMNI file

Initial number of points = 4321
Final   number of points = 2968

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2019 08 04 00 00 00 000         3.51         0.07        -0.53      -342.60        -4.20       -11.80         6.42     27966.00
2019 08 04 00 01 00 000         3.48         0.13        -0.48      -342.60        -4.20       -11.90         6.42     27818.00
2019 08 04 00 02 00 000         3.55         0.06        -0.42      -343.00        -4.50       -13.70         6.40     25425.00
2019 08 04 00 03 00 000         3.58         0.08        -0.47      -342.70        -4.40       -13.60         6.45     25748.00
2019 08 04 00 04 00 000         3.50         0.06        -0.34      -341.80        -4.10       -13.20         6.62     26935.00
2019 08 04 00 05 00 000         3.52        -0.01        -0.44      -341.90        -4.50       -13.50         6.72     26458.00
2019 08 04 00 06 00 000         3.49         0.07        -0.50      -342.10        -5.20       -14.10         6.89     25674.00
2019 08 04 00 07 00 000         3.48         0.04        -0.53      -341.80        -4.30       -14.20         6.75     27866.00
2019 08 04 00 08 00 000         3.44        -0.01        -0.54      -341.70        -4.00       -14.20         6.69     28752.00
2019 08 04 00 09 00 000         3.42         0.05        -0.56      -342.60        -4.30       -14.30         6.49     27489.00
2019 08 04 00 10 00 000         3.44         0.10        -0.61      -342.60        -4.30       -14.30         6.48     27448.00
2019 08 04 00 11 00 000         3.42         0.11        -0.46      -342.30        -4.20       -14.50         6.71     27448.00
2019 08 04 00 12 00 000         3.42         0.16        -0.39      -342.30        -4.20       -14.50         6.71     27448.00
2019 08 04 00 13 00 000         3.36         0.28        -0.30      -341.70        -3.60       -14.00         6.56     27191.00
2019 08 04 00 14 00 000         3.32         0.31        -0.34      -341.70        -3.60       -14.00         6.56     27191.00
2019 08 04 00 15 00 000         3.32         0.37        -0.33      -341.60        -3.30       -14.50         6.59     27448.00
2019 08 04 00 16 00 000         3.33         0.06        -0.57      -341.60        -3.30       -14.50         6.59     27456.00
2019 08 04 00 17 00 000         3.33         0.00        -0.64      -341.50        -3.90       -15.10         6.60     28489.00
2019 08 04 00 18 00 000         3.38         0.07        -0.66      -341.60        -3.90       -15.20         6.64     28386.00
2019 08 04 00 19 00 000         3.44         0.01        -0.83      -341.90        -3.80       -15.40         6.79     27966.00
2019 08 04 00 20 00 000         3.48         0.07        -0.82      -342.00        -4.00       -15.30         6.78     26999.00
2019 08 04 00 21 00 000         3.44         0.08        -0.85      -342.20        -4.40       -15.10         6.76     25425.00
2019 08 04 00 22 00 000         3.40         0.05        -0.85      -342.10        -3.90       -15.20         6.68     24732.00
2019 08 04 00 23 00 000         3.38         0.14        -0.80      -342.10        -3.70       -15.30         6.64     24443.00
2019 08 04 00 24 00 000         3.35         0.12        -0.83      -342.70        -4.80       -15.30         7.00     25651.00
2019 08 04 00 25 00 000         3.36         0.03        -0.86      -342.70        -4.80       -15.30         7.01     25674.00
2019 08 04 00 26 00 000         3.36         0.09        -0.90      -342.70        -4.20       -16.10         6.78     26923.00
2019 08 04 00 27 00 000         3.36         0.08        -0.93      -342.70        -4.20       -16.10         6.78     26935.00
2019 08 04 00 30 00 000         3.29        -0.04        -1.12      -342.90        -4.90       -16.20         6.87     25425.00
2019 08 04 00 31 00 000         3.25        -0.07        -1.23      -342.90        -4.90       -16.20         6.87     25425.00
2019 08 04 00 32 00 000         3.18        -0.13        -1.45      -342.90        -5.90       -16.90         6.79     24200.00
2019 08 04 00 33 00 000         3.18        -0.01        -1.37      -342.90        -5.90       -16.90         6.79     24200.00
2019 08 04 00 34 00 000         3.13        -0.20        -1.41      -342.80        -6.10       -16.70         6.72     23718.00
2019 08 04 00 35 00 000         3.13        -0.18        -1.40      -343.00        -6.10       -16.90         6.75     23879.00
2019 08 04 00 36 00 000         3.10        -0.28        -1.52      -343.50        -6.30       -17.50         6.87     24443.00
2019 08 04 00 37 00 000         3.07        -0.33        -1.64      -343.10        -6.10       -17.70         6.78     24258.00
2019 08 04 00 38 00 000         2.95        -0.27        -1.63      -343.00        -6.10       -17.70         6.75     24200.00
2019 08 04 00 39 00 000         2.88        -0.27        -1.69      -343.40        -4.90       -17.70         6.59     24440.00
2019 08 04 00 40 00 000         3.04        -0.14        -1.58      -343.40        -4.90       -17.70         6.59     24443.00
2019 08 04 00 41 00 000         3.04        -0.05        -1.66      -342.20        -3.90       -17.10         6.67     24200.00
2019 08 04 00 42 00 000         3.12         0.05        -1.37      -342.20        -3.90       -17.10         6.67     24200.00
