Initial OMNI file

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2015 06 21 15 00 00 000        -1.46        -0.24         0.60      -280.80       -15.10       -17.50        11.95      9758.00
2015 06 21 15 01 00 000        -1.38        -0.23         0.68      -280.20       -15.70       -17.90        12.01      9908.00
2015 06 21 15 02 00 000        -1.42        -0.21         0.48      -279.90       -15.60       -18.30        12.56      9679.00
2015 06 21 15 03 00 000        -1.36        -0.42         0.47      -280.10       -14.80       -18.20        12.12      9695.00
2015 06 21 15 04 00 000        -1.45        -0.21         0.47      -280.50       -14.30       -17.90        11.65      9781.00
2015 06 21 15 05 00 000        -1.48        -0.14         0.46      -281.70       -14.50       -17.40        11.42      9912.00
2015 06 21 15 06 00 000        -1.47        -0.12         0.54      -280.90       -14.40       -17.30        11.86     10354.00
2015 06 21 15 07 00 000        -1.53        -0.20         0.36      -281.20       -14.60       -17.70        11.88     10190.00
2015 06 21 15 08 00 000        -1.57        -0.21         0.47      -281.40       -14.80       -17.90        11.90     10080.00
2015 06 21 15 09 00 000        -1.50         0.05         0.54      -281.30       -14.20       -17.10        12.15     10224.00
2015 06 21 15 10 00 000        -1.48         0.09         0.54      -281.20       -14.60       -17.20        12.12     10497.00
2015 06 21 15 11 00 000        -1.55         0.03         0.48      -281.60       -14.70       -17.30        12.23     10364.00
2015 06 21 15 12 00 000        -1.51         0.12         0.51      -282.00       -14.70       -17.40        12.32     10209.00
2015 06 21 15 13 00 000        -1.47         0.00         0.61      -281.60       -14.90       -17.10        12.25     10052.00
2015 06 21 15 14 00 000        -1.48         0.15         0.54      -281.80       -14.40       -17.40        11.80      9639.00
2015 06 21 15 15 00 000        -1.42        -0.05         0.59      -281.20       -15.00       -17.50        12.50      9364.00
2015 06 21 15 16 00 000        -1.47        -0.04         0.55      -281.00       -14.90       -17.40        12.50      9384.00
2015 06 21 15 17 00 000        -1.40        -0.03         0.43      -281.20       -13.70       -16.80        11.65      9750.00
2015 06 21 15 18 00 000        -1.56         0.01         0.17      -281.90       -14.20       -17.30        11.66      9608.00
2015 06 21 15 19 00 000        -1.54         0.29         0.43      -281.90       -14.20       -17.30        11.66      9605.00
2015 06 21 15 20 00 000        -1.49         0.19         0.50      -281.60       -13.40       -16.40        11.76     10484.00
2015 06 21 15 21 00 000        -1.56         0.26         0.24      -281.40       -13.20       -15.50        11.70     10435.00
2015 06 21 15 22 00 000        -1.51         0.15         0.55     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 15 23 00 000      9999.99      9999.99      9999.99      -281.40       -14.40       -16.10        12.12     10224.00
2015 06 21 15 24 00 000        -1.59         0.35         0.45      -281.40       -14.40       -16.10        12.12     10224.00
2015 06 21 15 25 00 000        -1.44         0.32         0.60      -281.40       -14.40       -16.10        12.12     10219.00
2015 06 21 15 26 00 000        -1.40         0.29         0.63      -282.70       -15.00       -17.20        12.35      9912.00
2015 06 21 15 27 00 000        -1.32         0.50         0.55      -282.50       -14.80       -17.50        12.33      9676.00
2015 06 21 15 28 00 000        -1.32         0.34         0.65      -282.50       -14.80       -17.60        12.33      9605.00
2015 06 21 15 29 00 000        -1.28         0.51         0.55     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 15 30 00 000        -1.26         0.64         0.53     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 15 31 00 000        -1.43         0.51         0.35      -282.00       -14.50       -17.40        12.27      9758.00
2015 06 21 15 32 00 000        -1.26         0.72         0.59      -282.10       -14.80       -17.50        12.22      9716.00
2015 06 21 15 33 00 000        -1.28         0.45         0.75      -282.30       -15.50       -17.90        12.10      9607.00
2015 06 21 15 34 00 000        -1.33         0.49         0.52      -282.30       -14.60       -17.30        12.54     10068.00
2015 06 21 15 35 00 000        -1.27         0.51         0.63      -282.10       -14.90       -17.50        12.68      9822.00
2015 06 21 15 36 00 000        -1.38         0.11         0.46      -281.70       -14.60       -17.60        12.47      9758.00
2015 06 21 15 37 00 000        -1.54         0.14         0.40      -281.40       -15.10       -17.80        12.18      9822.00
2015 06 21 15 38 00 000        -1.61         0.02         0.30      -281.50       -15.90       -17.90        12.16     10136.00
2015 06 21 15 39 00 000        -1.57        -0.13         0.35      -281.30       -15.20       -17.60        12.29     10542.00
2015 06 21 15 40 00 000        -1.45        -0.16         0.66     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 15 41 00 000        -1.32         1.07         0.43      -282.50       -16.30       -18.00        13.14      9605.00
2015 06 21 15 42 00 000        -1.40         0.91         0.51      -282.50       -16.30       -18.00        13.14      9605.00
2015 06 21 15 43 00 000        -1.51         0.89         0.58      -282.80       -16.10       -17.70        13.47      9622.00
2015 06 21 15 44 00 000        -1.58         1.08         0.61      -283.10       -16.00       -17.80        13.85      9820.00
2015 06 21 15 45 00 000        -1.56         1.14         0.51      -283.10       -16.00       -17.90        14.01      9944.00
2015 06 21 15 46 00 000        -1.43         1.00         0.60      -282.50       -16.10       -17.80        13.81     10224.00
2015 06 21 15 47 00 000        -1.50         0.66         0.50      -281.90       -15.80       -17.70        13.85     10090.00
2015 06 21 15 48 00 000        -1.47         0.43         0.62      -282.20       -15.00       -18.10        13.26      9954.00
2015 06 21 15 49 00 000        -1.53        -0.19         0.24      -283.30       -12.80       -17.00        13.78     10787.00
2015 06 21 15 50 00 000        -1.42        -0.95        -0.09      -283.70       -12.00       -16.60        14.16     11042.00
2015 06 21 15 51 00 000        -1.80        -0.07         0.36      -283.60       -12.10       -17.20        14.25     10702.00
2015 06 21 15 52 00 000        -1.85        -0.13         0.30     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 15 53 00 000        -1.80        -0.09         0.24     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 15 54 00 000        -1.76        -0.01         0.30      -281.90       -15.50       -18.50        14.03     11522.00
2015 06 21 15 55 00 000        -1.56         0.59         0.60      -281.90       -15.60       -18.60        14.04     11473.00
2015 06 21 15 56 00 000        -1.50         0.67         0.67      -282.40       -16.60       -19.40        14.27     10697.00
2015 06 21 15 57 00 000        -1.53         0.65         0.61      -282.50       -17.00       -19.30        14.40     10688.00
2015 06 21 15 58 00 000        -1.42         0.47         0.75      -282.50       -17.00       -19.30        14.41     10702.00
2015 06 21 15 59 00 000        -1.55         0.22         0.95     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 00 00 000        -1.62         0.26         0.83     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 01 00 000        -1.71         0.38         0.53      -282.60       -16.40       -18.40        14.89     11026.00
2015 06 21 16 02 00 000        -1.63         0.74         0.26      -282.60       -16.40       -18.40        14.89     11026.00
2015 06 21 16 03 00 000        -1.59         0.80         0.11     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 04 00 000        -1.54         0.79         0.25      -282.80       -17.70       -18.90        14.42     10542.00
2015 06 21 16 05 00 000        -1.47         0.79         0.46      -282.80       -17.70       -18.90        14.42     10542.00
2015 06 21 16 06 00 000        -1.60         0.66         0.38      -282.80       -17.70       -18.90        14.42     10542.00
2015 06 21 16 07 00 000        -1.69         0.48         0.47     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 08 00 000      9999.99      9999.99      9999.99     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 09 00 000        -1.54         0.91         0.09     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 10 00 000        -1.56         0.91         0.12      -282.50       -18.30       -18.10        14.53     10382.00
2015 06 21 16 11 00 000        -1.60         0.86         0.25      -282.50       -18.30       -18.10        14.53     10382.00
2015 06 21 16 12 00 000        -1.63         0.72         0.39      -282.60       -18.10       -18.20        14.55     10418.00
2015 06 21 16 13 00 000        -1.71         0.68         0.26      -282.90       -17.60       -18.40        14.60     10542.00
2015 06 21 16 14 00 000        -1.72         0.62         0.27      -282.90       -17.60       -18.40        14.60     10542.00
2015 06 21 16 15 00 000        -1.69         0.66         0.31      -283.00       -17.50       -18.80        14.49     10542.00
2015 06 21 16 16 00 000        -1.66         0.72         0.33      -283.00       -17.50       -18.80        14.49     10542.00
2015 06 21 16 17 00 000        -1.67         0.74         0.29      -283.00       -17.50       -18.80        14.49     10542.00
2015 06 21 16 18 00 000        -1.67         0.83         0.26      -283.00       -17.80       -18.80        14.60     10542.00
2015 06 21 16 19 00 000        -1.64         0.81         0.27      -283.00       -17.80       -18.80        14.60     10542.00
2015 06 21 16 20 00 000        -1.59         0.83         0.20      -283.00       -17.80       -18.80        14.60     10542.00
2015 06 21 16 21 00 000        -1.55         0.87         0.09      -283.10       -18.50       -18.20        14.76     10863.00
2015 06 21 16 22 00 000        -1.54         0.90         0.14      -283.10       -18.50       -18.20        14.76     10863.00
2015 06 21 16 23 00 000        -1.66         0.73         0.17     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 24 00 000        -1.59         0.92         0.17      -283.00       -18.30       -19.30        16.07      9912.00
2015 06 21 16 25 00 000        -1.68         0.81         0.23      -283.00       -18.30       -19.30        16.07      9912.00
2015 06 21 16 26 00 000        -1.61         0.89         0.26      -283.60       -18.10       -19.10        15.42     10542.00
2015 06 21 16 27 00 000        -1.54         0.94         0.39      -283.60       -18.10       -19.10        15.42     10542.00
2015 06 21 16 28 00 000        -1.50         0.90         0.50      -283.60       -18.10       -19.10        15.42     10542.00
2015 06 21 16 29 00 000        -1.48         0.94         0.49      -284.00       -19.20       -18.80        15.51     10702.00
2015 06 21 16 30 00 000        -1.46         0.97         0.26      -284.00       -19.20       -18.80        15.51     10702.00
2015 06 21 16 31 00 000        -1.29         1.01         0.18     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 32 00 000        -1.50         0.91         0.13      -284.50       -18.70       -18.10        15.82     11026.00
2015 06 21 16 33 00 000        -1.44         0.84         0.12      -284.50       -18.70       -18.10        15.82     11026.00
2015 06 21 16 34 00 000        -1.52         0.74         0.27      -284.30       -18.40       -17.70        15.64     11190.00
2015 06 21 16 35 00 000        -1.45         0.80        -0.12      -284.30       -18.40       -17.70        15.64     11190.00
2015 06 21 16 36 00 000        -1.59         0.62        -0.01      -284.30       -18.40       -17.70        15.64     11190.00
2015 06 21 16 37 00 000        -1.52         0.70        -0.33     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 38 00 000        -1.45         0.80         0.02     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 39 00 000        -1.55         0.62         0.21     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 40 00 000      9999.99      9999.99      9999.99     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 41 00 000        -1.24         1.06         0.05     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 16 42 00 000        -1.24         1.07        -0.30      -285.00       -19.80       -17.70        15.70     11355.00
2015 06 21 16 43 00 000        -1.20         1.16        -0.13      -285.00       -19.80       -17.70        15.70     11355.00
2015 06 21 16 44 00 000        -1.09         1.21         0.21      -313.90       -43.30       -32.60        30.72     32243.00
2015 06 21 16 45 00 000        -2.31         2.00         0.89      -321.50       -49.40       -36.40        34.55     37485.00
2015 06 21 16 46 00 000        -2.38         2.18         0.46      -298.00       -30.40       -24.20        21.86     19676.00
2015 06 21 16 47 00 000        -2.50         2.14         0.86      -324.30       -53.80       -38.60        33.06     35452.00
2015 06 21 16 48 00 000        -2.31         1.75         0.72      -313.90       -41.70       -34.00        28.20     29827.00
2015 06 21 16 49 00 000        -2.50         2.21         1.08      -314.70       -42.60       -36.30        31.62     31230.00
2015 06 21 16 50 00 000        -2.53         2.05         1.05      -321.30       -52.40       -38.20        36.10     36411.00
2015 06 21 16 51 00 000        -2.73         1.57         0.83      -316.10       -45.90       -36.60        33.08     32798.00
2015 06 21 16 52 00 000        -2.85         2.86         0.62      -315.40       -46.20       -35.50        32.13     30227.00
2015 06 21 16 53 00 000        -1.25         1.29         0.39      -321.50       -51.80       -39.60        35.15     34462.00
2015 06 21 16 54 00 000        -1.58         1.54         0.85      -287.40       -22.80       -19.30        17.28     11689.00
2015 06 21 16 55 00 000        -1.15         1.08         0.80      -286.70       -22.30       -18.90        17.07     11857.00
2015 06 21 16 56 00 000        -1.05         1.03         0.86      -286.70       -22.40       -18.70        17.06     11858.00
2015 06 21 16 57 00 000        -1.08         1.07         0.79      -286.50       -23.00       -17.20        16.98     11858.00
2015 06 21 16 58 00 000        -3.02         3.48         0.35      -286.50       -23.00       -17.20        16.98     11858.00
2015 06 21 16 59 00 000        -2.86         3.57         0.30     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 17 00 00 000      9999.99      9999.99      9999.99     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 17 01 00 000        -3.19         3.84         0.84      -334.80       -61.50       -46.50        43.28     32845.00
2015 06 21 17 02 00 000        -2.49         3.84         0.24      -334.80       -61.50       -46.50        43.28     32864.00
2015 06 21 17 03 00 000        -2.04         4.26         0.00      -334.50       -64.40       -44.10        44.37     40575.00
2015 06 21 17 04 00 000        -2.02         4.39        -0.37      -334.00       -63.30       -43.90        46.44     40584.00
2015 06 21 17 05 00 000        -3.13         4.15         1.10      -333.60       -62.20       -43.80        48.46     40584.00
2015 06 21 17 06 00 000        -1.74         1.84         1.27      -335.40       -61.10       -41.30        50.45     59223.00
2015 06 21 17 07 00 000        -1.15         1.86        -0.83      -335.90       -60.80       -40.60        51.03     64692.00
2015 06 21 17 08 00 000        -1.59         1.30        -0.74      -338.50       -62.40       -38.80        47.72     45826.00
2015 06 21 17 09 00 000        -3.42         2.25         5.06      -339.50       -63.60       -36.70        43.65     42227.00
2015 06 21 17 10 00 000        -3.62         2.34         3.68      -339.90       -64.70       -33.80        38.15     45090.00
2015 06 21 17 11 00 000        -3.23         1.97         3.29      -339.80       -61.00       -34.60        41.18     38729.00
2015 06 21 17 12 00 000        -3.31         1.56         3.32      -339.80       -61.00       -34.60        41.18     38725.00
2015 06 21 17 13 00 000        -2.04        -0.14         1.99      -339.30       -53.80       -38.00        41.89     48112.00
2015 06 21 17 14 00 000        -1.49        -0.13         2.85      -339.30       -53.80       -38.00        41.89     48112.00
2015 06 21 17 15 00 000        -1.70         0.25         2.55      -340.30       -54.10       -39.70        42.24     49901.00
2015 06 21 17 16 00 000        -1.10        -1.65         1.63      -340.90       -54.30       -40.70        42.43     50880.00
2015 06 21 17 17 00 000        -1.22        -1.18         1.18      -339.60       -55.60       -38.60        43.72     48454.00
2015 06 21 17 18 00 000        -0.01        -2.49        -0.13      -342.10       -54.70       -35.60        41.28     52160.00
2015 06 21 17 19 00 000         0.26        -1.71        -0.87      -344.10       -54.00       -33.20        39.29     55178.00
2015 06 21 17 20 00 000      9999.99      9999.99      9999.99     99999.90     99999.90     99999.90       999.99  10000000.00
2015 06 21 17 21 00 000        -2.12        -0.43         2.47     99999.90     99999.90     99999.90       999.99  10000000.00
