MIDL 32Re, 2012-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2012  4 23  4 54    -0.76    -5.40   -13.43    -389.2     -6.42    -11.15    18.019      58350    0    0    0    0    0
2012  4 23  4 55    -0.35    -4.44   -11.77    -389.3     -7.71     -9.89    20.391      72033    0    0    0    0    0
2012  4 23  4 56    -0.02    -1.12   -10.10    -389.6     -7.03     -8.63    23.638      91137    0    0    0    0    0
2012  4 23  4 57     0.08     1.43    -9.25    -389.7     -4.06     -7.36    24.740     105859    0    0    0    0    0
2012  4 23  4 58     0.33     1.90    -9.27    -389.5     -3.18     -6.17    24.461     110166    0    0    0    0    0
2012  4 23  4 59     0.96     0.13    -9.49    -390.3     -4.86     -6.23    23.466     107637    0    0    0    0    0
2012  4 23  5  0     1.15    -1.95    -9.52    -391.1     -4.27     -6.93    23.050     104820    0    0    0    0    0
2012  4 23  5  1     0.77    -2.13    -9.53    -390.2     -3.19     -5.86    23.358     104231    0    0    0    0    1
2012  4 23  5  2     0.51    -1.90    -9.53    -388.9     -1.06     -5.14    23.782     104003    0    0    0    0    2
2012  4 23  5  3     0.41    -0.79    -9.43    -388.1      0.70     -5.88    24.031     103757    0    0    0    0    2
2012  4 23  5  4     0.26     0.90    -9.31    -387.7      2.08     -8.46    24.028     103328    0    0    0    0    1
2012  4 23  5  5     0.16     2.25    -9.47    -387.0      3.84    -11.05    23.980     102406    0    0    0    0    0
2012  4 23  5  6     0.50     4.01    -9.91    -386.3      2.97    -11.80    23.843     101187    0    0    0    0    0
2012  4 23  5  7     0.40     2.34   -10.59    -385.8      1.71    -11.64    23.599     101187    0    0    0    0    0
2012  4 23  5  8    -0.28     0.78   -10.66    -386.4     -1.95     -9.95    22.003     100691    0    0    0    0    0
2012  4 23  5  9    -1.44    -3.12   -11.09    -386.5     -3.24     -5.76    19.340      96697    0    0    0    0    0
2012  4 23  5 10    -1.52    -4.64   -11.64    -386.9     -7.84     -1.28    16.769      84901    0    0    0    0    0
2012  4 23  5 11    -1.35    -6.59   -11.50    -387.1    -10.42      0.38    15.058      71881    0    0    0    0    0
2012  4 23  5 12    -1.40    -9.48   -11.44    -386.5    -12.77      1.51    14.243      71881    0    0    0    0    0
2012  4 23  5 13    -1.38   -10.07   -11.21    -385.8    -14.12      1.68    13.601      70992    0    0    0    0    0
2012  4 23  5 14    -1.40   -11.15   -11.27    -385.5    -14.53      3.56    13.489      62051    0    0    0    0    0
2012  4 23  5 15    -1.47   -10.82   -11.12    -385.0    -15.44      4.34    13.394      52043    0    0    0    0    0
2012  4 23  5 16    -1.57   -10.69   -11.20    -383.7    -16.85      5.67    13.430      52043    0    0    0    0    0
2012  4 23  5 17    -1.52   -10.49   -11.21    -384.9    -18.01      2.13    14.257      54778    0    0    0    0    0
2012  4 23  5 18    -1.79   -10.29   -11.21    -385.0    -17.58      2.07    14.341      60761    0    0    0    0    0
2012  4 23  5 19    -1.95   -10.35   -11.48    -384.9     -9.20      2.51    14.339      63692    0    0    0    0    0
2012  4 23  5 20    -2.38   -10.22   -11.71    -385.3     -9.73      2.54    14.305      63703    0    0    0    0    0
2012  4 23  5 21    -2.42   -10.04   -11.78    -385.3    -10.22     -0.05    14.256      61212    0    0    0    0    0
2012  4 23  5 22    -2.59   -10.34   -11.02    -384.9    -11.86      2.33    13.986      61212    0    0    0    0    0
2012  4 23  5 23    -2.84   -10.36   -10.94    -385.7    -13.22      4.70    14.066      61488    0    0    0    0    0
2012  4 23  5 24    -3.08    -9.43   -11.06    -386.6    -11.82      2.76    14.590      65270    0    0    0    0    0
2012  4 23  5 25    -3.09    -9.28   -10.03    -388.2     -4.86     -5.72    14.736      69933    0    0    0    0    0
2012  4 23  5 26    -3.15    -9.93    -7.02    -388.8     -6.77     -6.41    14.264      78382    0    0    0    0    0
2012  4 23  5 27    -2.87   -10.01    -5.33    -388.7     -6.99     -6.56    13.864      87038    0    0    0    0    0
2012  4 23  5 28    -2.75    -8.58    -5.33    -388.6     -3.96     -8.49    15.457     107868    0    0    0    0    0
