Initial OMNI file

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2017 09 06 21 17 00 000        -2.21        -1.62         0.12     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 18 00 000        -2.26        -1.48         0.15      -420.90        -2.20        18.50         1.84     21156.00
2017 09 06 21 19 00 000        -1.90        -1.73         0.19      -420.90        -2.20        18.50         1.84     21156.00
2017 09 06 21 20 00 000        -0.97        -2.37        -0.49      -416.00       -14.80        21.10         2.56     22071.00
2017 09 06 21 21 00 000        -1.22        -2.27        -0.25      -416.00       -14.80        21.10         2.56     22071.00
2017 09 06 21 22 00 000        -1.16        -2.23        -0.70      -413.60       -13.20        13.50         2.49     21058.00
2017 09 06 21 23 00 000        -1.30        -2.30        -0.01      -413.30       -13.00        12.60         2.48     20931.00
2017 09 06 21 24 00 000      9999.99      9999.99      9999.99     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 25 00 000        -1.17        -2.26         0.19     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 26 00 000        -1.17        -2.26         0.19     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 27 00 000        -1.27        -2.18        -0.12      -416.10       -14.30        21.90         2.54     22303.00
2017 09 06 21 28 00 000        -1.27        -2.18        -0.12      -416.10       -14.30        21.90         2.54     22303.00
2017 09 06 21 29 00 000      9999.99      9999.99      9999.99      -416.10       -14.30        21.90         2.54     22303.00
2017 09 06 21 30 00 000      9999.99      9999.99      9999.99     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 31 00 000        -1.31        -2.20        -0.04     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 32 00 000        -1.33        -2.17        -0.05     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 33 00 000        -1.36        -2.16        -0.03     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 34 00 000        -1.00        -2.32        -0.55     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 35 00 000        -1.17        -2.31        -0.59     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 36 00 000        -0.77        -2.53        -0.51     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 37 00 000        -1.03        -2.47        -0.27      -409.30       -15.10        23.10         2.32     19169.00
2017 09 06 21 38 00 000        -1.43        -2.37         0.45      -409.30       -15.10        23.10         2.32     19169.00
2017 09 06 21 39 00 000        -1.50        -2.33         0.67      -418.80       -12.60        25.10         2.31     17076.00
2017 09 06 21 40 00 000        -0.96        -2.50         0.86      -418.80       -12.60        25.10         2.31     17076.00
2017 09 06 21 41 00 000        -1.10        -2.48         0.92      -417.20       -14.10        23.90         2.36     19350.00
2017 09 06 21 42 00 000        -1.23        -2.46         0.78      -414.10       -15.70        25.20         2.43     20873.00
2017 09 06 21 43 00 000        -1.37        -2.48         0.83      -414.70       -14.40        27.70         2.37     17852.00
2017 09 06 21 44 00 000        -1.36        -2.50         0.72      -413.40       -14.60        28.10         2.47     17533.00
2017 09 06 21 45 00 000        -1.45        -2.41         0.55      -416.70       -12.30        25.80         2.44     19033.00
2017 09 06 21 46 00 000        -1.45        -2.48         0.65      -413.00       -13.40        23.50         2.33     18217.00
2017 09 06 21 47 00 000        -1.50        -2.20         0.79      -414.30       -13.10        23.90         2.40     18097.00
2017 09 06 21 48 00 000        -1.55        -2.17         0.80     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 49 00 000        -1.55        -2.19         0.78      -416.20       -12.30        27.00         2.41     18528.00
2017 09 06 21 50 00 000        -1.46        -2.26         0.76      -416.20       -12.30        27.00         2.41     18528.00
2017 09 06 21 51 00 000        -1.55        -2.16         0.84      -416.20       -12.30        27.00         2.41     18528.00
2017 09 06 21 52 00 000        -1.68        -2.09         0.84     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 53 00 000        -1.77        -1.98         0.86     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 54 00 000        -1.93        -1.79         0.91     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 55 00 000        -1.94        -1.79         0.90      -421.40        -7.40        21.20         2.33     20040.00
2017 09 06 21 56 00 000        -1.96        -1.90         0.58      -421.40        -7.40        21.20         2.33     20040.00
2017 09 06 21 57 00 000        -1.94        -1.92         0.52      -421.40        -7.40        21.20         2.33     20040.00
2017 09 06 21 58 00 000        -2.08        -1.85         0.14     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 21 59 00 000        -1.95        -1.98        -0.09     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 00 00 000        -1.88        -2.10         0.09     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 01 00 000        -1.76        -2.14        -0.10     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 02 00 000        -1.28        -2.49         0.00      -411.40       -16.30        16.80         2.29     17691.00
2017 09 06 22 03 00 000        -1.11        -2.59         0.18      -411.40       -16.30        16.80         2.29     17691.00
2017 09 06 22 04 00 000        -1.20        -2.54         0.42     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 05 00 000        -1.27        -2.50         0.48      -411.80       -14.10        21.40         2.28     18528.00
2017 09 06 22 06 00 000        -1.11        -2.52         0.63      -411.80       -14.10        21.40         2.28     18528.00
2017 09 06 22 07 00 000        -0.94        -2.56         0.83      -411.80       -14.10        21.40         2.28     18528.00
2017 09 06 22 08 00 000        -0.70        -2.58         0.91     99999.90     99999.90     99999.90       999.99  10000000.00
2017 09 06 22 09 00 000        -0.70        -2.60         0.86      -406.50       -15.20        27.80         2.54     23959.00
