Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2010 04 04 22 02 16 873       2.86       4.62      -3.40    -495.96       9.03     -37.48       3.17    121488.52
2010 04 04 22 03 11 238       3.15       4.82      -3.07    -497.01      12.60     -38.18       2.96    107277.36
2010 04 04 22 04 26 389       3.74       3.95      -3.52    -494.19      13.07     -37.38       2.92     97655.77
2010 04 04 22 06 00 703       4.17       3.73      -2.88    -487.91       7.55     -34.88       2.94    101384.03
2010 04 04 22 06 51 298       3.83       4.09      -2.65    -489.61       4.22     -38.39       2.93    101092.34
2010 04 04 22 06 59 687       1.90       4.19      -4.52    -499.19       4.68     -48.69       3.11    100822.90
2010 04 04 22 07 27 520       1.99       3.53      -4.98    -505.34       4.80     -55.15       3.26    100388.19
2010 04 04 22 08 52 567       3.32       4.03      -3.83    -500.54       5.40     -49.85       3.24    100509.26
2010 04 04 22 10 19 993       1.68       4.33      -4.41    -506.81       5.85     -52.06       3.58    114896.73
2010 04 04 22 11 35 677       2.00       3.87      -4.71    -503.77      11.20     -47.16       3.27    100934.79
2010 04 04 22 12 40 729       2.89       3.48      -4.68    -502.80       0.47     -51.57       3.37    102235.36
2010 04 04 22 14 33  42       3.49       3.88      -3.84    -492.96       1.01     -45.36       3.16    101916.98
2010 04 04 22 15 32 489       3.58       3.12      -4.58    -493.06       5.40     -36.64       3.02    111575.85
2010 04 04 22 16 23 117       2.78       1.54      -5.69    -494.79     -14.00     -43.10       3.21    108410.74
2010 04 04 22 16 48 529       2.34       2.22      -4.94    -501.31     -22.86     -48.73       3.04    102811.17
2010 04 04 22 17 39 978       1.68       4.93      -4.10    -502.94     -15.01     -50.72       2.97     96608.17
2010 04 04 22 18 47 114       2.43       4.13      -4.80    -501.57      -1.92     -51.72       3.03     89981.78
2010 04 04 22 19 36 747       2.02       4.86      -4.22    -503.56      10.27     -48.37       2.96     93069.99
2010 04 04 22 20 17 830       1.34       4.45      -4.85    -507.23      10.41     -48.85       3.00     99078.33
2010 04 04 22 21 11 306       1.26       5.01      -4.15    -508.51       7.33     -52.09       3.08     98719.20
