Year Month Day Hour Min Sec GeomagLat GeomagLon B_NorthGeomag B_EastGeomag B_DownGeomag
[year] [month] [day] [hour] [min] [s] [deg] [deg] [nT] [nT] [nT]
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.76633e+01 -1.19919e+02 -7.71242e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.12333e+01 -1.03429e+02 -7.03342e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.85933e+01 -9.99592e+01 -6.54042e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.03363e+02 -8.67492e+01 -6.49142e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.74233e+01 -8.05292e+01 -8.05242e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.76433e+01 -8.13792e+01 -1.06844e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  6.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.46233e+01 -8.89392e+01 -1.26754e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  7.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.36433e+01 -9.29292e+01 -1.33014e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  8.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.77331e+00 -9.17292e+01 -1.35424e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  9.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.13733e+01 -8.95092e+01 -1.32084e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.00000e+01  0.00000e+00  0.00000e+00  0.00000e+00  3.25933e+01 -8.16392e+01 -1.31984e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.10000e+01  0.00000e+00  0.00000e+00  0.00000e+00  3.25633e+01 -7.31492e+01 -1.36574e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.20000e+01  0.00000e+00  0.00000e+00  0.00000e+00  3.61433e+01 -6.39792e+01 -1.33004e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.30000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.11633e+01 -5.63792e+01 -1.25934e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.40000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.59933e+01 -4.84192e+01 -1.15304e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.50000e+01  0.00000e+00  0.00000e+00  0.00000e+00  7.25533e+01 -4.54492e+01 -1.07494e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.60000e+01  0.00000e+00  0.00000e+00  0.00000e+00  8.15933e+01 -4.58292e+01 -1.04884e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.70000e+01  0.00000e+00  0.00000e+00  0.00000e+00  8.13733e+01 -4.99392e+01 -1.07924e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.80000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.48733e+01 -5.21592e+01 -1.17664e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.90000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.36133e+01 -5.26992e+01 -1.21874e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.00000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.16433e+01 -4.81992e+01 -1.16554e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.10000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.89233e+01 -3.93792e+01 -1.18864e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.20000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.90033e+01 -3.81492e+01 -1.22484e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.30000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.48933e+01 -3.76592e+01 -1.19904e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.40000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.84333e+01 -3.50792e+01 -1.19214e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.50000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.78833e+01 -3.06492e+01 -1.15004e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.60000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.74933e+01 -2.75292e+01 -1.15864e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.70000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.85433e+01 -2.38792e+01 -1.20254e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.80000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.20033e+01 -2.67792e+01 -1.22774e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.90000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.82233e+01 -3.56792e+01 -1.22524e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.00000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.64833e+01 -4.29292e+01 -1.19424e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.10000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.66633e+01 -4.43592e+01 -1.16314e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.20000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.65533e+01 -4.33292e+01 -1.11754e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.30000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.79233e+01 -3.90292e+01 -1.05724e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.40000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.71133e+01 -3.76292e+01 -1.04014e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.50000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.39933e+01 -4.08092e+01 -1.06774e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.60000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.33333e+01 -4.64792e+01 -1.08204e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.70000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.64533e+01 -4.85392e+01 -1.06704e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.80000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.57133e+01 -4.66692e+01 -1.03104e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.90000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.85633e+01 -4.24292e+01 -9.71542e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.00000e+01  0.00000e+00  0.00000e+00  0.00000e+00  7.35933e+01 -4.13892e+01 -9.45442e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.10000e+01  0.00000e+00  0.00000e+00  0.00000e+00  7.45533e+01 -4.45092e+01 -9.49042e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.20000e+01  0.00000e+00  0.00000e+00  0.00000e+00  7.34233e+01 -4.89492e+01 -9.83642e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.30000e+01  0.00000e+00  0.00000e+00  0.00000e+00  7.11533e+01 -5.07792e+01 -1.04994e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.40000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.94633e+01 -5.05892e+01 -1.11574e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.50000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.72733e+01 -4.89792e+01 -1.16464e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.60000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.47933e+01 -4.90192e+01 -1.17554e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.70000e+01  0.00000e+00  0.00000e+00  0.00000e+00  6.25833e+01 -4.98992e+01 -1.15604e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.80000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.97733e+01 -5.03092e+01 -1.13664e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.90000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.56533e+01 -4.98892e+01 -1.13664e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.00000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.03733e+01 -4.72992e+01 -1.16234e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.10000e+01  0.00000e+00  0.00000e+00  0.00000e+00  4.32133e+01 -4.65992e+01 -1.19804e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.20000e+01  0.00000e+00  0.00000e+00  0.00000e+00  3.61833e+01 -4.72792e+01 -1.21354e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.30000e+01  0.00000e+00  0.00000e+00  0.00000e+00  2.92733e+01 -4.98292e+01 -1.20164e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.40000e+01  0.00000e+00  0.00000e+00  0.00000e+00  2.61233e+01 -5.09992e+01 -1.16154e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.50000e+01  0.00000e+00  0.00000e+00  0.00000e+00  3.10733e+01 -4.84592e+01 -1.08224e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.60000e+01  0.00000e+00  0.00000e+00  0.00000e+00  3.58733e+01 -4.49292e+01 -1.03114e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.70000e+01  0.00000e+00  0.00000e+00  0.00000e+00  3.36933e+01 -4.56992e+01 -1.03484e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.80000e+01  0.00000e+00  0.00000e+00  0.00000e+00  2.94033e+01 -4.74892e+01 -1.03584e+02
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.90000e+01  0.00000e+00  0.00000e+00  0.00000e+00  2.58433e+01 -4.85492e+01 -1.03724e+02
  2.01700e+03  9.00000e+00  5.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.33933e+01 -4.73392e+01 -1.03384e+02
  2.01700e+03  9.00000e+00  5.00000e+00  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.83033e+01 -4.54192e+01 -1.03224e+02
  2.01700e+03  9.00000e+00  5.00000e+00  1.00000e+00  2.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.67033e+01 -4.35592e+01 -1.01934e+02
  2.01700e+03  9.00000e+00  5.00000e+00  1.00000e+00  3.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.37233e+01 -4.24792e+01 -1.01364e+02
