Year Month Day Hour Min Sec GeomagLat GeomagLon B_NorthGeomag B_EastGeomag B_DownGeomag
[year] [month] [day] [hour] [min] [s] [deg] [deg] [nT] [nT] [nT]
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.22128e+00  2.50472e+01  2.78208e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.03128e+00  2.63872e+01  2.75808e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  2.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.31128e+00  2.72172e+01  2.74208e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  3.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.71128e+00  2.81172e+01  2.73208e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.55128e+00  2.94272e+01  2.68008e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.54128e+00  2.95172e+01  2.64708e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  6.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.03113e+01  2.88872e+01  2.63908e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  7.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.04413e+01  2.85272e+01  2.62308e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  8.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.06613e+01  2.81072e+01  2.59308e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  9.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.14613e+01  2.69672e+01  2.60008e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.00000e+01  0.00000e+00  0.00000e+00  0.00000e+00  1.29013e+01  2.50572e+01  2.63408e+01
  2.01700e+03  9.00000e+00  5.00000e+00  0.00000e+00  1.10000e+01  0.00000e+00  0.00000e+00  0.00000e+00  1.40013e+01  2.39372e+01  2.63008e+01
