
Produced from WI_H0_MFI_19980802.txt
year mo dy hr mn sc msc x y z bx by bz
#START
1998 08 02 01 56 30 000	89.0609	-5.19164	-3.21545	-2.63521	-3.45575	4.33058
1998 08 02 01 57 30 000	89.0630	-5.18925	-3.21548	-2.60193	-3.82437	4.10239
1998 08 02 01 58 30 000	89.0653	-5.18685	-3.21552	-2.65378	-4.09000	3.89851
1998 08 02 01 59 30 000	89.0674	-5.18447	-3.21555	-2.54815	-4.01063	4.09041
1998 08 02 02 00 30 000	89.0696	-5.18209	-3.21558	-2.72340	-3.92922	4.00499
1998 08 02 02 01 30 000	89.0718	-5.17970	-3.21562	-2.47744	-3.69305	4.34405
1998 08 02 02 02 30 000	89.0740	-5.17731	-3.21565	-2.84332	-4.01994	3.77089
1998 08 02 02 03 30 000	89.0762	-5.17492	-3.21568	-2.82962	-3.90886	3.65371
1998 08 02 02 04 30 000	89.0784	-5.17253	-3.21571	-2.59586	-3.94437	3.68417
1998 08 02 02 05 30 000	89.0806	-5.17015	-3.21575	-2.47978	-4.02310	3.62542
1998 08 02 02 06 30 000	89.0828	-5.16776	-3.21578	-2.22951	-4.18227	3.55591
1998 08 02 02 07 30 000	89.0850	-5.16538	-3.21581	-2.41893	-4.05927	3.56424
1998 08 02 02 08 30 000	89.0872	-5.16299	-3.21584	-2.32080	-4.15191	3.49732
1998 08 02 02 09 30 000	89.0893	-5.16061	-3.21588	-2.33397	-3.98980	3.63642
1998 08 02 02 10 30 000	89.0915	-5.15821	-3.21591	-2.62622	-3.89297	3.64652
1998 08 02 02 11 30 000	89.0937	-5.15583	-3.21594	-2.57299	-3.96648	3.56795
1998 08 02 02 12 30 000	89.0959	-5.15344	-3.21598	-2.38488	-4.03458	3.63430
1998 08 02 02 13 30 000	89.0981	-5.15105	-3.21601	-2.60641	-3.80244	3.70460
1998 08 02 02 14 30 000	89.1003	-5.14866	-3.21604	-2.56299	-3.76013	3.74429
1998 08 02 02 15 30 000	89.1025	-5.14628	-3.21607	-1.98272	-4.08031	3.78690
1998 08 02 02 16 30 000	89.1047	-5.14389	-3.21611	-1.67064	-4.26975	3.75064
1998 08 02 02 17 30 000	89.1068	-5.14150	-3.21614	-1.69179	-4.21599	3.82520
1998 08 02 02 18 30 000	89.1090	-5.13912	-3.21617	-1.34785	-4.06899	4.01816
1998 08 02 02 19 30 000	89.1112	-5.13673	-3.21620	-1.16157	-4.31603	3.94404
1998 08 02 02 20 30 000	89.1134	-5.13432	-3.21624	-1.18689	-4.23924	4.07386
1998 08 02 02 21 30 000	89.1156	-5.13195	-3.21627	-2.05122	-4.02102	4.03589
1998 08 02 02 22 30 000	89.1177	-5.12957	-3.21630	-2.13518	-3.79432	4.07524
1998 08 02 02 23 30 000	89.1199	-5.12718	-3.21633	-2.41087	-3.74583	4.00604
1998 08 02 02 24 30 000	89.1221	-5.12479	-3.21636	-2.00167	-3.87863	3.96880
1998 08 02 02 25 30 000	89.1243	-5.12241	-3.21640	-1.33394	-3.97501	4.22060
1998 08 02 02 26 30 000	89.1265	-5.12002	-3.21643	-2.09337	-3.76700	4.11703
1998 08 02 02 27 30 000	89.1286	-5.11763	-3.21646	-2.26908	-3.85710	4.03047
1998 08 02 02 28 30 000	89.1308	-5.11524	-3.21649	-2.17999	-3.76983	4.12227
1998 08 02 02 29 30 000	89.1330	-5.11286	-3.21653	-2.32444	-3.61709	4.16663
1998 08 02 02 30 30 000	89.1352	-5.11048	-3.21656	-2.14055	-3.52538	4.36803
1998 08 02 02 31 30 000	89.1373	-5.10809	-3.21659	-2.09130	-3.81364	4.18673
1998 08 02 02 32 30 000	89.1395	-5.10570	-3.21662	-1.89225	-3.83102	4.28461
1998 08 02 02 33 30 000	89.1417	-5.10331	-3.21665	-2.18375	-3.92862	4.06276
1998 08 02 02 34 30 000	89.1439	-5.10093	-3.21669	-2.48514	-4.01294	3.72859
1998 08 02 02 35 30 000	89.1460	-5.09854	-3.21672	-1.72268	-3.62816	4.34830
1998 08 02 02 36 30 000	89.1482	-5.09615	-3.21675	-1.61676	-3.73167	4.29296
1998 08 02 02 37 30 000	89.1504	-5.09377	-3.21678	-1.57658	-3.76412	4.26295
1998 08 02 02 38 30 000	89.1525	-5.09138	-3.21681	-1.77595	-3.77114	4.17053
1998 08 02 02 39 30 000	89.1547	-5.08899	-3.21685	-2.06194	-3.54044	4.39075
1998 08 02 02 40 30 000	89.1569	-5.08661	-3.21688	-2.39159	-3.42814	4.30970
1998 08 02 02 41 30 000	89.1591	-5.08422	-3.21691	-1.83148	-3.60691	4.51594
1998 08 02 02 42 30 000	89.1612	-5.08183	-3.21694	-0.953132	-3.72320	4.77805
1998 08 02 02 43 30 000	89.1634	-5.07945	-3.21697	-0.737226	-3.72248	4.78762
1998 08 02 02 44 30 000	89.1656	-5.07706	-3.21701	-1.01228	-3.67012	4.76552
1998 08 02 02 45 30 000	89.1677	-5.07468	-3.21704	-1.30185	-3.63024	4.65224
1998 08 02 02 46 30 000	89.1699	-5.07229	-3.21707	-1.49636	-3.71169	4.52365
1998 08 02 02 47 30 000	89.1720	-5.06992	-3.21710	-1.49831	-3.68043	4.45232
1998 08 02 02 48 30 000	89.1742	-5.06752	-3.21713	-1.67021	-3.58690	4.39887
1998 08 02 02 49 30 000	89.1764	-5.06513	-3.21716	-1.57434	-3.70906	4.35659
1998 08 02 02 50 30 000	89.1786	-5.06273	-3.21720	-1.69161	-3.51358	4.39566
1998 08 02 02 51 30 000	89.1807	-5.06036	-3.21723	-1.61749	-3.47371	4.49859
1998 08 02 02 52 30 000	89.1829	-5.05797	-3.21726	-2.00921	-3.39917	4.36949
1998 08 02 02 53 30 000	89.1850	-5.05558	-3.21729	-2.36444	-3.40474	4.18240
1998 08 02 02 54 30 000	89.1872	-5.05320	-3.21732	-3.19163	-3.20893	3.88622
1998 08 02 02 55 30 000	89.1894	-5.05081	-3.21735	-2.89705	-3.02484	4.18997
1998 08 02 02 56 30 000	89.1915	-5.04843	-3.21739	-1.70288	-3.17712	4.82128
1998 08 02 02 57 30 000	89.1937	-5.04604	-3.21742	-1.73798	-3.26452	4.78935
1998 08 02 02 58 30 000	89.1958	-5.04366	-3.21745	-1.60770	-3.27269	4.80080
1998 08 02 02 59 30 000	89.1980	-5.04127	-3.21748	-1.73431	-3.25281	4.76155
1998 08 02 03 00 30 000	89.2002	-5.03888	-3.21751	-2.40291	-2.76096	4.73142
1998 08 02 03 01 30 000	89.2023	-5.03650	-3.21754	-2.47259	-2.38192	4.85388
1998 08 02 03 02 30 000	89.2045	-5.03411	-3.21757	-1.81613	-3.10342	5.03789
1998 08 02 03 03 30 000	89.2066	-5.03173	-3.21761	-1.73403	-2.89640	5.08323
1998 08 02 03 04 30 000	89.2088	-5.02933	-3.21764	-1.70600	-2.78505	5.04877
1998 08 02 03 05 30 000	89.2109	-5.02695	-3.21767	-1.63677	-2.63812	5.08847
1998 08 02 03 06 30 000	89.2131	-5.02457	-3.21770	-1.34840	-2.54491	5.38062
1998 08 02 03 07 30 000	89.2152	-5.02218	-3.21773	-1.68320	-2.53321	5.32113
1998 08 02 03 08 30 000	89.2174	-5.01979	-3.21776	-1.86200	-2.59696	5.18718
1998 08 02 03 09 30 000	89.2195	-5.01741	-3.21779	-1.76120	-2.50155	5.30164
1998 08 02 03 10 30 000	89.2217	-5.01502	-3.21782	-1.74459	-2.54461	5.31893
1998 08 02 03 11 30 000	89.2238	-5.01264	-3.21786	-1.71938	-2.49428	5.24250
1998 08 02 03 12 30 000	89.2260	-5.01025	-3.21789	-1.69051	-2.37216	5.25616
1998 08 02 03 13 30 000	89.2281	-5.00789	-3.21792	-1.57601	-2.15848	5.39715
1998 08 02 03 14 30 000	89.2303	-5.00548	-3.21795	-1.78750	-2.17332	5.32627
1998 08 02 03 15 30 000	89.2324	-5.00310	-3.21798	-1.91775	-2.38963	5.28172
1998 08 02 03 16 30 000	89.2346	-5.00071	-3.21801	-1.77659	-2.39237	5.24237
1998 08 02 03 17 30 000	89.2367	-4.99832	-3.21804	-1.80631	-2.42947	5.12994
1998 08 02 03 18 30 000	89.2389	-4.99594	-3.21807	-1.67255	-2.25290	5.23674
1998 08 02 03 19 30 000	89.2410	-4.99356	-3.21810	-1.72544	-2.46265	5.09299
1998 08 02 03 20 30 000	89.2432	-4.99116	-3.21814	-1.68891	-2.04928	5.32754
1998 08 02 03 21 30 000	89.2453	-4.98879	-3.21817	-1.53608	-2.10599	5.29839
1998 08 02 03 22 30 000	89.2475	-4.98640	-3.21820	-1.43036	-2.20577	5.17513
1998 08 02 03 23 30 000	89.2496	-4.98400	-3.21823	-1.71664	-2.35679	4.98948
1998 08 02 03 24 30 000	89.2518	-4.98163	-3.21826	-1.46634	-2.23968	5.14812
1998 08 02 03 25 30 000	89.2539	-4.97924	-3.21829	-1.80459	-2.42869	4.90286
1998 08 02 03 26 30 000	89.2560	-4.97686	-3.21832	-1.59443	-2.36794	4.97450
1998 08 02 03 27 30 000	89.2582	-4.97447	-3.21835	-1.57576	-2.27952	5.04531
1998 08 02 03 28 30 000	89.2603	-4.97210	-3.21838	-1.73111	-2.41449	4.91101
1998 08 02 03 29 30 000	89.2625	-4.96970	-3.21841	-1.63506	-2.37362	4.97140
1998 08 02 03 30 30 000	89.2646	-4.96731	-3.21844	-1.53421	-2.31378	5.00526
1998 08 02 03 31 30 000	89.2668	-4.96491	-3.21847	-1.52566	-2.30295	5.01309
1998 08 02 03 32 30 000	89.2689	-4.96254	-3.21850	-1.57083	-2.25948	5.02378
1998 08 02 03 33 30 000	89.2710	-4.96016	-3.21854	-1.77988	-2.29233	4.90841
1998 08 02 03 34 30 000	89.2732	-4.95777	-3.21857	-1.65403	-2.32567	4.93758
1998 08 02 03 35 30 000	89.2753	-4.95539	-3.21860	-1.58260	-2.33014	4.97066
1998 08 02 03 36 30 000	89.2774	-4.95301	-3.21863	-1.67158	-2.30907	4.89776
1998 08 02 03 37 30 000	89.2796	-4.95062	-3.21866	-1.69590	-2.10112	4.96261
1998 08 02 03 38 30 000	89.2817	-4.94824	-3.21869	-1.35841	-2.20514	5.06478
1998 08 02 03 39 30 000	89.2838	-4.94585	-3.21872	-1.45397	-2.05644	5.21308
1998 08 02 03 40 30 000	89.2860	-4.94346	-3.21875	-1.95637	-1.78828	5.37470
1998 08 02 03 41 30 000	89.2881	-4.94109	-3.21878	-1.88998	-1.80777	5.41286
1998 08 02 03 42 30 000	89.2902	-4.93869	-3.21881	-1.47375	-2.09761	5.35782
1998 08 02 03 43 30 000	89.2924	-4.93631	-3.21884	-0.982308	-2.39004	5.47389
1998 08 02 03 44 30 000	89.2945	-4.93392	-3.21887	-0.903097	-2.39942	5.48101
1998 08 02 03 45 30 000	89.2966	-4.93154	-3.21890	-0.940137	-2.28935	5.51897
1998 08 02 03 46 30 000	89.2987	-4.92918	-3.21893	-0.900302	-2.33817	5.51589
1998 08 02 03 47 30 000	89.3009	-4.92677	-3.21896	-0.817376	-2.30458	5.56082
1998 08 02 03 48 30 000	89.3030	-4.92439	-3.21899	-0.837779	-2.26668	5.53736
1998 08 02 03 49 30 000	89.3051	-4.92200	-3.21902	-0.797027	-2.23025	5.56521
1998 08 02 03 50 30 000	89.3073	-4.91962	-3.21905	-1.16667	-2.15607	5.50228
1998 08 02 03 51 30 000	89.3094	-4.91723	-3.21908	-0.981469	-2.22612	5.49148
1998 08 02 03 52 30 000	89.3115	-4.91485	-3.21911	-1.53834	-1.94080	5.42214
1998 08 02 03 53 30 000	89.3137	-4.91246	-3.21914	-1.70243	-1.90940	5.39333
1998 08 02 03 54 30 000	89.3158	-4.91008	-3.21917	-1.93459	-1.81407	5.24666
1998 08 02 03 55 30 000	89.3179	-4.90769	-3.21920	-2.38552	-1.29893	5.06239
1998 08 02 03 56 30 000	89.3200	-4.90531	-3.21923	-1.99297	-1.40173	5.16720
1998 08 02 03 57 30 000	89.3222	-4.90292	-3.21926	-2.24746	-0.864206	4.96701
1998 08 02 03 58 30 000	89.3243	-4.90054	-3.21929	-2.42132	-0.585634	4.74619
1998 08 02 03 59 30 000	89.3264	-4.89815	-3.21932	-2.24540	-0.759704	4.69585
1998 08 02 04 00 30 000	89.3285	-4.89577	-3.21935	-2.19555	-0.776166	4.66573
1998 08 02 04 01 30 000	89.3306	-4.89339	-3.21938	-2.21039	-0.816771	4.65043
1998 08 02 04 02 30 000	89.3328	-4.89101	-3.21941	-2.25547	-0.695638	4.68344
1998 08 02 04 03 30 000	89.3349	-4.88862	-3.21944	-2.38553	-0.858120	4.95472
1998 08 02 04 04 30 000	89.3370	-4.88623	-3.21947	-2.63842	-0.771851	4.88336
1998 08 02 04 05 30 000	89.3391	-4.88386	-3.21950	-2.47969	-1.05344	4.88523
1998 08 02 04 06 30 000	89.3412	-4.88146	-3.21953	-2.73287	-1.11220	4.68979
1998 08 02 04 07 30 000	89.3434	-4.87908	-3.21956	-2.64564	-1.16547	4.73150
1998 08 02 04 08 30 000	89.3455	-4.87670	-3.21959	-2.82709	-0.552604	4.81055
1998 08 02 04 09 30 000	89.3476	-4.87429	-3.21962	-2.77809	-1.26235	4.57518
1998 08 02 04 10 30 000	89.3497	-4.87193	-3.21965	-2.89666	-0.280454	4.54774
1998 08 02 04 11 30 000	89.3518	-4.86955	-3.21968	-2.66502	-0.698873	4.49817
1998 08 02 04 12 30 000	89.3539	-4.86716	-3.21971	-2.88984	-0.915823	4.51767
1998 08 02 04 13 30 000	89.3560	-4.86478	-3.21974	-3.01286	-1.29624	4.27193
1998 08 02 04 14 30 000	89.3582	-4.86239	-3.21977	-2.62810	-1.87873	4.26977
1998 08 02 04 15 30 000	89.3603	-4.86001	-3.21980	-2.34912	-2.04067	4.23087
1998 08 02 04 16 30 000	89.3624	-4.85762	-3.21983	-2.45899	-0.322789	4.79078
1998 08 02 04 17 30 000	89.3645	-4.85524	-3.21986	-2.69559	-0.305237	5.04605
1998 08 02 04 18 30 000	89.3666	-4.85286	-3.21989	-3.16957	-1.69429	4.39819
1998 08 02 04 19 30 000	89.3687	-4.85048	-3.21992	-3.36836	-1.18311	4.33845
1998 08 02 04 20 30 000	89.3708	-4.84809	-3.21995	-3.17953	-1.06787	4.36682
1998 08 02 04 21 30 000	89.3729	-4.84570	-3.21998	-3.23921	-0.839981	4.39482
1998 08 02 04 22 30 000	89.3750	-4.84333	-3.22001	-3.00544	-1.04845	4.61200
1998 08 02 04 23 30 000	89.3772	-4.84092	-3.22004	-2.93435	-1.20176	4.49290
1998 08 02 04 24 30 000	89.3793	-4.83855	-3.22007	-2.99603	-1.59133	4.38241
1998 08 02 04 25 30 000	89.3814	-4.83617	-3.22010	-3.00310	-1.43080	4.51378
1998 08 02 04 26 30 000	89.3835	-4.83378	-3.22012	-2.79184	-0.944918	4.88778
1998 08 02 04 27 30 000	89.3856	-4.83142	-3.22015	-2.64895	-0.712200	5.05078
1998 08 02 04 28 30 000	89.3877	-4.82902	-3.22018	-2.69471	-0.687801	5.00782
1998 08 02 04 29 30 000	89.3898	-4.82663	-3.22021	-2.82910	-0.876478	4.93061
1998 08 02 04 30 30 000	89.3919	-4.82425	-3.22024	-2.87248	-0.948643	4.81343
1998 08 02 04 31 30 000	89.3940	-4.82186	-3.22027	-2.81727	-0.927528	4.84453
1998 08 02 04 32 30 000	89.3961	-4.81948	-3.22030	-2.75159	-0.640433	4.98577
1998 08 02 04 33 30 000	89.3982	-4.81709	-3.22033	-2.74644	-0.579792	4.95947
1998 08 02 04 34 30 000	89.4003	-4.81471	-3.22036	-2.65445	-0.452891	5.11298
1998 08 02 04 35 30 000	89.4024	-4.81233	-3.22039	-2.65085	-0.350937	5.12394
