Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 2011  8  5  4 54 30 730      -1.19      -4.98       2.68    -422.18     -18.18     -27.75       2.83     29299.68
 2011  8  5  4 55 30 714      -1.65      -4.83       2.80    -422.18     -18.18     -27.75       2.83     29299.64
 2011  8  5  4 56 30 707      -0.91      -4.87       2.12    -422.18     -18.18     -27.75       2.83     29299.59
 2011  8  5  4 57 30 691       0.12      -5.12       1.71    -422.19     -18.18     -27.74       2.83     29299.55
 2011  8  5  4 58 30 676       0.45      -5.14       1.55    -422.19     -18.18     -27.74       2.83     29299.51
 2011  8  5  4 59 30 660      -0.28      -4.96       1.72    -422.19     -18.17     -27.74       2.83     29299.47
 2011  8  5  5  0 30 653      -0.07      -4.96       1.62    -422.19     -18.17     -27.74       2.83     29299.43
 2011  8  5  5  1 30 637       0.11      -5.00       1.23    -422.19     -18.17     -27.74       2.83     29299.38
 2011  8  5  5  2 30 622       0.28      -5.12       0.99    -422.19     -18.17     -27.74       2.83     29299.34
 2011  8  5  5  3 30 614      -0.08      -4.71       1.10    -422.19     -18.17     -27.74       2.83     29299.30
 2011  8  5  5  4 30 598       0.30      -4.27       0.65    -422.20     -18.17     -27.74       2.83     29299.26
 2011  8  5  5  5 30 583       0.93      -4.31       0.50    -422.20     -18.17     -27.74       2.83     29299.22
 2011  8  5  5  6 30 567       0.62      -4.48       0.69    -422.20     -18.17     -27.74       2.83     29299.18
 2011  8  5  5  7 30 560       1.12      -4.32       0.55    -422.20     -18.17     -27.74       2.83     29299.13
 2011  8  5  5  8 30 544       1.87      -4.04      -0.32    -422.20     -18.17     -27.74       2.82     29299.09
 2011  8  5  5  9 30 529       2.13      -3.86      -0.27    -422.21     -18.17     -27.74       2.82     29299.05
 2011  8  5  5 10 30 513       2.01      -3.74      -0.30    -422.21     -18.17     -27.74       2.82     29299.01
 2011  8  5  5 11 30 505       2.38      -3.62      -0.15    -422.21     -18.17     -27.74       2.82     29298.97
 2011  8  5  5 12 30 490       2.40      -3.54      -0.43    -422.21     -18.17     -27.74       2.82     29298.92
 2011  8  5  5 13 30 474       2.42      -3.27      -0.77    -422.21     -18.17     -27.74       2.82     29298.88
 2011  8  5  5 14 30 459       2.43      -3.49      -0.28    -422.21     -18.17     -27.74       2.82     29298.84
 2011  8  5  5 15 30 451       2.88      -2.97      -1.47    -422.22     -18.17     -27.74       2.82     29298.80
 2011  8  5  5 16 30 436       2.34      -3.48      -1.36    -422.22     -18.17     -27.74       2.82     29298.76
 2011  8  5  5 17 30 420       2.03      -4.09      -0.57    -422.22     -18.16     -27.74       2.82     29298.71
 2011  8  5  5 18 30 405       1.92      -4.14      -0.57    -422.22     -18.16     -27.74       2.82     29298.67
 2011  8  5  5 19 30 397       1.79      -4.41      -0.57    -422.22     -18.16     -27.74       2.82     29298.63
 2011  8  5  5 20 30 381       1.50      -4.63      -0.20    -422.23     -18.16     -27.74       2.82     29298.59
 2011  8  5  5 21 30 366       0.95      -4.77      -0.09    -422.23     -18.16     -27.74       2.82     29298.55
 2011  8  5  5 22 30 358       0.77      -4.75       0.21    -422.23     -18.16     -27.73       2.82     29298.50
 2011  8  5  5 23 30 343       0.53      -4.80       0.14    -422.23     -18.16     -27.73       2.82     29298.46
 2011  8  5  5 24 30 327       1.01      -4.76      -0.14    -422.23     -18.16     -27.73       2.82     29298.42
 2011  8  5  5 25 30 312       1.05      -4.70      -0.10    -422.23     -18.16     -27.73       2.81     29298.38
 2011  8  5  5 26 30 304       0.60      -4.77      -0.14    -422.24     -18.16     -27.73       2.81     29298.34
 2011  8  5  5 27 30 288       0.25      -4.76       0.53    -422.24     -18.16     -27.73       2.81     29298.30
 2011  8  5  5 28 30 273      -1.22      -3.95       1.86    -422.24     -18.16     -27.73       2.81     29298.25
 2011  8  5  5 29 30 257      -1.52      -3.60       1.54    -422.24     -18.16     -27.73       2.81     29298.21
 2011  8  5  5 30 30 250      -1.89      -3.03       1.04    -422.24     -18.16     -27.73       2.81     29298.17
 2011  8  5  5 31 30 234      -1.23      -3.50       1.01    -422.24     -18.16     -27.73       2.81     29298.13
 2011  8  5  5 32 30 219      -1.72      -3.61       1.21    -422.25     -18.16     -27.73       2.81     29298.09
 2011  8  5  5 33 30 203      -1.34      -3.53       1.28    -422.25     -18.16     -27.73       2.81     29298.04
 2011  8  5  5 34 30 196      -1.48      -3.24       1.32    -422.25     -18.16     -27.73       2.81     29298.00
 2011  8  5  5 35 30 180      -1.53      -3.77       1.04    -422.25     -18.16     -27.73       2.81     29297.96
 2011  8  5  5 36 30 165      -1.56      -3.91       0.95    -422.25     -18.16     -27.73       2.81     29297.92
 2011  8  5  5 37 30 157      -1.67      -3.86       1.11    -422.25     -18.16     -27.73       2.81     29297.88
 2011  8  5  5 38 30 141      -1.70      -4.19       1.58    -422.26     -18.16     -27.73       2.81     29297.83
 2011  8  5  5 39 30 126      -1.28      -3.89       1.84    -422.26     -18.16     -27.73       2.81     29297.79
 2011  8  5  5 40 30 110      -1.76      -3.83       1.72    -422.26     -18.15     -27.73       2.81     29297.75
 2011  8  5  5 41 30 103      -1.86      -4.13       1.89    -422.26     -18.15     -27.73       2.81     29297.71
 2011  8  5  5 42 30  87      -1.93      -3.55       2.18    -422.26     -18.15     -27.73       2.81     29297.67
 2011  8  5  5 43 30  72      -2.71      -3.56       1.98    -422.26     -18.15     -27.73       2.81     29297.63
 2011  8  5  5 44 30  56      -1.79      -3.99       1.61    -422.27     -18.15     -27.73       2.81     29297.58
 2011  8  5  5 45 30  48      -2.46      -3.55       2.01    -422.27     -18.15     -27.73       2.81     29297.54
 2011  8  5  5 46 30  33      -2.96      -3.61       2.28    -422.27     -18.15     -27.73       2.81     29297.50
 2011  8  5  5 47 30  17      -3.12      -3.16       2.42    -422.27     -18.15     -27.73       2.80     29297.46
 2011  8  5  5 48 30   2      -3.66      -2.88       2.60    -422.27     -18.15     -27.73       2.80     29297.42
 2011  8  5  5 49 29 994      -3.67      -2.92       2.62    -422.27     -18.15     -27.73       2.80     29297.37
 2011  8  5  5 50 29 979      -3.72      -2.92       2.23    -422.28     -18.15     -27.73       2.80     29297.33
 2011  8  5  5 51 29 963      -3.75      -1.67       2.20    -422.28     -18.15     -27.73       2.80     29297.29
 2011  8  5  5 52 29 955      -3.60      -1.90       2.60    -422.28     -18.15     -27.72       2.80     29297.25
 2011  8  5  5 53 29 940      -3.64      -2.33       2.65    -422.28     -18.15     -27.72       2.80     29297.21
 2011  8  5  5 54 29 924      -3.77      -2.02       2.78    -422.28     -18.15     -27.72       2.80     29297.16
 2011  8  5  5 55 29 909      -4.43      -0.72       3.15    -422.29     -18.15     -27.72       2.80     29297.12
 2011  8  5  5 56 29 901      -4.31      -0.59       2.96    -422.29     -18.15     -27.72       2.80     29297.08
 2011  8  5  5 57 29 886      -4.74      -0.83       3.08    -422.29     -18.15     -27.72       2.80     29297.04
 2011  8  5  5 58 29 870      -4.80      -1.04       3.32    -422.29     -18.15     -27.72       2.80     29297.00
 2011  8  5  5 59 29 855      -4.81      -1.60       2.98    -422.29     -18.14     -27.72       2.80     29296.95
 2011  8  5  6  0 29 847      -4.64      -1.77       3.42    -422.29     -18.14     -27.72       2.80     29296.91
 2011  8  5  6  1 29 832      -4.86      -1.68       3.24    -422.30     -18.14     -27.72       2.80     29296.87
 2011  8  5  6  2 29 816      -4.93      -1.81       3.27    -422.30     -18.14     -27.72       2.80     29296.83
 2011  8  5  6  3 29 801      -4.98      -1.62       3.27    -422.30     -18.14     -27.72       2.80     29296.79
 2011  8  5  6  4 29 793      -4.96      -1.57       3.22    -422.30     -18.14     -27.72       2.80     29296.75
 2011  8  5  6  5 29 777      -4.82      -1.90       3.14    -422.30     -18.14     -27.72       2.79     29296.70
 2011  8  5  6  6 29 762      -4.92      -1.67       3.21    -422.31     -18.14     -27.72       2.79     29296.66
 2011  8  5  6  7 29 754      -4.75      -2.08       3.22    -422.31     -18.14     -27.72       2.79     29296.62
 2011  8  5  6  8 29 739      -4.92      -1.54       3.12    -422.31     -18.14     -27.72       2.79     29296.58
 2011  8  5  6  9 29 723      -4.83      -1.61       3.20    -422.31     -18.14     -27.72       2.79     29296.54
 2011  8  5  6 10 29 708      -4.67      -1.75       3.36    -422.31     -18.14     -27.72       2.79     29296.49
 2011  8  5  6 11 29 700      -4.81      -1.65       3.07    -422.31     -18.14     -27.72       2.79     29296.45
 2011  8  5  6 12 29 684      -4.87      -1.68       3.02    -422.31     -18.14     -27.72       2.79     29296.41
 2011  8  5  6 13 29 669      -4.96      -1.52       3.01    -422.32     -18.14     -27.72       2.79     29296.37
 2011  8  5  6 14 29 653      -5.00      -1.34       3.07    -422.32     -18.14     -27.72       2.79     29296.33
 2011  8  5  6 15 29 646      -5.05      -1.67       2.99    -422.32     -18.14     -27.72       2.79     29296.28
 2011  8  5  6 16 29 630      -4.99      -1.69       2.83    -422.32     -18.14     -27.72       2.79     29296.24
 2011  8  5  6 17 29 615      -4.95      -1.70       2.86    -422.32     -18.14     -27.71       2.79     29296.20
 2011  8  5  6 18 29 599      -4.97      -1.49       2.93    -422.33     -18.14     -27.71       2.79     29296.16
 2011  8  5  6 19 29 592      -4.93      -1.85       2.86    -422.33     -18.14     -27.71       2.79     29296.12
 2011  8  5  6 20 29 576      -4.89      -1.26       2.96    -422.33     -18.14     -27.71       2.79     29296.08
 2011  8  5  6 21 29 561      -4.99      -1.48       2.92    -422.33     -18.13     -27.71       2.79     29296.03
 2011  8  5  6 22 29 545      -4.95      -1.40       2.93    -422.33     -18.13     -27.71       2.79     29295.99
 2011  8  5  6 23 29 537      -4.84      -1.42       2.96    -422.33     -18.13     -27.71       2.79     29295.95
 2011  8  5  6 24 29 522      -4.91      -1.22       2.99    -422.34     -18.13     -27.71       2.79     29295.91
 2011  8  5  6 25 29 506      -4.73      -1.28       3.06    -422.34     -18.13     -27.71       2.79     29295.87
 2011  8  5  6 26 29 499      -4.70      -1.21       2.96    -422.34     -18.13     -27.71       2.78     29295.82
 2011  8  5  6 27 29 483      -4.71      -1.25       3.09    -422.34     -18.13     -27.71       2.78     29295.78
 2011  8  5  6 28 29 468      -4.59      -1.68       2.87    -422.34     -18.13     -27.71       2.78     29295.74
 2011  8  5  6 29 29 452      -4.57      -1.99       2.82    -422.35     -18.13     -27.71       2.78     29295.70
 2011  8  5  6 30 29 444      -4.66      -1.59       3.00    -422.35     -18.13     -27.71       2.78     29295.66
 2011  8  5  6 31 29 429      -4.61      -1.42       2.98    -422.35     -18.13     -27.71       2.78     29295.61
 2011  8  5  6 32 29 413      -4.68      -1.15       2.92    -422.35     -18.13     -27.71       2.78     29295.57
 2011  8  5  6 33 29 398      -4.71      -1.29       3.06    -422.35     -18.13     -27.71       2.78     29295.53
 2011  8  5  6 34 29 390      -4.57      -1.36       2.89    -422.35     -18.13     -27.71       2.78     29295.49
 2011  8  5  6 35 29 375      -4.69      -1.34       2.98    -422.36     -18.13     -27.71       2.78     29295.45
 2011  8  5  6 36 29 359      -4.52      -1.97       3.04    -422.36     -18.13     -27.71       2.78     29295.41
 2011  8  5  6 37 29 344      -4.34      -2.33       2.92    -422.36     -18.13     -27.71       2.78     29295.36
 2011  8  5  6 38 29 336      -4.51      -2.16       2.76    -422.36     -18.13     -27.71       2.78     29295.32
 2011  8  5  6 39 29 321      -4.18      -2.19       3.25    -422.36     -18.13     -27.71       2.78     29295.28
 2011  8  5  6 40 29 305      -4.41      -2.21       2.75    -422.36     -18.12     -27.71       2.78     29295.24
 2011  8  5  6 41 29 297      -4.52      -2.33       2.62    -422.37     -18.12     -27.71       2.78     29295.20
 2011  8  5  6 42 29 282      -4.19      -2.71       2.58    -422.37     -18.12     -27.71       2.78     29295.15
 2011  8  5  6 43 29 266      -3.77      -3.12       2.14    -422.37     -18.12     -27.71       2.78     29295.11
 2011  8  5  6 44 29 251      -4.29      -2.96       1.82    -422.37     -18.12     -27.70       2.77     29295.07
 2011  8  5  6 45 29 243      -4.03      -2.91       2.01    -422.37     -18.12     -27.70       2.77     29295.03
 2011  8  5  6 46 29 228      -4.08      -2.88       2.19    -422.37     -18.12     -27.70       2.77     29294.99
 2011  8  5  6 47 29 212      -4.28      -2.61       2.45    -422.38     -18.12     -27.70       2.77     29294.94
 2011  8  5  6 48 29 197      -4.51      -2.54       2.58    -422.38     -18.12     -27.70       2.77     29294.90
 2011  8  5  6 49 29 189      -4.41      -2.18       3.14    -422.38     -18.12     -27.70       2.77     29294.86
 2011  8  5  6 50 29 174      -4.62      -2.11       3.07    -422.38     -18.12     -27.70       2.77     29294.82
 2011  8  5  6 51 29 158      -4.60      -2.09       2.69    -422.38     -18.12     -27.70       2.77     29294.78
 2011  8  5  6 52 29 143      -4.77      -2.13       2.77    -422.38     -18.12     -27.70       2.77     29294.73
 2011  8  5  6 53 29 135      -4.46      -2.00       2.79    -422.39     -18.12     -27.70       2.77     29294.69
 2011  8  5  6 54 29 119      -4.09      -1.78       2.68    -422.39     -18.12     -27.70       2.77     29294.65
 2011  8  5  6 55 29 104      -4.27      -1.59       2.57    -422.39     -18.12     -27.70       2.77     29294.61
 2011  8  5  6 56 29  96      -4.42      -1.35       2.09    -422.39     -18.12     -27.70       2.77     29294.57
 2011  8  5  6 57 29  81      -4.45      -1.36       1.65    -422.39     -18.12     -27.70       2.77     29294.53
 2011  8  5  6 58 29  65      -4.23       0.99       1.55    -422.39     -18.12     -27.70       2.77     29294.48
 2011  8  5  6 59 29  50      -3.77       1.39       1.91    -422.40     -18.12     -27.70       2.77     29294.44
 2011  8  5  7  0 29  42      -3.75       1.24       2.33    -422.40     -18.11     -27.70       2.77     29294.40
 2011  8  5  7  1 29  26      -3.98       0.55       2.15    -422.40     -18.11     -27.70       2.77     29294.36
 2011  8  5  7  2 29  11      -4.27       0.91       1.51    -422.40     -18.11     -27.70       2.77     29294.32
 2011  8  5  7  3 28 996      -4.14       0.71       2.03    -422.40     -18.11     -27.70       2.77     29294.27
 2011  8  5  7  4 28 988      -4.31       0.30       2.08    -422.40     -18.11     -27.70       2.77     29294.23
 2011  8  5  7  5 28 972      -4.68      -0.78       1.62    -422.41     -18.11     -27.70       2.77     29294.19
 2011  8  5  7  6 28 957      -4.58      -1.01       1.68    -422.41     -18.11     -27.70       2.76     29294.15
 2011  8  5  7  7 28 941      -4.54      -1.14       1.61    -422.41     -18.11     -27.70       2.76     29294.11
 2011  8  5  7  8 28 934      -4.69      -1.11       1.31    -422.41     -18.11     -27.70       2.76     29294.06
 2011  8  5  7  9 28 918      -4.65      -0.99       1.53    -422.41     -18.11     -27.70       2.76     29294.02
