Propagated from L1 to (X,Y,Z):   3.20000E+01  0.00000E+00  0.00000E+00
 year mo dy hr mn sc msc BX BY BZ UX UY UZ RHO T
#START
 2011 08 05 04 00 00 000 -1.19200E+000 -4.95148E+000  2.74060E+000 -4.22180E+002 -1.85085E+001 -2.75259E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 01 02 449 -1.19200E+000 -4.94914E+000  2.74481E+000 -4.22180E+002 -1.85320E+001 -2.75102E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 02 04 893 -1.19200E+000 -4.94680E+000  2.74903E+000 -4.22180E+002 -1.85554E+001 -2.74944E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 03 00 414 -1.19200E+000 -4.94472E+000  2.75278E+000 -4.22180E+002 -1.85763E+001 -2.74803E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 04 02 877 -1.19200E+000 -4.94236E+000  2.75700E+000 -4.22180E+002 -1.85997E+001 -2.74644E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 05 05 338 -1.19200E+000 -4.94000E+000  2.76123E+000 -4.22180E+002 -1.86232E+001 -2.74485E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 06 00 860 -1.19200E+000 -4.93790E+000  2.76498E+000 -4.22180E+002 -1.86441E+001 -2.74343E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 07 03 322 -1.19200E+000 -4.93553E+000  2.76921E+000 -4.22180E+002 -1.86675E+001 -2.74184E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 08 05 783 -1.19200E+000 -4.93316E+000  2.77344E+000 -4.22180E+002 -1.86910E+001 -2.74024E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 09 01 305 -1.19200E+000 -4.93104E+000  2.77720E+000 -4.22180E+002 -1.87119E+001 -2.73881E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 10 03 766 -1.19200E+000 -4.92866E+000  2.78143E+000 -4.22180E+002 -1.87354E+001 -2.73720E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 11 06 228 -1.19200E+000 -4.92627E+000  2.78566E+000 -4.22180E+002 -1.87589E+001 -2.73559E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 12 01 749 -1.19200E+000 -4.92414E+000  2.78942E+000 -4.22180E+002 -1.87798E+001 -2.73416E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 13 04 210 -1.19200E+000 -4.92174E+000  2.79366E+000 -4.22180E+002 -1.88033E+001 -2.73254E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 14 06 672 -1.19200E+000 -4.91933E+000  2.79789E+000 -4.22180E+002 -1.88268E+001 -2.73092E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 15 02 193 -1.19200E+000 -4.91719E+000  2.80166E+000 -4.22180E+002 -1.88477E+001 -2.72948E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 16 04 654 -1.19200E+000 -4.91477E+000  2.80590E+000 -4.22180E+002 -1.88713E+001 -2.72785E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 17 00 175 -1.19200E+000 -4.91262E+000  2.80966E+000 -4.22180E+002 -1.88922E+001 -2.72641E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 18 02 637 -1.19200E+000 -4.91019E+000  2.81390E+000 -4.22180E+002 -1.89157E+001 -2.72478E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 19 05 098 -1.19200E+000 -4.90776E+000  2.81814E+000 -4.22180E+002 -1.89392E+001 -2.72314E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 20 00 619 -1.19200E+000 -4.90559E+000  2.82191E+000 -4.22180E+002 -1.89601E+001 -2.72169E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 21 03 081 -1.19200E+000 -4.90315E+000  2.82615E+000 -4.22180E+002 -1.89837E+001 -2.72004E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 22 05 542 -1.19200E+000 -4.90070E+000  2.83039E+000 -4.22180E+002 -1.90072E+001 -2.71840E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 23 01 063 -1.19200E+000 -4.89852E+000  2.83416E+000 -4.22180E+002 -1.90281E+001 -2.71694E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 24 03 524 -1.19200E+000 -4.89607E+000  2.83840E+000 -4.22180E+002 -1.90516E+001 -2.71529E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 25 05 986 -1.19200E+000 -4.89361E+000  2.84265E+000 -4.22180E+002 -1.90751E+001 -2.71364E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 26 01 507 -1.19200E+000 -4.89141E+000  2.84642E+000 -4.22180E+002 -1.90960E+001 -2.71217E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 27 03 968 -1.19200E+000 -4.88894E+000  2.85066E+000 -4.22180E+002 -1.91196E+001 -2.71051E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 28 06 429 -1.19200E+000 -4.88647E+000  2.85490E+000 -4.22180E+002 -1.91431E+001 -2.70885E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 29 01 950 -1.19200E+000 -4.88426E+000  2.85867E+000 -4.22180E+002 -1.91640E+001 -2.70737E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 30 04 412 -1.19200E+000 -4.88178E+000  2.86291E+000 -4.22180E+002 -1.91875E+001 -2.70571E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 31 06 873 -1.19200E+000 -4.87929E+000  2.86715E+000 -4.22180E+002 -1.92110E+001 -2.70404E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 32 02 394 -1.19200E+000 -4.87707E+000  2.87092E+000 -4.22180E+002 -1.92319E+001 -2.70255E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 33 04 856 -1.19200E+000 -4.87457E+000  2.87516E+000 -4.22180E+002 -1.92554E+001 -2.70088E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 34 00 377 -1.19200E+000 -4.87235E+000  2.87893E+000 -4.22180E+002 -1.92762E+001 -2.69939E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 35 02 838 -1.19200E+000 -4.86984E+000  2.88317E+000 -4.22180E+002 -1.92997E+001 -2.69771E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 36 05 299 -1.19200E+000 -4.86733E+000  2.88740E+000 -4.22180E+002 -1.93232E+001 -2.69603E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 37 00 821 -1.19200E+000 -4.86510E+000  2.89117E+000 -4.22180E+002 -1.93441E+001 -2.69453E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 38 03 282 -1.19200E+000 -4.86258E+000  2.89541E+000 -4.22180E+002 -1.93675E+001 -2.69285E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 39 05 743 -1.19200E+000 -4.86005E+000  2.89964E+000 -4.22180E+002 -1.93910E+001 -2.69116E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 40 01 265 -1.19200E+000 -4.85780E+000  2.90340E+000 -4.22180E+002 -1.94118E+001 -2.68966E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 41 03 726 -1.19200E+000 -4.85527E+000  2.90764E+000 -4.22180E+002 -1.94352E+001 -2.68796E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 42 06 187 -1.19200E+000 -4.85273E+000  2.91187E+000 -4.22180E+002 -1.94587E+001 -2.68627E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 43 01 708 -1.19200E+000 -4.85047E+000  2.91563E+000 -4.22180E+002 -1.94795E+001 -2.68476E+001  2.83100E+000  2.92997E+004
 2011 08 05 04 44 04 170 -1.19200E+000 -4.84795E+000  2.91987E+000 -4.22180E+002 -1.95028E+001 -2.68306E+001  2.83101E+000  2.92998E+004
 2011 08 05 04 45 06 631 -1.19200E+000 -4.84574E+000  2.92430E+000 -4.22185E+002 -1.95254E+001 -2.68141E+001  2.83120E+000  2.93010E+004
 2011 08 05 04 46 02 153 -1.19200E+000 -4.84020E+000  2.92608E+000 -4.22135E+002 -1.95546E+001 -2.67939E+001  2.82933E+000  2.92888E+004
 2011 08 05 04 47 04 635 -1.19200E+000 -4.80298E+000  2.90939E+000 -4.21601E+002 -1.96666E+001 -2.67231E+001  2.80991E+000  2.91590E+004
 2011 08 05 04 48 00 280 -1.19200E+000 -4.72099E+000  2.86469E+000 -4.20366E+002 -1.98997E+001 -2.65804E+001  2.76513E+000  2.88602E+004
