L1.dat limited rho,T:1.3, Ux:-50+30,-10,20
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 -1.19200e+00 -4.98400e+00  2.68100e+00 -4.22180e+02 -1.81770e+01 -2.77460e+01  2.83100e+00  2.92997e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00 -1.64600e+00 -4.83200e+00  2.79600e+00 -4.22182e+02 -1.81760e+01 -2.77450e+01  2.83100e+00  2.92996e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  2.00000e+00  0.00000e+00  0.00000e+00 -9.14000e-01 -4.86500e+00  2.12400e+00 -4.22183e+02 -1.81760e+01 -2.77450e+01  2.83000e+00  2.92996e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  3.00000e+00  0.00000e+00  0.00000e+00  1.20000e-01 -5.12500e+00  1.70900e+00 -4.22185e+02 -1.81750e+01 -2.77440e+01  2.83000e+00  2.92995e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00  4.52000e-01 -5.14000e+00  1.54700e+00 -4.22187e+02 -1.81750e+01 -2.77440e+01  2.82900e+00  2.92995e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00 -2.78000e-01 -4.96100e+00  1.71800e+00 -4.22189e+02 -1.81740e+01 -2.77440e+01  2.82900e+00  2.92995e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  6.00000e+00  0.00000e+00  0.00000e+00 -6.90000e-02 -4.95500e+00  1.62000e+00 -4.22190e+02 -1.81740e+01 -2.77430e+01  2.82800e+00  2.92994e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  7.00000e+00  0.00000e+00  0.00000e+00  1.07000e-01 -4.99600e+00  1.23000e+00 -4.22192e+02 -1.81730e+01 -2.77430e+01  2.82800e+00  2.92994e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  8.00000e+00  0.00000e+00  0.00000e+00  2.83000e-01 -5.12100e+00  9.92000e-01 -4.22194e+02 -1.81730e+01 -2.77430e+01  2.82700e+00  2.92993e+04
  2.01100e+03  8.00000e+00  5.00000e+00  4.00000e+00  9.00000e+00  0.00000e+00  0.00000e+00 -8.40000e-02 -4.70800e+00  1.10400e+00 -4.22195e+02 -1.81720e+01 -2.77420e+01  2.82700e+00  2.92993e+04
