File created on 2016-01-15T21:37:02.708897

#COORDINATES
GSM

 year mo dy hr mn sc msc BX BY BZ UX UY UZ RHO T
#START
2011 08 05 04 00 00 000       0.00      -2.31      -0.29    -413.82     -37.00     -12.02       6.75   42845.00
2011 08 05 04 01 00 000       0.00      -2.86       0.07    -414.95     -38.28      -9.55       6.74   44932.60
2011 08 05 04 02 00 000       0.00      -1.66      -0.61    -417.57     -41.09      -4.73       6.74   47223.00
2011 08 05 04 03 00 000       0.00      -0.41       0.26    -415.26     -42.82     -13.89       6.85   47824.40
2011 08 05 04 04 00 000       0.00      -0.84      -0.05    -412.60     -44.51     -24.01       6.97   48191.80
2011 08 05 04 05 00 000       0.00      -2.27      -0.20    -412.70     -46.82     -24.67       7.10   45871.30
2011 08 05 04 06 00 000       0.00      -1.92      -0.29    -412.84     -46.20     -24.08       6.89   42996.50
2011 08 05 04 07 00 000       0.00      -2.24      -0.45    -413.06     -38.68     -20.52       5.87   38866.50
2011 08 05 04 08 00 000       0.00      -2.01      -0.64    -413.38     -31.56     -20.74       5.43   45431.90
2011 08 05 04 09 00 000       0.00      -2.21      -0.74    -413.77     -24.65     -23.14       5.32   58214.00
2011 08 05 04 10 00 000       0.00      -2.43      -1.28    -414.49     -34.08     -22.06       6.21   53287.10
2011 08 05 04 11 00 000       0.00      -0.28       0.19    -414.33     -43.73     -22.16       7.15   43868.60
2011 08 05 04 12 00 000       0.00      -2.87       0.55    -410.03     -29.75     -32.18       6.71   42316.40
2011 08 05 04 13 00 000       0.00      -2.24      -0.32    -407.67     -23.18     -37.05       6.45   43476.70
2011 08 05 04 14 00 000       0.00      -3.23      -0.53    -406.97     -22.88     -37.57       6.32   46839.80
2011 08 05 04 15 00 000       0.00      -3.10       0.04    -408.42     -28.77     -33.06       6.61   48184.40
2011 08 05 04 16 00 000       0.00      -1.44      -0.39    -410.37     -34.44     -27.49       6.87   50036.30
2011 08 05 04 17 00 000       0.00      -2.04      -0.66    -414.49     -35.10     -17.50       6.66   56711.30
2011 08 05 04 18 00 000       0.00      -2.53      -0.22    -416.14     -35.62     -13.51       6.77   55281.20
2011 08 05 04 19 00 000       0.00      -2.18      -0.31    -414.75     -35.97     -16.90       7.25   43922.70
2011 08 05 04 20 00 000       0.00      -3.02       0.58    -410.81     -32.61     -21.32       6.64   40387.70
2011 08 05 04 21 00 000       0.00      -3.01       1.04    -407.44     -27.87     -26.26       5.96   40996.40
2011 08 05 04 22 00 000       0.00      -2.89       0.81    -409.00     -20.60     -32.65       6.11   52358.00
2011 08 05 04 23 00 000       0.00      -3.88       1.25    -409.36     -19.32     -34.13       6.17   58460.10
2011 08 05 04 24 00 000       0.00      -3.71       0.81    -408.44     -24.37     -30.44       6.13   59020.00
2011 08 05 04 25 00 000       0.00      -3.88       1.57    -407.15     -30.59     -29.03       5.83   57939.30
2011 08 05 04 26 00 000       0.00      -3.73       1.67    -405.63     -37.46     -29.00       5.39   55878.80
2011 08 05 04 27 00 000       0.00      -3.70       1.58    -406.04     -38.17     -30.95       5.09   48077.00
2011 08 05 04 28 00 000       0.00      -3.71       1.84    -406.93     -37.30     -33.35       4.83   38963.90
2011 08 05 04 29 00 000       0.00      -3.65       1.24    -406.65     -38.04     -30.43       5.02   42316.90
2011 08 05 04 30 00 000       0.00      -3.59       1.36    -406.82     -37.69     -27.61       5.32   45946.90
2011 08 05 04 31 00 000       0.00      -3.57       1.31    -409.08     -32.28     -25.52       6.12   50367.60
2011 08 05 04 32 00 000       0.00      -3.52       3.67    -407.38     -33.43     -25.42       6.49   47838.10
2011 08 05 04 33 00 000       0.00      -3.29       4.71    -400.09     -43.79     -28.14       6.28   35536.00
2011 08 05 04 34 00 000       0.00      -2.71       4.63    -397.40     -47.54     -28.34       6.04   29510.90
2011 08 05 04 35 00 000       0.00      -3.02       4.53    -397.70     -46.97     -26.90       5.79   27587.40
2011 08 05 04 36 00 000       0.00      -2.86       4.37    -397.71     -46.74     -27.44       5.80   27452.10
2011 08 05 04 37 00 000       0.00      -2.76       4.78    -397.65     -46.60     -28.53       5.88   27807.70
2011 08 05 04 38 00 000       0.00      -3.40       4.54    -397.27     -47.26     -29.13       5.71   29570.90
2011 08 05 04 39 00 000       0.00      -3.65       4.18    -396.92     -47.95     -29.54       5.56   31277.30
2011 08 05 04 40 00 000       0.00      -2.94       4.82    -396.87     -48.51     -28.76       5.70   32049.70
2011 08 05 04 41 00 000       0.00      -3.49       4.34    -396.82     -48.41     -28.16       5.83   33986.40
2011 08 05 04 42 00 000       0.00      -3.38       4.41    -396.76     -47.68     -27.74       5.95   37006.30
2011 08 05 04 43 00 000       0.00      -3.40       4.65    -398.06     -48.04     -26.05       5.92   40318.30
2011 08 05 04 44 00 000       0.00      -3.54       4.73    -399.10     -48.22     -24.80       5.84   40867.20
2011 08 05 04 45 00 000       0.00      -3.54       4.72    -399.29     -47.78     -24.92       5.64   34207.60
2011 08 05 04 46 00 000       0.00      -3.51       4.69    -400.25     -46.56     -26.07       5.55   33653.20
2011 08 05 04 47 00 000       0.00      -3.59       4.92    -401.10     -45.50     -27.02       5.51   34590.00
2011 08 05 04 48 00 000       0.00      -3.67       4.75    -401.09     -45.47     -26.64       5.53   35197.30
2011 08 05 04 49 00 000       0.00      -3.48       4.71    -401.60     -44.33     -26.32       5.54   36352.50
2011 08 05 04 50 00 000       0.00      -3.67       4.77    -402.38     -42.64     -26.05       5.56   37782.50
2011 08 05 04 51 00 000       0.00      -3.93       3.90    -401.23     -44.23     -25.45       5.57   44754.40
2011 08 05 04 52 00 000       0.00      -3.70       4.06    -400.02     -45.98     -25.18       5.58   48820.80
2011 08 05 04 53 00 000       0.00      -3.89       3.95    -398.71     -48.02     -25.53       5.58   47604.10
2011 08 05 04 54 00 000       0.00      -3.86       3.77    -399.26     -46.88     -26.02       5.45   46324.00
2011 08 05 04 55 00 000       0.00      -3.89       3.86    -400.46     -44.52     -26.43       5.27   45104.40
2011 08 05 04 56 00 000       0.00      -3.93       3.78    -399.33     -44.13     -24.50       5.22   45363.90
2011 08 05 04 57 00 000       0.00      -3.92       3.73    -398.99     -43.95     -24.02       5.20   45259.20
2011 08 05 04 58 00 000       0.00      -3.67       3.85    -399.87     -44.08     -25.74       5.24   44598.00
2011 08 05 04 59 00 000       0.00      -3.87       3.67    -400.32     -44.91     -25.80       5.33   49459.30
2011 08 05 05 00 00 000       0.00      -3.88       3.62    -400.59     -46.08     -25.10       5.45   56833.60
2011 08 05 05 01 00 000       0.00      -3.91       3.58    -400.44     -45.14     -24.62       5.40   48131.70
2011 08 05 05 02 00 000       0.00      -3.77       3.89    -399.83     -44.89     -24.36       5.34   40247.20
2011 08 05 05 03 00 000       0.00      -3.97       3.88    -397.98     -47.05     -24.68       5.28   38301.00
2011 08 05 05 04 00 000       0.00      -3.95       3.68    -397.16     -48.62     -25.24       5.40   35983.00
2011 08 05 05 05 00 000       0.00      -4.03       3.93    -396.96     -49.83     -25.94       5.62   33419.80
2011 08 05 05 06 00 000       0.00      -4.19       3.75    -396.75     -48.75     -25.86       5.54   33122.60
2011 08 05 05 07 00 000       0.00      -4.06       4.07    -396.45     -47.90     -26.37       5.43   32946.80
2011 08 05 05 08 00 000       0.00      -4.30       4.06    -395.78     -49.44     -29.95       5.44   31849.30
2011 08 05 05 09 00 000       0.00      -4.21       4.27    -394.85     -49.73     -31.59       5.40   31242.00
2011 08 05 05 10 00 000       0.00      -4.01       4.50    -393.56     -48.44     -30.78       5.29   31253.00
2011 08 05 05 11 00 000       0.00      -4.16       4.06    -395.83     -47.13     -26.97       5.25   31882.60
2011 08 05 05 12 00 000       0.00      -4.06       4.17    -399.20     -45.94     -22.31       5.25   32763.30
2011 08 05 05 13 00 000       0.00      -4.30       3.78    -395.33     -49.83     -25.76       5.32   35297.60
2011 08 05 05 14 00 000       0.00      -4.52       3.72    -392.88     -52.10     -28.30       5.40   38251.90
2011 08 05 05 15 00 000       0.00      -3.99       4.25    -393.47     -50.88     -28.90       5.51   42199.30
2011 08 05 05 16 00 000       0.00      -4.29       3.60    -394.14     -50.34     -28.92       5.56   45507.40
2011 08 05 05 17 00 000       0.00      -4.35       3.27    -394.87     -50.46     -28.38       5.55   48169.20
2011 08 05 05 18 00 000       0.00      -4.73       2.86    -392.43     -49.51     -31.91       5.49   50581.90
2011 08 05 05 19 00 000       0.00      -4.69       2.97    -387.78     -47.81     -38.25       5.39   52872.20
2011 08 05 05 20 00 000       0.00      -4.63       3.11    -388.86     -45.87     -35.22       5.35   52453.40
2011 08 05 05 21 00 000       0.00      -4.67       2.93    -389.57     -45.20     -32.82       5.33   52037.40
2011 08 05 05 22 00 000       0.00      -4.54       2.90    -388.62     -47.29     -33.25       5.37   52042.80
2011 08 05 05 23 00 000       0.00      -4.56       2.58    -388.58     -46.92     -33.71       5.39   50152.70
2011 08 05 05 24 00 000       0.00      -4.68       2.87    -389.08     -45.38     -34.12       5.42   47555.90
2011 08 05 05 25 00 000       0.00      -4.16       2.69    -391.35     -45.18     -33.18       5.73   50320.80
2011 08 05 05 26 00 000       0.00      -4.13       2.48    -392.40     -44.93     -33.03       5.75   51069.00
2011 08 05 05 27 00 000       0.00      -4.05       2.47    -392.61     -44.56     -32.83       5.56   51136.00
2011 08 05 05 28 00 000       0.00      -4.00       2.09    -394.88     -43.57     -26.95       5.89   59605.60
2011 08 05 05 29 00 000       0.00      -4.10       2.35    -395.39     -41.83     -26.88       6.03   65074.00
2011 08 05 05 30 00 000       0.00      -3.59       1.68    -396.05     -39.96     -28.41       6.06   67864.70
2011 08 05 05 31 00 000       0.00      -3.48       1.29    -400.13     -38.80     -26.30       6.04   65927.20
2011 08 05 05 32 00 000       0.00      -3.54       1.15    -400.03     -38.83     -26.21       5.96   68817.20
2011 08 05 05 33 00 000       0.00      -3.37       1.06    -398.73     -39.30     -26.62       5.88   71728.40
2011 08 05 05 34 00 000       0.00      -3.20       0.92    -399.84     -39.47     -25.55       5.91   66805.40
2011 08 05 05 35 00 000       0.00      -3.04       0.42    -398.91     -37.10     -25.22       5.90   65085.10
2011 08 05 05 36 00 000       0.00      -3.14       0.28    -398.95     -34.38     -23.77       5.92   64722.10
2011 08 05 05 37 00 000       0.00      -2.71       0.64    -403.26     -32.91     -18.82       6.01   65082.20
2011 08 05 05 38 00 000       0.00      -3.42       0.96    -403.87     -33.52     -19.80       5.91   67208.30
2011 08 05 05 39 00 000       0.00      -3.91       1.42    -402.55     -35.28     -23.76       5.68   70139.40
2011 08 05 05 40 00 000       0.00      -4.04       1.49    -402.08     -38.10     -22.15       5.48   68303.20
2011 08 05 05 41 00 000       0.00      -4.17       1.54    -401.63     -41.25     -21.16       5.32   64968.80
2011 08 05 05 42 00 000       0.00      -4.16       1.88    -401.21     -44.82     -21.06       5.21   59531.40
2011 08 05 05 43 00 000       0.00      -4.12       1.97    -400.74     -46.91     -22.88       5.25   58938.00
2011 08 05 05 44 00 000       0.00      -4.07       2.06    -400.30     -48.51     -24.92       5.31   60025.90
2011 08 05 05 45 00 000       0.00      -3.99       2.17    -400.48     -49.32     -19.83       5.25   67575.10
2011 08 05 05 46 00 000       0.00      -3.62       2.74    -400.51     -48.82     -17.40       5.17   72570.20
2011 08 05 05 47 00 000       0.00      -3.85       2.09    -400.13     -44.97     -21.88       5.03   70920.90
