Obtained from http://ccmc.gsfc.nasa.gov/requests/GetInput/get_ace_L2.php
Units: nT, km/s, amu/cc, K

#COORDINATES
GSM

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2011   8   5   4   0   0   0    -1.192    -4.984     2.681  -422.180   -18.177   -27.746     2.831      29299.68
2011   8   5   4   1   0   0    -1.646    -4.832     2.796  -422.182   -18.176   -27.745     2.831      29299.64
2011   8   5   4   2   0   0    -0.914    -4.865     2.124  -422.183   -18.176   -27.745     2.830      29299.59
2011   8   5   4   3   0   0     0.120    -5.125     1.709  -422.185   -18.175   -27.744     2.830      29299.55
2011   8   5   4   4   0   0     0.452    -5.140     1.547  -422.187   -18.175   -27.744     2.829      29299.51
2011   8   5   4   5   0   0    -0.278    -4.961     1.718  -422.189   -18.174   -27.744     2.829      29299.47
2011   8   5   4   6   0   0    -0.069    -4.955     1.620  -422.190   -18.174   -27.743     2.828      29299.43
2011   8   5   4   7   0   0     0.107    -4.996     1.230  -422.192   -18.173   -27.743     2.828      29299.38
2011   8   5   4   8   0   0     0.283    -5.121     0.992  -422.194   -18.173   -27.743     2.827      29299.34
2011   8   5   4   9   0   0    -0.084    -4.708     1.104  -422.195   -18.172   -27.742     2.827      29299.30
2011   8   5   4  10   0   0     0.296    -4.271     0.649  -422.197   -18.172   -27.742     2.826      29299.26
2011   8   5   4  11   0   0     0.934    -4.313     0.498  -422.199   -18.171   -27.742     2.826      29299.22
2011   8   5   4  12   0   0     0.620    -4.483     0.694  -422.201   -18.171   -27.741     2.825      29299.18
2011   8   5   4  13   0   0     1.122    -4.324     0.550  -422.202   -18.170   -27.741     2.825      29299.13
2011   8   5   4  14   0   0     1.873    -4.041    -0.318  -422.204   -18.170   -27.740     2.824      29299.09
2011   8   5   4  15   0   0     2.126    -3.861    -0.267  -422.206   -18.169   -27.740     2.824      29299.05
2011   8   5   4  16   0   0     2.006    -3.736    -0.302  -422.208   -18.169   -27.740     2.823      29299.01
2011   8   5   4  17   0   0     2.383    -3.625    -0.150  -422.209   -18.168   -27.739     2.823      29298.97
2011   8   5   4  18   0   0     2.396    -3.538    -0.432  -422.211   -18.168   -27.739     2.822      29298.92
2011   8   5   4  19   0   0     2.423    -3.271    -0.769  -422.213   -18.167   -27.739     2.822      29298.88
2011   8   5   4  20   0   0     2.427    -3.492    -0.275  -422.215   -18.167   -27.738     2.821      29298.84
2011   8   5   4  21   0   0     2.876    -2.966    -1.472  -422.216   -18.166   -27.738     2.820      29298.80
2011   8   5   4  22   0   0     2.341    -3.480    -1.363  -422.218   -18.166   -27.738     2.820      29298.76
2011   8   5   4  23   0   0     2.027    -4.086    -0.571  -422.220   -18.165   -27.737     2.819      29298.71
2011   8   5   4  24   0   0     1.916    -4.145    -0.574  -422.222   -18.165   -27.737     2.819      29298.67
2011   8   5   4  25   0   0     1.787    -4.406    -0.567  -422.223   -18.164   -27.736     2.818      29298.63
2011   8   5   4  26   0   0     1.503    -4.632    -0.203  -422.225   -18.164   -27.736     2.818      29298.59
2011   8   5   4  27   0   0     0.954    -4.769    -0.094  -422.227   -18.163   -27.736     2.817      29298.55
2011   8   5   4  28   0   0     0.767    -4.750     0.206  -422.228   -18.163   -27.735     2.817      29298.50
2011   8   5   4  29   0   0     0.533    -4.804     0.140  -422.230   -18.163   -27.735     2.816      29298.46
2011   8   5   4  30   0   0     1.015    -4.764    -0.142  -422.232   -18.162   -27.735     2.816      29298.42
2011   8   5   4  31   0   0     1.055    -4.703    -0.099  -422.234   -18.162   -27.734     2.815      29298.38
2011   8   5   4  32   0   0     0.603    -4.771    -0.139  -422.235   -18.161   -27.734     2.815      29298.34
2011   8   5   4  33   0   0     0.249    -4.760     0.530  -422.237   -18.161   -27.733     2.814      29298.30
2011   8   5   4  34   0   0    -1.216    -3.948     1.856  -422.239   -18.160   -27.733     2.814      29298.25
2011   8   5   4  35   0   0    -1.524    -3.604     1.540  -422.241   -18.160   -27.733     2.813      29298.21
2011   8   5   4  36   0   0    -1.891    -3.032     1.044  -422.242   -18.159   -27.732     2.813      29298.17
2011   8   5   4  37   0   0    -1.233    -3.505     1.008  -422.244   -18.159   -27.732     2.812      29298.13
2011   8   5   4  38   0   0    -1.720    -3.609     1.212  -422.246   -18.158   -27.732     2.812      29298.09
2011   8   5   4  39   0   0    -1.345    -3.530     1.284  -422.248   -18.158   -27.731     2.811      29298.04
2011   8   5   4  40   0   0    -1.479    -3.244     1.324  -422.249   -18.157   -27.731     2.811      29298.00
2011   8   5   4  41   0   0    -1.526    -3.775     1.043  -422.251   -18.157   -27.731     2.810      29297.96
2011   8   5   4  42   0   0    -1.558    -3.909     0.947  -422.253   -18.156   -27.730     2.810      29297.92
2011   8   5   4  43   0   0    -1.666    -3.864     1.106  -422.254   -18.156   -27.730     2.809      29297.88
2011   8   5   4  44   0   0    -1.698    -4.188     1.585  -422.256   -18.155   -27.729     2.809      29297.83
2011   8   5   4  45   0   0    -1.283    -3.893     1.842  -422.258   -18.155   -27.729     2.808      29297.79
2011   8   5   4  46   0   0    -1.759    -3.828     1.723  -422.260   -18.154   -27.729     2.808      29297.75
2011   8   5   4  47   0   0    -1.857    -4.133     1.894  -422.261   -18.154   -27.728     2.807      29297.71
2011   8   5   4  48   0   0    -1.934    -3.548     2.179  -422.263   -18.153   -27.728     2.807      29297.67
2011   8   5   4  49   0   0    -2.710    -3.555     1.984  -422.265   -18.153   -27.728     2.806      29297.63
2011   8   5   4  50   0   0    -1.793    -3.986     1.612  -422.267   -18.152   -27.727     2.806      29297.58
2011   8   5   4  51   0   0    -2.464    -3.546     2.014  -422.268   -18.152   -27.727     2.805      29297.54
2011   8   5   4  52   0   0    -2.963    -3.613     2.276  -422.270   -18.151   -27.727     2.805      29297.50
2011   8   5   4  53   0   0    -3.121    -3.157     2.425  -422.272   -18.151   -27.726     2.804      29297.46
2011   8   5   4  54   0   0    -3.656    -2.879     2.597  -422.274   -18.150   -27.726     2.804      29297.42
2011   8   5   4  55   0   0    -3.671    -2.917     2.621  -422.275   -18.150   -27.725     2.803      29297.37
2011   8   5   4  56   0   0    -3.720    -2.922     2.225  -422.277   -18.149   -27.725     2.803      29297.33
2011   8   5   4  57   0   0    -3.748    -1.670     2.203  -422.279   -18.149   -27.725     2.802      29297.29
2011   8   5   4  58   0   0    -3.600    -1.897     2.602  -422.280   -18.148   -27.724     2.802      29297.25
2011   8   5   4  59   0   0    -3.644    -2.325     2.647  -422.282   -18.148   -27.724     2.801      29297.21
2011   8   5   5   0   0   0    -3.775    -2.021     2.779  -422.284   -18.147   -27.724     2.801      29297.16
2011   8   5   5   1   0   0    -4.432    -0.721     3.150  -422.286   -18.147   -27.723     2.800      29297.12
2011   8   5   5   2   0   0    -4.307    -0.588     2.962  -422.287   -18.147   -27.723     2.800      29297.08
2011   8   5   5   3   0   0    -4.739    -0.831     3.077  -422.289   -18.146   -27.722     2.799      29297.04
2011   8   5   5   4   0   0    -4.801    -1.043     3.317  -422.291   -18.146   -27.722     2.799      29297.00
2011   8   5   5   5   0   0    -4.810    -1.598     2.982  -422.293   -18.145   -27.722     2.798      29296.95
2011   8   5   5   6   0   0    -4.640    -1.775     3.415  -422.294   -18.145   -27.721     2.798      29296.91
2011   8   5   5   7   0   0    -4.864    -1.683     3.241  -422.296   -18.144   -27.721     2.797      29296.87
2011   8   5   5   8   0   0    -4.929    -1.810     3.267  -422.298   -18.144   -27.721     2.797      29296.83
2011   8   5   5   9   0   0    -4.977    -1.617     3.269  -422.300   -18.143   -27.720     2.796      29296.79
2011   8   5   5  10   0   0    -4.957    -1.566     3.217  -422.301   -18.143   -27.720     2.796      29296.75
2011   8   5   5  11   0   0    -4.823    -1.901     3.143  -422.303   -18.142   -27.720     2.795      29296.70
2011   8   5   5  12   0   0    -4.922    -1.666     3.209  -422.305   -18.142   -27.719     2.795      29296.66
2011   8   5   5  13   0   0    -4.750    -2.080     3.223  -422.306   -18.141   -27.719     2.794      29296.62
