MIDL 32Re, 2011-08 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2011  8  5  3  0     4.56    -3.25    -2.84    -403.8    -15.03    -61.62     2.168      48875    0    0    0    0    0
2011  8  5  3  1     4.66    -3.37    -2.85    -403.5    -14.26    -63.24     2.117      47711    0    0    0    0    0
2011  8  5  3  2     4.56    -3.09    -3.15    -404.5    -13.90    -64.76     1.870      42736    0    0    0    0    0
2011  8  5  3  3     4.60    -2.89    -3.21    -406.3    -13.71    -64.49     1.777      42736    0    0    0    0    0
2011  8  5  3  4     4.70    -2.78    -3.17    -406.6    -16.19    -63.56     1.737      42513    0    0    0    0    0
2011  8  5  3  5     4.91    -2.41    -3.08    -407.1    -19.90    -63.53     1.729      41351    0    0    0    0    0
2011  8  5  3  6     5.13    -2.00    -3.01    -407.8    -21.97    -64.67     1.717      39555    0    0    0    0    0
2011  8  5  3  7     5.26    -1.82    -2.76    -409.4    -22.43    -65.03     1.708      38268    0    0    0    0    0
2011  8  5  3  8     5.25    -1.69    -2.70    -414.6    -21.74    -63.72     1.727      39133    0    0    0    0    0
2011  8  5  3  9     5.31    -1.43    -2.71    -415.2    -20.35    -62.23     1.763      40773    0    0    0    0    0
2011  8  5  3 10     5.31    -1.17    -2.71    -413.8    -18.91    -61.35     1.773      39918    0    1    1    1    1
2011  8  5  3 11     5.28    -0.89    -2.69    -411.5    -16.83    -60.43     1.790      37745    0    1    1    2    2
2011  8  5  3 12     5.32    -0.94    -2.60    -411.0    -15.58    -58.95     1.811      35074    0    1    1    2    2
2011  8  5  3 13     5.37    -0.94    -2.60    -410.6    -16.25    -58.11     1.832      35074    0    1    1    1    1
2011  8  5  3 14     5.37    -0.93    -2.74    -409.9    -16.60    -58.05     1.844      35841    0    0    0    0    0
2011  8  5  3 15     5.33    -0.94    -2.79    -409.7    -17.88    -57.69     1.845      36638    0    0    0    0    0
2011  8  5  3 16     5.28    -1.00    -2.67    -411.4    -17.40    -57.68     1.781      37547    0    0    0    0    0
2011  8  5  3 17     5.30    -1.00    -2.63    -410.4    -16.55    -57.65     1.752      37547    0    0    0    0    0
2011  8  5  3 18     5.32    -0.96    -2.59    -408.6    -15.68    -57.35     1.685      37194    0    0    0    0    0
2011  8  5  3 19     5.40    -0.99    -2.58    -407.6    -14.71    -57.02     1.662      34713    0    0    0    0    0
2011  8  5  3 20     5.46    -0.93    -2.62    -407.4    -12.24    -55.95     1.665      32831    0    0    0    0    0
2011  8  5  3 21     5.41    -0.88    -2.74    -407.3     -9.72    -54.41     1.743      32487    0    0    0    0    0
2011  8  5  3 22     5.33    -0.91    -2.88    -407.2     -8.81    -53.67     2.034      32079    0    0    0    0    0
2011  8  5  3 23     5.34    -0.95    -2.88    -407.3     -9.23    -53.64     2.201      31795    0    0    0    0    0
2011  8  5  3 24     5.45    -0.99    -2.70    -407.3    -10.23    -54.20     2.125      31794    0    0    0    0    0
2011  8  5  3 25     5.49    -0.98    -2.62    -407.3    -10.71    -54.77     2.069      31793    0    0    0    0    0
2011  8  5  3 26     5.43    -0.95    -2.67    -407.1    -11.14    -55.46     2.062      32077    0    0    0    0    0
2011  8  5  3 27     5.40    -0.92    -2.72    -406.9    -11.65    -55.94     1.987      32281    0    0    0    0    0
2011  8  5  3 28     5.39    -0.88    -2.81    -407.5    -12.05    -56.01     1.932      31686    0    0    0    0    0
