MIDL 32Re, 1998-08 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
1998  8  9 18  0    -3.94     3.61     0.14    -407.1     36.66    -11.40     9.173      10473    0    0    0    0    0
1998  8  9 18  1    -3.86     3.74     0.15    -407.2     36.80    -11.37     9.299      10471    0    0    0    0    0
1998  8  9 18  2    -3.76     3.86     0.31    -407.1     37.07    -10.68     9.330      10794    0    0    0    0    0
1998  8  9 18  3    -3.66     3.91     0.47    -406.4     37.26    -10.04     9.136      11097    0    0    0    0    0
1998  8  9 18  4    -3.56     3.97     0.51    -405.6     37.40    -10.43     8.870      11078    0    0    0    0    0
1998  8  9 18  5    -3.60     3.94     0.58    -405.8     37.68    -11.31     8.740      10962    0    0    0    0    0
1998  8  9 18  6    -3.86     3.73     0.75    -406.9     36.77     -8.89     8.512      10820    0    0    0    0    0
1998  8  9 18  7    -4.03     3.56     0.91    -407.6     35.83     -6.38     8.529      10271    0    0    0    0    0
1998  8  9 18  8    -4.04     3.57     0.72    -408.0     35.86     -8.56     8.576      10207    0    0    0    0    0
1998  8  9 18  9    -4.03     3.59     0.43    -407.6     35.99    -10.59     8.601      10089    0    0    0    0    0
1998  8  9 18 10    -4.03     3.58     0.23    -407.4     36.06    -11.19     8.401      10165    0    0    0    0    0
1998  8  9 18 11    -4.03     3.59     0.25    -407.6     36.07    -11.17     8.142      10385    0    0    0    0    0
1998  8  9 18 12    -4.05     3.55     0.22    -408.0     35.42    -11.30     8.072      11206    0    0    0    0    0
1998  8  9 18 13    -4.28     3.37     0.07    -408.2     35.09    -11.37     8.533      11640    0    0    0    0    0
1998  8  9 18 14    -4.78     2.72    -0.55    -408.7     34.29    -11.80     8.746      10969    0    0    0    0    0
1998  8  9 18 15    -5.13     2.05    -1.02    -410.6     33.66    -15.42     7.252      10740    0    0    0    0    0
1998  8  9 18 16    -5.23     1.36    -1.39    -413.9     31.26    -16.41     7.184      10051    0    0    0    0    0
1998  8  9 18 17    -5.33     0.91    -1.53    -414.5     32.42    -16.66     6.857       9708    0    0    0    0    0
1998  8  9 18 18    -5.41     0.76    -1.56    -414.7     33.56    -16.41     6.631       9840    0    0    0    0    0
1998  8  9 18 19    -5.46     0.73    -1.56    -414.5     33.63    -16.39     6.288       9267    0    0    0    0    0
1998  8  9 18 20    -5.50     0.69    -1.55    -414.4     34.37    -17.22     6.281       9241    0    0    0    0    0
1998  8  9 18 21    -5.48     0.63    -1.51    -413.6     35.08    -18.06     6.629      10177    0    0    0    0    0
1998  8  9 18 22    -5.41     0.61    -1.46    -412.7     35.23    -17.43     6.644       9641    0    0    0    0    0
1998  8  9 18 23    -5.21     0.61    -1.46    -413.1     35.87    -15.86     6.725      10751    0    0    0    0    0
1998  8  9 18 24    -4.92     0.51    -1.53    -417.2     38.05    -17.27     6.815      12312    0    0    0    0    0
1998  8  9 18 25    -4.82     0.49    -1.54    -417.7     38.29    -17.46     6.487      11542    0    0    0    0    0
1998  8  9 18 26    -4.78     0.94    -1.41    -419.2     38.04    -17.42     5.774      11467    0    0    0    0    0
1998  8  9 18 27    -4.78     1.06    -1.41    -419.2     37.82    -17.54     5.774      11467    0    0    0    0    0
1998  8  9 18 28    -4.75     1.15    -1.44    -419.0     37.61    -18.62     5.750      11458    0    0    0    0    0
1998  8  9 18 29    -4.75     1.15    -1.48    -418.8     37.55    -18.53     5.462      11370    0    0    0    0    0
1998  8  9 18 30    -4.75     1.15    -1.48    -418.3     37.55    -17.82     4.663      11370    0    0    0    0    0
1998  8  9 18 31    -4.88     1.03    -1.51    -417.8     38.09    -16.86     4.265      11370    0    0    0    0    0
1998  8  9 18 32    -4.90     1.00    -1.55    -417.3     38.12    -16.79     4.245      12345    0    0    0    0    0
1998  8  9 18 33    -4.94     1.00    -1.58    -416.8     37.88    -17.47     4.412      12482    0    0    0    0    0
1998  8  9 18 34    -4.98     1.00    -1.59    -415.4     37.82    -18.34     4.451      12706    0    0    0    0    0
1998  8  9 18 35    -5.00     0.95    -1.60    -414.6     37.62    -18.76     4.531      13230    0    0    0    0    0
1998  8  9 18 36    -5.00     0.90    -1.59    -414.3     37.43    -18.01     4.574      13673    0    0    0    0    0
1998  8  9 18 37    -4.98     0.95    -1.56    -414.6     37.05    -16.69     4.585      13890    0    0    0    0    0
1998  8  9 18 38    -4.94     1.07    -1.49    -414.7     36.46    -16.73     4.579      14379    0    0    0    0    0
1998  8  9 18 39    -4.90     1.20    -1.41    -415.1     36.23    -16.25     4.948      16294    0    0    0    0    0
1998  8  9 18 40    -4.87     1.24    -1.38    -415.5     36.21    -16.22     4.850      17337    0    0    0    0    0
1998  8  9 18 41    -4.87     1.24    -1.35    -416.9     36.21    -16.54     4.641      17464    0    0    0    0    0
