Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
2018 04 19 03 35 49  56       1.95       0.36      -1.46    -297.50      40.50      -8.80       8.25     13303.00
2018 04 19 03 36 39 505       2.01       0.33      -1.49    -298.20      42.70      -9.60       7.65     12590.00
2018 04 19 03 37 38 144       1.94       0.39      -1.40    -298.30      41.80      -9.40       7.98     13108.00
2018 04 19 03 38 34  66       2.02       0.42      -1.48    -298.60      42.60      -9.10       7.61     12751.00
2018 04 19 03 39 36 784       2.09       0.44      -1.43    -298.40      42.50      -9.90       7.46     12389.00
2018 04 19 03 40 38 144       2.05       0.44      -1.42    -298.30      42.60      -9.70       7.64     12447.00
2018 04 19 03 41 36 784       2.01       0.45      -1.39    -298.40      40.60      -8.10       7.98     12825.00
2018 04 19 03 42 43 593       1.97       0.49      -1.37    -297.90      41.30      -9.60       7.80     12937.00
2018 04 19 03 44 05 536       1.51       0.48      -1.48    -296.30      44.10     -10.00       8.20     13081.00
2018 04 19 03 45 33 300       1.07       0.47      -1.50    -294.30      46.20      -9.90       8.43     10539.00
2018 04 19 03 46 38 898       1.11       0.59      -1.46    -293.90      45.30      -9.80       8.29     10460.00
2018 04 19 03 47 22 149       1.19       0.81      -1.19    -295.10      39.90      -8.20       8.76     12715.00
2018 04 19 03 48 20 760       1.14       0.73      -1.21    -295.20      41.20      -7.80       8.77     12328.00
2018 04 19 03 49 29 112       1.19       0.52      -1.23    -294.60      42.50      -7.70       8.78     11763.00
2018 04 19 03 50 31 903       1.23       0.45      -1.20    -294.40      44.20      -8.00       8.95     11838.00
2018 04 19 03 51 40 300       1.34       0.41      -1.14    -293.80      45.10      -7.70       8.59     10486.00
2018 04 19 03 52 38 898       1.34       0.34      -1.10    -293.90      43.30      -7.80       8.82     10469.00
2018 04 19 03 53 31 903       1.40       0.26      -1.08    -294.40      42.20      -7.30       8.83     11455.00
2018 04 19 03 54 24 931       1.46       0.24      -0.94    -294.90      43.80      -8.30       8.64     12001.00
2018 04 19 03 55 27 717       1.48       0.34      -0.95    -294.70      40.90      -7.50       8.91     12227.00
2018 04 19 03 56 34 698       1.50       0.33      -0.92    -294.20      39.50      -7.00       8.80     11879.00
2018 04 19 03 57 24 931       1.48       0.35      -0.90    -294.90      42.30      -7.80       8.73     12083.00
2018 04 19 03 58 24 931       1.55       0.31      -0.82    -294.90      42.00      -8.30       8.77     12206.00
2018 04 19 03 59 23 540       1.50       0.45      -0.99    -295.00      41.10      -7.50       8.79     12701.00
2018 04 19 04 00 26 324       1.48       0.42      -1.08    -294.80      43.60      -6.70       8.42     11911.00
2018 04 19 04 01 36  97       1.56       0.36      -0.95    -294.10      43.90      -7.60       8.26     10803.00
2018 04 19 04 02 26 324       1.52       0.45      -0.89    -294.80      42.40      -8.40       8.41     12078.00
2018 04 19 04 03 33 300       1.55       0.39      -0.87    -294.30      46.90      -8.80       8.48     10750.00
2018 04 19 04 04 19 371       1.52       0.37      -0.82    -295.30      44.40      -7.70       8.77     13461.00
2018 04 19 04 06 00  28       1.54       0.29      -0.94    -292.40      40.70      -5.10       8.46     10492.00
2018 04 19 04 07 44 391       1.57       0.32      -0.96    -289.30     -20.40       4.20       8.55     10450.00
2018 04 19 04 08 45 838       1.44       0.12      -1.04    -289.20     -20.40       4.17       8.52     10439.00
2018 04 19 04 09 35 730       1.40       0.14      -1.03    -289.90     -20.00       4.13       8.76     10494.00
2018 04 19 04 10 45 838       1.39       0.15      -1.06    -289.20     -20.40       4.10       8.71     10382.00
2018 04 19 04 11 41 500       1.39       0.16      -1.12    -289.50     -20.37       4.20       8.72     10444.00
2018 04 19 04 12 19 946       1.75       0.13      -0.46    -291.00     -20.33       4.15       8.35     10608.00
2018 04 19 04 13 51 635       1.69       0.09      -0.59    -288.80     -20.30       4.10       8.35     10387.00
2018 04 19 04 14 51 635       1.64       0.13      -0.71    -288.80     -20.40       4.20       8.45     10410.00
2018 04 19 04 15 22 807       1.65       0.18      -0.69    -290.80      10.60       4.10       8.46     10432.00
2018 04 19 04 16 50 184       1.67       0.23      -0.67    -288.90     -20.10       4.00       8.33     10361.00
