MIDL 32Re, 2018-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2018  4 19 15  0    -0.88     0.13     1.62    -275.2     42.17     -6.91    13.242       9557    0    0    0    0    0
2018  4 19 15  1    -0.89    -0.09     1.44    -275.5     41.44     -6.45    12.094       9617    0    1    1    1    1
2018  4 19 15  2    -1.29    -0.23     1.43    -275.7     41.40     -6.42    11.703       9679    0    1    1    1    2
2018  4 19 15  3    -1.38    -0.37     1.10    -275.6     40.57     -6.24    11.439       9734    0    1    1    1    2
2018  4 19 15  4    -1.39    -0.41     1.01    -275.4     40.04     -6.26    11.235       9741    0    1    1    1    1
2018  4 19 15  5    -1.27    -0.32     1.04    -275.4     39.74     -5.37    11.233       9556    0    0    0    0    0
2018  4 19 15  6    -0.87    -0.21     1.20    -275.2     39.47     -4.72    11.280       9514    0    0    0    0    0
2018  4 19 15  7    -0.72    -0.15     1.25    -275.3     37.99     -4.44    11.732      10276    0    0    0    0    0
2018  4 19 15  8    -0.81     0.08     1.18    -275.2     37.41     -4.39    11.877      10605    0    0    0    0    0
2018  4 19 15  9    -0.89     0.15     1.20    -275.1     37.41     -4.32    11.895      10774    0    0    0    0    0
2018  4 19 15 10    -0.86    -0.03     1.21    -275.3     37.76     -3.94    11.888      11000    0    0    0    0    0
2018  4 19 15 11    -0.79     0.00     1.49    -276.5     38.50     -3.20    11.895      10851    0    0    0    0    0
2018  4 19 15 12    -1.11     0.50     1.61    -277.8     38.38     -1.97    12.125       9317    0    0    0    0    0
2018  4 19 15 13    -1.52     0.45     1.65    -277.3     38.66     -2.36    11.253       9546    0    0    0    0    0
2018  4 19 15 14    -1.61     0.38     1.71    -276.6     39.11     -2.91    11.051      10032    0    0    0    0    0
2018  4 19 15 15    -1.45     0.36     1.70    -276.6     38.93     -2.92    11.071       9995    0    0    0    0    0
2018  4 19 15 16    -1.43     0.15     1.65    -276.9     38.83     -2.15    11.155       9715    0    0    0    0    0
2018  4 19 15 17    -1.41    -0.25     1.49    -277.5     38.84     -0.64    11.300       9518    0    0    0    0    0
