MIDL 32Re, 2019-09 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2019  9 21 18  0    -1.41     2.27    -1.66    -347.8     32.30    -12.56     6.774      48093    0    0    0    0    0
2019  9 21 18  1    -1.67     2.36    -1.26    -347.1     31.79    -12.64     6.725      47470    0    0    0    0    0
2019  9 21 18  2    -1.79     2.38    -1.07    -346.8     31.79    -12.65     6.556      47089    0    0    0    0    0
2019  9 21 18  3    -1.82     2.35    -1.02    -346.5     32.16    -12.76     6.458      46386    0    0    0    0    0
2019  9 21 18  4    -1.80     2.34    -1.04    -346.2     32.45    -12.50     6.444      45617    0    0    0    0    0
2019  9 21 18  5    -1.72     2.39    -1.11    -346.3     32.48    -11.50     6.443      45255    0    0    0    0    0
2019  9 21 18  6    -1.63     2.49    -1.23    -346.6     32.65    -10.23     6.444      44885    0    0    0    0    0
2019  9 21 18  7    -1.51     2.43    -1.61    -347.3     33.42     -9.61     6.446      42532    0    0    0    0    0
2019  9 21 18  8    -1.41     2.26    -1.90    -347.5     33.67     -9.39     6.446      41700    0    0    0    0    0
2019  9 21 18  9    -1.44     2.09    -1.89    -347.4     33.71     -9.03     6.438      41652    0    0    0    0    0
2019  9 21 18 10    -1.62     1.87    -1.66    -347.5     33.68     -9.01     6.406      41820    0    0    0    0    0
2019  9 21 18 11    -1.65     1.80    -1.59    -347.6     33.64     -9.31     6.392      42430    0    0    0    0    0
2019  9 21 18 12    -1.73     1.84    -1.61    -347.7     33.60     -9.13     6.400      43496    0    0    0    0    0
2019  9 21 18 13    -1.82     1.90    -1.64    -347.5     33.49     -9.02     6.438      43784    0    0    0    0    0
2019  9 21 18 14    -1.73     1.87    -1.77    -347.1     33.24     -9.08     6.475      43812    0    0    0    0    0
2019  9 21 18 15    -1.56     1.78    -2.04    -346.7     32.93     -9.05     6.492      44723    0    0    0    0    0
2019  9 21 18 16    -1.38     1.67    -2.26    -346.4     32.77     -8.94     6.528      46663    0    0    0    0    0
2019  9 21 18 17    -1.14     1.48    -2.34    -346.3     32.59     -8.85     6.646      50410    0    0    0    0    0
2019  9 21 18 18    -0.80     1.25    -2.32    -346.4     32.53     -8.91     6.715      52506    0    0    0    0    0
2019  9 21 18 19    -0.42     0.96    -2.34    -346.7     32.73     -8.91     6.703      52576    0    0    0    0    0
2019  9 21 18 20    -0.07     0.33    -2.35    -347.7     33.54     -7.77     6.660      52452    0    0    0    0    0
2019  9 21 18 21     0.01     0.20    -2.32    -347.9     33.55     -7.26     6.671      52369    0    0    0    0    0
2019  9 21 18 22     0.07     0.35    -2.32    -347.9     33.17     -7.05     6.732      51819    0    0    0    0    0
2019  9 21 18 23     0.16     0.44    -2.36    -348.2     33.12     -6.89     6.700      49070    0    0    0    0    0
2019  9 21 18 24     0.27     0.55    -2.44    -348.3     33.08     -7.06     6.556      46292    0    0    0    0    0
2019  9 21 18 25     0.34     0.48    -2.57    -348.0     32.75     -7.89     6.413      44221    0    0    0    0    0
2019  9 21 18 26     0.45     0.27    -2.68    -347.3     32.25     -8.13     6.160      42619    0    0    0    0    0
2019  9 21 18 27     0.58    -0.09    -2.75    -346.5     31.82     -8.26     5.941      41139    0    0    0    0    0
2019  9 21 18 28     0.73    -0.66    -2.82    -346.2     31.51     -8.08     5.859      39700    0    0    0    0    0
