Final OMNI file

Initial number of points = 1441
Final   number of points = 1214

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz Rho T
#START
2010 04 05 00 00 00 000         5.36        -1.82        -0.47      -482.90       -23.50        16.20         3.43    133566.00
2010 04 05 00 01 00 000         5.27        -2.41        -0.20      -484.40       -26.80        17.20         3.33    144640.00
2010 04 05 00 07 00 000         5.51        -1.65        -1.05      -482.40       -25.90         9.00         3.26    122032.00
2010 04 05 00 08 00 000         5.40        -1.52         0.25      -482.40       -25.90         9.00         3.26    122032.00
2010 04 05 00 09 00 000         5.42        -1.65         0.34      -483.90       -19.40        21.70         3.33    116018.00
2010 04 05 00 10 00 000         5.44        -1.41         0.50      -480.70       -20.70        18.90         3.17    123653.00
2010 04 05 00 11 00 000         5.42        -1.48         0.64      -474.50       -23.30        13.30         2.85    138723.00
2010 04 05 00 12 00 000         5.15        -1.93         1.14      -472.60       -21.50        20.40         3.15    116308.00
2010 04 05 00 13 00 000         4.68        -2.01         2.55      -478.90       -20.30        24.30         3.22    116888.00
2010 04 05 00 14 00 000         4.70        -1.86         2.64      -487.20       -18.90        29.40         3.30    117657.00
2010 04 05 00 15 00 000         4.97        -1.88         2.10      -484.20       -14.50        25.60         3.21    108140.00
2010 04 05 00 16 00 000         4.38        -2.42         2.49      -486.60       -15.70        28.10         3.20    113292.00
2010 04 05 00 17 00 000         4.21        -1.78         3.09      -497.70       -20.40        39.80         3.19    136994.00
2010 04 05 00 18 00 000         3.88        -1.71         3.61      -492.10       -12.90        34.70         3.74    119419.00
2010 04 05 00 19 00 000         3.89        -1.75         3.82      -495.30       -12.50        38.40         3.99    121228.00
2010 04 05 00 24 00 000         4.49        -2.37         2.68      -495.70       -15.50        37.40         3.55    144271.00
2010 04 05 00 25 00 000         4.70        -3.13         0.69      -495.70       -15.50        37.40         3.55    144271.00
2010 04 05 00 26 00 000         4.87        -2.31         1.56      -493.90       -26.50        29.10         3.27    156393.00
2010 04 05 00 27 00 000         5.19        -2.45        -0.23      -493.90       -26.50        29.10         3.27    156393.00
2010 04 05 00 28 00 000         5.15        -1.79         1.33      -493.90       -16.20        38.80         3.23    118448.00
2010 04 05 00 29 00 000         4.49        -1.72         3.09      -493.90       -16.20        38.80         3.23    118448.00
2010 04 05 00 30 00 000         4.59        -2.07         2.50      -489.20       -16.10        27.30         3.63    126432.00
2010 04 05 00 31 00 000         4.20        -1.90         3.59      -494.40       -15.50        39.00         3.38    126123.00
