MAG 16-second Averaged Interplanetary Magnetic Field Data, GSE
2017 249  1 39 28.730   -4.253   -1.163    2.210
2017 249  1 39 44.730   -4.291   -1.183    2.139
2017 249  1 40  0.730   -4.251   -0.970    2.099
2017 249  1 40 16.730   -4.269   -0.612    2.190
2017 249  1 40 32.730   -4.382   -0.354    1.870
2017 249  1 40 48.730   -4.508   -0.461    1.594
2017 249  1 41  4.730   -4.458   -0.659    1.567
2017 249  1 41 20.730   -4.495   -0.821    1.691
2017 249  1 41 36.730   -4.303   -0.899    1.834
2017 249  1 41 52.730   -4.328   -1.056    1.942
2017 249  1 42  8.730   -4.356   -1.106    2.197
2017 249  1 42 24.730   -4.345   -1.157    2.297
2017 249  1 42 40.730   -3.976   -0.315    2.960
2017 249  1 42 56.730   -4.115   -0.372    2.750
2017 249  1 43 12.730   -4.275   -0.431    2.467
2017 249  1 43 28.730   -4.357   -0.506    2.312
2017 249  1 43 44.730   -4.280   -0.463    2.477
2017 249  1 44  0.730   -4.229    0.135    2.555
2017 249  1 44 16.729   -4.200    0.356    2.525
2017 249  1 44 32.729   -4.312    0.331    2.333
2017 249  1 44 48.729   -4.337    0.167    2.173
2017 249  1 45  4.729   -4.252    0.032    2.195
2017 249  1 45 20.729   -3.903    0.072    2.614
2017 249  1 45 36.729   -3.721    0.857    2.758
2017 249  1 45 52.729   -3.645    1.552    2.765
2017 249  1 46  8.729   -3.552    1.192    2.920
2017 249  1 46 24.729   -3.534    0.760    2.950
2017 249  1 46 40.729   -3.853    0.727    2.506
2017 249  1 46 56.729   -3.983    0.633    2.233
2017 249  1 47 12.729   -4.269    0.050    1.772
2017 249  1 47 28.729   -4.117    0.085    2.260
2017 249  1 47 44.729   -4.008    0.419    2.212
2017 249  1 48  0.729   -3.908    0.698    2.271
2017 249  1 48 16.729   -3.904    0.379    2.434
2017 249  1 48 32.729   -3.920    0.086    2.529
2017 249  1 48 48.729   -4.023   -0.057    2.432
2017 249  1 49  4.729   -3.756   -0.078    2.679
2017 249  1 49 20.729   -3.620    0.326    2.932
2017 249  1 49 36.729   -3.894    0.497    2.773
2017 249  1 49 52.729   -3.854    1.016    2.669
2017 249  1 50  8.729   -4.013    1.200    2.536
2017 249  1 50 24.729   -3.909    1.098    2.701
2017 249  1 50 40.729   -4.113    0.725    2.595
2017 249  1 50 56.729   -4.053    0.564    2.526
2017 249  1 51 12.729   -3.896    0.614    2.737
2017 249  1 51 28.729   -3.876    0.710    2.698
2017 249  1 51 44.729   -3.911    0.408    2.660
2017 249  1 52  0.729   -3.858    0.024    2.562
2017 249  1 52 16.729   -3.940   -0.022    2.511
2017 249  1 52 32.729   -4.032    0.059    2.724
2017 249  1 52 48.729   -4.236   -0.279    2.281
2017 249  1 53  4.728   -4.348   -1.114    1.972
2017 249  1 53 20.728   -4.342   -0.534    2.153
2017 249  1 53 36.728   -4.199   -0.532    2.311
2017 249  1 53 52.728   -4.354   -0.422    2.305
2017 249  1 54  8.728   -4.359   -0.781    2.344
2017 249  1 54 24.728   -4.413   -0.976    2.157
2017 249  1 54 40.728   -4.475   -0.115    2.107
2017 249  1 54 56.728   -4.498    0.026    2.116
2017 249  1 55 12.728   -4.480   -0.151    2.011
2017 249  1 55 28.728   -4.529   -0.523    2.093
2017 249  1 55 44.728   -4.452   -0.481    2.107
2017 249  1 56  0.728   -4.417   -0.701    2.132
2017 249  1 56 16.728   -4.460   -0.772    2.076
2017 249  1 56 32.728   -4.522   -0.489    2.096
2017 249  1 56 48.728   -4.419   -0.230    2.271
2017 249  1 57  4.728   -4.437   -0.332    2.301
2017 249  1 57 20.728   -4.429   -0.409    2.399
2017 249  1 57 36.728   -4.398   -0.395    2.401
2017 249  1 57 52.728   -4.255   -0.434    2.154
2017 249  1 58  8.728   -4.247   -0.406    2.216
2017 249  1 58 24.728   -4.284   -0.440    2.211
2017 249  1 58 40.728   -4.187   -0.469    2.213
2017 249  1 58 56.728   -4.375   -0.191    2.031
2017 249  1 59 12.728   -4.437   -0.242    2.039
2017 249  1 59 28.728   -4.382   -0.263    2.109
2017 249  1 59 44.728   -4.406   -0.315    2.185
2017 249  2  0  0.728   -4.457   -0.499    2.198
2017 249  2  0 16.728   -4.334   -0.281    2.217
2017 249  2  0 32.728   -4.337   -0.227    2.340
2017 249  2  0 48.728   -4.285   -0.184    2.282
2017 249  2  1  4.728   -4.290   -0.279    2.290
2017 249  2  1 20.728   -4.318   -0.202    2.298
2017 249  2  1 36.728   -4.315   -0.320    2.280
2017 249  2  1 52.727   -4.355   -0.348    2.231
2017 249  2  2  8.727   -4.347   -0.316    2.336
2017 249  2  2 24.727   -4.405   -0.272    2.412
2017 249  2  2 40.727   -4.502   -0.399    2.320
2017 249  2  2 56.727   -4.602   -0.414    2.259
2017 249  2  3 12.727   -4.562   -0.405    2.315
2017 249  2  3 28.727   -4.576   -0.428    2.330
2017 249  2  3 44.727   -4.631   -0.271    2.335
2017 249  2  4  0.727   -4.544   -0.196    2.276
2017 249  2  4 16.727   -4.404   -0.257    2.242
2017 249  2  4 32.727   -4.512   -0.291    2.220
2017 249  2  4 48.727   -4.403   -0.077    2.251
2017 249  2  5  4.727   -4.443   -0.400    2.051
2017 249  2  5 20.727   -4.362   -0.786    2.094
2017 249  2  5 36.727   -4.236   -0.648    2.143
2017 249  2  5 52.727   -4.133   -0.900    2.096
2017 249  2  6  8.727   -4.253   -1.158    1.795
2017 249  2  6 24.727   -4.271   -1.051    1.867
2017 249  2  6 40.727   -4.333   -1.159    1.564
2017 249  2  6 56.727   -4.332   -0.799    1.696
2017 249  2  7 12.727   -4.280   -0.603    1.776
2017 249  2  7 28.727   -4.246   -0.628    1.750
2017 249  2  7 44.727   -4.217   -0.554    1.745
2017 249  2  8  0.727   -4.219   -0.692    1.908
2017 249  2  8 16.727   -4.216   -0.677    1.889
2017 249  2  8 32.727   -4.239   -0.497    1.916
2017 249  2  8 48.727   -4.330   -0.620    1.947
2017 249  2  9  4.727   -4.309   -0.789    1.972
2017 249  2  9 20.727   -4.346   -0.690    1.964
2017 249  2  9 36.727   -4.343   -0.658    1.972
2017 249  2  9 52.727   -4.339   -0.910    1.970
2017 249  2 10  8.727   -4.312   -0.945    1.943
2017 249  2 10 24.726   -4.336   -0.934    1.876
2017 249  2 10 40.726   -4.274   -1.050    1.971
2017 249  2 10 56.726   -4.231   -1.109    1.948
2017 249  2 11 12.726   -4.350   -0.742    1.813
2017 249  2 11 28.726   -4.261   -0.765    1.968
2017 249  2 11 44.726   -4.180   -1.046    1.923
2017 249  2 12  0.726   -4.184   -1.249    1.936
2017 249  2 12 16.726   -4.105   -1.032    1.887
2017 249  2 12 32.726   -4.160   -0.897    1.850
2017 249  2 12 48.726   -4.119   -1.102    1.949
2017 249  2 13  4.726   -4.153   -1.033    1.909
2017 249  2 13 20.726   -4.238   -0.725    1.729
2017 249  2 13 36.726   -4.322   -0.700    1.775
2017 249  2 13 52.726   -4.350   -0.804    1.748
2017 249  2 14  8.726   -4.079   -1.098    1.763
2017 249  2 14 24.726   -4.165   -0.722    1.689
2017 249  2 14 40.726   -4.135   -0.639    1.697
2017 249  2 14 56.726   -4.230   -0.642    1.683
2017 249  2 15 12.726   -4.194   -0.494    1.654
2017 249  2 15 28.726   -3.998   -0.821    1.907
2017 249  2 15 44.726   -4.039   -0.248    2.252
2017 249  2 16  0.726   -4.029   -0.045    2.267
2017 249  2 16 16.726   -4.119   -0.594    1.903
2017 249  2 16 32.726   -4.211   -0.766    1.868
2017 249  2 16 48.726   -4.238   -0.864    1.731
2017 249  2 17  4.726   -4.103   -0.922    1.803
2017 249  2 17 20.726   -4.102   -0.983    1.795
2017 249  2 17 36.726   -4.035   -0.955    1.690
2017 249  2 17 52.726   -4.012   -0.653    1.961
