BEGIN METADATA
SWEPAM 64-second Averaged Solar Wind Ion Parameters
Data downloaded from ACE Science Center on Fri Sep 16 13:57:16 2022
SWEPAM Team Software Version: 3.30
SWEPAM Team Time/Date Processed: 
ACE Science Center Level2 Software Version: 1.5
ACE Science Center Processing Date/Time: Thu Feb  3 23:17:45 2022 PST


Note: All timestamps are UT, and refer to the start of the time period.
year,day,hr,min,sec: year, day of year, hour of day, minutes, seconds.
fp_year       : fractional year.
fp_doy        : fractional day-of-year.
ACEepoch      : seconds since Jan 1 00:00:00 UT 1996.
proton_density: Proton Density (cm^-3).
proton_temp   : Radial Component of proton temperature (deg. Kelvin).
He4toprotons  : Ratio of alphas/protons
proton_speed  : Proton Speed (km/s)
x,y,z_dot_GSE : X,Y,Z-component of proton velocity in GSE coordinates (km/s)
r,t,n_dot_RTN : R,T,N-component of proton velocity in RTN coordinates (km/s)
x,y,z_dot_GSM : X,Y,Z-component of proton velocity in GSM coordinates (km/s)
Electron_temp : Electron Temperature (deg. Kelvin).
pos_gse_x,y,z : Components of spacecraft position in GSE (km).
pos_gsm_x,y,z : Components of spacecraft position in GSM (km).
A value of -9999.9 indicates bad or missing data.

More Documentation of the ACE SWEPAM level 2 data is at this web site:
http://www.srl.caltech.edu/ACE/ASC/level2/swepam_l2desc.html

year day hr min sec proton_density proton_temp x_dot_GSE y_dot_GSE z_dot_GSE pos_gse_x pos_gse_y pos_gse_z 
2017 249  0 41 43.000      4.627  8.2550e+04   -474.63     -0.48     15.26  1.4277e+06  1.5034e+05 -1.4692e+05
2017 249  0 42 47.000      4.376  9.1035e+04   -470.84     -1.15     12.44  1.4277e+06  1.5034e+05 -1.4692e+05
2017 249  0 43 51.000      4.657  8.5586e+04   -473.23     -0.99     12.94  1.4277e+06  1.5035e+05 -1.4692e+05
2017 249  0 44 55.000      4.412  9.0504e+04   -472.65      1.23     12.20  1.4277e+06  1.5035e+05 -1.4692e+05
2017 249  0 45 59.000      4.387  8.8967e+04   -473.41      1.60     13.57  1.4277e+06  1.5036e+05 -1.4692e+05
2017 249  0 47  3.000      4.098  9.0638e+04   -469.85      1.42     10.60  1.4277e+06  1.5036e+05 -1.4692e+05
2017 249  0 48  7.000      4.175  9.1496e+04   -470.67      3.35     10.44  1.4277e+06  1.5037e+05 -1.4692e+05
2017 249  0 49 11.000      3.734  9.2425e+04   -470.60      1.30     13.94  1.4277e+06  1.5037e+05 -1.4692e+05
2017 249  0 50 15.000      4.288  8.0600e+04   -475.59     -2.60     16.39  1.4277e+06  1.5038e+05 -1.4692e+05
2017 249  0 51 19.000      4.291  9.7612e+04   -475.18      4.10      9.84  1.4277e+06  1.5038e+05 -1.4692e+05
2017 249  0 52 23.000      4.327  9.4992e+04   -472.31      0.86     10.91  1.4277e+06  1.5038e+05 -1.4692e+05
2017 249  0 53 27.000      3.955  9.7976e+04   -474.71      5.47      6.61  1.4277e+06  1.5039e+05 -1.4693e+05
2017 249  0 54 31.000      3.895  8.6876e+04   -476.10      2.64      7.22  1.4278e+06  1.5039e+05 -1.4693e+05
2017 249  0 55 35.000  -9999.900  1.0166e+05   -472.76      3.59      7.84  1.4278e+06  1.5040e+05 -1.4693e+05
2017 249  0 56 39.000      3.582  8.9125e+04   -476.00     -2.21      6.54  1.4278e+06  1.5040e+05 -1.4693e+05
2017 249  0 57 43.000      3.490  8.8167e+04   -472.69     -1.26      5.61  1.4278e+06  1.5041e+05 -1.4693e+05
2017 249  0 58 47.000      3.643  9.5248e+04   -471.73      2.01     10.06  1.4278e+06  1.5041e+05 -1.4693e+05
2017 249  0 59 51.000      3.634  8.6430e+04   -474.41     -0.03      6.22  1.4278e+06  1.5042e+05 -1.4693e+05
2017 249  1  0 55.000      3.484  9.0528e+04   -474.09     -2.07      5.20  1.4278e+06  1.5042e+05 -1.4693e+05
2017 249  1  1 59.000      3.660  8.6488e+04   -473.24     -1.15      3.70  1.4278e+06  1.5043e+05 -1.4693e+05
2017 249  1  3  3.000      3.945  8.5693e+04   -472.70      1.49      2.09  1.4278e+06  1.5043e+05 -1.4693e+05
2017 249  1  4  7.000      3.618  9.0406e+04   -469.60     -3.26      5.22  1.4278e+06  1.5044e+05 -1.4693e+05
2017 249  1  5 11.000      3.975  8.3785e+04   -470.83     -0.58      3.92  1.4278e+06  1.5044e+05 -1.4693e+05
2017 249  1  6 15.000      3.671  9.3936e+04   -471.54     -0.08     12.27  1.4278e+06  1.5045e+05 -1.4693e+05
2017 249  1  7 19.000      3.908  8.9168e+04   -471.97     -0.35     10.64  1.4278e+06  1.5045e+05 -1.4693e+05
2017 249  1  8 23.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.4278e+06  1.5046e+05 -1.4693e+05
2017 249  1  9 27.000      3.790  9.0273e+04   -470.81     -0.70      9.78  1.4278e+06  1.5046e+05 -1.4693e+05
2017 249  1 10 31.000      3.743  1.0269e+05   -473.99     -1.56     12.97  1.4278e+06  1.5047e+05 -1.4693e+05
2017 249  1 11 35.000      4.130  1.0022e+05   -474.88     -2.43     12.67  1.4278e+06  1.5047e+05 -1.4693e+05
2017 249  1 12 39.000      3.725  8.5606e+04   -470.99     -8.86     10.71  1.4278e+06  1.5048e+05 -1.4693e+05
2017 249  1 13 43.000      4.186  9.5159e+04   -470.82     -1.08     10.84  1.4278e+06  1.5048e+05 -1.4694e+05
2017 249  1 14 47.000      3.653  9.9721e+04   -473.11     -5.19     10.62  1.4278e+06  1.5049e+05 -1.4694e+05
2017 249  1 15 51.000      3.490  8.1164e+04   -467.53    -11.43      6.08  1.4278e+06  1.5049e+05 -1.4694e+05
2017 249  1 16 55.000      3.412  9.3713e+04   -464.46      6.59      7.22  1.4278e+06  1.5050e+05 -1.4694e+05
2017 249  1 17 59.000      3.464  9.5785e+04   -464.92      0.30      4.98  1.4278e+06  1.5050e+05 -1.4694e+05
2017 249  1 19  3.000      3.500  8.4871e+04   -462.97     -0.21      7.74  1.4278e+06  1.5051e+05 -1.4694e+05
2017 249  1 20  7.000      3.452  8.5037e+04   -461.60     -4.66      5.81  1.4278e+06  1.5051e+05 -1.4694e+05
2017 249  1 21 11.000      3.236  8.6785e+04   -460.47     -1.51      9.73  1.4278e+06  1.5051e+05 -1.4694e+05
2017 249  1 22 15.000      3.364  8.5245e+04   -461.18     -0.55      8.33  1.4278e+06  1.5052e+05 -1.4694e+05
2017 249  1 23 19.000      3.213  8.6700e+04   -461.59     -1.60      9.17  1.4278e+06  1.5052e+05 -1.4694e+05
2017 249  1 24 23.000      3.406  9.1048e+04   -464.71      0.37      7.10  1.4278e+06  1.5053e+05 -1.4694e+05
2017 249  1 25 27.000      3.378  9.3910e+04   -467.76     -4.96      7.21  1.4278e+06  1.5053e+05 -1.4694e+05
2017 249  1 26 31.000      3.684  9.9193e+04   -466.07     -1.68     14.48  1.4278e+06  1.5054e+05 -1.4694e+05
2017 249  1 27 35.000      3.478  9.6510e+04   -466.82     -2.35     10.01  1.4278e+06  1.5054e+05 -1.4694e+05
2017 249  1 28 39.000      3.779  9.7542e+04   -465.17     -2.95     12.86  1.4278e+06  1.5055e+05 -1.4694e+05
2017 249  1 29 43.000      3.992  7.7677e+04   -473.75     -7.46     10.30  1.4278e+06  1.5055e+05 -1.4694e+05
2017 249  1 30 47.000      4.480  7.2428e+04   -474.11     -5.76     13.01  1.4278e+06  1.5056e+05 -1.4694e+05
2017 249  1 31 51.000      4.437  8.0675e+04   -471.05     -0.93     14.61  1.4278e+06  1.5056e+05 -1.4694e+05
2017 249  1 32 55.000      4.602  8.1031e+04   -469.55      3.66     16.76  1.4278e+06  1.5057e+05 -1.4694e+05
2017 249  1 33 59.000      3.935  8.8731e+04   -465.62      0.91     15.86  1.4278e+06  1.5057e+05 -1.4695e+05
2017 249  1 35  3.000      3.311  8.7370e+04   -460.33     -0.14      9.94  1.4278e+06  1.5058e+05 -1.4695e+05
2017 249  1 36  7.000      3.519  8.7130e+04   -455.72      3.29      8.37  1.4278e+06  1.5058e+05 -1.4695e+05
2017 249  1 37 11.000      3.119  9.4672e+04   -458.54      5.05      8.49  1.4278e+06  1.5059e+05 -1.4695e+05
2017 249  1 38 15.000      3.056  1.0123e+05   -456.62      6.94     10.69  1.4278e+06  1.5059e+05 -1.4695e+05
2017 249  1 39 19.000      3.249  1.0070e+05   -463.07      8.09      5.19  1.4278e+06  1.5060e+05 -1.4695e+05
2017 249  1 40 23.000      3.004  9.9468e+04   -460.06      4.47      6.33  1.4278e+06  1.5060e+05 -1.4695e+05
2017 249  1 41 27.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.4278e+06  1.5061e+05 -1.4695e+05
2017 249  1 42 31.000  -9999.900  1.0818e+05   -461.46      9.72     11.54  1.4278e+06  1.5061e+05 -1.4695e+05
2017 249  1 43 35.000      3.129  9.1905e+04   -455.55     10.68      9.34  1.4278e+06  1.5062e+05 -1.4695e+05
2017 249  1 44 39.000      2.965  8.4755e+04   -456.49     -0.71      6.94  1.4278e+06  1.5062e+05 -1.4695e+05
2017 249  1 45 43.000      3.094  9.7663e+04   -455.91      1.81      7.33  1.4278e+06  1.5063e+05 -1.4695e+05
2017 249  1 46 47.000  -9999.900  8.5900e+04   -457.84     -4.82      4.62  1.4278e+06  1.5063e+05 -1.4695e+05
2017 249  1 47 51.000      2.975  1.0201e+05   -455.32      5.54      7.36  1.4278e+06  1.5063e+05 -1.4695e+05
2017 249  1 48 55.000      3.083  1.0557e+05   -457.25      3.25      5.04  1.4278e+06  1.5064e+05 -1.4695e+05
2017 249  1 49 59.000      2.956  1.0587e+05   -457.93     -3.05      6.87  1.4278e+06  1.5064e+05 -1.4695e+05
2017 249  1 51  3.000      3.078  9.1494e+04   -456.04     -5.70      8.67  1.4278e+06  1.5065e+05 -1.4695e+05
2017 249  1 52  7.000      2.969  9.4320e+04   -454.61     -2.26      6.46  1.4278e+06  1.5065e+05 -1.4695e+05
2017 249  1 53 11.000      3.417  1.0434e+05   -457.09      7.37     12.08  1.4278e+06  1.5066e+05 -1.4695e+05
2017 249  1 54 15.000      3.322  9.4977e+04   -457.97      0.67      9.74  1.4278e+06  1.5066e+05 -1.4696e+05
2017 249  1 55 19.000      2.946  9.0570e+04   -459.87     -5.54     10.91  1.4278e+06  1.5067e+05 -1.4696e+05
2017 249  1 56 23.000      2.901  1.0075e+05   -459.83     -1.22     10.68  1.4278e+06  1.5067e+05 -1.4696e+05
2017 249  1 57 27.000      2.804  9.1280e+04   -461.53     -5.42      9.49  1.4278e+06  1.5068e+05 -1.4696e+05
2017 249  1 58 31.000      2.974  1.0359e+05   -465.94     -6.14     12.12  1.4278e+06  1.5068e+05 -1.4696e+05
2017 249  1 59 35.000      2.998  1.0194e+05   -464.71    -10.15     12.40  1.4278e+06  1.5069e+05 -1.4696e+05
2017 249  2  0 39.000      2.799  9.2882e+04   -459.25     -9.29      6.59  1.4278e+06  1.5069e+05 -1.4696e+05
2017 249  2  1 43.000      2.750  8.9281e+04   -460.11     -8.74      8.20  1.4278e+06  1.5070e+05 -1.4696e+05
2017 249  2  2 47.000      2.605  8.8126e+04   -460.00     -8.89      8.51  1.4278e+06  1.5070e+05 -1.4696e+05
2017 249  2  3 51.000      2.895  8.7854e+04   -459.03     -6.95      9.59  1.4278e+06  1.5071e+05 -1.4696e+05
2017 249  2  4 55.000      2.704  8.2623e+04   -457.99     -8.53      8.59  1.4278e+06  1.5071e+05 -1.4696e+05
2017 249  2  5 59.000      2.930  1.1823e+05   -462.25     -4.92      7.66  1.4278e+06  1.5072e+05 -1.4696e+05
2017 249  2  7  3.000      2.877  1.2434e+05   -459.59     -4.57     14.03  1.4278e+06  1.5072e+05 -1.4696e+05
2017 249  2  8  7.000      2.951  1.0728e+05   -459.07     -9.08      9.93  1.4278e+06  1.5073e+05 -1.4696e+05
2017 249  2  9 11.000      2.753  8.9887e+04   -456.91     -8.81      8.56  1.4278e+06  1.5073e+05 -1.4696e+05
2017 249  2 10 15.000      2.835  9.6395e+04   -458.14     -6.09      8.60  1.4278e+06  1.5074e+05 -1.4696e+05
2017 249  2 11 19.000      2.721  1.0165e+05   -457.53     -2.65      8.84  1.4278e+06  1.5074e+05 -1.4696e+05
2017 249  2 12 23.000      2.865  8.7549e+04   -457.45     -1.40      7.80  1.4278e+06  1.5075e+05 -1.4696e+05
2017 249  2 13 27.000      2.705  9.9571e+04   -456.03     -5.95      9.95  1.4278e+06  1.5075e+05 -1.4696e+05
2017 249  2 14 31.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.4278e+06  1.5076e+05 -1.4697e+05
2017 249  2 15 35.000      3.083 -9.9999e+03   -461.29    -11.14     10.63  1.4278e+06  1.5076e+05 -1.4697e+05
2017 249  2 16 39.000      3.424 -9.9999e+03   -467.23    -11.25     11.59  1.4278e+06  1.5076e+05 -1.4697e+05
2017 249  2 17 43.000      3.498 -9.9999e+03   -476.00     -9.49     14.39  1.4278e+06  1.5077e+05 -1.4697e+05
2017 249  2 18 47.000      2.722  1.3602e+05   -469.41    -16.43     10.78  1.4278e+06  1.5077e+05 -1.4697e+05
2017 249  2 19 51.000      3.027  1.2019e+05   -468.23    -17.49     10.14  1.4278e+06  1.5078e+05 -1.4697e+05
2017 249  2 20 55.000      2.655  1.1808e+05   -471.72    -28.22      8.76  1.4278e+06  1.5078e+05 -1.4697e+05
2017 249  2 21 59.000      2.744  1.1755e+05   -468.64    -25.14     11.82  1.4278e+06  1.5079e+05 -1.4697e+05
2017 249  2 23  3.000      2.700  1.3181e+05   -472.98    -22.87     11.43  1.4278e+06  1.5079e+05 -1.4697e+05
2017 249  2 24  7.000      2.787  1.3670e+05   -470.08    -25.26     12.21  1.4278e+06  1.5080e+05 -1.4697e+05
2017 249  2 25 11.000      2.601  1.3605e+05   -465.42    -16.73     13.77  1.4278e+06  1.5080e+05 -1.4697e+05
2017 249  2 26 15.000      2.635  1.3171e+05   -468.01    -21.94     12.11  1.4278e+06  1.5081e+05 -1.4697e+05
2017 249  2 27 19.000      2.689  1.3500e+05   -465.67    -18.29     12.10  1.4278e+06  1.5081e+05 -1.4697e+05
2017 249  2 28 23.000      2.554  1.1665e+05   -465.99    -19.55      9.47  1.4278e+06  1.5082e+05 -1.4697e+05
2017 249  2 29 27.000  -9999.900  1.2850e+05   -466.17    -20.58     10.49  1.4278e+06  1.5082e+05 -1.4697e+05
2017 249  2 30 31.000      2.831  1.3266e+05   -472.73    -26.57     11.39  1.4278e+06  1.5083e+05 -1.4697e+05
2017 249  2 31 35.000      3.030  1.3713e+05   -474.34    -21.70     13.80  1.4278e+06  1.5083e+05 -1.4697e+05
2017 249  2 32 39.000      3.014  1.1973e+05   -472.45    -24.39     15.49  1.4278e+06  1.5084e+05 -1.4697e+05
2017 249  2 33 43.000      2.833  1.2626e+05   -469.71    -27.97     10.48  1.4278e+06  1.5084e+05 -1.4697e+05
2017 249  2 34 47.000      3.052  1.0778e+05   -471.79    -29.46     11.32  1.4278e+06  1.5085e+05 -1.4698e+05
2017 249  2 35 51.000      2.945  1.1944e+05   -471.71    -29.48      9.68  1.4278e+06  1.5085e+05 -1.4698e+05
2017 249  2 36 55.000      2.860  9.7742e+04   -467.09    -32.92      9.18  1.4278e+06  1.5086e+05 -1.4698e+05
2017 249  2 37 59.000      2.844  1.1574e+05   -466.51    -29.33      8.88  1.4278e+06  1.5086e+05 -1.4698e+05
2017 249  2 39  3.000      2.714  1.1949e+05   -466.78    -28.29     14.24  1.4278e+06  1.5087e+05 -1.4698e+05
2017 249  2 40  7.000      2.814  1.3308e+05   -464.10    -23.51     17.66  1.4278e+06  1.5087e+05 -1.4698e+05
2017 249  2 41 11.000      2.592  1.1080e+05   -464.79    -31.53     13.77  1.4278e+06  1.5088e+05 -1.4698e+05
2017 249  2 42 15.000      2.645  1.2587e+05   -467.07    -33.75     12.64  1.4278e+06  1.5088e+05 -1.4698e+05
2017 249  2 43 19.000      2.835  1.1546e+05   -465.97    -30.45     13.52  1.4278e+06  1.5088e+05 -1.4698e+05
2017 249  2 44 23.000      2.809  1.2635e+05   -467.55    -22.34     10.30  1.4278e+06  1.5089e+05 -1.4698e+05
2017 249  2 45 27.000      2.872  1.1714e+05   -467.68    -27.38     10.67  1.4278e+06  1.5089e+05 -1.4698e+05
2017 249  2 46 31.000      2.911  1.2669e+05   -467.28    -26.86     10.63  1.4278e+06  1.5090e+05 -1.4698e+05
2017 249  2 47 35.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.4278e+06  1.5090e+05 -1.4698e+05
2017 249  2 48 39.000      2.783  1.2359e+05   -468.44    -27.84     10.52  1.4278e+06  1.5091e+05 -1.4698e+05
2017 249  2 49 43.000      2.729  1.3263e+05   -467.73    -26.31     11.61  1.4278e+06  1.5091e+05 -1.4698e+05
2017 249  2 50 47.000      2.738  1.2082e+05   -462.73    -22.26     11.55  1.4278e+06  1.5092e+05 -1.4698e+05
2017 249  2 51 51.000      3.020  1.2038e+05   -465.27    -24.42     10.39  1.4278e+06  1.5092e+05 -1.4698e+05
2017 249  2 52 55.000      2.898  1.0225e+05   -462.52    -23.50      8.49  1.4278e+06  1.5093e+05 -1.4698e+05
2017 249  2 53 59.000      2.829  1.0860e+05   -460.35    -12.29     11.39  1.4278e+06  1.5093e+05 -1.4699e+05
2017 249  2 55  3.000      2.674  1.0621e+05   -463.51     -6.01     12.18  1.4278e+06  1.5094e+05 -1.4699e+05
2017 249  2 56  7.000      2.801  1.1006e+05   -463.02      3.28     16.44  1.4278e+06  1.5094e+05 -1.4699e+05
2017 249  2 57 11.000      2.914  1.0269e+05   -463.96      8.72     16.83  1.4278e+06  1.5095e+05 -1.4699e+05
2017 249  2 58 15.000      2.714  1.0408e+05   -462.99      3.37     14.90  1.4278e+06  1.5095e+05 -1.4699e+05
2017 249  2 59 19.000      2.581  1.0212e+05   -461.89     -1.73     11.08  1.4278e+06  1.5096e+05 -1.4699e+05
2017 249  3  0 23.000      2.855  1.0800e+05   -464.47      4.76     11.50  1.4278e+06  1.5096e+05 -1.4699e+05
2017 249  3  1 27.000      3.130  9.6918e+04   -467.31      8.08      5.03  1.4278e+06  1.5097e+05 -1.4699e+05
2017 249  3  2 31.000      2.811  1.0759e+05   -463.77      0.79     10.39  1.4278e+06  1.5097e+05 -1.4699e+05
2017 249  3  3 35.000      2.802  1.0469e+05   -464.62     -1.68     10.07  1.4278e+06  1.5098e+05 -1.4699e+05
2017 249  3  4 39.000      2.586  1.2229e+05   -464.43     -4.07     14.79  1.4278e+06  1.5098e+05 -1.4699e+05
2017 249  3  5 43.000      2.838  1.1887e+05   -465.64     -3.05     13.41  1.4278e+06  1.5099e+05 -1.4699e+05
2017 249  3  6 47.000      3.214  1.2934e+05   -470.91     -5.49     13.66  1.4278e+06  1.5099e+05 -1.4699e+05
2017 249  3  7 51.000      3.833  1.1255e+05   -472.58     -1.61     14.90  1.4278e+06  1.5100e+05 -1.4699e+05
2017 249  3  8 55.000      3.364  1.2043e+05   -470.02      1.51     14.12  1.4278e+06  1.5100e+05 -1.4699e+05
2017 249  3  9 59.000      3.369  1.0183e+05   -466.55     -0.25     13.28  1.4278e+06  1.5101e+05 -1.4699e+05
2017 249  3 11  3.000      3.205  1.1325e+05   -464.88     -2.31     13.68  1.4278e+06  1.5101e+05 -1.4699e+05
2017 249  3 12  7.000      3.203  1.0218e+05   -463.55     -1.11     13.89  1.4278e+06  1.5101e+05 -1.4699e+05
2017 249  3 13 11.000      3.171  1.1780e+05   -468.46      5.98     17.05  1.4278e+06  1.5102e+05 -1.4699e+05
2017 249  3 14 15.000      3.370  1.1917e+05   -470.49      6.57     14.80  1.4278e+06  1.5102e+05 -1.4700e+05
2017 249  3 15 19.000      3.437  1.1412e+05   -470.76     10.72     13.81  1.4278e+06  1.5103e+05 -1.4700e+05
2017 249  3 16 23.000      3.350  1.1392e+05   -471.19     10.71     16.38  1.4278e+06  1.5103e+05 -1.4700e+05
2017 249  3 17 27.000      3.959  1.0076e+05   -477.98      8.81     18.06  1.4278e+06  1.5104e+05 -1.4700e+05
2017 249  3 18 31.000      3.992  1.0019e+05   -476.77      5.25     16.06  1.4278e+06  1.5104e+05 -1.4700e+05
2017 249  3 19 35.000      5.709  6.9407e+04   -480.98      3.27     21.22  1.4278e+06  1.5105e+05 -1.4700e+05
2017 249  3 20 39.000  -9999.900 -9.9999e+03  -9999.90  -9999.90  -9999.90  1.4279e+06  1.5105e+05 -1.4700e+05
2017 249  3 21 43.000      6.925  6.4541e+04   -480.24     -2.72     17.35  1.4279e+06  1.5106e+05 -1.4700e+05
2017 249  3 22 47.000      6.765  6.1261e+04   -478.78     -0.99     14.39  1.4279e+06  1.5106e+05 -1.4700e+05
2017 249  3 23 51.000      6.693  5.8035e+04   -477.33     -4.81     16.99  1.4279e+06  1.5107e+05 -1.4700e+05
2017 249  3 24 55.000      6.609  5.3754e+04   -475.85     -4.52     13.11  1.4279e+06  1.5107e+05 -1.4700e+05
2017 249  3 25 59.000      6.482  5.5068e+04   -474.78     -7.38     13.89  1.4279e+06  1.5108e+05 -1.4700e+05
2017 249  3 27  3.000      6.249  6.1554e+04   -474.37     -7.96     17.39  1.4279e+06  1.5108e+05 -1.4700e+05
