Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 1998  7  7  2 58 11 527      -1.30      -5.07      -0.76    -499.92     -15.90      -6.18       3.05      9437.40
 1998  7  7  2 58 58 860      -0.61      -5.10      -0.48    -502.93     -14.76      -8.82       3.04      8899.94
 1998  7  7  3  0 25 327      -0.28      -5.19      -0.12    -496.67     -15.66      -5.12       2.90      9369.60
 1998  7  7  3  1 11 180      -0.31      -5.22      -0.28    -500.00     -18.21      -6.99       3.04      8969.75
 1998  7  7  3  2 16 739      -0.65      -5.19      -0.60    -498.69     -15.85      -7.78       2.80      9368.93
 1998  7  7  3  3  8 330      -0.71      -5.21      -0.50    -500.68     -13.44      -8.35       3.00      9919.16
 1998  7  7  3  4 11 932      -1.07      -4.90      -0.85    -499.82     -10.99      -6.86       2.64      9807.15
 1998  7  7  3  4 45 957      -2.15      -4.21      -1.58    -506.05     -17.23     -14.13       3.95     11718.38
 1998  7  7  3  5 18 909      -2.56      -3.53      -2.44    -512.69     -15.85     -18.89       3.74     14087.57
 1998  7  7  3  6 17 187      -1.58      -4.44      -1.57    -513.12      -9.88     -24.56       4.25     14300.22
 1998  7  7  3  7 21 220      -1.49      -4.53      -1.43    -512.12     -13.67     -20.26       4.48     15378.16
 1998  7  7  3  8 23 723      -1.50      -4.61      -0.94    -511.50     -17.52     -17.08       4.76     12480.85
 1998  7  7  3  9 37  26      -0.61      -4.95      -0.16    -508.22     -18.52     -14.09       4.63     11225.71
 1998  7  7  3 10 48 379      -0.33      -5.12       0.02    -505.46     -20.05     -10.51       4.61     10070.36
 1998  7  7  3 11 45 677      -0.74      -5.05      -0.36    -506.11     -21.61      -9.84       4.42      9661.98
 1998  7  7  3 12 45  67      -0.06      -5.14       0.28    -506.26     -22.05      -9.96       4.05     10109.42
 1998  7  7  3 13 56 297      -0.21      -5.19       0.41    -503.55     -22.29      -7.84       3.93      9356.79
 1998  7  7  3 15  1 886      -0.03      -5.20       0.49    -502.21     -22.60      -7.34       3.97      8798.95
 1998  7  7  3 16  5 101       0.35      -5.14       0.64    -501.44     -22.79      -8.86       4.13      8527.80
 1998  7  7  3 17 28 425       0.36      -5.14       0.35    -495.95     -22.40      -7.39       3.77      8202.76
 1998  7  7  3 18  8 831      -0.18      -5.13      -0.37    -500.56     -23.06     -11.32       4.45      9203.61
 1998  7  7  3 19 12 858      -0.39      -5.15      -0.10    -499.60     -22.93     -10.49       4.35      8681.30
 1998  7  7  3 20 15 738       0.46      -5.11      -0.02    -498.92     -22.80      -9.70       4.24      8064.10
 1998  7  7  3 20 58 284      -0.31      -5.11       0.11    -503.07     -22.93     -10.22       3.88      6384.63
 1998  7  7  3 21 46 410      -0.31      -5.12       0.01    -505.94     -22.73     -10.50       4.00      9106.81
 1998  7  7  3 23 28 369       0.52      -5.12       0.28    -495.96     -23.16      -9.85       3.95      9165.22
 1998  7  7  3 24 32 613       0.23      -5.15       0.30    -494.97     -22.88      -7.68       4.21      9021.09
 1998  7  7  3 25 22 694      -0.17      -5.11       0.12    -497.29     -23.01      -7.49       4.24      9901.92
 1998  7  7  3 26 17 282       0.02      -5.13       0.43    -498.56     -22.87      -6.23       4.39      9718.33
 1998  7  7  3 27 15 360       0.11      -5.16       0.34    -499.01     -22.54      -5.38       4.14      8626.57
 1998  7  7  3 28 17 142       0.18      -5.16       0.23    -498.59     -22.74      -7.11       4.64      9346.56
 1998  7  7  3 29 21 969       0.22      -5.14       0.25    -497.46     -23.14      -8.32       4.82      9734.66
 1998  7  7  3 30 23 522       0.14      -5.14       0.37    -497.09     -23.04      -7.41       4.04      8602.82
 1998  7  7  3 31 21 235       0.15      -5.17       0.12    -497.63     -22.81      -7.28       4.26      8821.99
 1998  7  7  3 32 22 954       0.15      -5.19       0.44    -497.23     -22.97      -7.30       4.19      8431.03
 1998  7  7  3 33 24 202       0.15      -5.18       0.21    -496.93     -22.90      -5.44       4.25      8810.70
 1998  7  7  3 34 18 638      -0.08      -5.17       0.13    -498.24     -23.10      -4.59       3.59      9589.83
 1998  7  7  3 35  0 443      -0.25      -5.19       0.29    -502.56     -23.15      -8.14       3.29      7280.14
 1998  7  7  3 36 17 427       0.13      -5.21       0.39    -498.52     -22.81      -5.65       3.74      8236.52
 1998  7  7  3 37 23 411       0.06      -5.21       0.25    -497.12     -22.90      -6.75       4.39      8474.81
