Corrected IMF based on L1.dat
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
 1999  7  2  0  7  0   5      -1.27       0.58      -4.55    -498.89      24.84      25.01       1.56    105796.87
 1999  7  2  0  7 55  44      -0.93       0.75      -4.61    -505.87      28.18      27.90       1.56    107876.03
 1999  7  2  0  8 53  32      -1.30       1.31      -4.36    -508.75      24.64      29.52       1.79    109659.01
 1999  7  2  0  9 53 469      -1.14       0.18      -4.50    -508.12      26.12      29.26       1.81    120253.41
 1999  7  2  0 10 53  80      -0.96      -0.42      -4.47    -508.68      28.29      31.11       1.81    127186.16
 1999  7  2  0 11 52 762      -1.14       0.62      -4.64    -509.14      29.69      29.82       1.74    115765.99
 1999  7  2  0 12 59 421      -2.20       1.04      -3.94    -499.70      23.70      21.22       1.46     93841.37
 1999  7  2  0 14  7  14      -2.94       0.74      -3.69    -489.37      20.34      14.87       1.48    102960.87
 1999  7  2  0 15 10 703      -3.14       1.52      -3.39    -484.50      17.13      15.33       1.74    117472.01
 1999  7  2  0 16 13 242      -3.42       1.94      -2.87    -481.20       5.74      14.60       1.81    125357.74
 1999  7  2  0 17  9 270      -1.35       4.06      -1.98    -486.38      -9.21       8.72       1.73    150462.28
 1999  7  2  0 17 59 312      -1.06       3.96      -2.15    -499.86     -29.40       1.08       1.45    132114.44
 1999  7  2  0 19  1 292      -2.42       3.41      -1.90    -497.12     -31.09      -5.01       1.62    121758.01
 1999  7  2  0 20 11 273      -2.62       1.75      -3.24    -483.75      -5.06       2.51       1.62    121461.81
 1999  7  2  0 21 18 387      -2.97       2.64      -2.40    -474.66      22.41      16.02       1.94    140590.77
 1999  7  2  0 22  6 982      -1.95       0.45      -4.29    -489.41      11.36      28.84       1.90    105141.42
 1999  7  2  0 23  7 921      -2.26       2.22       3.37    -488.16       4.65      -1.52       2.26    104691.22
 1999  7  2  0 24  4 971      -3.00       1.34       3.35    -492.11     -15.90     -42.07       1.73    107089.53
 1999  7  2  0 25 11 885      -3.70       1.98       2.13    -482.96      -7.46     -53.24       1.79    118999.04
 1999  7  2  0 26 12 383      -3.42       1.99       2.83    -482.31       0.75     -55.03       1.69    111980.51
 1999  7  2  0 27 13 251      -3.40       2.06       2.71    -481.19       1.36     -51.21       1.67    123547.51
 1999  7  2  0 28 10 673      -2.90       3.06       2.36    -484.54     -10.31     -44.86       1.71    127770.22
 1999  7  2  0 29  9 926      -3.78       2.54       1.98    -485.51     -13.02     -45.53       1.66    125283.48
 1999  7  2  0 29 44 846      -3.86       5.03       2.99    -520.83     -16.36     -43.27       2.52    267734.10
 1999  7  2  0 30 16 182      -3.64       6.15       1.79    -568.04     -25.06     -26.59       4.12    361049.52
 1999  7  2  0 31 11 851      -3.92       6.35      -1.72    -575.93     -18.33      -1.99       4.49    306827.41
 1999  7  2  0 32 11 871      -2.91       7.04       4.17    -575.89     -15.21      -8.93       3.77    333038.65
 1999  7  2  0 33  6  93      -2.71       6.38       5.86    -586.76     -43.88     -57.63       4.16    299103.17
 1999  7  2  0 34  8 280      -2.04       8.42       4.12    -582.60     -41.75     -45.06       4.01    335542.20
 1999  7  2  0 34 58 378      -1.32       6.53       6.60    -601.93     -27.31     -92.23       3.58    277392.42
 1999  7  2  0 36  4 447      -2.56       5.33       7.45    -589.94     -11.47     -99.65       4.08    267924.69
 1999  7  2  0 37 10 932      -4.50       6.41       5.07    -577.63     -11.79     -78.85       4.01    294397.55
 1999  7  2  0 38 24 431      -6.13       5.94       4.88    -553.60     -24.44     -78.18       3.05    280512.11
 1999  7  2  0 39 23 438      -6.48       5.73       2.31    -555.30     -23.04     -65.62       3.33    297562.80
 1999  7  2  0 40 20 522      -5.42       6.34       4.38    -560.35     -19.75     -51.32       3.78    318947.88
 1999  7  2  0 41  2 239      -0.16       3.92       8.61    -594.25      -2.46     -94.07       3.58    374712.81
 1999  7  2  0 42  0 350      -1.79       3.21       8.78    -597.98      -1.26    -110.91       3.61    390717.30
 1999  7  2  0 43  1 494      -1.35       0.31       9.81    -595.71      17.46    -122.36       3.17    368664.04
 1999  7  2  0 44  4 486      -2.37       3.98       8.01    -589.86      15.26    -117.02       3.49    315824.51
 1999  7  2  0 45 16 953      -7.23       1.03       6.45    -566.66      16.25    -103.32       3.74    286639.37
 1999  7  2  0 46 14 963      -3.24       6.82       6.22    -570.24       3.59     -91.27       3.75    319252.73
 1999  7  2  0 47  3 737      -2.10       7.86       5.88    -591.32     -30.20     -64.62       4.29    319644.25
 1999  7  2  0 48 20 862      -5.44       2.65       0.18    -559.75       3.94     -27.65       4.34    250426.45
 1999  7  2  0 49 37 482      -3.61      -4.61       5.85    -532.19      66.63     -14.47       4.00    247655.95
 1999  7  2  0 50 18 396      -4.52      -3.71       7.74    -564.09      61.65     -60.26       4.05    231108.14
 1999  7  2  0 51  3 941      -2.90      -1.82       6.75    -590.92      57.34    -101.59       4.12    222187.96
 1999  7  2  0 52  6 972      -1.73       1.92      10.04    -585.08      52.49    -109.59       4.32    264259.37
 1999  7  2  0 52 58 489      -1.13       5.35       8.53    -601.71       2.88     -93.97       4.28    280962.20
 1999  7  2  0 53 58 239      -3.06       6.60       6.17    -602.22     -12.34     -76.23       4.66    183264.63
 1999  7  2  0 54 59 954      -0.43       6.14       8.43    -598.77      -4.36     -82.95       4.92    247749.62
 1999  7  2  0 55 50 782       0.25       6.26       8.09    -617.66     -22.88     -82.36       4.51    233280.87
