#SATELLITEXYZ
      227.300
      4.00918
      20.1528

#COORDINATES
GSE

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2017   5  27   0   1   0   0          0.101         -2.519         -1.863       -301.000         19.300         -3.800          3.850      25914.823
2017   5  27   0   2   0   0          0.096         -2.251         -2.058       -300.300         19.900         -5.000          4.180      24761.281
2017   5  27   0   3   0   0          0.105         -2.200         -2.103       -299.900         17.300         -3.800          4.160      23619.460
2017   5  27   0   4   0   0          0.052         -2.192         -2.126       -300.200         18.500         -5.000          4.150      22352.734
2017   5  27   0   5   0   0          0.002         -2.144         -2.156       -300.400         19.200         -3.600          4.060      21183.441
2017   5  27   0   6   0   0         -0.047         -2.074         -2.226       -300.700         19.600         -4.000          4.000      20003.892
2017   5  27   0   7   0   0         -0.090         -2.019         -2.220       -301.100         20.900         -2.400          4.030      18758.411
2017   5  27   0   8   0   0         -0.073         -1.968         -2.286       -300.600         16.400         -4.900          3.900      17674.831
2017   5  27   0   9   0   0         -0.152         -1.810         -2.338       -300.900         16.000         -7.200          3.510      16489.788
2017   5  27   0  10   0   0         -0.212         -1.793         -2.346       -298.660         -2.714          0.714          3.550      15585.727
2017   5  27   0  11   0   0         -0.156         -1.875         -2.285       -298.014         -5.718         -1.738          3.610      15779.720
2017   5  27   0  12   0   0         -0.322         -1.864         -2.233       -298.454         -3.335          0.717          3.680      15320.706
2017   5  27   0  13   0   0         -0.171         -2.089         -2.070       -298.398         -3.014          0.863          3.710      14425.901
2017   5  27   0  14   0   0          0.024         -2.199         -1.578       -298.633         -2.140          1.358          3.800      13683.648
2017   5  27   0  15   0   0          0.132         -2.077         -0.982       -299.377          0.124          2.519          3.620      14909.862
2017   5  27   0  16   0   0         -0.033         -1.828         -0.798       -298.686         -2.407          1.806          3.860      15916.545
2017   5  27   0  17   0   0          0.083         -1.663         -0.743       -298.006         -4.518          0.184          3.970      16593.421
2017   5  27   0  18   0   0          0.461         -1.827         -0.250       -299.164          0.047          1.118          3.890      16092.645
2017   5  27   0  19   0   0          1.086         -1.885          0.589       -298.718         -4.833          0.632          3.980      18524.878
2017   5  27   0  20   0   0          1.515         -1.754          1.290       -297.448         -3.234          2.528          4.050      20758.770
2017   5  27   0  21   0   0          1.461         -2.026          1.094       -297.800         -1.082          1.904          3.890      19213.670
2017   5  27   0  22   0   0          1.544         -1.912          1.137       -298.076         -1.266          2.770          4.020      18831.436
2017   5  27   0  23   0   0          1.404         -2.026          0.498       -297.646         -3.455          0.630          4.020      12779.000
2017   5  27   0  24   0   0          1.392         -1.997          0.400       -297.951         -4.215          1.093          3.980      12393.000
2017   5  27   0  25   0   0          1.450         -2.252          0.342       -297.903         -3.763          1.277          3.950      12517.000
2017   5  27   0  26   0   0          1.285         -2.388          0.128       -298.264         -5.365          0.695          3.960      18079.263
2017   5  27   0  27   0   0          1.186         -2.513         -0.054       -298.564         -5.111         -0.654          3.960      17220.907
2017   5  27   0  28   0   0          0.800         -2.687         -0.642       -298.242         -3.849          0.311          3.950      15197.838
2017   5  27   0  29   0   0          0.224         -2.906         -1.170       -297.982         -3.084          0.901          4.050      14597.559
2017   5  27   0  30   0   0          0.347         -2.905         -1.162       -297.728         -2.515          0.126          3.930      15088.548
