MIDL 32Re, 2017-05 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2017  5 27  8  0     0.87    -2.10     0.49    -295.7     22.84      2.67     5.507      16993    0    0    0    0    0
2017  5 27  8  1     0.77    -2.07     0.18    -295.4     22.86      2.90     5.446      16813    0    0    0    0    0
2017  5 27  8  2     0.76    -2.10     0.00    -295.2     22.64      3.32     5.457      16910    0    0    0    0    0
2017  5 27  8  3     0.89    -2.10     0.12    -295.1     22.60      3.73     5.523      17246    0    0    0    0    0
2017  5 27  8  4     1.14    -1.95     0.19    -295.0     22.27      4.10     5.608      17388    0    0    0    0    0
2017  5 27  8  5     1.36    -1.73    -0.03    -295.1     21.87      4.39     5.624      17429    0    0    0    0    0
2017  5 27  8  6     1.46    -1.74    -0.30    -295.3     21.89      4.55     5.619      17436    0    0    0    0    0
2017  5 27  8  7     1.54    -1.75    -0.43    -295.2     22.02      4.40     5.541      17457    0    0    0    0    0
2017  5 27  8  8     1.60    -1.72    -0.50    -294.9     22.33      4.34     5.459      17453    0    1    1    1    1
2017  5 27  8  9     1.59    -1.69    -0.52    -294.8     22.66      4.12     5.466      17432    0    1    1    1    2
2017  5 27  8 10     1.58    -1.68    -0.53    -294.7     22.72      3.91     5.505      17410    0    1    1    1    2
2017  5 27  8 11     1.47    -1.68    -0.52    -294.8     22.78      3.80     5.597      17388    0    1    1    1    2
2017  5 27  8 12     1.41    -1.82    -0.41    -295.0     22.91      3.74     5.681      17364    0    1    1    1    2
2017  5 27  8 13     1.20    -1.98    -0.34    -295.7     23.29      3.75     5.699      17339    0    1    1    1    2
2017  5 27  8 14     0.95    -1.98    -0.48    -296.0     23.39      3.89     5.656      17316    0    1    1    1    2
2017  5 27  8 15     1.03    -2.00    -0.51    -295.8     22.83      4.03     5.549      17294    0    1    1    1    2
2017  5 27  8 16     1.17    -2.07    -0.49    -295.7     22.08      4.05     5.467      17273    0    1    1    1    2
2017  5 27  8 17     1.12    -2.12    -0.51    -296.0     21.77      3.87     5.491      17249    0    1    1    1    2
2017  5 27  8 18     1.04    -2.11    -0.37    -296.3     21.99      3.72     5.568      17226    0    1    1    1    2
2017  5 27  8 19     1.06    -2.00    -0.21    -296.4     22.46      3.77     5.640      17203    0    1    1    1    2
2017  5 27  8 20     1.12    -1.86    -0.16    -296.5     22.87      3.67     5.662      17181    0    1    1    1    2
2017  5 27  8 21     1.14    -1.85     0.22    -296.3     22.74      3.22     5.656      17159    0    1    1    1    2
2017  5 27  8 22     1.06    -1.93     0.92    -295.9     22.03      2.84     5.640      17139    0    1    1    1    2
2017  5 27  8 23     0.91    -2.00     1.46    -295.6     21.18      2.78     5.624      17119    0    1    1    1    2
2017  5 27  8 24     0.85    -1.98     1.52    -295.5     20.83      2.85     5.622      17097    0    1    1    1    2
2017  5 27  8 25     0.71    -1.96     1.45    -295.5     21.01      2.89     5.622      17075    0    1    1    1    2
2017  5 27  8 26     0.53    -1.92     1.37    -295.5     21.27      2.75     5.630      17052    0    1    1    1    2
2017  5 27  8 27     0.47    -1.96     1.35    -295.5     21.44      2.64     5.660      17030    0    1    1    1    2
2017  5 27  8 28     0.61    -1.97     1.31    -295.5     21.48      2.65     5.692      17008    0    1    1    1    2
2017  5 27  8 29     0.71    -1.96     1.26    -295.6     21.49      2.63     5.717      16986    0    1    1    1    2
2017  5 27  8 30     0.61    -1.94     1.26    -295.6     21.60      2.45     5.738      16963    0    1    1    1    2
2017  5 27  8 31     0.50    -1.91     1.30    -295.6     22.03      2.30     5.755      16948    0    1    1    1    1
2017  5 27  8 32     0.46    -1.83     1.36    -295.5     22.51      2.31     5.771      16998    0    0    0    0    0
2017  5 27  8 33     0.39    -1.77     1.42    -295.3     22.62      2.40     5.789      17164    0    1    1    1    1
2017  5 27  8 34     0.21    -1.76     1.48    -295.2     22.36      2.53     5.848      17350    0    1    1    1    2
2017  5 27  8 35     0.01    -1.78     1.49    -295.1     21.92      2.60     5.902      17538    0    1    1    1    2
2017  5 27  8 36    -0.04    -1.81     1.48    -295.0     21.43      2.72     5.953      17727    0    1    1    1    2
2017  5 27  8 37    -0.14    -1.74     1.54    -295.1     21.03      2.90     6.009      17910    0    1    1    1    1
2017  5 27  8 38    -0.20    -1.64     1.63    -295.2     20.71      3.10     6.069      18013    0    0    0    0    0
2017  5 27  8 39    -0.19    -1.64     1.63    -295.0     20.52      3.02     6.092      18003    0    1    1    1    1
2017  5 27  8 40    -0.12    -1.76     1.52    -294.9     20.27      2.81     6.082      17946    0    1    1    1    2
2017  5 27  8 41    -0.03    -1.97     1.27    -294.9     20.04      2.55     6.024      17890    0    1    1    1    2
2017  5 27  8 42     0.03    -2.00     1.09    -294.9     19.83      2.34     5.944      17832    0    1    1    1    2
2017  5 27  8 43     0.10    -2.02     1.05    -294.9     19.89      2.31     5.918      17776    0    1    1    1    2
2017  5 27  8 44     0.12    -2.02     1.09    -294.6     19.87      2.31     5.903      17723    0    1    1    1    2
2017  5 27  8 45     0.15    -2.02     1.18    -294.4     20.13      2.14     5.886      17669    0    1    1    1    2
2017  5 27  8 46     0.21    -1.98     1.24    -294.3     20.61      1.94     5.903      17613    0    1    1    1    2
2017  5 27  8 47     0.32    -1.98     1.25    -294.2     21.37      1.76     5.935      17557    0    1    1    1    2
2017  5 27  8 48     0.19    -1.98     1.27    -294.5     20.84      1.68     5.927      17497    0    1    1    1    2
2017  5 27  8 49     0.07    -1.96     1.30    -294.8     19.82      1.73     5.914      17436    0    1    1    1    2
