#SATELLITEXYZ
   227.1
    34.5
    25.9

#COORDINATES
GSE

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2020  4 20  0  1  0  0      -1.320       2.160      -1.060    -287.000      26.100      -9.600       2.750    7832.000
2020  4 20  0  2  0  0      -1.340       2.180      -1.070    -286.300      25.800      -9.100       2.780    7519.000
2020  4 20  0  3  0  0      -1.310       2.160      -1.120    -287.400      25.300      -8.000       2.830    6898.000
2020  4 20  0  4  0  0      -1.290       2.190      -1.120    -287.100      24.600      -7.600       2.720    6331.000
2020  4 20  0  5  0  0      -1.240       2.170      -1.110    -288.700      34.500      -4.600       2.720    7580.000
2020  4 20  0  6  0  0      -1.220       2.130      -1.120    -290.700      42.200       0.900       2.880    8880.000
2020  4 20  0  7  0  0      -1.250       2.030      -1.020    -290.600      49.200       0.900       2.890    8337.000
2020  4 20  0  8  0  0      -1.370       2.090      -0.900    -287.500      28.200     -10.600       2.740    6386.000
2020  4 20  0  9  0  0      -1.400       1.980      -0.970    -287.900      32.000      -7.800       2.780    7140.000
2020  4 20  0 10  0  0      -1.340       2.060      -0.990    -287.900      28.100      -8.500       2.750    6275.000
2020  4 20  0 11  0  0      -1.430       1.980      -1.020    -288.600      29.500      -8.900       2.870    8030.000
2020  4 20  0 12  0  0      -1.580       2.000      -0.920    -287.400      26.100      -7.800       2.850    6450.000
2020  4 20  0 13  0  0      -1.610       2.010      -0.910    -286.300      23.800     -11.300       2.810    7361.000
2020  4 20  0 14  0  0      -1.610       1.990      -0.900    -286.000      26.200     -10.900       2.900    8694.000
2020  4 20  0 15  0  0      -1.380       1.980      -1.060    -290.500      44.800       0.700       2.990    8525.000
2020  4 20  0 16  0  0      -1.540       2.000      -1.050    -287.000      28.200      -6.600       2.860    8056.000
2020  4 20  0 17  0  0      -1.560       2.020      -1.040    -286.200      26.400     -12.000       2.790    7917.000
2020  4 20  0 18  0  0      -1.650       1.970      -1.060    -285.900      26.200     -10.900       2.730    7654.000
2020  4 20  0 19  0  0      -1.670       2.010      -1.080    -285.600      26.600     -11.900       2.700    8462.000
2020  4 20  0 20  0  0      -1.660       2.050      -1.080    -286.300      27.400     -10.800       2.670    7882.000
2020  4 20  0 21  0  0      -1.650       2.080      -1.000    -285.600      26.000     -11.700       2.720    8121.000
2020  4 20  0 22  0  0      -1.650       2.030      -0.880    -284.200      24.000     -13.400       2.930    9040.000
2020  4 20  0 23  0  0      -1.400       2.000      -1.170    -286.600      28.500     -11.600       2.840    7817.000
2020  4 20  0 24  0  0      -1.340       1.880      -1.180    -290.800      44.300      -3.400       2.930    7900.000
2020  4 20  0 25  0  0      -1.270       1.890      -1.390    -289.900      40.600      -5.400       2.920    7635.000
2020  4 20  0 26  0  0      -1.260       1.930      -1.340    -289.500      41.100      -3.700       2.870    6879.000
2020  4 20  0 27  0  0      -1.260       2.030      -1.250    -288.100      32.900      -9.200       2.810    6226.000
2020  4 20  0 28  0  0      -1.200       2.130      -1.190    -288.800      34.300      -5.500       2.850    7163.000
2020  4 20  0 29  0  0      -1.090       1.930      -1.610    -288.700      33.300      -8.900       2.640    6957.000
2020  4 20  0 30  0  0      -0.880       1.720      -1.990    -284.600      28.400     -16.800       2.550    8944.000
2020  4 20  0 31  0  0      -1.250       1.900      -1.580    -286.600      29.100     -13.500       2.600    9771.000
2020  4 20  0 32  0  0      -1.640       2.210      -0.330    -284.200      25.600     -18.900       2.420    9690.000
2020  4 20  0 33  0  0      -1.400       1.710      -1.650    -285.200      28.200     -18.800       2.400    9349.000
2020  4 20  0 34  0  0      -1.160       1.780      -1.890    -284.500      27.100     -22.300       2.430    9180.000
2020  4 20  0 35  0  0      -0.760       2.100      -1.920    -282.500      23.700     -24.100       2.400    9736.000
2020  4 20  0 36  0  0      -0.930       2.100      -1.860    -283.800      23.300     -21.100       2.450    9981.000
2020  4 20  0 37  0  0      -1.110       1.630      -2.290    -282.500      22.800     -21.200       2.500   10270.000
2020  4 20  0 38  0  0      -1.210       1.320      -2.370    -282.900      23.200     -25.200       2.360    9595.000
2020  4 20  0 39  0  0      -1.350       1.530      -2.220    -285.200      26.900     -24.800       2.110    8293.000
2020  4 20  0 40  0  0      -1.340       1.970      -1.900    -285.500      30.300     -21.700       2.220    7721.000
2020  4 20  0 41  0  0      -1.280       2.050      -1.820    -286.200      29.800     -21.600       2.230    7196.000
2020  4 20  0 42  0  0      -1.260       1.900      -1.930    -285.800      30.200     -17.600       2.380    7833.000
2020  4 20  0 43  0  0      -1.190       1.930      -1.940    -285.700      28.500     -10.500       2.580    8476.000
2020  4 20  0 44  0  0      -1.110       2.050      -1.910    -286.000      28.400     -13.700       2.520    7768.000
2020  4 20  0 45  0  0      -1.160       2.040      -1.860    -285.000      28.500     -20.300       2.450    8309.000
2020  4 20  0 46  0  0      -1.090       2.060      -1.900    -285.100      29.200     -20.300       2.520    8051.000
2020  4 20  0 47  0  0      -1.050       2.090      -1.820    -285.600      29.900     -18.000       2.430    8134.000
2020  4 20  0 48  0  0      -1.160       2.230      -1.570    -285.400      29.800     -18.700       2.430    8262.000
2020  4 20  0 49  0  0      -0.850       1.920      -2.170    -287.900      33.900     -14.700       2.460    7276.000
2020  4 20  0 50  0  0      -0.850       1.980      -2.000    -288.000      34.700     -15.700       2.430    6859.000
2020  4 20  0 51  0  0      -0.710       1.890      -2.100    -290.600      41.600      -6.000       2.660   10669.000
2020  4 20  0 52  0  0      -0.750       2.190      -1.830    -288.400      33.700     -12.300       2.610    8047.000
2020  4 20  0 53  0  0      -0.730       2.330      -1.680    -290.300      42.500      -7.800       2.650    9203.000
