#SATELLITEXYZ
   237.5
   -39.9
   -18.5

#COORDINATES
GSE

year  mo  dy  hr  mn  sc msc Bx By Bz Ux Uy Uz rho T
#START
2018  8 25  0  0  0  0       2.690      -4.290       1.110    -330.500      -4.000      -1.700       6.560   16010.000
2018  8 25  0  1  0  0       2.750      -4.260       1.090    -330.400      -4.500      -1.400       6.470   14137.000
2018  8 25  0  2  0  0       2.800      -4.250       0.850    -329.600      -4.700      -2.600       6.490   15894.000
2018  8 25  0  3  0  0       2.660      -4.300       0.970    -329.800      -5.000      -2.300       6.610   15458.000
2018  8 25  0  4  0  0       2.610      -4.360       0.900    -330.900      -6.200      -0.200       6.570   15403.000
2018  8 25  0  5  0  0       2.510      -4.380       0.950    -331.100      -5.600      -0.600       6.570   15428.000
2018  8 25  0  6  0  0       2.590      -4.360       0.730    -329.900      -3.900       0.600       6.920   19502.000
2018  8 25  0  7  0  0       2.520      -4.410       0.740    -330.400      -5.100      -0.400       6.850   18104.000
2018  8 25  0  8  0  0       2.520      -4.360       1.230    -330.600      -5.300      -0.500       6.280   13935.000
2018  8 25  0  9  0  0       2.440      -4.470       1.140    -330.900      -5.300      -0.400       6.210   13709.000
2018  8 25  0 10  0  0       2.480      -4.560       0.840    -331.800      -6.100      -1.700       6.210   15523.000
2018  8 25  0 11  0  0       2.480      -4.490       0.750    -331.300      -5.800      -3.700       6.290   15260.000
2018  8 25  0 12  0  0       2.560      -4.690       1.040    -331.600      -4.500      -4.800       5.620   12891.000
2018  8 25  0 13  0  0       2.500      -4.730       1.120    -331.800      -3.100      -6.800       5.740   12961.000
2018  8 25  0 14  0  0       2.540      -4.720       0.960    -331.400      -2.200      -6.200       5.740   12806.000
2018  8 25  0 15  0  0       2.520      -4.730       1.000    -331.300      -2.800      -6.300       5.780   12872.000
2018  8 25  0 16  0  0       2.550      -4.680       1.000    -331.000      -3.000      -5.200       5.970   12999.000
2018  8 25  0 17  0  0       2.410      -4.740       0.990    -331.300      -3.000      -5.400       5.990   12865.000
2018  8 25  0 18  0  0       2.450      -4.770       0.990    -331.400      -2.500      -5.100       5.870   12813.000
2018  8 25  0 19  0  0       2.140      -4.930       1.700    -333.100      -0.200      -6.900       5.120   11483.000
2018  8 25  0 20  0  0       2.020      -4.970       1.820    -333.600      -1.800      -5.300       5.070   11420.000
2018  8 25  0 21  0  0       2.040      -5.000       1.810    -334.600       0.200      -3.700       4.970    9030.000
2018  8 25  0 22  0  0       2.100      -5.110       1.760    -334.900       1.700      -4.500       4.760    8618.000
2018  8 25  0 23  0  0       2.120      -5.110       1.790    -335.800       1.800      -4.800       4.620    8478.000
2018  8 25  0 24  0  0       2.290      -5.280       1.560    -335.400       3.400      -5.400       4.420    8163.000
2018  8 25  0 25  0  0       2.290      -5.250       1.500    -335.300       3.200      -3.800       4.490    8349.000
2018  8 25  0 26  0  0       2.250      -5.230       1.620    -335.500       5.200      -4.200       4.400    8220.000
2018  8 25  0 27  0  0       2.350      -5.200       1.550    -335.500       2.800      -4.300       4.360    8275.000
2018  8 25  0 28  0  0       2.450      -5.130       1.760    -335.500       3.700      -4.100       4.380    8166.000
2018  8 25  0 29  0  0       2.430      -5.090       1.750    -335.300       2.700      -4.600       4.410    8538.000
2018  8 25  0 30  0  0       2.280      -5.120       1.550    -336.800       0.500      -6.100       4.570    9785.000
2018  8 25  0 31  0  0       2.340      -5.110       1.560    -336.200       0.800      -5.200       4.430    8782.000
2018  8 25  0 32  0  0       2.470      -5.090       1.620    -335.900       2.800      -5.200       4.410    8653.000
2018  8 25  0 33  0  0       2.400      -5.100       1.630    -336.200       2.100      -4.500       4.370    8628.000
2018  8 25  0 34  0  0       2.480      -5.020       1.730    -336.200       1.900      -3.800       4.460    8611.000
2018  8 25  0 35  0  0       2.420      -5.130       1.570    -336.900       0.900      -6.300       4.390    8674.000
2018  8 25  0 36  0  0       2.290      -5.210       1.400    -337.800       2.400      -5.900       4.460    9048.000
2018  8 25  0 37  0  0       2.300      -5.140       1.430    -337.700       2.700      -6.300       4.580    9087.000
2018  8 25  0 38  0  0       2.240      -5.250       1.130    -337.700       2.300      -7.400       4.420    7982.000
2018  8 25  0 39  0  0       2.230      -5.270       0.960    -337.600       1.900      -7.700       4.500    8541.000
2018  8 25  0 40  0  0       2.250      -5.330       0.900    -337.500       2.000      -7.900       4.410    7893.000
2018  8 25  0 41  0  0       2.220      -5.340       0.980    -337.500       2.300      -7.900       4.370    8027.000
2018  8 25  0 42  0  0       2.220      -5.220       0.930    -338.100       0.100      -9.300       4.390   10281.000
2018  8 25  0 43  0  0       2.280      -5.200       1.190    -337.100       2.500      -8.000       4.260    8175.000
2018  8 25  0 44  0  0       2.380      -5.070       1.490    -337.500       1.100      -7.600       4.270    7937.000
2018  8 25  0 45  0  0       2.430      -5.020       1.390    -337.300       2.000      -6.200       4.280    7939.000
2018  8 25  0 46  0  0       2.480      -4.980       1.520    -336.800       0.500      -5.500       4.250    8145.000
2018  8 25  0 47  0  0       2.420      -5.090       1.430    -338.000      -0.700      -6.200       4.330   10629.000
2018  8 25  0 48  0  0       2.370      -5.090       0.790    -337.200      -3.600      -6.600       4.860   11778.000
2018  8 25  0 49  0  0       2.400      -5.180       0.930    -337.300      -2.400      -6.400       4.500   10410.000
2018  8 25  0 50  0  0       2.360      -5.070       1.070    -337.300      -2.700      -5.300       4.590   11473.000
2018  8 25  0 51  0  0       2.400      -5.110       1.230    -337.200      -1.900      -6.200       4.590   11378.000
2018  8 25  0 52  0  0       2.360      -5.040       1.360    -336.700      -2.600      -4.100       4.700   11399.000
2018  8 25  0 53  0  0       2.240      -4.800       1.280    -335.100      -5.700      -1.900       5.810   15704.000
2018  8 25  0 54  0  0       2.300      -4.820       1.070    -334.500      -5.400      -4.000       5.960   15509.000
2018  8 25  0 55  0  0       2.160      -5.040       0.230    -335.200      -4.400      -8.900       5.880   14950.000
2018  8 25  0 56  0  0       2.090      -5.060       0.290    -335.900      -3.900      -8.000       6.010   15334.000
2018  8 25  0 57  0  0       2.260      -4.880       0.530    -334.700      -7.300      -6.700       6.240   15719.000
2018  8 25  0 58  0  0       2.270      -4.780       0.720    -334.600      -6.800      -6.000       6.380   16267.000
2018  8 25  0 59  0  0       2.110      -4.770       0.690    -335.000      -8.000      -7.200       6.460   16708.000
2018  8 25  1  0  0  0       2.140      -4.920       0.680    -335.400      -6.900      -8.500       5.960   16092.000
2018  8 25  1  1  0  0       2.290      -4.830       0.990    -335.100      -7.600      -6.400       5.830   15629.000
2018  8 25  1  2  0  0       2.170      -4.800      -0.160    -334.600      -6.900     -11.100       6.430   15847.000
2018  8 25  1  3  0  0       2.190      -4.700      -0.340    -334.600      -6.300      -8.900       6.570   16137.000
2018  8 25  1  4  0  0       2.490      -4.540       0.830    -333.700      -5.400      -2.200       6.590   16005.000
2018  8 25  1  5  0  0       2.550      -4.510       0.720    -334.500      -6.100      -6.400       6.480   16763.000
2018  8 25  1  6  0  0       2.540      -4.670       0.510    -334.700      -5.600      -4.000       6.300   16142.000
2018  8 25  1  7  0  0       2.410      -4.960       0.150    -337.000      -4.300      -6.900       5.810   13188.000
2018  8 25  1  8  0  0       2.160      -4.930      -0.060    -336.200      -5.100      -6.700       6.230   15889.000
2018  8 25  1  9  0  0       2.240      -5.060      -0.100    -335.700      -3.900      -9.800       6.030   14636.000
2018  8 25  1 10  0  0       2.370      -5.120      -0.190    -335.200      -3.200      -9.200       5.980   14629.000
2018  8 25  1 11  0  0       2.230      -5.080       0.150    -336.600      -3.500      -5.000       5.980   13860.000
2018  8 25  1 12  0  0       2.010      -5.140       0.020    -338.300      -4.700      -5.000       6.060   13061.000
2018  8 25  1 13  0  0       2.220      -5.090       0.090    -336.500      -2.900      -5.400       6.120   14202.000
2018  8 25  1 14  0  0       2.400      -5.760       0.250    -340.600      -4.200       0.600       7.120   16486.000
2018  8 25  1 15  0  0       2.180      -6.710       0.280    -348.200      -5.700      12.000       8.210   18208.000
2018  8 25  1 16  0  0       1.960      -6.780       0.130    -348.700      -4.700      11.100       8.040   17874.000
2018  8 25  1 17  0  0       4.990      -3.360       4.350    -344.000      -1.100      19.400       6.710   16627.000
2018  8 25  1 18  0  0       4.820      -3.480       4.460    -344.200       0.200      20.400       6.650   16936.000
2018  8 25  1 19  0  0       4.620      -3.830       4.460    -345.500      -3.300      19.600       6.600   17297.000
2018  8 25  1 20  0  0       4.400      -4.070       4.460    -345.900      -1.600      17.800       6.880   17451.000
2018  8 25  1 21  0  0       4.440      -4.060       4.350    -346.700      -3.300      18.500       6.650   17457.000
2018  8 25  1 22  0  0       4.780      -3.810       4.380    -344.800      -2.100      17.000       6.170   17166.000
2018  8 25  1 23  0  0       5.460      -2.550       4.550    -339.900       2.800      17.000       6.180   13887.000
2018  8 25  1 24  0  0       5.640      -2.200       4.540    -342.400      -0.600      18.000       6.240   15967.000
2018  8 25  1 25  0  0       5.670      -2.460       4.450    -344.500      -5.600      18.300       5.980   16704.000
2018  8 25  1 26  0  0       5.650      -2.460       4.280    -345.800      -6.900      18.100       6.260   17384.000
2018  8 25  1 27  0  0       5.480      -3.040       4.040    -348.100      -6.700      13.900       6.820   23616.000
2018  8 25  1 28  0  0       5.420      -3.540       3.950    -351.400      -5.900      14.200       5.960   18850.000
2018  8 25  1 29  0  0       4.690      -4.950       3.770    -353.500      -5.100      12.200       5.310   18707.000
2018  8 25  1 30  0  0       4.630      -5.050       3.650    -354.100      -8.300      11.400       5.280   19882.000
2018  8 25  1 31  0  0       4.560      -5.050       3.630    -354.500      -8.100      11.600       5.260   19581.000
2018  8 25  1 32  0  0       4.640      -5.150       3.600    -355.300      -8.100      11.300       4.960   18808.000
2018  8 25  1 33  0  0       4.350      -5.750       3.040    -356.000     -10.100       8.400       5.140   18999.000
2018  8 25  1 34  0  0       4.340      -5.740       3.030    -356.100     -11.100      11.200       5.200   18690.000
2018  8 25  1 35  0  0       4.280      -5.710       2.860    -356.300      -5.700       8.400       6.060   16634.000
2018  8 25  1 36  0  0       4.290      -5.880       2.620    -355.800      -9.400       5.500       5.880   17180.000
2018  8 25  1 37  0  0       4.440      -5.670       2.770    -354.000      -7.200       6.500       6.010   17365.000
2018  8 25  1 38  0  0       4.000      -5.630       2.840    -356.900      -4.100       6.100       6.980   16250.000
2018  8 25  1 39  0  0       3.400      -6.270       2.360    -354.300      -5.100      10.500       6.510   17857.000
2018  8 25  1 40  0  0       2.120      -7.530       0.570    -355.600       7.300      11.400       5.240   13840.000
2018  8 25  1 41  0  0       1.180      -7.880      -0.650    -366.200       6.100      -2.700       5.460   12624.000
2018  8 25  1 42  0  0       1.360      -7.840      -0.600    -365.200       7.100      -2.100       5.560   12999.000
2018  8 25  1 43  0  0       1.310      -7.680      -0.270    -363.400       6.300       0.600       5.930   13941.000
2018  8 25  1 44  0  0       1.150      -7.730      -0.150    -364.500       5.800      -0.100       5.880   13350.000
2018  8 25  1 45  0  0       1.220      -7.830      -0.360    -364.900       8.200       1.200       5.680   12774.000
2018  8 25  1 46  0  0       1.330      -7.850      -0.400    -363.900       8.100       5.100       5.550   13135.000
2018  8 25  1 47  0  0       1.380      -7.840      -0.210    -363.300       5.800       6.400       5.570   13512.000
2018  8 25  1 48  0  0       1.400      -7.860      -0.190    -363.800       7.400       3.300       5.520   13489.000
2018  8 25  1 49  0  0       1.810      -7.980      -0.020    -361.000       5.900       4.500       5.230   12734.000
2018  8 25  1 50  0  0       1.540      -7.950      -0.170    -361.800       7.100      -0.100       5.280   13772.000
2018  8 25  1 51  0  0       0.770      -7.890       0.010    -365.800       8.400       2.300       5.540   13845.000
2018  8 25  1 52  0  0       1.210      -7.850      -0.050    -362.400       6.400       1.200       5.700   14137.000
2018  8 25  1 53  0  0       0.670      -7.730       0.060    -370.200       9.100      -2.300       6.280   15162.000
2018  8 25  1 54  0  0       0.290      -7.820      -0.270    -370.400       9.100      -4.000       6.090   14192.000
2018  8 25  1 55  0  0       1.300      -7.720       0.070    -362.600       5.700       2.600       5.810   14703.000
2018  8 25  1 56  0  0       1.350      -7.650      -0.180    -361.700       3.600      -0.900       5.920   14972.000
2018  8 25  1 57  0  0       1.340      -7.550       0.070    -362.400       5.700       0.400       6.250   15163.000
2018  8 25  1 58  0  0       1.290      -7.620      -0.580    -362.800       6.300      -6.600       5.940   14190.000
2018  8 25  1 59  0  0       1.780      -7.840      -0.210    -359.100       5.500      -8.100       5.400   12641.000
2018  8 25  2  0  0  0       1.220      -7.800      -0.040    -362.500       6.400      -4.400       5.670   13432.000
2018  8 25  2  1  0  0       0.880      -7.540      -0.220    -364.200       2.300      -5.100       6.610   14400.000
2018  8 25  2  2  0  0       0.730      -7.570      -0.700    -365.200       2.800      -6.200       6.720   14133.000
