#SATELLITEXYZ
   225.3
    28.3
   -21.2

#COORDINATES
GSE

year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
#START
2018  8 25  0  1  0  0       2.186      -4.575       0.756    -338.154     -31.877     -11.854       6.927   19569.908
2018  8 25  0  2  0  0       2.147      -4.602       0.754    -337.858     -34.411     -13.642       6.809   20025.999
2018  8 25  0  3  0  0       2.023      -4.647       0.733   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2018  8 25  0  4  0  0       2.217      -4.803       0.722   -9999.900   -9999.900   -9999.900   -9999.900   -9999.900
2018  8 25  0  5  0  0       2.108      -4.743       0.555    -338.224     -34.476     -17.304       7.157   16898.154
2018  8 25  0  6  0  0       2.079      -4.843       0.666    -337.641     -33.107     -16.541       6.950   17608.751
2018  8 25  0  7  0  0       2.095      -4.862       0.403    -337.621     -31.303     -15.723       6.857   16343.516
2018  8 25  0  8  0  0       2.256      -4.995       0.707    -337.965     -33.986     -18.735       6.367   15955.578
2018  8 25  0  9  0  0       2.290      -4.973       0.693    -337.812     -32.366     -17.295       6.541   15709.531
2018  8 25  0 10  0  0       2.247      -4.849       0.648    -338.383     -30.255     -14.861       6.055   15413.626
2018  8 25  0 11  0  0       1.756      -5.200       1.494    -340.353     -30.636     -14.646       6.799   14081.485
2018  8 25  0 12  0  0       1.813      -5.202       1.481    -341.549     -26.026     -15.300       6.008   12804.425
2018  8 25  0 13  0  0       1.893      -5.247       1.465    -341.782     -30.295     -18.931       5.673    9712.089
2018  8 25  0 14  0  0       1.913      -5.242       1.517    -342.475     -27.605     -17.197       5.544   12201.526
2018  8 25  0 15  0  0       1.921      -5.300       1.455    -342.439     -25.813     -13.833       5.859   10555.438
2018  8 25  0 16  0  0       1.994      -5.326       1.463    -344.053     -26.645     -16.742       5.523    9868.205
2018  8 25  0 17  0  0       1.964      -5.321       1.557    -343.020     -25.000     -15.929       6.166    9170.221
2018  8 25  0 18  0  0       1.849      -5.489       1.402    -342.136     -27.109     -17.115       5.831    9631.095
2018  8 25  0 19  0  0       1.992      -5.427       1.271    -341.838     -29.880     -17.688       5.852    8334.539
2018  8 25  0 20  0  0       1.919      -5.451       1.163    -342.693     -29.511     -15.365       5.705    9206.505
2018  8 25  0 21  0  0       1.939      -5.391       1.076    -342.494     -29.575     -14.189       5.992   10101.221
