L1.dat limited rho,T:1.3, Ux:-50+30,-10,20
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 -1.03472e+00  1.01063e+00  2.12855e-01  3.43296e+02  0.00000e+00  0.00000e+00  4.42541e+00  3.55559e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00 -1.09643e+00  9.00151e-01 -2.66580e-02  3.43658e+02  0.00000e+00  0.00000e+00  4.78337e+00  2.73507e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  2.00000e+00  0.00000e+00  0.00000e+00 -1.12966e+00  8.87260e-01 -2.20566e-01  3.35645e+02  0.00000e+00  0.00000e+00  3.67952e+00  2.10390e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  3.00000e+00  0.00000e+00  0.00000e+00 -1.10260e+00  8.11675e-01 -4.56850e-01  3.39990e+02  0.00000e+00  0.00000e+00  4.26516e+00  2.38218e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  4.00000e+00  0.00000e+00  0.00000e+00 -9.58525e-01  5.87920e-01 -7.32220e-01  3.44709e+02  0.00000e+00  0.00000e+00  5.21160e+00  2.69181e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  5.00000e+00  0.00000e+00  0.00000e+00 -9.36946e-01  6.85310e-01 -4.41417e-01  3.40898e+02  0.00000e+00  0.00000e+00  4.00892e+00  2.18964e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  6.00000e+00  0.00000e+00  0.00000e+00 -1.32205e+00  6.90522e-01 -1.62792e-01  3.42566e+02  0.00000e+00  0.00000e+00  4.13628e+00  2.75104e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  7.00000e+00  0.00000e+00  0.00000e+00 -1.32270e+00  7.53926e-01 -3.79142e-01  3.43896e+02  0.00000e+00  0.00000e+00  4.57912e+00  3.37482e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  8.00000e+00  0.00000e+00  0.00000e+00 -1.06675e+00  7.75045e-01 -1.95603e-01  3.41898e+02  0.00000e+00  0.00000e+00  4.50315e+00  2.87924e+04
  2.01900e+03  8.00000e+00  2.50000e+01  0.00000e+00  9.00000e+00  0.00000e+00  0.00000e+00 -8.19743e-01  4.16790e-02 -7.90539e-01  3.41901e+02  0.00000e+00  0.00000e+00  4.42687e+00  2.49852e+04
