L1.dat limited rho,T:1.3, Ux:-50+30,-10,20
year mo dy hr mn sc msc Bx By Bz Ux Uy Uz rho T
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  0.00000e+00  0.00000e+00  0.00000e+00  5.46900e+00  1.76500e+00 -1.96700e+00 -4.82870e+02 -2.06980e+01 -1.94810e+01  3.35900e+00  1.32482e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  1.00000e+00  0.00000e+00  0.00000e+00  5.42800e+00  1.94900e+00 -1.69300e+00 -4.81130e+02 -1.24990e+01 -1.15150e+01  3.38700e+00  1.31803e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  2.00000e+00  0.00000e+00  0.00000e+00  5.41100e+00  1.51000e+00 -2.20300e+00 -4.77333e+02 -1.49330e+01 -4.91600e+00  3.78800e+00  1.24305e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  3.00000e+00  0.00000e+00  0.00000e+00  5.54700e+00  2.55900e+00 -1.04300e+00 -4.78078e+02 -1.28250e+01 -2.52900e+00  3.52800e+00  1.27949e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  4.00000e+00  0.00000e+00  0.00000e+00  5.62200e+00  2.24400e+00 -1.15500e+00 -4.79572e+02 -9.27900e+00 -2.48200e+00  3.55300e+00  1.25214e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  5.00000e+00  0.00000e+00  0.00000e+00  5.60400e+00  1.62300e+00 -1.57900e+00 -4.78388e+02 -8.22400e+00  3.77000e+00  3.48600e+00  1.16275e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  6.00000e+00  0.00000e+00  0.00000e+00  5.77000e+00  1.37200e+00 -1.69500e+00 -4.75349e+02 -1.53170e+01 -1.31000e-01  3.89100e+00  1.14490e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  7.00000e+00  0.00000e+00  0.00000e+00  5.99700e+00  9.35000e-01 -1.31900e+00 -4.75886e+02 -1.96320e+01  2.04100e+00  3.72400e+00  1.19438e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  8.00000e+00  0.00000e+00  0.00000e+00  6.07600e+00  5.66000e-01 -1.03700e+00 -4.73445e+02 -2.07360e+01  2.79400e+00  3.91800e+00  1.13058e+05
  2.01000e+03  4.00000e+00  4.00000e+00  1.90000e+01  9.00000e+00  0.00000e+00  0.00000e+00  5.87700e+00 -5.54000e-01 -1.69800e+00 -4.72532e+02 -2.68540e+01  4.55500e+00  3.97900e+00  1.19283e+05
