MIDL 32Re, 2010-04 (nT, km/s, cm^-3, K)

#COORDINATES
GSM                     Earth orbital motion included

year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2010  4  4 18  0     4.27     1.96    -2.41    -499.4     21.48    -16.37     3.505     138776    0    1    1    1    1
2010  4  4 18  1     4.20     2.03    -2.55    -499.3     21.50    -17.22     3.499     138799    0    1    1    1    1
2010  4  4 18  2     4.25     1.76    -2.57    -499.4     20.16    -17.43     3.489     139523    0    1    1    1    1
2010  4  4 18  3     3.88     1.78    -2.87    -500.9     19.70    -18.47     3.494     139925    0    1    1    1    1
2010  4  4 18  4     1.59     2.65    -4.08    -512.0     21.63    -25.71     3.548     122006    0    1    1    1    1
2010  4  4 18  5     1.65     2.70    -4.09    -512.4     21.98    -25.93     3.527     120810    0    1    1    1    1
2010  4  4 18  6     2.03     2.40    -3.71    -510.4     20.90    -24.15     3.478     123588    0    1    1    1    1
2010  4  4 18  7     2.49     1.20    -2.91    -508.5     17.60    -20.60     3.453     127482    0    1    1    1    1
2010  4  4 18  8     2.77    -1.27    -2.04    -507.1     11.66    -13.99     3.483     129470    0    1    1    1    1
2010  4  4 18  9     2.69    -3.82    -1.70    -506.1      4.98     -5.53     3.524     128850    0    1    1    1    1
2010  4  4 18 10     2.53    -4.44    -1.05    -506.5     -0.26     -0.84     3.527     125812    0    1    1    1    1
2010  4  4 18 11     2.58    -4.50    -1.06    -506.8     -0.08      2.75     3.513     127302    0    1    1    1    1
2010  4  4 18 12     3.00    -4.03    -1.31    -505.3      0.75      0.56     3.493     132917    0    1    1    1    1
2010  4  4 18 13     3.83    -2.99    -1.81    -502.2      2.82     -3.76     3.519     133505    0    1    1    1    1
2010  4  4 18 14     4.37    -1.95    -2.12    -499.7      5.82     -6.25     3.481     133747    0    1    1    1    1
2010  4  4 18 15     4.55    -1.57    -2.24    -498.8      7.14     -7.19     3.481     133812    0    1    1    1    1
2010  4  4 18 16     4.45    -1.83    -2.35    -498.8      7.21     -7.77     3.510     132591    0    1    1    1    1
2010  4  4 18 17     4.42    -1.91    -2.41    -498.6      7.60     -7.21     3.613     131776    0    1    1    1    1
2010  4  4 18 18     4.57    -1.40    -2.40    -498.1      9.38     -7.76     3.671     135079    0    1    1    1    1
2010  4  4 18 19     4.78    -0.42    -2.31    -497.8     13.93     -9.01     3.618     138419    0    1    1    1    1
2010  4  4 18 20     4.86     0.14    -2.26    -497.9     16.69     -9.56     3.574     139581    0    1    1    1    1
2010  4  4 18 21     4.78     0.17    -2.49    -498.0     14.37    -10.22     3.575     140188    0    1    1    1    1
2010  4  4 18 22     4.72     0.43    -2.65    -498.4     13.11    -10.83     3.576     140087    0    1    1    1    1
2010  4  4 18 23     4.75     0.58    -2.59    -499.0     16.34    -11.95     3.576     139418    0    1    1    1    1
2010  4  4 18 24     4.73     0.36    -2.52    -494.8     16.23     -9.29     3.436     138743    0    1    1    1    1
2010  4  4 18 25     4.67     0.05    -2.47    -488.0     13.23     -4.20     3.216     138265    0    1    1    1    1
2010  4  4 18 26     4.36    -1.06    -2.45    -483.9      3.41     -0.31     3.074     136896    0    0    0    0    1
2010  4  4 18 27     3.71    -2.65    -2.54    -486.1    -10.74      0.64     3.082     134274    0    0    0    0    1
2010  4  4 18 28     3.58    -2.75    -2.99    -489.2    -13.59      0.51     3.071     133575    0    0    0    0    0
2010  4  4 18 29     3.60    -2.72    -3.08    -490.0    -14.77      0.68     2.999     132926    0    0    0    0    0
2010  4  4 18 30     3.56    -2.72    -3.11    -491.8    -15.65      1.36     2.945     130021    0    0    0    0    0
2010  4  4 18 31     3.40    -2.80    -3.23    -492.3    -17.17      1.09     2.875     130055    0    0    0    0    0
2010  4  4 18 32     2.96    -2.91    -3.62    -497.4    -18.13     -4.32     2.781     130434    0    0    0    0    0
2010  4  4 18 33     2.36    -2.90    -4.07    -504.7    -20.29    -12.89     2.716     122349    0    0    0    0    0
2010  4  4 18 34     2.39    -2.95    -3.96    -504.3    -22.16     -7.97     2.656     122477    0    0    0    0    0
2010  4  4 18 35     2.44    -3.03    -3.77    -503.6    -23.71      0.06     2.558     126317    0    0    0    0    0
2010  4  4 18 36     2.59    -2.86    -3.91    -503.6    -23.77      0.35     2.555     126445    0    0    0    0    0
2010  4  4 18 37     2.84    -2.57    -4.18    -503.2    -23.73     -0.70     2.592     122746    0    0    0    0    0
2010  4  4 18 38     3.06    -2.78    -2.94    -501.6    -20.83      0.24     2.656     119484    0    0    0    0    0
2010  4  4 18 39     3.38    -3.13    -1.08    -497.8    -16.65      8.33     2.799     118783    0    0    0    0    0
2010  4  4 18 40     3.61    -3.42     0.37    -493.2    -13.42     19.27     3.017     118783    0    0    0    0    0
2010  4  4 18 41     3.58    -3.52     0.41    -487.8    -13.43     32.50     3.373     118783    0    0    0    0    0
2010  4  4 18 42     3.43    -3.67     0.48    -485.5    -13.86     41.94     3.632     120176    0    0    0    0    0
2010  4  4 18 43     3.31    -3.70    -0.89    -491.4    -18.95     30.83     3.274     130695    0    0    0    0    0
2010  4  4 18 44     2.50    -3.45    -3.04    -504.3    -23.65      0.57     2.524     110129    0    0    0    0    0
